cycle,elapsed_s,bicrystal_loading_coordinate,stress_MPa,root_rate_per_s,rate_amplification,raw_hazard,Lambda,survival
1,6.087862793503991,0.10400431123995946,55.30168206843771,0.07175584241891982,0.9386129355904509,0.4287969746693546,0.3430375797354837,0.7096115440450113
1,6.091757779296377,0.10402583121868125,55.302938694082115,0.07175686506398868,0.9386263124508959,0.42907646464769106,0.34326117171815285,0.7094528983295694
1,6.095652765088763,0.10404734255843229,55.30419478014771,0.07175788721273886,0.9386396828191709,0.4293559586082489,0.3434847668865991,0.7092942858224186
1,6.0995477508811495,0.1040688452690367,55.30545032728193,0.07175890886578631,0.9386530467033327,0.4296354565490962,0.34370836523927695,0.7091357065182412
1,6.103442736673536,0.10409033936030132,55.30670533613123,0.07175993002374499,0.9386664041114124,0.4299149584683034,0.3439319667746427,0.708977160411718
1,6.107337722465922,0.10411182484201609,55.30795980734041,0.07176095068722757,0.9386797550514243,0.43019446436394343,0.3441555714911547,0.7088186474975288
1,6.111232708258308,0.10413330172395374,55.309213741553435,0.0717619708568472,0.9386930995313886,0.4304739742340914,0.34437917938727314,0.7086601677703519
1,6.1151276940506945,0.10415477001586892,55.31046713941334,0.07176299053321432,0.9387064375592903,0.43075348807682495,0.34460279046146,0.7085017212248647
1,6.119022679843082,0.1041762297275004,55.311720001561746,0.0717640097169391,0.9387197691431108,0.43103300589022403,0.34482640471217924,0.7083433078557432
1,6.122917665635468,0.10419768086856829,55.31297232863949,0.07176502840863064,0.9387330942908176,0.431312527672371,0.3450500221378968,0.7081849276576623
1,6.126812651427854,0.1042191234487777,55.31422412128593,0.07176604660889682,0.9387464130103622,0.4315920534213506,0.3452736427370805,0.7080265806252956
1,6.13070763722024,0.10424055747781469,55.31547538013934,0.07176706431834429,0.9387597253096798,0.4318715831352499,0.34549726650819995,0.7078682667533156
1,6.1346026230126265,0.10426198296534883,55.316726105837105,0.07176808153757903,0.9387730311966972,0.4321511168121584,0.34572089344972673,0.7077099860363937
1,6.138497608805013,0.10428339992103375,55.31797629901531,0.07176909826720544,0.93878633067932,0.4324306544501678,0.3459445235601343,0.7075517384691997
1,6.142392594597399,0.10430480835450573,55.31922596030869,0.07177011450782705,0.9387996237654433,0.4327101960473723,0.34616815683789787,0.7073935240464029
1,6.146287580389785,0.10432620827538308,55.32047509035128,0.07177113026004635,0.9388129104629476,0.4329897416018685,0.3463917932814948,0.7072353427626709
1,6.150182566182171,0.10434759969327001,55.321723689775276,0.07177214552446377,0.9388261907796872,0.4332692911117551,0.3466154328894041,0.70707719461267
1,6.154077551974558,0.10436898261775163,55.322971759213075,0.0717731603016816,0.9388394647235402,0.4335488445751334,0.3468390756601067,0.706919079591066
