design_id,x,Ro_nm,Rc_over_Ro,Rc_nm,Lc_nm,Lc_over_W,rTJ_over_Rc,r_TJ_nm,neck_radius_nm,center_curvature_per_um,outer_curvature_per_um,center_theta_deg,outer_theta_deg,center_side_stress_MPa,outer_side_stress_MPa,sigma_kappa_MPa,sigma_TJ_MPa,sigma_GB_MPa,root_rate_per_contact_s,two_contact_characteristic_wait_s,G_fit_eV,G_root_eV,Vc_m3,Vo_each_m3,dsigma_dx_curvature_MPa,dsigma_dx_angle_MPa,dsigma_dx_radius_MPa,dsigma_dx_total_MPa
Ro120_q0.55_L20W_r0.80_th170_k0.25,0.05,120.00000000000001,0.55,66.00000000000001,80.0,20.0,0.8,50.48029318456858,50.48029318456858,3.971780177997669,2.1908144191235412,169.54296420004874,169.54296420004874,55.21007684594606,56.99104260482019,-3.0812972985606053,59.181857023943735,56.10055972538313,0.06967184861253083,8.970624613046231,4.924432179425013,5.904782907704028,1.1440474072795051e-21,7.268335984588769e-21,-3.145215979387771,-0.464591174329239,55.678930320183824,52.06912316646682
Ro120_q0.55_L20W_r0.80_th170_k0.25,0.1,120.00000000000001,0.55,66.00000000000001,80.0,20.0,0.8,48.04872526925143,48.04872526925143,4.185226786590933,2.3165490354595555,169.01693012548472,169.01693012548472,57.964830836275496,59.83350858740687,-3.250887911025244,62.15005762286643,58.89916971184119,0.07021042877665265,8.901811467185253,4.915431988140479,5.895782716419494,1.0838343858437417e-21,7.29844249530665e-21,-3.703598225332353,-0.597004901302865,64.58257291513328,60.281969788498074
Ro120_q0.55_L20W_r0.80_th170_k0.25,0.15,120.00000000000001,0.55,66.00000000000001,80.0,20.0,0.8,45.48736088189774,45.48736088189774,4.43704021833253,2.46627402385515,168.40258371496412,168.40258371496412,61.177866944042925,63.1486331385203,-3.4516571210938403,65.61490716237546,62.163250041281614,0.0708910516257287,8.816345443705718,4.905270968065315,5.88562169634433,1.0236213644079783e-21,7.32854900602453e-21,-4.4350183585148715,-0.7859187032335981,76.10323525534393,70.88229819359545
Ro120_q0.55_L20W_r0.80_th170_k0.25,0.2,120.00000000000001,0.55,66.00000000000001,80.0,20.0,0.8,42.772888609491886,42.772888609491886,4.740209981775898,2.648569511977565,167.67208190559722,167.67208190559722,64.99218837580383,67.08382884560217,-3.6943897468767313,69.73239835757974,66.038008610703,0.0717624243870634,8.709293273440029,4.8936403457033695,5.873991073982385,9.634083429722149e-22,7.358655516742413e-21,-5.274286672800779,-1.02786578087422,91.0038850183673,84.70173256469229
Ro120_q0.55_L20W_r0.80_th170_k0.50,0.0,120.00000000000001,0.55,66.00000000000001,80.0,20.0,0.8,52.80000000000001,52.80000000000001,7.575757575757576,4.166666666666665,170.0,170.0,49.02621390672795,52.43530481581887,-5.871212121212121,56.60197148248553,50.73075936127341,0.06497336848468917,9.619325803421749,4.942528948902699,5.922879677181714,1.2042604287152686e-21,7.238229473870886e-21,-5.174818992908596,-0.3692657163988466,48.638607772269474,43.094523062962026
Ro120_q0.55_L20W_r0.80_th170_k0.50,0.01,120.00000000000001,0.55,66.00000000000001,80.0,20.0,0.8,52.344283355491655,52.344283355491655,7.642718408876753,4.204632581927689,169.91338568158173,169.91338568158173,49.448245844610234,52.886331671559304,-5.923675495402222,57.09096425348699,51.167288758084766,0.06503428721736969,9.610315215895406,4.941014046009,5.9213647742880156,1.192217824428116e-21,7.244250776014463e-21,-5.3178558451115485,-0.38589965079238214,49.92246565184923,44.218710155945296
Ro120_q0.55_L20W_r0.80_th170_k0.50,0.02,120.00000000000001,0.55,66.00000000000001,80.0,20.0,0.8,51.884564178568574,51.884564178568574,7.7114858300300835,4.243652646198622,169.82448103455107,169.82448103455107,49.881367627842394,53.34920081167385,-5.977569238114353,57.59285345787248,51.615284219758124,0.06509825878373904,9.600871231844982,4.939467765229385,5.919818493508401,1.180175220140963e-21,7.250272078158038e-21,-5.466587931710966,-0.40348927690854447,51.26200687370562,45.39192966508611
Ro120_q0.55_L20W_r0.80_th170_k0.50,0.05,120.00000000000001,0.55,66.00000000000001,80.0,20.0,0.8,50.48029318456858,50.48029318456858,7.92948186438462,4.367550346636363,169.54296420004874,169.54296420004874,51.252375159559115,54.81430667730737,-6.148516105510492,59.181857023943735,53.03334091843325,0.06531006833520826,9.569734283420836,4.934628159850752,5.914978888129768,1.1440474072795051e-21,7.268335984588769e-21,-5.966269230893835,-0.464591174329239,55.678930320183824,49.24806991496075
Ro120_q0.55_L20W_r0.80_th170_k0.50,0.1,120.00000000000001,0.55,66.00000000000001,80.0,20.0,0.8,48.04872526925143,48.04872526925143,8.337844011327327,4.60048850906457,169.01693012548472,169.01693012548472,53.8122136115391,57.54956911380186,-6.469166260195949,62.15005762286643,55.68089136267048,0.06574062958590837,9.507058328111448,4.925806114875871,5.9061568431548865,1.0838343858437417e-21,7.29844249530665e-21,-6.9723835051661505,-0.597004901302865,64.58257291513328,57.01318450866427
Ro120_q0.55_L20W_r0.80_th170_k0.50,0.15,120.00000000000001,0.55,66.00000000000001,80.0,20.0,0.8,45.48736088189774,45.48736088189774,8.816520650504488,4.874988261549725,168.40258371496412,168.40258371496412,56.798386511870966,60.73991890082573,-6.845754456027107,65.61490716237546,58.76915270634835,0.06629423899588849,9.42766686014394,4.915844046273543,5.8961947745525585,1.0236213644079783e-21,7.32854900602453e-21,-8.27493184666802,-0.7859187032335981,76.10323525534393,67.0423847054423
Ro120_q0.55_L20W_r0.80_th170_k0.50,0.2,120.00000000000001,0.55,66.00000000000001,80.0,20.0,0.8,42.772888609491886,42.772888609491886,9.388299914661085,5.205018975064416,167.67208190559722,167.67208190559722,60.34409844291865,64.52737938251532,-7.296659444862751,69.73239835757974,62.435738912716985,0.067013530610304,9.32647473290864,4.904438198611146,5.884788926890161,9.634083429722149e-22,7.358655516742413e-21,-9.761267706757753,-1.02786578087422,91.0038850183673,80.21475153073533
Ro120_q0.55_L20W_r0.80_th170_k0.75,0.0,120.00000000000001,0.55,66.00000000000001,80.0,20.0,0.8,52.80000000000001,52.80000000000001,11.363636363636362,6.25,170.0,170.0,45.23833511884917,50.35197148248553,-8.80681818181818,56.60197148248553,47.79515330066735,0.060824588373760535,10.275449726999259,4.952935191110599,5.933285919389615,1.2042604287152686e-21,7.238229473870886e-21,-7.639206906038702,-0.3692657163988466,48.638607772269474,40.63013514983192
Ro120_q0.55_L20W_r0.80_th170_k0.75,0.01,120.00000000000001,0.55,66.00000000000001,80.0,20.0,0.8,52.344283355491655,52.344283355491655,11.462813772153485,6.305685031729895,169.91338568158173,169.91338568158173,45.628150481333506,50.785279221757094,-8.88424940194169,57.09096425348699,48.2067148515453,0.060869146049058354,10.267927851267576,4.9514525973594665,5.931803325638482,1.192217824428116e-21,7.244250776014463e-21,-7.847037118663132,-0.38589965079238214,49.92246565184923,41.68952888239372
Ro120_q0.55_L20W_r0.80_th170_k0.75,0.02,120.00000000000001,0.55,66.00000000000001,80.0,20.0,0.8,51.884564178568574,51.884564178568574,11.564633812065038,6.3628840363178485,169.82448103455107,169.82448103455107,46.02821964580744,51.22996942155463,-8.963758924191444,57.59285345787248,48.629094533681034,0.060916301974223805,10.259979344518701,4.949939241045327,5.930289969324343,1.180175220140963e-21,7.250272078158038e-21,-8.063014070972681,-0.40348927690854447,51.26200687370562,42.795503525824394
Ro120_q0.55_L20W_r0.80_th170_k0.75,0.05,120.00000000000001,0.55,66.00000000000001,80.0,20.0,0.8,50.48029318456858,50.48029318456858,11.887183550771566,6.544286274149186,169.54296420004874,169.54296420004874,47.29467347317217,52.63757074979455,-9.215734912460375,59.181857023943735,49.966122111483365,0.06107472317860843,10.23336607146355,4.9452023280973325,5.925553056376348,1.1440474072795051e-21,7.268335984588769e-21,-8.787322482399835,-0.464591174329239,55.678930320183824,46.42701666345475
Ro120_q0.55_L20W_r0.80_th170_k0.75,0.1,120.00000000000001,0.55,66.00000000000001,80.0,20.0,0.8,48.04872526925143,48.04872526925143,12.49046123606372,6.884427982669589,169.01693012548472,169.01693012548472,49.65959638680271,55.265629640196835,-9.687444609366654,62.15005762286643,52.46261301349977,0.06140498628595288,10.178326513900323,4.936566062146453,5.916916790425469,1.0838343858437417e-21,7.29844249530665e-21,-10.241168784999982,-0.597004901302865,64.58257291513328,53.74439922883044
Ro120_q0.55_L20W_r0.80_th170_k0.75,0.15,120.00000000000001,0.55,66.00000000000001,80.0,20.0,0.8,45.48736088189774,45.48736088189774,13.196001082676444,7.283702499244303,168.40258371496412,168.40258371496412,52.418906079699006,58.33120466313115,-10.239851790960373,65.61490716237546,55.37505537141509,0.06184066346142241,10.106618606863572,4.926811502875607,5.907162231154622,1.0236213644079783e-21,7.32854900602453e-21,-12.114845334821164,-0.7859187032335981,76.10323525534393,63.20247121728916
Ro120_q0.55_L20W_r0.80_th170_k0.75,0.2,120.00000000000001,0.55,66.00000000000001,80.0,20.0,0.8,42.772888609491886,42.772888609491886,14.03638984754627,7.76146843815127,167.67208190559722,167.67208190559722,55.696008510033465,61.970929919428464,-10.89892914284877,69.73239835757974,58.83346921473096,0.06241876077380395,10.013015193699607,4.915640138193023,5.895990866472038,9.634083429722149e-22,7.358655516742413e-21,-14.248248740714669,-1.02786578087422,91.0038850183673,75.7277704967784
Ro120_q0.55_L20W_r1.00_th150_k0.00,0.0,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,66.00000000000001,66.00000000000001,-0.0,-0.0,150.0,150.0,43.90571937677583,43.90571937677583,0.0,43.90571937677583,43.90571937677583,0.06938640859920943,9.007527736593664,4.96735725616945,5.947707984448465,1.2042604287152686e-21,7.238229473870886e-21,-1.077970996542595,-1.6172544505527684,24.147399834080556,21.45217438698519
Ro120_q0.55_L20W_r1.00_th150_k0.00,0.01,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,65.63599622158561,65.63599622158561,0.01095230101929096,0.01095230101929096,149.84118377837729,149.84118377837729,44.121821563435354,44.121821563435354,-0.01095230101929096,44.13277386445464,44.121821563435354,0.06936420191020513,9.010411462804527,4.966535526700104,5.94688625497912,1.192217824428116e-21,7.244250776014463e-21,-1.112489207315597,-1.6613026828897441,24.543378146994034,21.769586256788692
Ro120_q0.55_L20W_r1.00_th150_k0.00,0.02,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,65.26996246360191,65.26996246360191,0.02224978414631194,0.02224978414631194,149.6798171522306,149.6798171522306,44.34113797403733,44.34113797403733,-0.02224978414631194,44.36338775818364,44.34113797403733,0.06934196331733039,9.01330118300524,4.965704130463419,5.946054858742435,1.180175220140963e-21,7.250272078158038e-21,-1.1481817054769174,-1.7068677389999651,24.949936108979102,22.094886664502216
Ro120_q0.55_L20W_r1.00_th150_k0.00,0.05,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,64.15933291423782,64.15933291423782,0.05835424066035323,0.05835424066035323,149.17971116629684,149.17971116629684,45.019189167332804,45.019189167332804,-0.05835424066035323,45.07754340799316,45.019189167332804,0.06927500682289195,9.022012824883166,4.963149808977347,5.943500537256362,1.1440474072795051e-21,7.268335984588769e-21,-1.2659780837190888,-1.8559762857127295,26.242377225322052,23.120422855890233
Ro120_q0.55_L20W_r1.00_th150_k0.00,0.1,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,62.26427547157359,62.26427547157359,0.12686116150611706,0.12686116150611706,148.28819511071296,148.28819511071296,46.22163656527548,46.22163656527548,-0.12686116150611706,46.348497726781595,46.22163656527548,0.06916224792965425,9.036721892493937,4.958678300059944,5.939029028338959,1.0838343858437417e-21,7.29844249530665e-21,-1.4951008802744996,-2.1454138707371775,28.65602594937213,25.015511198360453
Ro120_q0.55_L20W_r1.00_th150_k0.00,0.15,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,60.30970071224032,60.30970071224032,0.2078643286878032,0.2078643286878032,147.3145021777052,147.3145021777052,47.52553206437964,47.52553206437964,-0.2078643286878032,47.73339639306744,47.52553206437964,0.06904716578066292,9.05178355887035,4.953910795782418,5.934261524061434,1.0236213644079783e-21,7.32854900602453e-21,-1.7756338452219804,-2.4989902284887355,31.458243187283813,27.183619113573094
Ro120_q0.55_L20W_r1.00_th150_k0.00,0.2,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,58.2896217177638,58.2896217177638,0.3044245460283151,0.3044245460283151,146.24516953538122,146.24516953538122,48.94592586416762,48.94592586416762,-0.3044245460283151,49.250350410195935,48.94592586416762,0.0689283313984116,9.067389088348113,4.948809447489213,5.929160175768228,9.634083429722149e-22,7.358655516742413e-21,-2.0867748483984965,-2.9059867764621896,34.689760757363565,29.696999132502878
Ro120_q0.55_L20W_r1.00_th150_k0.25,0.0,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,66.00000000000001,66.00000000000001,3.787878787878787,2.0833333333333335,150.0,150.0,40.11784058889704,41.82238604344249,-2.9356060606060606,43.90571937677583,40.970113316169765,0.06453942162586186,9.684003733766861,4.978777800424915,5.95912852870393,1.2042604287152686e-21,7.238229473870886e-21,-2.3679693964151145,-1.6172544505527684,24.147399834080556,20.162175987112676
Ro120_q0.55_L20W_r1.00_th150_k0.25,0.01,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,65.63599622158561,65.63599622158561,3.81558510003568,2.103500340478306,149.84118377837729,149.84118377837729,40.31718876441896,42.02927352397633,-2.9595427202569935,44.13277386445464,41.17323114419765,0.06451242878254143,9.688055647490048,4.977971562907285,5.958322291186301,1.192217824428116e-21,7.244250776014463e-21,-2.4193625337714253,-1.6613026828897441,24.543378146994034,20.462712930332863
Ro120_q0.55_L20W_r1.00_th150_k0.25,0.02,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,65.26996246360191,65.26996246360191,3.8438543352884755,2.1241322872745028,149.6798171522306,149.6798171522306,40.51953342289517,42.239255470909136,-2.983993311281489,44.36338775818364,41.379394446902154,0.06448537272975784,9.692120453722422,4.977155752096283,5.957506480375298,1.180175220140963e-21,7.250272078158038e-21,-2.472227932114493,-1.7068677389999651,24.949936108979102,20.770840437864642
Ro120_q0.55_L20W_r1.00_th150_k0.25,0.05,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,64.15933291423782,64.15933291423782,3.932226631956363,2.188984055873159,149.17971116629684,149.17971116629684,41.1453167760368,42.88855935212,-3.060605343914761,45.07754340799316,42.016938064078396,0.06440378058123333,9.704399250470697,4.974648746433351,5.954999474712366,1.1440474072795051e-21,7.268335984588769e-21,-2.6441602548565304,-1.8559762857127295,26.242377225322052,21.74224068475279
Ro120_q0.55_L20W_r1.00_th150_k0.25,0.1,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,62.26427547157359,62.26427547157359,4.092651718018495,2.3080459675879252,148.28819511071296,148.28819511071296,42.2558460087631,44.04045175919367,-3.2003488428032103,46.348497726781595,43.148148883978386,0.0642660559927703,9.725196145074007,4.970257940808053,5.950608669087068,1.0838343858437417e-21,7.29844249530665e-21,-2.970951874048434,-2.1454138707371775,28.65602594937213,23.539660204586518
Ro120_q0.55_L20W_r1.00_th150_k0.25,0.15,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,60.30970071224032,60.30970071224032,4.272169106277223,2.443231956361985,147.3145021777052,147.3145021777052,43.46122728679022,45.29016443670545,-3.357700531319604,47.73339639306744,44.375695861747836,0.0641253950193419,9.746528653920706,4.965573360066922,5.945924088345937,1.0236213644079783e-21,7.32854900602453e-21,-3.3596935030306425,-2.4989902284887355,31.458243187283813,25.599559455764435
Ro120_q0.55_L20W_r1.00_th150_k0.25,0.2,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,58.2896217177638,58.2896217177638,4.4746098970966495,2.5980264891158993,146.24516953538122,146.24516953538122,44.77574051309929,46.65232392108003,-3.5363181931062746,49.250350410195935,45.71403221708967,0.06398055786390262,9.768592536024457,4.960556964869484,5.9409076931485,9.634083429722149e-22,7.358655516742413e-21,-3.7850129684362113,-2.9059867764621896,34.689760757363565,27.998761012465163
Ro120_q0.55_L20W_r1.00_th150_k0.50,0.0,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,66.00000000000001,66.00000000000001,7.575757575757574,4.166666666666666,150.0,150.0,36.32996180101825,39.73905271010916,-5.87121212121212,43.90571937677583,38.03450725556371,0.059833933064084965,10.445577751517613,4.990716974553509,5.971067702832524,1.2042604287152686e-21,7.238229473870886e-21,-3.657967796287596,-1.6172544505527684,24.147399834080556,18.87217758724019
Ro120_q0.55_L20W_r1.00_th150_k0.50,0.01,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,65.63599622158561,65.63599622158561,7.62021789905207,4.19604837993732,149.84118377837729,149.84118377837729,36.51255596540257,39.93672548451732,-5.908133139494694,44.13277386445464,38.22464072495995,0.05980281455929236,10.451013127155324,4.989926806270077,5.970277534549092,1.192217824428116e-21,7.244250776014463e-21,-3.7262358602272867,-1.6613026828897441,24.543378146994034,19.155839603877002
Ro120_q0.55_L20W_r1.00_th150_k0.50,0.02,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,65.26996246360191,65.26996246360191,7.66545888643064,4.226014790402693,149.6798171522306,149.6798171522306,36.697928871753,40.13737296778095,-5.945736838416667,44.36338775818364,38.41765091976698,0.05977160791267723,10.456469581897275,4.989127157762061,5.969477886041076,1.180175220140963e-21,7.250272078158038e-21,-3.796274158752024,-1.7068677389999651,24.949936108979102,19.44679421122711
Ro120_q0.55_L20W_r1.00_th150_k0.50,0.05,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,64.15933291423782,64.15933291423782,7.806099023252374,4.319613871085964,149.17971116629684,149.17971116629684,37.27144438474078,40.75792953690719,-6.062856447169169,45.07754340799316,39.01468696082399,0.059677419619608804,10.472972926507659,4.986669194188822,5.967019922467838,1.1440474072795051e-21,7.268335984588769e-21,-4.022342425993994,-1.8559762857127295,26.242377225322052,20.364058513615326
Ro120_q0.55_L20W_r1.00_th150_k0.50,0.1,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,62.26427547157359,62.26427547157359,8.058442274530874,4.4892307736697346,148.28819511071296,148.28819511071296,38.290055452250726,41.85926695311186,-6.273836524100304,46.348497726781595,40.07466120268129,0.059518262011888354,10.500978672313392,4.982361940738958,5.962712669017973,1.0838343858437417e-21,7.29844249530665e-21,-4.446802867822378,-2.1454138707371775,28.65602594937213,22.063809210812575
Ro120_q0.55_L20W_r1.00_th150_k0.50,0.15,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,60.30970071224032,60.30970071224032,8.336473883866645,4.678599584036166,147.3145021777052,147.3145021777052,39.39692250920079,43.054796809031274,-6.507536733951406,47.73339639306744,41.22585965911603,0.05935572761723493,10.529733609373206,4.977763066020383,5.958113794299399,1.0236213644079783e-21,7.32854900602453e-21,-4.943753160839304,-2.4989902284887355,31.458243187283813,24.015499797955773
Ro120_q0.55_L20W_r1.00_th150_k0.50,0.2,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,58.2896217177638,58.2896217177638,8.644795248164984,4.891628432203483,146.24516953538122,146.24516953538122,40.60555516203095,44.35872197799246,-6.768211840184233,49.250350410195935,42.482138570011706,0.05918877015418449,10.55943548703409,4.972834291701885,5.9531850199809,9.634083429722149e-22,7.358655516742413e-21,-5.483251088473796,-2.9059867764621896,34.689760757363565,26.300522892427576
Ro120_q0.55_L20W_r1.00_th150_k0.75,0.0,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,66.00000000000001,66.00000000000001,11.363636363636362,6.249999999999999,150.0,150.0,32.54208301313947,37.65571937677583,-8.80681818181818,43.90571937677583,35.09890119495765,0.055267001723295274,11.30873723038534,5.003238673654472,5.983589401933488,1.2042604287152686e-21,7.238229473870886e-21,-4.9479661961603165,-1.6172544505527684,24.147399834080556,17.582179187367473
Ro120_q0.55_L20W_r1.00_th150_k0.75,0.01,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,65.63599622158561,65.63599622158561,11.424850698068461,6.288596419396334,149.84118377837729,149.84118377837729,32.70792316638618,37.84417744505831,-8.856723558732398,44.13277386445464,35.276050305722244,0.05523241552753251,11.315818691443019,5.0024651881543125,5.982815916433328,1.192217824428116e-21,7.244250776014463e-21,-5.033109186683178,-1.6613026828897441,24.543378146994034,17.848966277421113
Ro120_q0.55_L20W_r1.00_th150_k0.75,0.02,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,65.26996246360191,65.26996246360191,11.487063437572806,6.327897293530882,149.6798171522306,149.6798171522306,32.876324320610834,38.03549046465276,-8.907480365551844,44.36338775818364,35.4559073926318,0.05519772251454048,11.322930938597317,5.001682314198377,5.982033042477393,1.180175220140963e-21,7.250272078158038e-21,-5.120320385389611,-1.7068677389999651,24.949936108979102,18.122747984589523
Ro120_q0.55_L20W_r1.00_th150_k0.75,0.05,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,64.15933291423782,64.15933291423782,11.679971414548383,6.450243686298769,149.17971116629684,149.17971116629684,33.39757199344478,38.627299721694385,-9.065107550423576,45.07754340799316,36.01243585756958,0.05509296894742847,11.344460317547883,4.99927521920773,5.9796259474867455,1.1440474072795051e-21,7.268335984588769e-21,-5.400524597131401,-1.8559762857127295,26.242377225322052,18.98587634247792
Ro120_q0.55_L20W_r1.00_th150_k0.75,0.1,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,62.26427547157359,62.26427547157359,12.024232831043253,6.670415579751541,148.28819511071296,148.28819511071296,34.324264895738345,39.678082147030054,-9.347324205397397,46.348497726781595,37.0011735213842,0.0549158940294477,11.38104024428437,4.995054510665477,5.975405238944492,1.0838343858437417e-21,7.29844249530665e-21,-5.922653861596331,-2.1454138707371775,28.65602594937213,20.587958217038622
Ro120_q0.55_L20W_r1.00_th150_k0.75,0.15,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,60.30970071224032,60.30970071224032,12.400778661456068,6.9139672117103474,147.3145021777052,147.3145021777052,35.33261773161137,40.819429181357094,-9.657372936583208,47.73339639306744,38.076023456484236,0.05473517114465357,11.418617808798956,4.990544231525195,5.970894959804211,1.0236213644079783e-21,7.32854900602453e-21,-6.52781281864795,-2.4989902284887355,31.458243187283813,22.431440140147128
Ro120_q0.55_L20W_r1.00_th150_k0.75,0.2,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,58.2896217177638,58.2896217177638,12.814980599233317,7.185230375291065,146.24516953538122,146.24516953538122,36.43536981096261,42.06512003490487,-10.000105487262191,49.250350410195935,39.250244922933746,0.054549951520490816,11.45738873416283,4.985705804631859,5.966056532910875,9.634083429722149e-22,7.358655516742413e-21,-7.181489208511471,-2.9059867764621896,34.689760757363565,24.602284772389904
Ro120_q0.55_L20W_r1.00_th165_k0.00,0.0,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,66.00000000000001,66.00000000000001,5.672648136726228e-17,5.672648136726228e-17,165.0,165.0,45.06567551699138,45.06567551699138,-5.672648136726228e-17,45.06567551699138,45.06567551699138,0.07134121313298283,8.760714495210157,4.96297556771667,5.943326295995686,1.2042604287152686e-21,7.238229473870886e-21,-0.2813939715279925,-0.42218037679572507,24.78535600711157,24.081781658787854
Ro120_q0.55_L20W_r1.00_th165_k0.00,0.01,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,65.63599622158561,65.63599622158561,0.0028615068133042458,0.0028615068133042458,164.9177678648581,164.9177678648581,45.30844613705907,45.30844613705907,-0.0028615068133042458,45.31130764387237,45.30844613705907,0.07135746952716643,8.758718661710066,4.962067422993815,5.942418151272831,1.192217824428116e-21,7.244250776014463e-21,-0.29090739113284536,-0.4340523401125451,25.198791294060058,24.473831562814667
Ro120_q0.55_L20W_r1.00_th165_k0.00,0.02,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,65.26996246360191,65.26996246360191,0.005818147822656964,0.005818147822656964,164.83416826775388,164.83416826775388,45.5551823908961,45.5551823908961,-0.005818147822656964,45.56100053871876,45.5551823908961,0.07137462488160728,8.75661344681978,4.961147544598374,5.941498272877389,1.180175220140963e-21,7.250272078158038e-21,-0.30076288805332957,-0.44634572914263215,25.62347264141255,24.876364024216592
Ro120_q0.55_L20W_r1.00_th165_k0.00,0.05,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,64.15933291423782,64.15933291423782,0.015299925304882049,0.015299925304882049,164.57477376129543,164.57477376129543,46.32029779263977,46.32029779263977,-0.015299925304882049,46.33559771794465,46.32029779263977,0.07143177031527075,8.74960815392793,4.958314646252797,5.938665374531812,1.1440474072795051e-21,7.268335984588769e-21,-0.33346696610843574,-0.48669719236567166,26.974767086785427,26.15460292831132
Ro120_q0.55_L20W_r1.00_th165_k0.00,0.1,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,62.26427547157359,62.26427547157359,0.03342391666871492,0.03342391666871492,164.11120346113853,164.11120346113853,47.6858815665486,47.6858815665486,-0.03342391666871492,47.71930548321731,47.6858815665486,0.07154784024866057,8.735413924834726,4.953330167302567,5.933680895581582,1.0838343858437417e-21,7.29844249530665e-21,-0.39766227091696565,-0.5654223851571342,29.503559409282403,28.540474753208304
Ro120_q0.55_L20W_r1.00_th165_k0.00,0.15,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,60.30970071224032,60.30970071224032,0.05506615239657862,0.05506615239657862,163.6031565617018,163.6031565617018,49.17980722923233,49.17980722923233,-0.05506615239657862,49.234873381628915,49.17980722923233,0.07169390799030181,8.717616566313348,4.947978380308981,5.928329108587996,1.0236213644079783e-21,7.32854900602453e-21,-0.47724088515832225,-0.6622612842945989,32.44777738797894,31.308275218526017
Ro120_q0.55_L20W_r1.00_th165_k0.00,0.2,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,58.2896217177638,58.2896217177638,0.08114800518454715,0.08114800518454715,163.04303320512594,163.04303320512594,50.82352106783578,50.82352106783578,-0.08114800518454715,50.90466907302032,50.82352106783578,0.07187552803352226,8.695588291309724,4.942206352265439,5.922557080544454,9.634083429722149e-22,7.358655516742413e-21,-0.5660332263604185,-0.7741033736796282,35.8549893933397,34.51485279329965
Ro120_q0.55_L20W_r1.00_th165_k0.25,0.0,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,66.00000000000001,66.00000000000001,3.787878787878787,2.083333333333333,165.0,165.0,41.27779672911259,42.98234218365804,-2.93560606060606,45.06567551699138,42.130069456385314,0.06643756514019689,9.407328499789568,4.9742063498567095,5.954557078135725,1.2042604287152686e-21,7.238229473870886e-21,-1.8132403034867346,-0.42218037679572507,24.78535600711157,22.54993532682911
Ro120_q0.55_L20W_r1.00_th165_k0.25,0.01,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,65.63599622158561,65.63599622158561,3.8106647180998157,2.097153273020886,164.9177678648581,164.9177678648581,41.50064292577255,43.21415437085148,-2.953908995560351,45.31130764387237,42.35739864831202,0.0664436858990642,9.406461901428056,4.973319609316618,5.953670337595633,1.192217824428116e-21,7.244250776014463e-21,-1.8473466873714626,-0.4340523401125451,25.198791294060058,22.91739226657605
Ro120_q0.55_L20W_r1.00_th165_k0.25,0.02,120.00000000000001,0.55,66.00000000000001,80.0,20.0,1.0,65.26996246360191,65.26996246360191,3.8338631110882475,2.1112428776187313,164.83416826775388,164.83416826775388,41.72713742763051,43.44975766110003,-2.972552994353489,45.56100053871876,42.58844754436527,0.06645053767883596,9.405491991964094,4.972421379646496,5.952772107925512,1.180175220140963e-21,7.250272078158038e-21,-1.8823546734207495,-0.44634572914263215,25.62347264141255,23.29477223884917
