design_id,Ro_nm,Rc_over_Ro,Rc_nm,Lc_nm,Lc_over_W,rTJ_over_Rc,rTJ0_nm,theta_center0_deg,theta_outer0_deg,center_curvature0_per_um,outer_curvature0_per_um,kRc_center,kRo_outer,sigma0_MPa,sigma20_MPa,max_sigma_MPa,available_stress_increase_MPa,delta_sigma_curvature_MPa,delta_sigma_angle_MPa,delta_sigma_radius_MPa,minimum_dsigma_dx_MPa,tau0_s,tau20_s,x_to_20MPa,x_to_25MPa,x_to_30MPa,x_to_tau3s,resolution_margin,rTJ20_over_W,rTJ20_nm,x_contact_zero,x_to_6W,loss_fraction_margin_after_20pct_to_6W
Ro120_q0.65_L24W_r0.80_th165_k0.50,120.00000000000001,0.65,78.00000000000001,96.00000000000001,24.0,0.8,62.40000000000001,165.0,165.0,6.410256410256409,4.166666666666666,0.5,0.5,42.37715679681779,51.76726499333408,51.76726499333408,9.390108196516287,-1.2981603181535184,-0.23096971422370718,10.919572066649138,34.94917107654377,9.889445561786308,9.783037592397552,0.0,0.0,0.0,nan,2.1145823070605068,12.68749384236304,50.749975369452166,0.5907692307692308,0.5033773327264452,0.30337733272644524
Ro120_q0.65_L24W_r0.80_th165_k0.75,120.00000000000001,0.65,78.00000000000001,96.00000000000001,24.0,0.8,62.40000000000001,165.0,165.0,9.615384615384613,6.249999999999999,0.75,0.75,39.73292602758703,48.55809804937911,48.55809804937911,8.825172021792085,-1.8631452483802438,-0.23096971422370718,10.919572066649138,32.825774251626875,10.570285935398113,10.506249798710776,0.0,0.0,0.0,nan,2.1145823070605068,12.68749384236304,50.749975369452166,0.5907692307692308,0.5033773327264452,0.30337733272644524
Ro120_q0.65_L24W_r0.80_th170_k0.00,120.00000000000001,0.65,78.00000000000001,96.00000000000001,24.0,0.8,62.40000000000001,170.0,170.0,0.0,0.0,0.0,0.0,47.89397586979545,58.69837315518777,58.69837315518777,10.80439728539232,-0.07589352083152896,-0.10385967870573892,10.984635946284246,40.021444315225445,8.674967406200448,8.462087660478558,0.0,0.0,0.0,nan,2.1145823070605068,12.68749384236304,50.749975369452166,0.5907692307692308,0.5033773327264452,0.30337733272644524
Ro120_q0.65_L24W_r0.80_th170_k0.25,120.00000000000001,0.65,78.00000000000001,96.00000000000001,24.0,0.8,62.40000000000001,170.0,170.0,3.2051282051282044,2.083333333333333,0.25,0.25,45.24974510056468,55.46600844262591,55.46600844262591,10.216263342061232,-0.6640825415434994,-0.10385967870573892,10.984635946284246,37.83467893431825,9.2257564824672,9.041415342617533,0.0,0.0,0.0,nan,2.1145823070605068,12.68749384236304,50.749975369452166,0.5907692307692308,0.5033773327264452,0.30337733272644524
Ro120_q0.65_L24W_r0.80_th170_k0.50,120.00000000000001,0.65,78.00000000000001,96.00000000000001,24.0,0.8,62.40000000000001,170.0,170.0,6.410256410256409,4.166666666666666,0.5,0.5,42.605514331333914,52.23364373006407,52.23364373006407,9.628129398730152,-1.2522715622554688,-0.10385967870573892,10.984635946284246,35.64791355341137,9.833948120854387,9.684419998867714,0.0,0.0,0.0,nan,2.1145823070605068,12.68749384236304,50.749975369452166,0.5907692307692308,0.5033773327264452,0.30337733272644524
Ro120_q0.65_L24W_r0.80_th170_k0.75,120.00000000000001,0.65,78.00000000000001,96.00000000000001,24.0,0.8,62.40000000000001,170.0,170.0,9.615384615384613,6.249999999999999,0.75,0.75,39.96128356210314,49.00127901750221,49.00127901750221,9.039995455399072,-1.8404605829674399,-0.10385967870573892,10.984635946284246,33.4611481725036,10.508566801815068,10.401486256683071,0.0,0.0,0.0,nan,2.1145823070605068,12.68749384236304,50.749975369452166,0.5907692307692308,0.5033773327264452,0.30337733272644524
Ro120_q0.65_L24W_r1.00_th150_k0.75,120.00000000000001,0.65,78.00000000000001,96.00000000000001,24.0,1.0,78.00000000000001,150.0,150.0,9.615384615384613,6.249999999999999,0.75,0.75,29.218301011118008,32.62044674003517,32.62044674003517,3.402145728917162,-1.0389676883915768,-0.3618739354520915,4.803007106666517,14.443479328202013,11.36775904259865,11.598662148627378,0.0,0.0,0.052020943012733085,nan,2.8764489102595467,17.258693461557282,69.03477384622913,0.923076923076923,0.8356850250341374,0.6356850250341375
Ro120_q0.65_L24W_r1.00_th165_k0.00,120.00000000000001,0.65,78.00000000000001,96.00000000000001,24.0,1.0,78.00000000000001,165.0,165.0,0.0,0.0,0.0,0.0,38.132494668223465,42.91622534210078,42.91622534210078,4.783730673877315,-0.06720783234083687,-0.09546190647246267,4.946467804212958,20.06848949317544,8.8157562795046,8.821291751004305,0.0,0.0,0.0,nan,2.8764489102595467,17.258693461557282,69.03477384622913,0.923076923076923,0.8356850250341374,0.6356850250341375
Ro120_q0.65_L24W_r1.00_th165_k0.25,120.00000000000001,0.65,78.00000000000001,96.00000000000001,24.0,1.0,78.00000000000001,165.0,165.0,3.2051282051282044,2.083333333333333,0.25,0.25,35.4882638989927,39.94959512095371,39.94959512095371,4.461331221961011,-0.38961687039200216,-0.09546190647246267,4.946467804212958,18.709449368304263,9.466522980619342,9.501455303410372,0.0,0.0,0.0,nan,2.8764489102595467,17.258693461557282,69.03477384622913,0.923076923076923,0.8356850250341374,0.6356850250341375
Ro120_q0.65_L24W_r1.00_th165_k0.50,120.00000000000001,0.65,78.00000000000001,96.00000000000001,24.0,1.0,78.00000000000001,165.0,165.0,6.410256410256409,4.166666666666666,0.5,0.5,32.84403312976193,36.98296489980663,36.98296489980663,4.1389317700446995,-0.7120259084431689,-0.09546190647246267,4.946467804212958,17.35040924343289,10.199316966344785,10.269878339033122,0.0,0.0,0.0,nan,2.8764489102595467,17.258693461557282,69.03477384622913,0.923076923076923,0.8356850250341374,0.6356850250341375
Ro120_q0.65_L24W_r1.00_th165_k0.75,120.00000000000001,0.65,78.00000000000001,96.00000000000001,24.0,1.0,78.00000000000001,165.0,165.0,9.615384615384613,6.249999999999999,0.75,0.75,30.199802360531166,34.016334678659554,34.016334678659554,3.816532318128388,-1.0344349464943363,-0.09546190647246267,4.946467804212958,15.991369118561456,11.0303080304289,11.144282522561832,0.0,0.0,0.0,nan,2.8764489102595467,17.258693461557282,69.03477384622913,0.923076923076923,0.8356850250341374,0.6356850250341375
Ro120_q0.65_L24W_r1.00_th170_k0.00,120.00000000000001,0.65,78.00000000000001,96.00000000000001,24.0,1.0,78.00000000000001,170.0,170.0,0.0,0.0,0.0,0.0,38.31518069583636,43.215365173430925,43.215365173430925,4.900184477594564,-0.03022654330681176,-0.04285169055695728,4.9733375863822396,20.49117269628276,8.773483405303981,8.757036755261955,0.0,0.0,0.0,nan,2.8764489102595467,17.258693461557282,69.03477384622913,0.923076923076923,0.8356850250341374,0.6356850250341375
Ro120_q0.65_L24W_r1.00_th170_k0.25,120.00000000000001,0.65,78.00000000000001,96.00000000000001,24.0,1.0,78.00000000000001,170.0,170.0,3.2051282051282044,2.083333333333333,0.25,0.25,35.670949926605594,40.23713148786023,40.23713148786023,4.566181561254638,-0.3642401331218163,-0.04285169055695728,4.9733375863822396,19.091570294387456,9.41908739770298,9.431917080264288,0.0,0.0,0.0,nan,2.8764489102595467,17.258693461557282,69.03477384622913,0.923076923076923,0.8356850250341374,0.6356850250341375
Ro120_q0.65_L24W_r1.00_th170_k0.50,120.00000000000001,0.65,78.00000000000001,96.00000000000001,24.0,1.0,78.00000000000001,170.0,170.0,6.410256410256409,4.166666666666666,0.5,0.5,33.02671915737483,37.25889780228954,37.25889780228954,4.232178644914711,-0.6982537229368224,-0.04285169055695728,4.9733375863822396,17.69196789249232,10.145739226766176,10.194240418567915,0.0,0.0,0.0,nan,2.8764489102595467,17.258693461557282,69.03477384622913,0.923076923076923,0.8356850250341374,0.6356850250341375
Ro120_q0.65_L24W_r1.00_th170_k0.75,120.00000000000001,0.65,78.00000000000001,96.00000000000001,24.0,1.0,78.00000000000001,170.0,170.0,9.615384615384613,6.249999999999999,0.75,0.75,30.382488388144054,34.28066411671884,34.28066411671884,3.8981757285747847,-1.0322673127518265,-0.04285169055695728,4.9733375863822396,16.292365490596797,10.969337948262783,11.061523323906284,0.0,0.0,0.0,nan,2.8764489102595467,17.258693461557282,69.03477384622913,0.923076923076923,0.8356850250341374,0.6356850250341375
Ro120_q0.75_L8W_r1.00_th120_k0.00,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.0,90.00000000000001,120.0,120.0,0.0,0.0,0.0,0.0,28.867513459481284,37.40878118331296,37.40878118331296,8.541267723831677,-6.243049340245028,-10.491106733155366,25.266652922968664,31.582566199111586,9.960222644529992,15.576595143328765,0.0,0.0,0.03403067357607962,nan,1.0,11.249999999999996,44.999999999999986,0.2666666666666666,0.24770370370370365,0.04770370370370364
Ro120_q0.75_L8W_r1.00_th120_k0.25,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.0,90.00000000000001,120.0,120.0,2.7777777777777772,2.083333333333333,0.25,0.25,26.436957903925727,35.30897855548392,35.30897855548392,8.872020651558191,-5.910776708989182,-10.491106733155366,25.266652922968664,30.442344177699393,10.76785359498073,16.489988498335972,0.0,0.0,0.0982149024519203,nan,1.0,11.249999999999996,44.999999999999986,0.2666666666666666,0.24770370370370365,0.04770370370370364
Ro120_q0.75_L8W_r1.00_th120_k0.50,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.0,90.00000000000001,120.0,120.0,5.5555555555555545,4.166666666666666,0.5,0.5,24.00640234837017,33.20917592765488,33.20917592765488,9.202773579284713,-5.57850407773334,-10.491106733155366,25.266652922968664,29.30212215628693,11.693049537557442,17.493993970510434,0.0,0.031958234837324885,0.1490919473315493,nan,1.0,11.249999999999996,44.999999999999986,0.2666666666666666,0.24770370370370365,0.04770370370370364
Ro120_q0.75_L8W_r1.00_th120_k0.75,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.0,90.00000000000001,120.0,120.0,8.333333333333332,6.249999999999999,0.75,0.75,21.57584679281462,31.10937329982584,31.10937329982584,9.53352650701122,-5.246231446477496,-10.491106733155366,25.266652922968664,28.161900134875037,12.763793849042084,18.602477823057953,0.0,0.09791262463426023,0.1858567802786195,nan,1.0,11.249999999999996,44.999999999999986,0.2666666666666666,0.24770370370370365,0.04770370370370364
Ro120_q0.75_L8W_r1.00_th135_k0.00,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.0,90.00000000000001,135.0,135.0,0.0,0.0,0.0,0.0,30.795984417042884,46.114948712845006,46.114948712845006,15.318964295802122,-5.2351490477437626,-7.762299690431923,28.30810250942154,43.654260665805005,9.388934322880399,12.534924604556199,0.0,0.0,0.0,nan,1.0,11.249999999999996,44.999999999999986,0.2666666666666666,0.24770370370370365,0.04770370370370364
Ro120_q0.75_L8W_r1.00_th135_k0.25,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.0,90.00000000000001,135.0,135.0,2.7777777777777772,2.083333333333333,0.25,0.25,28.365428861487327,43.299870060326725,43.299870060326725,14.934441198839398,-5.618132988500639,-7.762299690431923,28.30810250942154,41.0991112624187,10.118536775456022,13.406583593295577,0.0,0.0,0.03660820992556902,nan,1.0,11.249999999999996,44.999999999999986,0.2666666666666666,0.24770370370370365,0.04770370370370364
Ro120_q0.75_L8W_r1.00_th135_k0.50,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.0,90.00000000000001,135.0,135.0,5.5555555555555545,4.166666666666666,0.5,0.5,25.934873305931777,40.48479140780844,40.48479140780844,14.54991810187666,-6.001116929257519,-7.762299690431923,28.30810250942154,38.54396185903226,10.948535245063646,14.378676583203594,0.0,0.0,0.0851424531461767,nan,1.0,11.249999999999996,44.999999999999986,0.2666666666666666,0.24770370370370365,0.04770370370370364
Ro120_q0.75_L8W_r1.00_th135_k0.75,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.0,90.00000000000001,135.0,135.0,8.333333333333332,6.249999999999999,0.75,0.75,23.50431775037622,37.669712755290156,37.669712755290156,14.165395004913936,-6.384100870014393,-7.762299690431923,28.30810250942154,35.98881245564542,11.901227214165123,15.46883193421693,0.0,0.03790200761966026,0.12623189278428695,nan,1.0,11.249999999999996,44.999999999999986,0.2666666666666666,0.24770370370370365,0.04770370370370364
Ro120_q0.75_L8W_r1.00_th150_k0.00,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.0,90.00000000000001,150.0,150.0,0.0,0.0,0.0,0.0,32.19752754296894,55.48326409580841,55.48326409580841,23.285736552839467,-3.28887201688687,-4.3313922061147245,30.906725793029047,53.630787863328834,9.007018558738595,10.19303323839576,0.0,0.0,0.0,nan,1.0,11.249999999999996,44.999999999999986,0.2666666666666666,0.24770370370370365,0.04770370370370364
Ro120_q0.75_L8W_r1.00_th150_k0.25,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.0,90.00000000000001,150.0,150.0,2.7777777777777772,2.083333333333333,0.25,0.25,29.76697198741338,51.78973345431493,51.78973345431493,22.022761466901546,-4.551596665637072,-4.3313922061147245,30.906725793029047,49.99029663767622,9.686762764651556,11.027688577760427,0.0,0.0,0.00460290930838386,nan,1.0,11.249999999999996,44.999999999999986,0.2666666666666666,0.24770370370370365,0.04770370370370364
Ro120_q0.75_L8W_r1.00_th150_k0.50,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.0,90.00000000000001,150.0,150.0,5.5555555555555545,4.166666666666666,0.5,0.5,27.33641643185783,48.09620281282146,48.09620281282146,20.75978638096363,-5.81432131438727,-4.3313922061147245,30.906725793029047,46.34980541202358,10.456522398772755,11.973846494483896,0.0,0.0,0.0500497866541134,nan,1.0,11.249999999999996,44.999999999999986,0.2666666666666666,0.24770370370370365,0.04770370370370364
Ro120_q0.75_L8W_r1.00_th150_k0.75,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.0,90.00000000000001,150.0,150.0,8.333333333333332,6.249999999999999,0.75,0.75,24.90586087630227,44.40267217132799,44.40267217132799,19.496811295025722,-7.07704596313747,-4.3313922061147245,30.906725793029047,42.70931418637142,11.335373714598274,13.054000922446454,0.0,0.002175979368745286,0.09062372465965589,nan,1.0,11.249999999999996,44.999999999999986,0.2666666666666666,0.24770370370370365,0.04770370370370364
Ro120_q0.75_L8W_r1.00_th165_k0.00,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.0,90.00000000000001,165.0,165.0,0.0,0.0,0.0,0.0,33.048162045793674,63.42434132679336,63.42434132679336,30.376179280999686,-1.049802243353702,-1.2649554047097653,32.709624449914294,60.20186910218782,8.787550067976783,8.697745211227042,0.0,0.0,0.0,nan,1.0,11.249999999999996,44.999999999999986,0.2666666666666666,0.24770370370370365,0.04770370370370364
Ro120_q0.75_L8W_r1.00_th165_k0.25,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.0,90.00000000000001,165.0,165.0,2.7777777777777772,2.083333333333333,0.25,0.25,30.617606490238117,58.91344843845905,58.91344843845905,28.295841948220932,-3.132612140623757,-1.2649554047097653,32.709624449914294,55.879292953404295,9.439463929954035,9.50217949125748,0.0,0.0,0.0,nan,1.0,11.249999999999996,44.999999999999986,0.2666666666666666,0.24770370370370365,0.04770370370370364
Ro120_q0.75_L8W_r1.00_th165_k0.50,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.0,90.00000000000001,165.0,165.0,5.5555555555555545,4.166666666666666,0.5,0.5,28.18705093468256,54.40255555012473,54.40255555012473,26.21550461544217,-5.2154220378938145,-1.2649554047097653,32.709624449914294,51.55671680462106,10.175800143182018,10.426831036539733,0.0,0.0,0.032022031413616585,nan,1.0,11.249999999999996,44.999999999999986,0.2666666666666666,0.24770370370370365,0.04770370370370364
Ro120_q0.75_L8W_r1.00_th165_k0.75,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.0,90.00000000000001,165.0,165.0,8.333333333333332,6.249999999999999,0.75,0.75,25.75649537912701,49.89166266179043,49.89166266179043,24.135167282663417,-7.298231935163869,-1.2649554047097653,32.709624449914294,47.2341406558375,11.013969699886621,11.498693940803882,0.0,0.0,0.0716586119306728,nan,1.0,11.249999999999996,44.999999999999986,0.2666666666666666,0.24770370370370365,0.04770370370370364
Ro120_q0.75_L8W_r1.00_th170_k0.00,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.0,90.00000000000001,170.0,170.0,0.0,0.0,0.0,0.0,33.20648993639151,65.18123538765188,65.18123538765188,31.974745451260368,-0.49011114542975703,-0.5797899583123536,33.06886594244213,61.46903144114476,8.747670958387932,8.412314279695167,0.0,0.0,0.0,nan,1.0,11.249999999999996,44.999999999999986,0.2666666666666666,0.24770370370370365,0.04770370370370364
Ro120_q0.75_L8W_r1.00_th170_k0.25,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.0,90.00000000000001,170.0,170.0,2.7777777777777772,2.083333333333333,0.25,0.25,30.77593438083596,60.48167887935944,60.48167887935944,29.705744498523483,-2.7624381375356313,-0.5797899583123536,33.06886594244213,57.01755388687254,9.394591541129472,9.210053860886344,0.0,0.0,0.0,nan,1.0,11.249999999999996,44.999999999999986,0.2666666666666666,0.24770370370370365,0.04770370370370364
Ro120_q0.75_L8W_r1.00_th170_k0.50,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.0,90.00000000000001,170.0,170.0,5.5555555555555545,4.166666666666666,0.5,0.5,28.345378825280406,55.782122371067004,55.782122371067004,27.436743545786598,-5.034765129641505,-0.5797899583123536,33.06886594244213,52.56607633259995,10.124946291527268,10.129808465243308,0.0,0.0,0.028907051742969963,nan,1.0,11.249999999999996,44.999999999999986,0.2666666666666666,0.24770370370370365,0.04770370370370364
Ro120_q0.75_L8W_r1.00_th170_k0.75,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.0,90.00000000000001,170.0,170.0,8.333333333333332,6.249999999999999,0.75,0.75,25.914823269724852,51.08256586277457,51.08256586277457,25.16774259304972,-7.307092121747374,-0.5797899583123536,33.06886594244213,48.11459877832849,10.955857220970032,11.1995938687783,0.0,0.0,0.06833060799979904,nan,1.0,11.249999999999996,44.999999999999986,0.2666666666666666,0.24770370370370365,0.04770370370370364
Ro120_q0.75_L8W_r1.20_th120_k0.00,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.2,108.00000000000001,120.0,120.0,0.0,0.0,0.0,0.0,24.056261216234404,28.621757513362557,28.621757513362557,4.565496297128153,-2.1958432717147174,-3.331842361347415,10.092379218219861,18.27429291982648,9.727265422274527,12.08335723287809,0.0,0.049008619777478585,nan,nan,1.0,18.689903691565668,74.75961476626269,0.384,0.365037037037037,0.16503703703703698
Ro120_q0.75_L8W_r1.20_th120_k0.25,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.2,108.00000000000001,120.0,120.0,2.7777777777777772,2.083333333333333,0.25,0.25,21.625705660678847,26.173454307035968,26.173454307035968,4.547748646357121,-2.213410658925621,-3.331842361347415,10.092379218219861,17.482801051066406,10.616779816262087,13.076362705088643,0.0,0.15768773078174014,nan,nan,1.0,18.689903691565668,74.75961476626269,0.384,0.365037037037037,0.16503703703703698
Ro120_q0.75_L8W_r1.20_th120_k0.50,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.2,108.00000000000001,120.0,120.0,5.5555555555555545,4.166666666666666,0.5,0.5,19.195150105123293,23.725151100709372,23.725151100709372,4.530000995586079,-2.230978046136526,-3.331842361347415,10.092379218219861,16.69130918230683,11.658619255458646,14.216226444657174,0.04539544987488897,nan,nan,nan,1.0,18.689903691565668,74.75961476626269,0.384,0.365037037037037,0.16503703703703698
Ro120_q0.75_L8W_r1.20_th120_k0.75,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.2,108.00000000000001,120.0,120.0,8.333333333333332,6.249999999999999,0.75,0.75,16.76459454956774,21.276847894382783,21.276847894382783,4.5122533448150435,-2.2485454333474246,-3.331842361347415,10.092379218219861,15.899817313547379,12.897231398682493,15.538555094247892,0.15682056913343093,nan,nan,nan,1.0,18.689903691565668,74.75961476626269,0.384,0.365037037037037,0.16503703703703698
Ro120_q0.75_L8W_r1.20_th135_k0.00,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.2,108.00000000000001,135.0,135.0,0.0,0.0,0.0,0.0,25.663320347535734,32.858303922875834,32.858303922875834,7.1949835753401,-1.5771652824510582,-2.2441106265010955,11.015866793035677,25.26121949846212,9.207011636494238,10.637012600373328,0.0,0.0,0.13692589678365544,nan,1.0,18.689903691565668,74.75961476626269,0.384,0.365037037037037,0.16503703703703698
Ro120_q0.75_L8W_r1.20_th135_k0.25,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.2,108.00000000000001,135.0,135.0,2.7777777777777772,2.083333333333333,0.25,0.25,23.23276479198018,30.044879084980725,30.044879084980725,6.812114293000544,-1.9599370397782874,-2.2441106265010955,11.015866793035677,23.486833082077062,10.013747076495374,11.562814059392755,0.0,0.06752803619938495,0.19909097034044054,nan,1.0,18.689903691565668,74.75961476626269,0.384,0.365037037037037,0.16503703703703698
Ro120_q0.75_L8W_r1.20_th135_k0.50,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.2,108.00000000000001,135.0,135.0,5.5555555555555545,4.166666666666666,0.5,0.5,20.802209236424623,27.231454247085622,27.231454247085622,6.429245010660999,-2.34270879710552,-2.2441106265010955,11.015866793035677,21.712446665692397,10.950805555296403,12.630962124096424,0.0,0.14758007326032688,nan,nan,1.0,18.689903691565668,74.75961476626269,0.384,0.365037037037037,0.16503703703703698
Ro120_q0.75_L8W_r1.20_th135_k0.75,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.2,108.00000000000001,135.0,135.0,8.333333333333332,6.249999999999999,0.75,0.75,18.371653680869073,24.418029409190517,24.418029409190517,6.046375728321443,-2.725480554432747,-2.2441106265010955,11.015866793035677,19.938060249306982,12.053509600010056,13.876875465177548,0.07196640363346961,nan,nan,nan,1.0,18.689903691565668,74.75961476626269,0.384,0.365037037037037,0.16503703703703698
Ro120_q0.75_L8W_r1.20_th150_k0.00,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.2,108.00000000000001,150.0,150.0,0.0,0.0,0.0,0.0,26.831272952474116,36.57615136958174,36.57615136958174,9.744878417107621,-0.8473123859926197,-1.1420655171604397,11.734794547487581,31.036171574260834,8.857887995193405,9.587963033004009,0.0,0.0,0.08652219303340088,nan,1.0,18.689903691565668,74.75961476626269,0.384,0.365037037037037,0.16503703703703698
Ro120_q0.75_L8W_r1.20_th150_k0.25,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.2,108.00000000000001,150.0,150.0,2.7777777777777772,2.083333333333333,0.25,0.25,24.40071739691856,33.41622728885728,33.41622728885728,9.01550989193872,-1.576762220786438,-1.1420655171604397,11.734794547487581,28.50770466092152,9.611583813843682,10.467909589959007,0.0,0.020271083440586455,0.14493846080985542,nan,1.0,18.689903691565668,74.75961476626269,0.384,0.365037037037037,0.16503703703703698
Ro120_q0.75_L8W_r1.20_th150_k0.50,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.2,108.00000000000001,150.0,150.0,5.5555555555555545,4.166666666666666,0.5,0.5,21.970161841363005,30.256303208132824,30.256303208132824,8.286141366769819,-2.3062120555802585,-1.1420655171604397,11.734794547487581,25.979237747581877,10.482298251515173,11.488669644155003,0.0,0.09628851728419616,0.19615343446465025,nan,1.0,18.689903691565668,74.75961476626269,0.384,0.365037037037037,0.16503703703703698
Ro120_q0.75_L8W_r1.20_th150_k0.75,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.2,108.00000000000001,150.0,150.0,8.333333333333332,6.249999999999999,0.75,0.75,19.539606285807448,27.096379127408365,27.096379127408365,7.5567728416009174,-3.035661890374083,-1.1420655171604397,11.734794547487581,23.450770834242142,11.500208281976489,12.686388427277707,0.018952872675574918,0.162114741622021,nan,nan,1.0,18.689903691565668,74.75961476626269,0.384,0.365037037037037,0.16503703703703698
Ro120_q0.75_L8W_r1.20_th165_k0.00,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.2,108.00000000000001,165.0,165.0,0.0,0.0,0.0,0.0,27.54013503816139,39.18304527055721,39.18304527055721,11.642910232395817,-0.2391487110512105,-0.3107704675517862,12.194441700061688,34.8402275846632,8.65676232558834,8.948817506862493,0.0,0.0,0.06214311680293073,nan,1.0,18.689903691565668,74.75961476626269,0.384,0.365037037037037,0.16503703703703698
Ro120_q0.75_L8W_r1.20_th165_k0.25,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.2,108.00000000000001,165.0,165.0,2.7777777777777772,2.083333333333333,0.25,0.25,25.109579482605834,35.767116361152176,35.767116361152176,10.657536878546342,-1.224805597863783,-0.3107704675517862,12.194441700061688,31.837787582925472,9.38079712064325,9.801458270065414,0.0,0.0,0.11807122073869578,nan,1.0,18.689903691565668,74.75961476626269,0.384,0.365037037037037,0.16503703703703698
Ro120_q0.75_L8W_r1.20_th165_k0.50,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.2,108.00000000000001,165.0,165.0,5.5555555555555545,4.166666666666666,0.5,0.5,22.67902392705028,32.35118745174715,32.35118745174715,9.67216352469687,-2.210462484676352,-0.3107704675517862,12.194441700061688,28.835347581187936,10.214680315851467,10.79464999391042,0.0,0.06962527132966471,0.16850036531154336,nan,1.0,18.689903691565668,74.75961476626269,0.384,0.365037037037037,0.16503703703703698
Ro120_q0.75_L8W_r1.20_th165_k0.75,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.2,108.00000000000001,165.0,165.0,8.333333333333332,6.249999999999999,0.75,0.75,20.248468371494724,28.935258542342126,28.935258542342126,8.686790170847402,-3.196119371488927,-0.3107704675517862,12.194441700061688,25.832907579449806,11.185935835104813,11.96536575921724,0.0,0.13481915404964437,nan,nan,1.0,18.689903691565668,74.75961476626269,0.384,0.365037037037037,0.16503703703703698
Ro120_q0.75_L8W_r1.20_th170_k0.00,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.2,108.00000000000001,170.0,170.0,0.0,0.0,0.0,0.0,27.67207494699293,39.70322371959489,39.70322371959489,12.03114877260196,-0.1087803987881196,-0.14035158107451545,12.282155506726387,35.57383303590991,8.620176022719763,8.829492297901815,0.0,0.0,0.05800383002257502,nan,1.0,18.689903691565668,74.75961476626269,0.384,0.365037037037037,0.16503703703703698
Ro120_q0.75_L8W_r1.20_th170_k0.25,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.2,108.00000000000001,170.0,170.0,2.7777777777777772,2.083333333333333,0.25,0.25,25.24151939143737,36.23501196020437,36.23501196020437,10.993492568766996,-1.1467691963930515,-0.14035158107451545,12.282155506726387,32.48181434627126,9.338884677874645,9.677055977422704,0.0,0.0,0.1134682661539118,nan,1.0,18.689903691565668,74.75961476626269,0.384,0.365037037037037,0.16503703703703698
Ro120_q0.75_L8W_r1.20_th170_k0.50,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.2,108.00000000000001,170.0,170.0,5.5555555555555545,4.166666666666666,0.5,0.5,22.810963835881818,32.766800200813854,32.766800200813854,9.955836364932036,-2.1847579939979815,-0.14035158107451545,12.282155506726387,29.38979565663261,10.166174714133353,10.665175385575672,0.0,0.06498544703413153,0.16369224583573128,nan,1.0,18.689903691565668,74.75961476626269,0.384,0.365037037037037,0.16503703703703698
Ro120_q0.75_L8W_r1.20_th170_k0.75,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.2,108.00000000000001,170.0,170.0,8.333333333333332,6.249999999999999,0.75,0.75,20.38040828032626,29.29858844142334,29.29858844142334,8.91818016109708,-3.22274679160291,-0.14035158107451545,12.282155506726387,26.297776966994654,11.129110151397317,11.831012642645504,0.0,0.12997648827069333,nan,nan,1.0,18.689903691565668,74.75961476626269,0.384,0.365037037037037,0.16503703703703698
