total_volume_m3,mirror_error,energy_J,topology_stop,V_left_m3,R_left_m,mu_left_Pa,centroid_left_m,V_center_m3,R_center_m,mu_center_Pa,centroid_center_m,V_right_m3,R_right_m,mu_right_Pa,centroid_right_m,LEFT_gb_z_m,LEFT_tj_z_m,LEFT_tj_r_m,LEFT_neck_r_m,LEFT_psi_deg,LEFT_kappa_per_m,LEFT_CC_force_N,LEFT_CC_stress_Pa,LEFT_PF_geometric_stress_Pa,RIGHT_gb_z_m,RIGHT_tj_z_m,RIGHT_tj_r_m,RIGHT_neck_r_m,RIGHT_psi_deg,RIGHT_kappa_per_m,RIGHT_CC_force_N,RIGHT_CC_stress_Pa,RIGHT_PF_geometric_stress_Pa,t_model,t_s,step,mu_projected_left_Pa,mu_projected_center_Pa,mu_projected_right_Pa,delta_mu_projected_Pa,center_GB_separation_over_W,center_solid_core_f
1.0117533979883674e-20,3.2085445411667024e-14,2.592957186621693e-13,False,4.199250920665804e-21,1.0008317453281536e-07,19592633.708489243,-7.337663210517851e-08,1.719032138552066e-21,7.431305731142164e-08,18978118.625255246,0.0,4.199250920665804e-21,1.0008317453281536e-07,19592633.70848923,7.337663210517849e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517316854684981e-07,1.1517316854684981e-07,161.7700686097074,15762557.708680447,5.764674359651248e-08,1383318.7925016247,18529190.52756952,2.0266448305180202e-08,2.0266448305180202e-08,1.1517316854684981e-07,1.1517316854684981e-07,161.77006860972747,15762557.708650209,5.7646743597792617e-08,1383318.7925323434,18529190.52760072,12.303213254563756,0.19168336330907093,64,17063494.122252177,16637228.405353894,17063494.122251954,-426265.71689817123,10.1332241525901,1.0
1.0117533979883668e-20,2.6867397195928788e-14,2.5929463682054186e-13,False,4.199244120958922e-21,1.00083120512338e-07,19565995.308894765,-7.337665771822329e-08,1.7190457379658252e-21,7.431325327660584e-08,18979056.224568784,7.297206218130488e-25,4.199244120958922e-21,1.00083120512338e-07,19565995.308894757,7.337665771822329e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517307034345242e-07,1.1517307034345242e-07,161.76440604096928,15758083.752821622,5.782803064999554e-08,1387671.4096421096,18533421.746283546,2.0266448305180202e-08,2.0266448305180202e-08,1.1517307034345243e-07,1.1517307034345243e-07,161.76440604098397,15758083.752799207,5.7828030650944234e-08,1387671.409664875,18533421.746306665,13.503833737829344,0.2103889622065575,65,17064857.960403346,16648049.503247553,17064857.960403226,-416808.45715573244,10.1332241525901,1.0
1.0117533979883671e-20,3.0753177782116836e-14,2.5929356421197956e-13,False,4.199236869640962e-21,1.0008306290395848e-07,19539589.944952402,-7.337668890892804e-08,1.7190602406017467e-21,7.431346225592537e-08,18979255.203423236,-7.297144656166267e-25,4.199236869640962e-21,1.0008306290395848e-07,19539589.944952298,7.337668890892803e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517295002862746e-07,1.1517295002862746e-07,161.75911887136382,15753251.581920877,5.802473377183578e-08,1392394.5088631324,18538035.79061793,2.0266448305180202e-08,2.0266448305180202e-08,1.1517295002862748e-07,1.1517295002862748e-07,161.75911887136135,15753251.581923503,5.802473377172387e-08,1392394.5088604465,18538035.790615182,14.78111495984238,0.23028893105706574,66,17066176.127698157,16659094.31775695,17066176.127698332,-407081.8099412918,10.1332241525901,1.0
1.0117533979883671e-20,3.2862601528904634e-14,2.5929249613265283e-13,False,4.199229164473517e-21,1.0008300168988128e-07,19513321.86601578,-7.337672553532054e-08,1.7190756509366373e-21,7.431368431366971e-08,18978723.8724794,0.0,4.199229164473517e-21,1.0008300168988128e-07,19513321.866015796,7.337672553532053e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517281376014168e-07,1.1517281376014168e-07,161.75416538890173,15748155.154412536,5.823286373767753e-08,1397392.2205683123,18542934.87314447,2.0266448305180202e-08,2.0266448305180202e-08,1.1517281376014168e-07,1.1517281376014169e-07,161.75416538891443,15748155.154393319,5.823286373849094e-08,1397392.220587831,18542934.873164292,16.143331861007916,0.25151219296183785,67,17067449.93981526,16670324.055042662,17067449.93981501,-397125.8847724721,10.1332241525901,1.0
1.0117533979883673e-20,3.452793606584237e-14,2.5929144208463736e-13,False,4.199221107931337e-21,1.0008293768421035e-07,19487441.556818698,-7.33767669403523e-08,1.7190917640209997e-21,7.431391649637845e-08,18977483.89049397,0.0,4.199221107931336e-21,1.0008293768421034e-07,19487441.556818675,7.33767669403523e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517266848654543e-07,1.1517266848654543e-07,161.74956912696425,15742936.62434484,5.8446484175291776e-08,1402521.9283491038,18547975.90565153,2.0266448305180202e-08,2.0266448305180202e-08,1.1517266848654545e-07,1.1517266848654545e-07,161.7495691269651,15742936.624342334,5.8446484175397046e-08,1402521.9283516295,18547975.905654076,17.580367587340536,0.2739011279107263,68,17068665.37626507,16681563.087036023,17068665.376264755,-387102.28922889195,10.1332241525901,1.0
1.0117533979883671e-20,3.7192471324942744e-14,2.5929039803651064e-13,False,4.199212706352384e-21,1.0008287093728737e-07,19461863.815992784,-7.337681291085295e-08,1.7191085671789036e-21,7.431415862120875e-08,18975557.01847699,0.0,4.199212706352384e-21,1.0008287093728737e-07,19461863.815992817,7.337681291085295e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.151725184943104e-07,1.151725184943104e-07,161.74529036683066,15737656.346675638,5.866301806774434e-08,1407721.6907935292,18553095.351020325,2.0266448305180202e-08,2.0266448305180202e-08,1.1517251849431042e-07,1.1517251849431042e-07,161.7452903668211,15737656.346689317,5.866301806716454e-08,1407721.6907796152,18553095.351006173,19.09899560093905,0.2975612660582917,69,17069825.92568887,16692789.591282036,17069825.925688885,-377036.33440684155,10.1332241525901,1.0
1.0117533979883671e-20,3.319566843629218e-14,2.592893578012998e-13,False,4.199203940424044e-21,1.0008280129567067e-07,19436449.147248358,-7.337686342352596e-08,1.719126099035583e-21,7.431441124453033e-08,18972950.935661793,7.296865108017471e-25,4.199203940424044e-21,1.0008280129567067e-07,19436449.1472483,7.337686342352598e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517236680777243e-07,1.1517236680777243e-07,161.7412856572997,15732347.193691995,5.888103649507082e-08,1412957.1459952816,18558257.34963031,2.0266448305180202e-08,2.0266448305180202e-08,1.1517236680777245e-07,1.1517236680777245e-07,161.74128565734208,15732347.193630338,5.888103649768262e-08,1412957.146057956,18558257.349694,20.710882515918698,0.32267437258943077,70,17070937.70818864,16704017.359706476,17070937.70818926,-366920.3484824747,10.1332241525901,1.0
1.0117533979883671e-20,4.413136522884997e-14,2.5928832794904615e-13,False,4.199194895742447e-21,1.0008272943937491e-07,19411367.619410593,-7.337691786441776e-08,1.719144188398776e-21,7.431467189937917e-08,18969702.99258335,0.0,4.199194895742447e-21,1.0008272943937491e-07,19411367.619410627,7.337691786441776e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517221756382432e-07,1.1517221756382432e-07,161.73756195623722,15727094.397708494,5.909697335250862e-08,1418142.6174487844,18563375.770016402,2.0266448305180202e-08,2.0266448305180202e-08,1.1517221756382434e-07,1.1517221756382434e-07,161.7375619562274,15727094.397720888,5.909697335198207e-08,1418142.6174361482,18563375.770003527,22.408453740561438,0.34912243579564367,71,17071993.904419016,16715132.30284431,17071993.904419556,-356861.60157497786,10.1332241525901,1.0
1.0117533979883671e-20,1.1501910535116622e-13,2.5928730791004876e-13,False,4.199185599342198e-21,1.0008265558316988e-07,19386611.595830534,-7.33769759433713e-08,1.7191627811992745e-21,7.431493980649577e-08,18965838.958707184,7.296709413162247e-25,4.199185599342198e-21,1.0008265558316988e-07,19386611.595830537,7.33769759433713e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517207317300389e-07,1.1517207317300389e-07,161.73409804770245,15721934.484460313,5.930927301864955e-08,1423240.714383293,18568412.347406328,2.0266448305180202e-08,2.0266448305180202e-08,1.1517207317300385e-07,1.1517207317300385e-07,161.73409804772902,15721934.484421931,5.9309273020275814e-08,1423240.714422319,18568412.347445995,24.194434179656646,0.37694790953869145,72,17072996.39800033,16726106.118023947,17072996.397999987,-346890.2799762115,10.1332241525901,1.0
1.0117533979883671e-20,4.5075054799781356e-14,2.592862958897464e-13,False,4.199176063662346e-21,1.0008257982587026e-07,19362140.8649185,-7.337703747568728e-08,1.7191818525589802e-21,7.431521460725408e-08,18961379.455863673,0.0,4.199176063662346e-21,1.0008257982587026e-07,19362140.864918422,7.33770374756873e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517193532075817e-07,1.1517193532075818e-07,161.73087124824525,15716887.561330654,5.951706635546254e-08,1428230.5363524742,18573345.380505107,2.0266448305180202e-08,2.0266448305180202e-08,1.1517193532075817e-07,1.1517193532075817e-07,161.73087124825375,15716887.5613151,5.951706635611935e-08,1428230.536368236,18573345.380521074,26.074220483280502,0.4062348733200669,73,17073948.566766415,16736930.508371376,17073948.566766694,-337018.0583951771,10.1332241525901,1.0
1.0117533979883671e-20,4.596323321948148e-14,2.592852941582085e-13,False,4.19916633749468e-21,1.0008250255510027e-07,19338012.252324082,-7.337710204961629e-08,1.7192013048943113e-21,7.431549489542725e-08,18956364.979711145,0.0,4.19916633749468e-21,1.0008250255510027e-07,19338012.252324063,7.337710204961629e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517180584888972e-07,1.1517180584888972e-07,161.72787296550274,15711987.860976778,5.971890892481607e-08,1433077.3727960214,18578139.67264613,2.0266448305180202e-08,2.0266448305180202e-08,1.1517180584888968e-07,1.1517180584888968e-07,161.7278729655176,15711987.860954192,5.971890892577246e-08,1433077.372818973,18578139.672669444,28.045802488509015,0.4369520089156527,74,17074850.174353115,16747558.320311882,17074850.174352784,-327291.85404106975,10.1332241525901,1.0
1.0117533979883674e-20,4.013456234019941e-14,2.5928433310292396e-13,False,4.199156755276351e-21,1.0008242642783731e-07,19314955.158335317,-7.337716727471471e-08,1.7192204693309706e-21,7.431577103320874e-08,18951006.378939558,-7.296464573398479e-25,4.199156755276351e-21,1.0008242642783731e-07,19314955.158335302,7.337716727471471e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.15171689452967e-07,1.15171689452967e-07,161.72516934861275,15707396.940188333,5.990811071367233e-08,1437620.5625254102,18582635.441697426,2.0266448305180202e-08,2.0266448305180202e-08,1.1517168945296703e-07,1.1517168945296703e-07,161.72516934860604,15707396.940198475,5.990811071324274e-08,1437620.5625151005,18582635.44168695,30.045802488509015,0.4681118952547711,75,17075677.950575843,16757653.866944024,17075677.950576734,-318024.08363226615,10.1332241525901,1.0
1.0117533979883671e-20,4.085620730620576e-14,2.5928342142402217e-13,False,4.199147452506632e-21,1.0008235252058182e-07,19293167.656906232,-7.337723198689173e-08,1.7192390748704066e-21,7.431603911595234e-08,18945437.364753082,0.0,4.199147452506632e-21,1.0008235252058182e-07,19293167.6569063,7.337723198689173e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517158702177974e-07,1.1517158702177974e-07,161.7227519273929,15703155.766422113,6.008295179648589e-08,1441818.8050632048,18586791.045972843,2.0266448305180202e-08,2.0266448305180202e-08,1.151715870217797e-07,1.1517158702177971e-07,161.72275192740608,15703155.766400382,6.00829517974048e-08,1441818.8050852567,18586791.045995217,32.04580248850901,0.49927178159388946,76,17076430.691855498,16767126.089512546,17076430.691855974,-309304.60234319046,10.1332241525901,1.0
1.0117533979883671e-20,4.0523140398818214e-14,2.5928255384253606e-13,False,4.19913842059749e-21,1.0008228076511456e-07,19272515.30350245,-7.337729602367053e-08,1.71925713868869e-21,7.431629939131567e-08,18939705.738061085,0.0,4.19913842059749e-21,1.0008228076511456e-07,19272515.30350252,7.337729602367053e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517149735427866e-07,1.1517149735427866e-07,161.7205766710426,15699233.198703378,6.024469221217769e-08,1445702.3630405404,18590635.867792863,2.0266448305180202e-08,2.0266448305180202e-08,1.151714973542787e-07,1.151714973542787e-07,161.72057667103982,15699233.198709095,6.024469221193641e-08,1445702.3630347494,18590635.867786996,34.04580248850901,0.5304316679330079,77,17077118.77936171,16776035.406006433,17077118.77936217,-301083.37335550785,10.1332241525901,1.0
1.0117533979883671e-20,3.6359804056473877e-14,2.592817259345475e-13,False,4.1991296497900155e-21,1.0008221108391336e-07,19252883.654227983,-7.337735927386157e-08,1.71927468030364e-21,7.431655214068543e-08,18933847.5669714,0.0,4.1991296497900155e-21,1.0008221108391336e-07,19252883.654227946,7.337735927386157e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517141918599053e-07,1.1517141918599053e-07,161.71860776410705,15695599.01064941,6.039456238381035e-08,1449300.7909455039,18594198.78883937,2.0266448305180202e-08,2.0266448305180202e-08,1.1517141918599056e-07,1.1517141918599056e-07,161.71860776413152,15695599.010614976,6.039456238526978e-08,1449300.7909805253,18594198.788874976,36.04580248850901,0.5615915542721264,78,17077750.979512766,16784436.46476809,17077750.97951287,-293314.5147447288,10.1332241525901,1.0
1.0117533979883671e-20,3.4861002973229915e-14,2.592809339934681e-13,False,4.199121129654861e-21,1.0008214339412898e-07,19234174.412417896,-7.337742166425713e-08,1.719291720573948e-21,7.431679766475586e-08,18927891.81454143,0.0,4.199121129654861e-21,1.0008214339412898e-07,19234174.41241784,7.337742166425713e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517135126895138e-07,1.1517135126895138e-07,161.71681656336355,15692224.063793726,6.05337544515986e-08,1452642.7250108384,18597507.94293511,2.0266448305180202e-08,2.0266448305180202e-08,1.1517135126895137e-07,1.1517135126895137e-07,161.71681656339155,15692224.063749403,6.053375445347371e-08,1452642.7250558361,18597507.94298078,38.04580248850901,0.5927514406112447,79,17078334.67000506,16792378.019144855,17078334.670004327,-285956.6508598402,10.1332241525901,1.0
1.0117533979883671e-20,3.269606807521086e-14,2.592801748228621e-13,False,4.199112849521768e-21,1.0008207761099749e-07,19216302.78553994,-7.337748314899414e-08,1.7193082808401343e-21,7.431703627115122e-08,18921863.68822766,0.0,4.199112849521768e-21,1.0008207761099749e-07,19216302.785539906,7.337748314899414e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.151712924578693e-07,1.151712924578693e-07,161.71518007476257,15689081.668463267,6.066336360340655e-08,1455754.4730042107,18600589.256266937,2.0266448305180202e-08,2.0266448305180202e-08,1.1517129245786934e-07,1.1517129245786934e-07,161.71518007476695,15689081.668458324,6.066336360361677e-08,1455754.4730092548,18600589.25627208,40.04580248850901,0.6239113269503631,80,17078876.008356933,16799902.663249806,17078876.00835667,-278973.3451069966,10.1332241525901,1.0
1.0117533979883671e-20,3.6359804056473877e-14,2.592794456150928e-13,False,4.1991047988317775e-21,1.0008201365063854e-07,19199195.39445734,-7.337754370124526e-08,1.719324382220116e-21,7.43172682642766e-08,18915785.64485057,-7.296023588135774e-25,4.199104798831778e-21,1.0008201365063854e-07,19199195.394457288,7.337754370124524e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517124174907514e-07,1.1517124174907514e-07,161.7136793442651,15686148.489454633,6.07843485293252e-08,1458659.0641224105,18603465.45266688,2.0266448305180202e-08,2.0266448305180202e-08,1.1517124174907517e-07,1.1517124174907517e-07,161.71367934424947,15686148.489475876,6.078434852842415e-08,1458659.064100787,18603465.452644877,42.04580248850901,0.6550712132894816,81,17079380.144933242,16807047.366191562,17079380.144934155,-272332.7787421383,10.1332241525901,1.0
1.0117533979883671e-20,2.986499936241671e-14,2.592787438635625e-13,False,4.199096967361122e-21,1.0008195143183414e-07,19182788.418989673,-7.337760330744182e-08,1.7193400451614275e-21,7.431749393886687e-08,18909677.258643743,0.0,4.199096967361122e-21,1.0008195143183414e-07,19182788.418989528,7.337760330744182e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517119827172848e-07,1.1517119827172848e-07,161.7122983878908,15683404.389094751,6.089753694175276e-08,1461376.3815534636,18606156.161663216,2.0266448305180202e-08,2.0266448305180202e-08,1.1517119827172852e-07,1.1517119827172852e-07,161.71229838787767,15683404.38911064,6.089753694107737e-08,1461376.381537255,18606156.161646686,44.04580248850901,0.6862310996286,82,17079851.43182507,16813844.419521764,17079851.431825634,-266007.0123035908,10.1332241525901,1.0
1.0117533979883671e-20,3.7969627442180354e-14,2.5927806732823963e-13,False,4.1990893453270845e-21,1.0008189087686977e-07,19167025.98935895,-7.33776619635234e-08,1.719355289229503e-21,7.431771357693709e-08,18903555.10766669,-7.295892435330453e-25,4.199089345327084e-21,1.0008189087686976e-07,19167025.989358965,7.337766196352344e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517116126173794e-07,1.1517116126173794e-07,161.71102351406643,15680831.876887208,6.100364797012376e-08,1463923.70044888,18608678.443984244,2.0266448305180202e-08,2.0266448305180202e-08,1.1517116126173799e-07,1.1517116126173799e-07,161.71102351407305,15680831.876877436,6.100364797053738e-08,1463923.7004588041,18608678.44399432,46.04580248850901,0.7173909859677184,83,17080293.589653235,16820322.336124703,17080293.58965325,-259971.2535285391,10.1332241525901,1.0
1.0117533979883671e-20,3.3362201889985954e-14,2.592774139823735e-13,False,4.199081923405324e-21,1.0008183191167197e-07,19151858.84416962,-7.337771967270295e-08,1.719370133073025e-21,7.431792744728401e-08,18897432.902017318,7.295829447679581e-25,4.199081923405324e-21,1.0008183191167197e-07,19151858.84416954,7.337771967270295e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517113003426855e-07,1.1517113003426855e-07,161.70984285918607,15678415.519135749,6.11033164429452e-08,1466316.2712480668,18611047.367776576,2.0266448305180202e-08,2.0266448305180202e-08,1.1517113003426853e-07,1.1517113003426853e-07,161.70984285918595,15678415.519129718,6.11033164431965e-08,1466316.271254098,18611047.367782608,48.04580248850901,0.7485508723068368,84,17080709.83810088,16826506.617610324,17080709.83810112,-254203.22049067542,10.1332241525901,1.0
1.0117533979883671e-20,3.752553823233029e-14,2.5927678192581463e-13,False,4.199074692427489e-21,1.0008177446340615e-07,19137243.238303177,-7.337777644748504e-08,1.7193845950286924e-21,7.431813581420047e-08,18891321.894217823,0.0,4.1990746924274896e-21,1.0008177446340616e-07,19137243.238303218,7.337777644748504e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517110396099186e-07,1.1517110396099186e-07,161.7087461244739,15676141.362582091,6.119711676217356e-08,1468567.8931202218,18613276.579093426,2.0266448305180202e-08,2.0266448305180202e-08,1.151711039609919e-07,1.151711039609919e-07,161.70874612451757,15676141.362522691,6.119711676469249e-08,1468567.8931806684,18613276.579154916,50.04580248850901,0.7797107586459553,85,17081102.99367291,16832420.336463984,17081102.99367246,-248682.65720869973,10.1332241525901,1.0
1.0117533979883671e-20,3.3584246494910985e-14,2.5927616923886984e-13,False,4.199067645134489e-21,1.0008171847440581e-07,19123140.103552002,-7.337783228666885e-08,1.719398689614693e-21,7.431833888695442e-08,18885231.518064957,-7.295708275284322e-25,4.199067645134489e-21,1.0008171847440581e-07,19123140.10355215,7.337783228666885e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517108245731117e-07,1.1517108245731117e-07,161.7077244318882,15673996.516423928,6.128558024495892e-08,1470691.330401389,18615378.716770522,2.0266448305180202e-08,2.0266448305180202e-08,1.151710824573112e-07,1.151710824573112e-07,161.7077244319107,15673996.516390327,6.128558024638147e-08,1470691.3304355256,18615378.716805197,52.04580248850901,0.8108706449850737,86,17081475.55403878,16838084.29468864,17081475.55403908,-243391.25935029238,10.1332241525901,1.0
1.0117533979883671e-20,3.4861002973229915e-14,2.5927557421621936e-13,False,4.199060772560657e-21,1.0008166387344573e-07,19109514.399849795,-7.33778872188108e-08,1.7194124347623557e-21,7.431853692398256e-08,18879170.26527237,0.0,4.199060772560657e-21,1.0008166387344573e-07,19109514.39984971,7.33778872188108e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517106497641528e-07,1.1517106497641528e-07,161.70677016625683,15671968.968601905,6.136920265357314e-08,1472698.4934094623,18617365.5903116,2.0266448305180202e-08,2.0266448305180202e-08,1.1517106497641531e-07,1.1517106497641531e-07,161.70677016627047,15671968.968583837,6.136920265433957e-08,1472698.493427854,18617365.590330314,54.04580248850901,0.842030531324192,87,17081829.630241536,16843518.312578708,17081829.63024139,-238311.31766275316,10.1332241525901,1.0
1.0117533979883668e-20,5.551115123125783e-15,2.592754572876173e-13,False,4.199059418147642e-21,1.000816531129503e-07,19106842.828686178,-7.337789809880294e-08,1.7194151435883855e-21,7.431857595202058e-08,18877961.593842734,-1.4591276917749335e-24,4.199059418147642e-21,1.000816531129503e-07,19106842.828686167,7.337789809880294e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517106191475305e-07,1.1517106191475305e-07,161.7065870034694,15671576.060758546,6.138540748131751e-08,1473087.4447206408,18617750.602570027,2.0266448305180202e-08,2.0266448305180202e-08,1.1517106191475305e-07,1.1517106191475305e-07,161.70658700348187,15671576.060739879,6.138540748210782e-08,1473087.4447396062,18617750.60258929,54.44580248850901,0.8482625085920158,88,17081898.4569514,16844578.94518168,17081898.456951465,-237319.51176975295,10.1332241525901,1.0
1.011753397988367e-20,9.992007221626409e-15,2.5927522553610134e-13,False,4.199056729315253e-21,1.0008163175079741e-07,19101552.579570066,-7.337791975097921e-08,1.7194205212531636e-21,7.431865343184911e-08,18875549.431668334,1.4591231282027896e-24,4.199056729315253e-21,1.0008163175079741e-07,19101552.579570048,7.337791975097921e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517105616542029e-07,1.1517105616542029e-07,161.7062266610312,15670803.591607817,6.14172650443996e-08,1473852.0891359225,18618507.455672156,2.0266448305180202e-08,2.0266448305180202e-08,1.1517105616542029e-07,1.1517105616542029e-07,161.70622666104074,15670803.591594141,6.14172650449791e-08,1473852.089149829,18618507.455686294,55.24580248850901,0.8607264631276631,89,17082034.177726705,16846675.813890003,17082034.17772665,-235358.36383667588,10.1332241525901,1.0
1.0117533979883671e-20,4.9404924595819466e-15,2.592751335941489e-13,False,4.1990556611007614e-21,1.0008162326407723e-07,19099455.6993616,-7.337792837238176e-08,1.7194226576821495e-21,7.431868421285114e-08,18874586.470871564,0.0,4.199055661100761e-21,1.0008162326407723e-07,19099455.69936159,7.337792837238177e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517105401617983e-07,1.1517105401617983e-07,161.70608535113652,15670498.843151744,6.142983347793128e-08,1474153.7533525638,18618806.048456386,2.0266448305180202e-08,2.0266448305180202e-08,1.1517105401617982e-07,1.1517105401617983e-07,161.70608535113925,15670498.843146928,6.142983347813479e-08,1474153.7533574477,18618806.048461337,55.56580248850901,0.865712044941922,90,17082087.773551986,16847505.38530379,17082087.773552015,-234582.3882482089,10.1332241525901,1.0
1.0117533979883671e-20,2.7755575615628914e-15,2.5927509693810653e-13,False,4.199055234975055e-21,1.000816198786054e-07,19098619.990822807,-7.337793181467765e-08,1.719423509933561e-21,7.431869649181637e-08,18874201.607376765,0.0,4.199055234975055e-21,1.000816198786054e-07,19098619.9908228,7.337793181467764e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517105317911766e-07,1.1517105317911768e-07,161.70602924899976,15670377.622726848,6.143483286496244e-08,1474273.746866813,18618924.8200941,2.0266448305180202e-08,2.0266448305180202e-08,1.1517105317911766e-07,1.1517105317911766e-07,161.70602924899558,15670377.622732708,6.143483286471404e-08,1474273.7468608525,18618924.820088044,55.69380248850901,0.8677062776676256,91,17082109.104169436,16847835.773952626,17082109.104169402,-234273.3302167952,10.1332241525901,1.0
1.0117533979883671e-20,3.83026943495679e-15,2.592750238334106e-13,False,4.199054384707085e-21,1.0008161312341907e-07,19096953.772791285,-7.337793868851973e-08,1.719425210469501e-21,7.43187209925811e-08,18873432.41990389,0.0,4.1990543847070845e-21,1.0008161312341907e-07,19096953.772791285,7.337793868851974e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517105153999435e-07,1.1517105153999435e-07,161.70591762049423,15670136.485146835,6.144477772741905e-08,1474512.4392733537,18619161.077244144,2.0266448305180202e-08,2.0266448305180202e-08,1.1517105153999435e-07,1.1517105153999435e-07,161.70591762050978,15670136.48512318,6.144477772842033e-08,1474512.4392973818,18619161.077268545,55.94980248850901,0.8716947431190327,92,17082151.58077421,16848494.13382041,17082151.58077425,-233657.44695382193,10.1332241525901,1.0
1.011753397988367e-20,1.3322676295501878e-15,2.5927501799684623e-13,False,4.199054316799137e-21,1.0008161258390578e-07,19096820.77174521,-7.337793923781357e-08,1.7194253462853965e-21,7.431872294937134e-08,18873370.918877788,0.0,4.199054316799137e-21,1.0008161258390578e-07,19096820.7717452,7.337793923781355e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.151710514112208e-07,1.151710514112208e-07,161.70590873924687,15670117.24880577,6.144557107550936e-08,1474531.480830295,18619179.924801685,2.0266448305180202e-08,2.0266448305180202e-08,1.1517105141122082e-07,1.1517105141122082e-07,161.7059087392515,15670117.248799201,6.144557107578778e-08,1474531.4808369763,18619179.924808476,55.97028248850901,0.8720138203551453,93,17082154.968865458,16848546.66274697,17082154.96886547,-233608.30611849204,10.1332241525901,1.0
1.011753397988367e-20,1.3322676295501878e-15,2.592750156627094e-13,False,4.199054289640672e-21,1.0008161236813791e-07,19096767.58365464,-7.337793945750544e-08,1.719425400602326e-21,7.431872373195156e-08,18873346.31980002,0.0,4.199054289640672e-21,1.0008161236813791e-07,19096767.58365463,7.337793945750544e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517105135979742e-07,1.1517105135979742e-07,161.70590518885402,15670109.556597957,6.144588831937962e-08,1474539.0951623637,18619187.46157154,2.0266448305180202e-08,2.0266448305180202e-08,1.1517105135979742e-07,1.1517105135979742e-07,161.70590518886652,15670109.55657875,6.14458883201926e-08,1474539.095181873,18619187.46159135,55.97847448850901,0.8721414512495904,94,17082156.323664837,16848567.668594517,17082156.32366482,-233588.65507031232,10.1332241525901,1.0
1.011753397988367e-20,1.3322676295501878e-15,2.5927501472913304e-13,False,4.1990542787780396e-21,1.0008161228183676e-07,19096746.31038948,-7.33779395453781e-08,1.7194254223275896e-21,7.431872404496192e-08,18873336.480380315,-7.295594845488432e-25,4.19905427877804e-21,1.0008161228183676e-07,19096746.310389474,7.337793954537811e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517105133924168e-07,1.1517105133924169e-07,161.705903769012,15670106.480122007,6.144601520020613e-08,1474542.1404935718,18619190.475883365,2.0266448305180202e-08,2.0266448305180202e-08,1.1517105133924169e-07,1.1517105133924169e-07,161.70590376902754,15670106.480098898,6.144601520118483e-08,1474542.1405170579,18619190.47590723,55.98175128850901,0.8721925036073684,95,17082156.865513265,16848576.070009522,17082156.865513276,-233580.79550375044,10.1332241525901,1.0
1.0117533979883671e-20,1.3322676295501878e-15,2.5927501286211435e-13,False,4.19905425705407e-21,1.0008161210924473e-07,19096703.76724202,-7.337793972111638e-08,1.7194254657755302e-21,7.431872467094534e-08,18873316.80189332,0.0,4.1990542570540704e-21,1.0008161210924473e-07,19096703.76724201,7.337793972111637e-08,-2.0266448305180202e-08,-2.0266448305180202e-08,1.1517105129815452e-07,1.1517105129815452e-07,161.7059009299067,15670100.32778456,6.14462689367099e-08,1474548.2305518575,18619196.503913105,2.0266448305180202e-08,2.0266448305180202e-08,1.1517105129815453e-07,1.1517105129815453e-07,161.7059009299131,15670100.327774227,6.144626893714692e-08,1474548.2305623442,18619196.503923744,55.988304888509006,0.8722946083229244,96,17082157.949091714,16848592.8712774,17082157.94909172,-233565.07781431824,10.1332241525901,1.0
