design_id,Ro_nm,Rc_nm,Rc_over_Ro,Lc_over_W,Lc_over_Rc,rTJ_nm,rTJ_over_W,rTJ_over_Ro,theta_center_negative_deg,theta_center_positive_deg,theta_outer_negative_deg,theta_outer_positive_deg,center_curvature_per_um,outer_curvature_per_um,sigma0_MPa,root_rate_per_contact_s,two_contact_characteristic_wait_s,surface_area_m2,GB_area_m2,total_interfacial_energy_J,center_volume_m3,outer_volume_each_m3,center_min_radius_over_W,resolution_margin,topology_margin_over_W,accessible_loading_direction_count,best_loading_coordinate,best_directional_dsigma_dq_MPa,best_directional_minus_dE_dq_fJ,best_directional_dlnGamma_dq,rank_score
Ro120_q0.45_L30W_r0.60_th160_kc-10_ko-10,120.0,54.00000000000001,0.45,29.700000000000003,2.2,32.400000000000006,8.100000000000001,0.27,160.0,160.0,160.0,160.0,-10.0,-10.0,101.1859030566859,0.09593010418966613,6.515160233374654,4.017373629537963e-13,6.595836608064845e-15,4.040280729681549e-13,6.595836608064845e-22,7.238229473870886e-21,8.100000000000001,1.2311303010574544,2.1000000000000014,2,center_curvature,125.0,1.6219247553275555,1.7690347296097642,12.165292648789839
Ro180_q0.45_L36W_r0.45_th160_kc-10_ko-10,180.0,81.00000000000001,0.45,36.45,1.8,36.45,9.1125,0.2025,160.0,160.0,160.0,160.0,-10.0,-10.0,91.05413605038747,0.09303784213934425,6.717696645026736,9.166406399782838e-13,8.34785570708207e-15,9.195398198402063e-13,2.2260948552218853e-21,2.442902447431424e-20,9.112499999999999,1.2094840067152604,3.1125000000000007,2,center_curvature,125.0,8.369681862060249,1.8961536182064975,12.162507342435868
Ro120_q0.55_L36W_r0.45_th160_kc+10_ko+10,120.0,66.00000000000001,0.55,36.300000000000004,2.2,29.700000000000003,7.425000000000001,0.2475,160.0,160.0,160.0,160.0,10.0,10.0,89.47553060729372,0.07400469391334183,8.4454102429214,4.258362696126839e-13,5.542334927610043e-15,4.277611023330824e-13,1.2042604287152686e-21,7.238229473870886e-21,7.425,1.0358923287034552,1.4250000000000007,2,center_curvature,125.0,5.164693612442786,1.9179792524317563,12.160866705991191
Ro150_q0.55_L29W_r0.60_th140_kc-10_ko-10,150.0,82.50000000000001,0.55,28.875,1.4,49.50000000000001,12.375,0.33,140.0,140.0,140.0,140.0,-10.0,-10.0,66.95106792641867,0.08447052406084085,7.399030690869594,6.442646926258761e-13,1.5395374798916786e-14,6.496114501825387e-13,2.3520711498345098e-21,1.4137166941154074e-20,12.375,1.7687663006147747,6.375,2,center_curvature,125.0,9.225642151026818,2.3135470885700116,12.153097621746351
Ro150_q0.35_L18W_r0.60_th160_kc+0_ko+0,150.0,52.5,0.35,18.374999999999996,1.3999999999999997,31.499999999999996,7.874999999999999,0.20999999999999996,160.0,160.0,160.0,160.0,0.0,0.0,93.79121457259124,0.08377791152192829,7.460200292011463,6.167923470582515e-13,6.2344906210489436e-15,6.189575629283049e-13,6.0613103260198075e-22,1.4137166941154074e-20,7.874999999999999,1.1255785549366746,1.8749999999999991,2,center_curvature,125.0,2.33875067960385,1.8596883371460038,12.143197168275641
Ro120_q0.35_L19W_r0.75_th160_kc-10_ko-10,120.0,42.00000000000001,0.35,18.9,1.7999999999999998,31.500000000000004,7.875000000000001,0.2625,160.0,160.0,160.0,160.0,-10.0,-10.0,103.79121457259123,0.09673841742635209,6.460721775563661,3.8729473358987904e-13,6.234490621048946e-15,3.8945994945993246e-13,3.103390886922143e-22,7.238229473870886e-21,7.875000000000001,1.2230308246925539,1.8750000000000009,2,center_curvature,125.0,0.4712155405759716,1.7395409513127902,12.13820600449784
Ro150_q0.35_L24W_r0.75_th140_kc+10_ko+10,150.0,52.5,0.35,23.625,1.8,39.375,9.84375,0.26249999999999996,140.0,140.0,140.0,140.0,10.0,10.0,61.59562825035491,0.06069090028500615,10.298084178435031,6.075586186211736e-13,9.741391595388976e-15,6.109417684181321e-13,6.0613103260198075e-22,1.4137166941154074e-20,9.843750000000002,1.5287885308656919,3.84375,2,center_curvature,125.0,0.11039221189088322,2.439864715106488,12.135444753194466
Ro150_q0.45_L37W_r0.60_th140_kc+10_ko+10,150.0,67.50000000000001,0.45,37.12500000000001,2.2,40.50000000000001,10.125,0.27,140.0,140.0,140.0,140.0,10.0,10.0,59.606860798956156,0.06002378525754549,10.412538918002214,6.301306102213946e-13,1.0305994700101317e-14,6.337098446188299e-13,1.2882493375126653e-21,1.4137166941154074e-20,10.125,1.5389128763218178,4.125,2,center_curvature,125.0,2.46417390519249,2.491249374526383,12.134345763227977
Ro120_q0.45_L19W_r0.75_th140_kc+10_ko+10,120.0,54.00000000000001,0.45,18.9,1.4,40.50000000000001,10.125,0.3375,140.0,140.0,140.0,140.0,10.0,10.0,59.606860798956156,0.06002378525754549,10.412538918002214,3.952473012098075e-13,1.0305994700101317e-14,3.988265356072428e-13,6.595836608064845e-22,7.238229473870886e-21,10.125,1.5380225592809564,4.125,2,center_curvature,125.0,2.493402546265455,2.491249374526383,12.132565129146254
Ro150_q0.45_L24W_r0.75_th120_kc-10_ko-10,150.0,67.50000000000001,0.45,23.625,1.3999999999999997,50.625000000000014,12.656250000000002,0.3375,120.0,120.0,120.0,120.0,-10.0,-10.0,61.32002392796671,0.07761192201449611,8.052886512503381,6.027932026942883e-13,1.6103116718908314e-14,6.08385756440281e-13,1.2882493375126653e-21,1.4137166941154074e-20,12.65625,1.9225281991011958,6.656250000000002,2,center_curvature,124.99999999999814,3.42114026200216,2.4468296431914283,12.126304267176293
Ro150_q0.45_L30W_r0.45_th160_kc+10_ko+10,150.0,67.50000000000001,0.45,30.375000000000004,1.7999999999999998,30.375000000000007,7.593750000000001,0.2025,160.0,160.0,160.0,160.0,10.0,10.0,87.26496326046497,0.07314218220029767,8.545000725962158,6.424827342631897e-13,5.797122018806993e-15,6.444960536117471e-13,1.2882493375126653e-21,1.4137166941154074e-20,7.593750000000001,1.0079033389293839,1.5937500000000009,2,center_curvature,125.0,5.174082082822445,1.9495809431049338,12.1248068230512
Ro180_q0.45_L28W_r0.60_th120_kc+0_ko+0,180.0,81.00000000000001,0.45,28.35,1.4,48.60000000000001,12.15,0.27,120.0,120.0,120.0,120.0,0.0,0.0,53.45835825829868,0.06345197784471357,9.849968767397078,8.974498716833275e-13,1.48406323681459e-14,9.026039692156342e-13,2.2260948552218853e-21,2.442902447431424e-20,12.150000000000002,1.7366069133308697,6.15,2,center_curvature,125.0,10.162591163123812,2.6686785401563995,12.11387814661438
Ro150_q0.45_L24W_r0.75_th120_kc+10_ko+10,150.0,67.50000000000001,0.45,23.625,1.3999999999999997,50.625000000000014,12.656250000000002,0.3375,120.0,120.0,120.0,120.0,10.0,10.0,41.32002392796672,0.04994208224606596,12.51449623026546,6.129362312025353e-13,1.6103116718908314e-14,6.18528784948528e-13,1.2882493375126653e-21,1.4137166941154074e-20,12.65625,1.9225281991011958,6.656250000000002,2,center_curvature,125.0,4.524114711248876,3.1343385691259273,12.113873596549727
Ro120_q0.45_L24W_r0.60_th160_kc-10_ko-10,120.0,54.00000000000001,0.45,24.3,1.8,32.400000000000006,8.100000000000001,0.27,160.0,160.0,160.0,160.0,-10.0,-10.0,101.1859030566859,0.09593010418966613,6.515160233374654,4.0116704421396896e-13,6.595836608064845e-15,4.0345775422832756e-13,6.595836608064845e-22,7.238229473870886e-21,8.100000000000001,1.2031209415515964,2.1000000000000014,2,center_curvature,125.0,2.6636715962206554,1.7690347296097642,12.109273929778123
Ro180_q0.55_L54W_r0.45_th140_kc+10_ko+10,180.0,99.00000000000003,0.55,54.45000000000001,2.2,44.55000000000001,11.137500000000003,0.24750000000000003,140.0,140.0,140.0,140.0,10.0,10.0,53.278964362687404,0.057941738193798685,10.786697456495906,9.539825775608391e-13,1.2470253587122598e-14,9.583134511817357e-13,4.064378946914033e-21,2.442902447431424e-20,11.137500000000001,1.5538384930551827,5.137500000000003,2,center_curvature,125.0,16.51168071424693,2.674332081822328,12.097571490654808
Ro180_q0.45_L28W_r0.60_th140_kc-10_ko-10,180.0,81.00000000000001,0.45,28.35,1.4,48.60000000000001,12.15,0.27,140.0,140.0,140.0,140.0,-10.0,-10.0,68.00571733246346,0.08456122141831968,7.391094753801623,8.993628784134185e-13,1.48406323681459e-14,9.045169759457253e-13,2.2260948552218853e-21,2.442902447431424e-20,12.150000000000002,1.7366069133308697,6.15,2,center_curvature,125.0,8.736184996432097,2.2905231546754834,12.087191659764947
Ro150_q0.35_L29W_r0.60_th160_kc-10_ko-10,150.0,52.5,0.35,28.875,2.2,31.499999999999996,7.874999999999999,0.20999999999999996,160.0,160.0,160.0,160.0,-10.0,-10.0,103.79121457259124,0.09673841742635207,6.460721775563662,6.120782791865564e-13,6.2344906210489436e-15,6.142434950566098e-13,6.0613103260198075e-22,1.4137166941154074e-20,7.874999999999999,1.1969322371391915,1.8749999999999991,2,center_curvature,125.0,1.500614055950051,1.7395409513127902,12.086008829391115
Ro120_q0.35_L15W_r0.75_th160_kc-10_ko-10,120.0,42.00000000000001,0.35,14.699999999999998,1.3999999999999997,31.500000000000004,7.875000000000001,0.2625,160.0,160.0,160.0,160.0,-10.0,-10.0,103.79121457259123,0.09673841742635209,6.460721775563661,3.8754631324157175e-13,6.234490621048946e-15,3.8971152911162516e-13,3.103390886922143e-22,7.238229473870886e-21,7.875000000000001,1.1962397683296326,1.8750000000000009,2,center_curvature,125.0,1.1882899613764213,1.7395409513127902,12.084623891771997
Ro120_q0.55_L36W_r0.60_th140_kc+10_ko+10,120.0,66.00000000000001,0.55,36.300000000000004,2.2,39.6,9.9,0.33,140.0,140.0,140.0,140.0,10.0,10.0,61.18883490802334,0.0605539633845389,10.321372294510779,4.1507324357826104e-13,9.85303987130674e-15,4.1849516841452507e-13,1.2042604287152686e-21,7.238229473870886e-21,9.9,1.5047148124035554,3.9000000000000004,2,center_curvature,125.0,2.2764242128236702,2.450162225363428,12.08291533545524
Ro150_q0.35_L18W_r0.75_th140_kc+10_ko+10,150.0,52.5,0.35,18.374999999999996,1.3999999999999997,39.375,9.84375,0.26249999999999996,140.0,140.0,140.0,140.0,10.0,10.0,61.59562825035491,0.06069090028500615,10.298084178435031,6.076010267553269e-13,9.741391595388976e-15,6.109841765522854e-13,6.0613103260198075e-22,1.4137166941154074e-20,9.84375,1.495299710412041,3.84375,2,center_curvature,125.0,2.2881206006432557,2.439864715106488,12.068467112287163
Ro150_q0.45_L30W_r0.60_th140_kc+10_ko+10,150.0,67.50000000000001,0.45,30.375000000000004,1.7999999999999998,40.50000000000001,10.125,0.27,140.0,140.0,140.0,140.0,10.0,10.0,59.606860798956156,0.06002378525754549,10.412538918002214,6.289543374346407e-13,1.0305994700101317e-14,6.325335718320759e-13,1.2882493375126653e-21,1.4137166941154074e-20,10.125,1.5039011769394954,4.125,2,center_curvature,125.0,5.236549721588004,2.491249374526383,12.06432236446333
Ro150_q0.55_L45W_r0.60_th120_kc+10_ko+10,150.0,82.50000000000001,0.55,45.37500000000001,2.1999999999999997,49.50000000000001,12.375,0.33,120.0,120.0,120.0,120.0,10.0,10.0,42.48638810814779,0.05026882849012667,12.433152288853451,6.446821941273677e-13,1.5395374798916786e-14,6.500289516840303e-13,2.3520711498345098e-21,1.4137166941154074e-20,12.375,1.8808935155044442,6.375,2,outer_curvature,125.0,147.31894988614172,3.080707199099919,12.041060109166166
Ro120_q0.55_L23W_r0.75_th120_kc-10_ko-10,120.0,66.00000000000001,0.55,23.1,1.4,49.50000000000001,12.375,0.4125,120.0,120.0,120.0,120.0,-10.0,-10.0,62.48638810814779,0.07762912196311207,8.051102269287401,3.934998183182079e-13,1.5395374798916786e-14,3.988465758748705e-13,1.2042604287152686e-21,7.238229473870886e-21,12.375,1.87980535023228,6.375,2,center_curvature,125.0,3.209828801812915,2.4176836194431672,12.040501720795264
Ro120_q0.55_L23W_r0.75_th120_kc+10_ko+10,120.0,66.00000000000001,0.55,23.1,1.4,49.50000000000001,12.375,0.4125,120.0,120.0,120.0,120.0,10.0,10.0,42.48638810814779,0.05026882849012667,12.433152288853451,3.993211303481351e-13,1.5395374798916786e-14,4.0466788790479765e-13,1.2042604287152686e-21,7.238229473870886e-21,12.375,1.87980535023228,6.375,2,center_curvature,125.0,4.21797430630596,3.080707199099919,12.038883778621837
Ro150_q0.35_L24W_r0.60_th160_kc-10_ko-10,150.0,52.5,0.35,23.625,1.8,31.499999999999996,7.874999999999999,0.20999999999999996,160.0,160.0,160.0,160.0,-10.0,-10.0,103.79121457259124,0.09673841742635207,6.460721775563662,6.115402952942047e-13,6.2344906210489436e-15,6.137055111642582e-13,6.0613103260198075e-22,1.4137166941154074e-20,7.874999999999999,1.1697009153973852,1.8749999999999991,2,center_curvature,125.0,2.4517273729909834,1.7395409513127902,12.031546185907503
Ro120_q0.45_L19W_r0.60_th160_kc-10_ko-10,120.0,54.00000000000001,0.45,18.9,1.4,32.400000000000006,8.100000000000001,0.27,160.0,160.0,160.0,160.0,-10.0,-10.0,101.1859030566859,0.09593010418966613,6.515160233374654,4.039348534056604e-13,6.595836608064845e-15,4.06225563420019e-13,6.595836608064845e-22,7.238229473870886e-21,8.100000000000003,1.1577379422205798,2.1000000000000014,2,center_curvature,125.0,2.507259646394495,1.7690347296097642,12.01850793111609
Ro120_q0.55_L30W_r0.60_th140_kc+10_ko+10,120.0,66.00000000000001,0.55,29.700000000000003,1.8,39.6,9.9,0.33,140.0,140.0,140.0,140.0,10.0,10.0,61.18883490802334,0.0605539633845389,10.321372294510779,4.139463051636733e-13,9.85303987130674e-15,4.1736822999993734e-13,1.2042604287152686e-21,7.238229473870886e-21,9.9,1.4704811507852844,3.9000000000000004,2,center_curvature,125.0,4.8846015763564425,2.450162225363428,12.014448012218697
Ro180_q0.55_L54W_r0.45_th140_kc+0_ko+0,180.0,99.00000000000003,0.55,54.45000000000001,2.2,44.55000000000001,11.137500000000003,0.24750000000000003,140.0,140.0,140.0,140.0,0.0,0.0,63.278964362687404,0.07094111797453248,8.810123350810061,9.472151341270037e-13,1.2470253587122598e-14,9.515460077479003e-13,4.064378946914033e-21,2.442902447431424e-20,11.137500000000006,1.5538384930551827,5.137500000000003,2,center_curvature,125.0,13.98216753716273,2.398359645943704,12.00546053861526
Ro120_q0.45_L24W_r0.75_th140_kc+0_ko+0,120.0,54.00000000000001,0.45,24.3,1.8,40.50000000000001,10.125,0.3375,140.0,140.0,140.0,140.0,0.0,0.0,69.60686079895615,0.0725499543336123,8.614753871877191,3.9271291549051036e-13,1.0305994700101317e-14,3.9629214988794565e-13,6.595836608064845e-22,7.238229473870886e-21,10.125,1.5724682031761403,4.125,2,outer_curvature,125.0,58.83031331266612,2.2566186236447905,12.003646063070605
Ro150_q0.55_L29W_r0.45_th160_kc-10_ko-10,150.0,82.50000000000001,0.55,28.875,1.4,37.12500000000001,9.281250000000002,0.24750000000000003,160.0,160.0,160.0,160.0,-10.0,-10.0,89.58042448583497,0.09265481575747606,6.745466977517253,6.701287298697132e-13,8.659898324390695e-15,6.731362809953359e-13,2.3520711498345098e-21,1.4137166941154074e-20,9.28125,1.1258109263173266,3.2812500000000018,2,center_curvature,125.0,6.993791416861879,1.9165102556604197,12.000715248138103
Ro150_q0.45_L37W_r0.45_th160_kc+0_ko+0,150.0,67.50000000000001,0.45,37.12500000000001,2.2,30.375000000000007,7.593750000000001,0.2025,160.0,160.0,160.0,160.0,0.0,0.0,97.26496326046497,0.08501826104289038,7.3513618407779155,6.38578152011612e-13,5.797122018806993e-15,6.405914713601694e-13,1.2882493375126653e-21,1.4137166941154074e-20,7.593750000000003,1.059435336173988,1.5937500000000009,2,center_curvature,125.0,5.131796241049997,1.8157511520984215,11.98914304050356
Ro180_q0.35_L35W_r0.60_th140_kc+10_ko+10,180.0,63.00000000000001,0.35,34.65,2.1999999999999997,37.800000000000004,9.45,0.20999999999999996,140.0,140.0,140.0,140.0,10.0,10.0,64.57877942745304,0.06170253774148325,10.129243024307671,8.854794864772733e-13,8.97766649431048e-15,8.885973973301502e-13,1.047394424336223e-21,2.442902447431424e-20,9.45,1.43631868456703,3.4499999999999993,2,center_curvature,125.0,1.9327424195964498,2.367475708545008,11.98287745920441
Ro180_q0.45_L45W_r0.60_th120_kc+10_ko+10,180.0,81.00000000000001,0.45,44.550000000000004,2.2,48.60000000000001,12.15,0.27,120.0,120.0,120.0,120.0,10.0,10.0,43.45835825829868,0.05054291155844564,12.365730044603326,9.027857466603861e-13,1.48406323681459e-14,9.079398441926929e-13,2.2260948552218853e-21,2.442902447431424e-20,12.15,1.8466954515861815,6.15,2,outer_curvature,125.0,212.051924588144,3.037738781204169,11.981434639515848
Ro150_q0.55_L37W_r0.60_th120_kc-10_ko-10,150.0,82.50000000000001,0.55,37.12500000000001,1.8,49.50000000000001,12.375,0.33,120.0,120.0,120.0,120.0,-10.0,-10.0,62.486388108147786,0.07762912196311207,8.051102269287401,6.318728310411967e-13,1.5395374798916786e-14,6.372195885978593e-13,2.3520711498345098e-21,1.4137166941154074e-20,12.375,1.8381014384816057,6.375,2,center_curvature,124.99999999999814,4.2993408375799795,2.4176836194431672,11.957093897293916
Ro150_q0.55_L37W_r0.60_th120_kc+10_ko+10,150.0,82.50000000000001,0.55,37.12500000000001,1.8,49.50000000000001,12.375,0.33,120.0,120.0,120.0,120.0,10.0,10.0,42.48638810814779,0.05026882849012667,12.433152288853451,6.420607577750419e-13,1.5395374798916786e-14,6.474075153317044e-13,2.3520711498345098e-21,1.4137166941154074e-20,12.375,1.8381014384816057,6.375,2,center_curvature,125.0,8.32081819263837,3.080707199099919,11.95547595512049
Ro180_q0.45_L28W_r0.45_th160_kc-10_ko-10,180.0,81.00000000000001,0.45,28.35,1.4,36.45,9.1125,0.2025,160.0,160.0,160.0,160.0,-10.0,-10.0,91.05413605038747,0.09303784213934425,6.717696645026736,9.25716865544797e-13,8.34785570708207e-15,9.286160454067195e-13,2.2260948552218853e-21,2.442902447431424e-20,9.112499999999994,1.1053416367479203,3.1125000000000007,2,center_curvature,125.0,6.620661338315913,1.8961536182064975,11.954222602501188
Ro150_q0.45_L24W_r0.60_th140_kc+10_ko+10,150.0,67.50000000000001,0.45,23.625,1.3999999999999997,40.50000000000001,10.125,0.27,140.0,140.0,140.0,140.0,10.0,10.0,59.606860798956156,0.06002378525754549,10.412538918002214,6.330669678666205e-13,1.0305994700101317e-14,6.366462022640558e-13,1.2882493375126653e-21,1.4137166941154074e-20,10.125000000000004,1.4471724277757247,4.125,2,center_curvature,125.0,5.32205531791911,2.491249374526383,11.950864866135788
Ro180_q0.55_L45W_r0.45_th140_kc+10_ko+10,180.0,99.00000000000003,0.55,44.550000000000004,1.7999999999999998,44.55000000000001,11.137500000000003,0.24750000000000003,140.0,140.0,140.0,140.0,10.0,10.0,53.278964362687404,0.057941738193798685,10.786697456495906,9.560747777543167e-13,1.2470253587122598e-14,9.604056513752133e-13,4.064378946914033e-21,2.442902447431424e-20,11.137500000000001,1.478258230429763,5.137500000000003,2,center_curvature,125.0,17.039894353083568,2.674332081822328,11.946410965403967
Ro150_q0.35_L18W_r0.60_th160_kc-10_ko-10,150.0,52.5,0.35,18.374999999999996,1.3999999999999997,31.499999999999996,7.874999999999999,0.20999999999999996,160.0,160.0,160.0,160.0,-10.0,-10.0,103.79121457259124,0.09673841742635207,6.460721775563662,6.141563070033296e-13,6.2344906210489436e-15,6.16321522873383e-13,6.0613103260198075e-22,1.4137166941154074e-20,7.874999999999999,1.1255785549366746,1.8749999999999991,2,center_curvature,125.0,2.3050343127561517,1.7395409513127902,11.943301464986082
Ro150_q0.45_L37W_r0.60_th140_kc+0_ko+0,150.0,67.50000000000001,0.45,37.12500000000001,2.2,40.50000000000001,10.125,0.27,140.0,140.0,140.0,140.0,0.0,0.0,69.60686079895615,0.0725499543336123,8.614753871877191,6.261673920141455e-13,1.0305994700101317e-14,6.297466264115808e-13,1.2882493375126653e-21,1.4137166941154074e-20,10.125000000000002,1.5389128763218178,4.125,2,center_curvature,125.0,1.1500891004457505,2.2566186236447905,11.936535409361959
Ro120_q0.45_L19W_r0.75_th140_kc+0_ko+0,120.0,54.00000000000001,0.45,18.9,1.4,40.50000000000001,10.125,0.3375,140.0,140.0,140.0,140.0,0.0,0.0,69.60686079895615,0.0725499543336123,8.614753871877191,3.926591631595807e-13,1.0305994700101317e-14,3.96238397557016e-13,6.595836608064845e-22,7.238229473870886e-21,10.125,1.5380225592809564,4.125,2,center_curvature,125.0,2.366582249641878,2.2566186236447905,11.934754775280236
Ro120_q0.55_L36W_r0.45_th160_kc+0_ko+0,120.0,66.00000000000001,0.55,36.300000000000004,2.2,29.700000000000003,7.425000000000001,0.2475,160.0,160.0,160.0,160.0,0.0,0.0,99.47553060729372,0.0858212344675036,7.282579933485548,4.2396622249077755e-13,5.542334927610043e-15,4.258910552111761e-13,1.2042604287152686e-21,7.238229473870886e-21,7.425000000000002,1.0358923287034552,1.4250000000000007,2,center_curvature,125.0,4.797222902898585,1.7890563015764416,11.92830064410402
Ro180_q0.35_L28W_r0.60_th140_kc+10_ko+10,180.0,63.00000000000001,0.35,28.35,1.7999999999999998,37.800000000000004,9.45,0.20999999999999996,140.0,140.0,140.0,140.0,10.0,10.0,64.57877942745304,0.06170253774148325,10.129243024307671,8.844483203684788e-13,8.97766649431048e-15,8.875662312213557e-13,1.047394424336223e-21,2.442902447431424e-20,9.450000000000001,1.4036410984768626,3.4499999999999993,2,center_curvature,125.0,4.229983813036963,2.367475708545008,11.917522287024074
Ro150_q0.35_L24W_r0.75_th140_kc+0_ko+0,150.0,52.5,0.35,23.625,1.8,39.375,9.84375,0.26249999999999996,140.0,140.0,140.0,140.0,0.0,0.0,71.5956282503549,0.07308940233531175,8.551171305693428,6.037906953607087e-13,9.741391595388976e-15,6.071738451576672e-13,6.0613103260198075e-22,1.4137166941154074e-20,9.84375,1.5287885308656919,3.84375,2,outer_curvature,125.0,89.85658622791176,2.216170810907414,11.903570205212954
Ro120_q0.55_L23W_r0.60_th140_kc+10_ko+10,120.0,66.00000000000001,0.55,23.1,1.4,39.6,9.9,0.33,140.0,140.0,140.0,140.0,10.0,10.0,61.18883490802334,0.0605539633845389,10.321372294510779,4.1787810663557905e-13,9.85303987130674e-15,4.213000314718431e-13,1.2042604287152686e-21,7.238229473870886e-21,9.900000000000002,1.4150130404918198,3.9000000000000004,2,center_curvature,125.0,4.972568251397596,2.450162225363428,11.903511791631768
Ro180_q0.45_L36W_r0.60_th120_kc+10_ko+10,180.0,81.00000000000001,0.45,36.45,1.8,48.60000000000001,12.15,0.27,120.0,120.0,120.0,120.0,10.0,10.0,43.45835825829868,0.05054291155844564,12.365730044603326,9.002513935749967e-13,1.48406323681459e-14,9.054054911073034e-13,2.2260948552218853e-21,2.442902447431424e-20,12.15,1.8046814123273949,6.15,2,center_curvature,125.0,7.841551487353319,3.037738781204169,11.897406560998276
Ro180_q0.35_L22W_r0.75_th120_kc+10_ko+10,180.0,63.00000000000001,0.35,22.049999999999997,1.3999999999999997,47.25,11.8125,0.26249999999999996,120.0,120.0,120.0,120.0,10.0,10.0,44.985739922821494,0.050976863068535626,12.260464108192012,8.698138404246352e-13,1.4027603897360126e-14,8.746855761322554e-13,1.047394424336223e-21,2.442902447431424e-20,11.812499999999998,1.7943596524944487,5.8125,2,center_curvature,125.0,3.649071920277697,2.9731632848530865,11.890649489655262
Ro180_q0.45_L36W_r0.60_th120_kc-10_ko-10,180.0,81.00000000000001,0.45,36.45,1.8,48.60000000000001,12.15,0.27,120.0,120.0,120.0,120.0,-10.0,-10.0,63.45835825829868,0.07765690592592957,8.048221758875318,8.854431506888301e-13,1.48406323681459e-14,8.905972482211369e-13,2.2260948552218853e-21,2.442902447431424e-20,12.15,1.8046814123273949,6.15,2,center_curvature,125.0,4.1046780826129785,2.394038329292414,11.889677742903078
Ro150_q0.45_L30W_r0.45_th160_kc+0_ko+0,150.0,67.50000000000001,0.45,30.375000000000004,1.7999999999999998,30.375000000000007,7.593750000000001,0.2025,160.0,160.0,160.0,160.0,0.0,0.0,97.26496326046497,0.08501826104289038,7.3513618407779155,6.397045275206524e-13,5.797122018806993e-15,6.417178468692097e-13,1.2882493375126653e-21,1.4137166941154074e-20,7.593749999999997,1.0079033389293839,1.5937500000000009,2,center_curvature,125.0,5.023831135252422,1.8157511520984215,11.886079046014352
Ro180_q0.35_L22W_r0.75_th120_kc-10_ko-10,180.0,63.00000000000001,0.35,22.049999999999997,1.3999999999999997,47.25,11.8125,0.26249999999999996,120.0,120.0,120.0,120.0,-10.0,-10.0,64.9857399228215,0.07772375238678825,8.04129987046585,8.555699310209349e-13,1.4027603897360126e-14,8.604416667285551e-13,1.047394424336223e-21,2.442902447431424e-20,11.8125,1.7943596524944487,5.8125,2,center_curvature,125.0,2.8121130903659046,2.3580055879319772,11.867649845555292
Ro150_q0.45_L30W_r0.60_th140_kc+0_ko+0,150.0,67.50000000000001,0.45,30.375000000000004,1.7999999999999998,40.50000000000001,10.125,0.27,140.0,140.0,140.0,140.0,0.0,0.0,69.60686079895615,0.0725499543336123,8.614753871877191,6.248642156575649e-13,1.0305994700101317e-14,6.284434500550002e-13,1.2882493375126653e-21,1.4137166941154074e-20,10.125,1.5039011769394954,4.125,2,center_curvature,125.0,4.724679071089217,2.2566186236447905,11.866512010597312
Ro120_q0.55_L36W_r0.60_th140_kc+0_ko+0,120.0,66.00000000000001,0.55,36.300000000000004,2.2,39.6,9.9,0.33,140.0,140.0,140.0,140.0,0.0,0.0,71.18883490802334,0.07297785371521331,8.564242001950099,4.1257066808222575e-13,9.85303987130674e-15,4.159925929184898e-13,1.2042604287152686e-21,7.238229473870886e-21,9.900000000000002,1.5047148124035554,3.9000000000000004,2,center_curvature,125.0,1.0751080097265198,2.2242999018953213,11.858036907540015
Ro180_q0.55_L45W_r0.45_th140_kc+0_ko+0,180.0,99.00000000000003,0.55,44.550000000000004,1.7999999999999998,44.55000000000001,11.137500000000003,0.24750000000000003,140.0,140.0,140.0,140.0,0.0,0.0,63.278964362687404,0.07094111797453248,8.810123350810061,9.492541075167178e-13,1.2470253587122598e-14,9.535849811376144e-13,4.064378946914033e-21,2.442902447431424e-20,11.137500000000006,1.478258230429763,5.137500000000003,2,center_curvature,125.0,16.122900948788477,2.398359645943704,11.854300013364423
Ro150_q0.35_L18W_r0.75_th140_kc+0_ko+0,150.0,52.5,0.35,18.374999999999996,1.3999999999999997,39.375,9.84375,0.26249999999999996,140.0,140.0,140.0,140.0,0.0,0.0,71.5956282503549,0.07308940233531175,8.551171305693428,6.037398877948223e-13,9.741391595388976e-15,6.071230375917808e-13,6.0613103260198075e-22,1.4137166941154074e-20,9.84375,1.495299710412041,3.84375,2,center_curvature,125.0,2.1747945735707046,2.216170810907414,11.83659256430565
Ro150_q0.55_L29W_r0.60_th120_kc-10_ko-10,150.0,82.50000000000001,0.55,28.875,1.4,49.50000000000001,12.375,0.33,120.0,120.0,120.0,120.0,-10.0,-10.0,62.486388108147786,0.07762912196311207,8.051102269287401,6.371694429085294e-13,1.5395374798916786e-14,6.42516200465192e-13,2.3520711498345098e-21,1.4137166941154074e-20,12.375,1.7687663006147747,6.375,2,center_curvature,124.99999999999814,10.287035341091777,2.4176836194431672,11.818423621560253
Ro150_q0.55_L29W_r0.60_th120_kc+10_ko+10,150.0,82.50000000000001,0.55,28.875,1.4,49.50000000000001,12.375,0.33,120.0,120.0,120.0,120.0,10.0,10.0,42.48638810814779,0.05026882849012667,12.433152288853451,6.477099284582081e-13,1.5395374798916786e-14,6.530566860148707e-13,2.3520711498345098e-21,1.4137166941154074e-20,12.375,1.7687663006147747,6.375,2,center_curvature,125.0,11.182300637282758,3.080707199099919,11.816805679386826
