design_id,coordinate,dE_dq_J,dsigma_dq_Pa,drTJ_dq_m,dlnGamma_dq,energy_lowering_direction,directional_minus_dE_dq_J,directional_dsigma_dq_Pa,directional_drTJ_dq_m,directional_dlnGamma_dq,accessible_loading
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,outer_curvature,1.1233024987653454e-13,-125000000.0,0.0,-2.524883167829839,-1.0,1.1233024987653454e-13,125000000.0,-0.0,2.524883167829839,True
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,center_angle,1.1195616104062769e-15,2572565.1663057506,0.0,0.05196326268219753,-1.0,1.1195616104062769e-15,-2572565.1663057506,-0.0,-0.05196326268219753,False
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,outer_angle,1.3717334478637332e-14,2572565.1663057506,0.0,0.05196326268219753,-1.0,1.3717334478637332e-14,-2572565.1663057506,-0.0,-0.05196326268219753,False
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,gb_spacing,1.1040708258790069e-14,0.0,0.0,0.0,-1.0,1.1040708258790069e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L30W_r0.75_th160_kc+10_ko+10,center_outer_exchange,4.30554989754791e-14,0.0,0.0,0.0,-1.0,4.30554989754791e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L30W_r0.75_th160_kc+10_ko+10,tj_radius,-3.6101919952807564e-14,-58359016.862273216,5.062503375000743e-08,-0.32683164909685924,1.0,3.6101919952807564e-14,-58359016.862273216,5.062503375000743e-08,-0.32683164909685924,False
Ro150_q0.45_L30W_r0.75_th160_kc+10_ko+10,center_curvature,3.308570291237102e-15,-125000000.0,0.0,-2.841973355065086,-1.0,3.308570291237102e-15,125000000.0,-0.0,2.841973355065086,True
Ro150_q0.45_L30W_r0.75_th160_kc+10_ko+10,outer_curvature,1.2494394493722806e-13,-125000000.0,0.0,-2.841973355065086,-1.0,1.2494394493722806e-13,125000000.0,-0.0,2.841973355065086,True
Ro150_q0.45_L30W_r0.75_th160_kc+10_ko+10,center_angle,1.405051336006409e-15,2572565.1663057506,0.0,0.05848904988159376,-1.0,1.405051336006409e-15,-2572565.1663057506,-0.0,-0.05848904988159376,False
Ro150_q0.45_L30W_r0.75_th160_kc+10_ko+10,outer_angle,1.3682673527444559e-14,2572565.1663057506,0.0,0.05848904988159376,-1.0,1.3682673527444559e-14,-2572565.1663057506,-0.0,-0.05848904988159376,False
Ro150_q0.45_L30W_r0.75_th160_kc+10_ko+10,gb_spacing,1.0304019868528694e-14,0.0,0.0,0.0,-1.0,1.0304019868528694e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.45_th120_kc-10_ko-10,center_outer_exchange,5.5046752530715256e-14,0.0,0.0,0.0,-1.0,5.5046752530715256e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.45_th120_kc-10_ko-10,tj_radius,-2.4920842716711e-14,-85533430.23553863,3.037502025000479e-08,-0.2572286372023447,1.0,2.4920842716711e-14,-85533430.23553863,3.037502025000479e-08,-0.2572286372023447,False
Ro150_q0.45_L37W_r0.45_th120_kc-10_ko-10,center_curvature,2.332779758242209e-15,-125000000.0,0.0,-1.8373384881112953,-1.0,2.332779758242209e-15,125000000.0,-0.0,1.8373384881112953,True
Ro150_q0.45_L37W_r0.45_th120_kc-10_ko-10,outer_curvature,7.148235651566893e-14,-125000000.0,0.0,-1.8373384881112953,-1.0,7.148235651566893e-14,125000000.0,-0.0,1.8373384881112953,True
Ro150_q0.45_L37W_r0.45_th120_kc-10_ko-10,center_angle,9.752657737845237e-16,12345676.95473507,0.0,0.18146531385976328,-1.0,9.752657737845237e-16,-12345676.95473507,-0.0,-0.18146531385976328,False
Ro150_q0.45_L37W_r0.45_th120_kc-10_ko-10,outer_angle,1.3629162074048973e-14,12345676.95473507,0.0,0.18146531385976328,-1.0,1.3629162074048973e-14,-12345676.95473507,-0.0,-0.18146531385976328,False
Ro150_q0.45_L37W_r0.45_th120_kc-10_ko-10,gb_spacing,6.767318411473555e-15,0.0,0.0,0.0,-1.0,6.767318411473555e-15,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.45_th120_kc+0_ko+0,center_outer_exchange,5.64061034615236e-14,0.0,0.0,0.0,-1.0,5.64061034615236e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.45_th120_kc+0_ko+0,tj_radius,-2.2625117358228113e-14,-85533430.23553863,3.037502025000479e-08,-0.3515814663839212,1.0,2.2625117358228113e-14,-85533430.23553863,3.037502025000479e-08,-0.3515814663839212,False
Ro150_q0.45_L37W_r0.45_th120_kc+0_ko+0,center_curvature,3.291753973380934e-15,-125000000.0,0.0,-1.9752280951487178,-1.0,3.291753973380934e-15,125000000.0,-0.0,1.9752280951487178,True
Ro150_q0.45_L37W_r0.45_th120_kc+0_ko+0,outer_curvature,7.946173455809392e-14,-125000000.0,0.0,-1.9752280951487178,-1.0,7.946173455809392e-14,125000000.0,-0.0,1.9752280951487178,True
Ro150_q0.45_L37W_r0.45_th120_kc+0_ko+0,center_angle,1.211715604722193e-15,12345676.95473507,0.0,0.19508397386136522,-1.0,1.211715604722193e-15,-12345676.95473507,-0.0,-0.19508397386136522,False
Ro150_q0.45_L37W_r0.45_th120_kc+0_ko+0,outer_angle,1.2229948971258142e-14,12345676.95473507,0.0,0.19508397386136522,-1.0,1.2229948971258142e-14,-12345676.95473507,-0.0,-0.19508397386136522,False
Ro150_q0.45_L37W_r0.45_th120_kc+0_ko+0,gb_spacing,5.882422817973232e-15,0.0,0.0,0.0,-1.0,5.882422817973232e-15,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.45_th120_kc+10_ko+10,center_outer_exchange,5.760192532306106e-14,0.0,0.0,0.0,-1.0,5.760192532306106e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.45_th120_kc+10_ko+10,tj_radius,-1.9431615352543622e-14,-85533430.23553863,3.037502025000479e-08,-0.46505399569996,1.0,1.9431615352543622e-14,-85533430.23553863,3.037502025000479e-08,-0.46505399569996,False
Ro150_q0.45_L37W_r0.45_th120_kc+10_ko+10,center_curvature,4.229624422725533e-15,-125000000.0,0.0,-2.1410598950453164,-1.0,4.229624422725533e-15,125000000.0,-0.0,2.1410598950453164,True
Ro150_q0.45_L37W_r0.45_th120_kc+10_ko+10,outer_curvature,8.715014903889587e-14,-125000000.0,0.0,-2.1410598950453164,-1.0,8.715014903889587e-14,125000000.0,-0.0,2.1410598950453164,True
Ro150_q0.45_L37W_r0.45_th120_kc+10_ko+10,center_angle,1.3755719156099118e-15,12345676.95473507,0.0,0.2114623218982814,-1.0,1.3755719156099118e-15,-12345676.95473507,-0.0,-0.2114623218982814,False
Ro150_q0.45_L37W_r0.45_th120_kc+10_ko+10,outer_angle,1.0241113953285453e-14,12345676.95473507,0.0,0.2114623218982814,-1.0,1.0241113953285453e-14,-12345676.95473507,-0.0,-0.2114623218982814,False
Ro150_q0.45_L37W_r0.45_th120_kc+10_ko+10,gb_spacing,5.177183152671891e-15,0.0,0.0,0.0,-1.0,5.177183152671891e-15,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.45_th140_kc-10_ko-10,center_outer_exchange,5.94876069859054e-14,0.0,0.0,0.0,-1.0,5.94876069859054e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.45_th140_kc-10_ko-10,tj_radius,-2.3192658160350142e-14,-92809209.60472152,3.037502025000479e-08,-0.29971300185438476,1.0,2.3192658160350142e-14,-92809209.60472152,3.037502025000479e-08,-0.29971300185438476,False
Ro150_q0.45_L37W_r0.45_th140_kc-10_ko-10,center_curvature,3.875481471487097e-15,-125000000.0,0.0,-1.7505201787449964,-1.0,3.875481471487097e-15,125000000.0,-0.0,1.7505201787449964,True
Ro150_q0.45_L37W_r0.45_th140_kc-10_ko-10,outer_curvature,6.342308200581216e-14,-125000000.0,0.0,-1.7505201787449964,-1.0,6.342308200581216e-14,125000000.0,-0.0,1.7505201787449964,True
Ro150_q0.45_L37W_r0.45_th140_kc-10_ko-10,center_angle,1.5842750986607996e-15,8444940.403021872,0.0,0.11826420535776538,-1.0,1.5842750986607996e-15,-8444940.403021872,-0.0,-0.11826420535776538,False
Ro150_q0.45_L37W_r0.45_th140_kc-10_ko-10,outer_angle,1.0456127507877647e-14,8444940.403021872,0.0,0.11826420535776538,-1.0,1.0456127507877647e-14,-8444940.403021872,-0.0,-0.11826420535776538,False
Ro150_q0.45_L37W_r0.45_th140_kc-10_ko-10,gb_spacing,4.007352447544619e-15,0.0,0.0,0.0,-1.0,4.007352447544619e-15,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.45_th140_kc+0_ko+0,center_outer_exchange,6.02584148943812e-14,0.0,0.0,0.0,-1.0,6.02584148943812e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.45_th140_kc+0_ko+0,tj_radius,-2.0569174128790307e-14,-92809209.60472152,3.037502025000479e-08,-0.3903367726992846,1.0,2.0569174128790307e-14,-92809209.60472152,3.037502025000479e-08,-0.3903367726992846,False
Ro150_q0.45_L37W_r0.45_th140_kc+0_ko+0,center_curvature,4.43180467123396e-15,-125000000.0,0.0,-1.8725773298653436,-1.0,4.43180467123396e-15,125000000.0,-0.0,1.8725773298653436,True
Ro150_q0.45_L37W_r0.45_th140_kc+0_ko+0,outer_curvature,6.808247124268279e-14,-125000000.0,0.0,-1.8725773298653436,-1.0,6.808247124268279e-14,125000000.0,-0.0,1.8725773298653436,True
Ro150_q0.45_L37W_r0.45_th140_kc+0_ko+0,center_angle,1.6871142208294233e-15,8444940.403021872,0.0,0.1265102951553132,-1.0,1.6871142208294233e-15,-8444940.403021872,-0.0,-0.1265102951553132,False
Ro150_q0.45_L37W_r0.45_th140_kc+0_ko+0,outer_angle,9.632897248179814e-15,8444940.403021872,0.0,0.1265102951553132,-1.0,9.632897248179814e-15,-8444940.403021872,-0.0,-0.1265102951553132,False
Ro150_q0.45_L37W_r0.45_th140_kc+0_ko+0,gb_spacing,3.616213513274615e-15,0.0,0.0,0.0,-1.0,3.616213513274615e-15,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.45_th140_kc+10_ko+10,center_outer_exchange,6.093663076379916e-14,0.0,0.0,0.0,-1.0,6.093663076379916e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.45_th140_kc+10_ko+10,tj_radius,-1.7404570901461148e-14,-92809209.60472152,3.037502025000479e-08,-0.49776920344901665,1.0,1.7404570901461148e-14,-92809209.60472152,3.037502025000479e-08,-0.49776920344901665,False
Ro150_q0.45_L37W_r0.45_th140_kc+10_ko+10,center_curvature,4.980163463351321e-15,-125000000.0,0.0,-2.017273439575362,-1.0,4.980163463351321e-15,125000000.0,-0.0,2.017273439575362,True
Ro150_q0.45_L37W_r0.45_th140_kc+10_ko+10,outer_curvature,7.261624368039808e-14,-125000000.0,0.0,-2.017273439575362,-1.0,7.261624368039808e-14,125000000.0,-0.0,2.017273439575362,True
Ro150_q0.45_L37W_r0.45_th140_kc+10_ko+10,center_angle,1.7633274512563295e-15,8444940.403021872,0.0,0.13628584617186856,-1.0,1.7633274512563295e-15,-8444940.403021872,-0.0,-0.13628584617186856,False
Ro150_q0.45_L37W_r0.45_th140_kc+10_ko+10,outer_angle,8.589886306040115e-15,8444940.403021872,0.0,0.13628584617186856,-1.0,8.589886306040115e-15,-8444940.403021872,-0.0,-0.13628584617186856,False
Ro150_q0.45_L37W_r0.45_th140_kc+10_ko+10,gb_spacing,3.329052274846249e-15,0.0,0.0,0.0,-1.0,3.329052274846249e-15,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.45_th160_kc-10_ko-10,center_outer_exchange,6.234740859401675e-14,0.0,0.0,0.0,-1.0,6.234740859401675e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.45_th160_kc-10_ko-10,tj_radius,-2.0459824893025307e-14,-97265028.10379118,3.037502025000479e-08,-0.32434595759356366,1.0,2.0459824893025307e-14,-97265028.10379118,3.037502025000479e-08,-0.32434595759356366,False
Ro150_q0.45_L37W_r0.45_th160_kc-10_ko-10,center_curvature,4.725936647547362e-15,-125000000.0,0.0,-1.701983839171639,-1.0,4.725936647547362e-15,125000000.0,-0.0,1.701983839171639,True
Ro150_q0.45_L37W_r0.45_th160_kc-10_ko-10,outer_curvature,5.929679620473554e-14,-125000000.0,0.0,-1.701983839171639,-1.0,5.929679620473554e-14,125000000.0,-0.0,1.701983839171639,True
Ro150_q0.45_L37W_r0.45_th160_kc-10_ko-10,center_angle,1.881221249441013e-15,4287608.610510826,0.0,0.05837947801434762,-1.0,1.881221249441013e-15,-4287608.610510826,-0.0,-0.05837947801434762,False
Ro150_q0.45_L37W_r0.45_th160_kc-10_ko-10,outer_angle,8.155254423396109e-15,4287608.610510826,0.0,0.05837947801434762,-1.0,8.155254423396109e-15,-4287608.610510826,-0.0,-0.05837947801434762,False
Ro150_q0.45_L37W_r0.45_th160_kc-10_ko-10,gb_spacing,2.4079424927424298e-15,0.0,0.0,0.0,-1.0,2.4079424927424298e-15,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.45_th160_kc+0_ko+0,center_outer_exchange,6.28333237399987e-14,0.0,0.0,0.0,-1.0,6.28333237399987e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.45_th160_kc+0_ko+0,tj_radius,-1.7638834788000968e-14,-97265028.10379118,3.037502025000479e-08,-0.41287019771851785,1.0,1.7638834788000968e-14,-97265028.10379118,3.037502025000479e-08,-0.41287019771851785,False
Ro150_q0.45_L37W_r0.45_th160_kc+0_ko+0,center_curvature,5.131796241049997e-15,-125000000.0,0.0,-1.8157511520984215,-1.0,5.131796241049997e-15,125000000.0,-0.0,1.8157511520984215,True
Ro150_q0.45_L37W_r0.45_th160_kc+0_ko+0,outer_curvature,6.269344286864812e-14,-125000000.0,0.0,-1.8157511520984215,-1.0,6.269344286864812e-14,125000000.0,-0.0,1.8157511520984215,True
Ro150_q0.45_L37W_r0.45_th160_kc+0_ko+0,center_angle,1.9666124447849914e-15,4287608.610510826,0.0,0.06228178142186902,-1.0,1.9666124447849914e-15,-4287608.610510826,-0.0,-0.06228178142186902,False
Ro150_q0.45_L37W_r0.45_th160_kc+0_ko+0,outer_angle,7.87734531116552e-15,4287608.610510826,0.0,0.06228178142186902,-1.0,7.87734531116552e-15,-4287608.610510826,-0.0,-0.06228178142186902,False
Ro150_q0.45_L37W_r0.45_th160_kc+0_ko+0,gb_spacing,2.2623269973947636e-15,0.0,0.0,0.0,-1.0,2.2623269973947636e-15,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.45_th160_kc+10_ko+10,center_outer_exchange,6.325550360804723e-14,0.0,0.0,0.0,-1.0,6.325550360804723e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.45_th160_kc+10_ko+10,tj_radius,-1.441059799884217e-14,-97265028.10379118,3.037502025000479e-08,-0.5170053147715015,1.0,1.441059799884217e-14,-97265028.10379118,3.037502025000479e-08,-0.5170053147715015,False
Ro150_q0.45_L37W_r0.45_th160_kc+10_ko+10,center_curvature,5.533789760643056e-15,-125000000.0,0.0,-1.9495809431049338,-1.0,5.533789760643056e-15,125000000.0,-0.0,1.9495809431049338,True
Ro150_q0.45_L37W_r0.45_th160_kc+10_ko+10,outer_curvature,6.600447874668922e-14,-125000000.0,0.0,-1.9495809431049338,-1.0,6.600447874668922e-14,125000000.0,-0.0,1.9495809431049338,True
Ro150_q0.45_L37W_r0.45_th160_kc+10_ko+10,center_angle,2.042292798155808e-15,4287608.610510826,0.0,0.06687223871815196,-1.0,2.042292798155808e-15,-4287608.610510826,-0.0,-0.06687223871815196,False
Ro150_q0.45_L37W_r0.45_th160_kc+10_ko+10,outer_angle,7.515708128290788e-15,4287608.610510826,0.0,0.06687223871815196,-1.0,7.515708128290788e-15,-4287608.610510826,-0.0,-0.06687223871815196,False
Ro150_q0.45_L37W_r0.45_th160_kc+10_ko+10,gb_spacing,2.1911322051517344e-15,0.0,0.0,0.0,-1.0,2.1911322051517344e-15,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.60_th120_kc+0_ko+0,center_outer_exchange,3.286117282418682e-14,0.0,0.0,0.0,-1.0,3.286117282418682e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.60_th120_kc+0_ko+0,tj_radius,-2.6988727899994193e-14,-64150072.676654905,4.0500027000005285e-08,-0.22015853539547603,1.0,2.6988727899994193e-14,-64150072.676654905,4.0500027000005285e-08,-0.22015853539547603,False
Ro150_q0.45_L37W_r0.60_th120_kc+0_ko+0,center_curvature,-3.8891988619138195e-15,-125000000.0,0.0,-2.3775545225143135,1.0,3.8891988619138195e-15,-125000000.0,0.0,-2.3775545225143135,False
Ro150_q0.45_L37W_r0.60_th120_kc+0_ko+0,outer_curvature,1.0376377058240974e-13,-125000000.0,0.0,-2.3775545225143135,-1.0,1.0376377058240974e-13,125000000.0,-0.0,2.3775545225143135,True
Ro150_q0.45_L37W_r0.60_th120_kc+0_ko+0,center_angle,-1.354787676776864e-15,9259257.716050372,0.0,0.17611470579559363,1.0,1.354787676776864e-15,9259257.716050372,0.0,0.17611470579559363,True
Ro150_q0.45_L37W_r0.60_th120_kc+0_ko+0,outer_angle,1.4559285946336587e-14,9259257.716050372,0.0,0.17611470579559363,-1.0,1.4559285946336587e-14,-9259257.716050372,-0.0,-0.17611470579559363,False
Ro150_q0.45_L37W_r0.60_th120_kc+0_ko+0,gb_spacing,1.9728801051805054e-14,0.0,0.0,0.0,-1.0,1.9728801051805054e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.60_th120_kc+10_ko+10,center_outer_exchange,3.57567271028399e-14,0.0,0.0,0.0,-1.0,3.57567271028399e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.60_th120_kc+10_ko+10,tj_radius,-2.4434090503632012e-14,-64150072.676654905,4.0500027000005285e-08,-0.3585161555687,1.0,2.4434090503632012e-14,-64150072.676654905,4.0500027000005285e-08,-0.3585161555687,False
Ro150_q0.45_L37W_r0.60_th120_kc+10_ko+10,center_curvature,-1.6786929354073377e-15,-125000000.0,0.0,-2.6471553926139535,1.0,1.6786929354073377e-15,-125000000.0,0.0,-2.6471553926139535,False
Ro150_q0.45_L37W_r0.60_th120_kc+10_ko+10,outer_curvature,1.1959329823028624e-13,-125000000.0,0.0,-2.6471553926139535,-1.0,1.1959329823028624e-13,125000000.0,-0.0,2.6471553926139535,True
Ro150_q0.45_L37W_r0.60_th120_kc+10_ko+10,center_angle,-6.041922808872615e-16,9259257.716050372,0.0,0.19608490600298012,1.0,6.041922808872615e-16,9259257.716050372,0.0,0.19608490600298012,True
Ro150_q0.45_L37W_r0.60_th120_kc+10_ko+10,outer_angle,1.2348036154692638e-14,9259257.716050372,0.0,0.19608490600298012,-1.0,1.2348036154692638e-14,-9259257.716050372,-0.0,-0.19608490600298012,False
Ro150_q0.45_L37W_r0.60_th120_kc+10_ko+10,gb_spacing,1.7899841042390332e-14,0.0,0.0,0.0,-1.0,1.7899841042390332e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.60_th140_kc-10_ko-10,center_outer_exchange,3.9340377832955997e-14,0.0,0.0,0.0,-1.0,3.9340377832955997e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.60_th140_kc-10_ko-10,tj_radius,-3.032107905038805e-14,-69606907.20353648,4.0500027000005285e-08,-0.15244524819946204,1.0,3.032107905038805e-14,-69606907.20353648,4.0500027000005285e-08,-0.15244524819946204,False
Ro150_q0.45_L37W_r0.60_th140_kc-10_ko-10,center_curvature,-1.8153231618126398e-16,-125000000.0,0.0,-2.0695645194752643,1.0,1.8153231618126398e-16,-125000000.0,0.0,-2.0695645194752643,False
Ro150_q0.45_L37W_r0.60_th140_kc-10_ko-10,outer_curvature,8.282498324800296e-14,-125000000.0,0.0,-2.0695645194752643,-1.0,8.282498324800296e-14,125000000.0,-0.0,2.0695645194752643,True
Ro150_q0.45_L37W_r0.60_th140_kc-10_ko-10,center_angle,-5.051843401365503e-18,6333705.302264541,0.0,0.10486393408826178,1.0,5.051843401365503e-18,6333705.302264541,0.0,0.10486393408826178,True
Ro150_q0.45_L37W_r0.60_th140_kc-10_ko-10,outer_angle,1.3055880613131303e-14,6333705.302264541,0.0,0.10486393408826178,-1.0,1.3055880613131303e-14,-6333705.302264541,-0.0,-0.10486393408826178,False
Ro150_q0.45_L37W_r0.60_th140_kc-10_ko-10,gb_spacing,1.6332788270623133e-14,0.0,0.0,0.0,-1.0,1.6332788270623133e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.60_th140_kc+0_ko+0,center_outer_exchange,4.133931457784752e-14,0.0,0.0,0.0,-1.0,4.133931457784752e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.60_th140_kc+0_ko+0,tj_radius,-2.8138023252131207e-14,-69606907.20353648,4.0500027000005285e-08,-0.2566064589938355,1.0,2.8138023252131207e-14,-69606907.20353648,4.0500027000005285e-08,-0.2566064589938355,False
Ro150_q0.45_L37W_r0.60_th140_kc+0_ko+0,center_curvature,1.1500891004457505e-15,-125000000.0,0.0,-2.2566186236447905,-1.0,1.1500891004457505e-15,125000000.0,-0.0,2.2566186236447905,True
Ro150_q0.45_L37W_r0.60_th140_kc+0_ko+0,outer_curvature,9.250117028409604e-14,-125000000.0,0.0,-2.2566186236447905,-1.0,9.250117028409604e-14,125000000.0,-0.0,2.2566186236447905,True
Ro150_q0.45_L37W_r0.60_th140_kc+0_ko+0,center_angle,4.2833723785895013e-16,6333705.302264541,0.0,0.11434183051939328,-1.0,4.2833723785895013e-16,-6333705.302264541,-0.0,-0.11434183051939328,False
Ro150_q0.45_L37W_r0.60_th140_kc+0_ko+0,outer_angle,1.2354066204776331e-14,6333705.302264541,0.0,0.11434183051939328,-1.0,1.2354066204776331e-14,-6333705.302264541,-0.0,-0.11434183051939328,False
Ro150_q0.45_L37W_r0.60_th140_kc+0_ko+0,gb_spacing,1.5165821030667846e-14,0.0,0.0,0.0,-1.0,1.5165821030667846e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.60_th140_kc+10_ko+10,center_outer_exchange,4.3150537047612157e-14,0.0,0.0,0.0,-1.0,4.3150537047612157e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.60_th140_kc+10_ko+10,tj_radius,-2.482426113257263e-14,-69606907.20353648,4.0500027000005285e-08,-0.38726047162673805,1.0,2.482426113257263e-14,-69606907.20353648,4.0500027000005285e-08,-0.38726047162673805,False
Ro150_q0.45_L37W_r0.60_th140_kc+10_ko+10,center_curvature,2.46417390519249e-15,-125000000.0,0.0,-2.491249374526383,-1.0,2.46417390519249e-15,125000000.0,-0.0,2.491249374526383,True
Ro150_q0.45_L37W_r0.60_th140_kc+10_ko+10,outer_curvature,1.0202122485110941e-13,-125000000.0,0.0,-2.491249374526383,-1.0,1.0202122485110941e-13,125000000.0,-0.0,2.491249374526383,True
Ro150_q0.45_L37W_r0.60_th140_kc+10_ko+10,center_angle,7.982682788157965e-16,6333705.302264541,0.0,0.126230371918723,-1.0,7.982682788157965e-16,-6333705.302264541,-0.0,-0.126230371918723,False
Ro150_q0.45_L37W_r0.60_th140_kc+10_ko+10,outer_angle,1.1214387164463573e-14,6333705.302264541,0.0,0.126230371918723,-1.0,1.1214387164463573e-14,-6333705.302264541,-0.0,-0.126230371918723,False
Ro150_q0.45_L37W_r0.60_th140_kc+10_ko+10,gb_spacing,1.4214910128721384e-14,0.0,0.0,0.0,-1.0,1.4214910128721384e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.60_th160_kc-10_ko-10,center_outer_exchange,4.593832349670763e-14,0.0,0.0,0.0,-1.0,4.593832349670763e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.60_th160_kc-10_ko-10,tj_radius,-2.983038417757687e-14,-72948771.0778378,4.0500027000005285e-08,-0.17597053067885948,1.0,2.983038417757687e-14,-72948771.0778378,4.0500027000005285e-08,-0.17597053067885948,False
Ro150_q0.45_L37W_r0.60_th160_kc-10_ko-10,center_curvature,2.9737131951732687e-15,-125000000.0,0.0,-2.0150666295207786,-1.0,2.9737131951732687e-15,125000000.0,-0.0,2.0150666295207786,True
Ro150_q0.45_L37W_r0.60_th160_kc-10_ko-10,outer_curvature,8.047693153820209e-14,-125000000.0,0.0,-2.0150666295207786,-1.0,8.047693153820209e-14,125000000.0,-0.0,2.0150666295207786,True
Ro150_q0.45_L37W_r0.60_th160_kc-10_ko-10,center_angle,1.1940198968639226e-15,3215706.4578831196,0.0,0.05183882949644225,-1.0,1.1940198968639226e-15,-3215706.4578831196,-0.0,-0.05183882949644225,False
Ro150_q0.45_L37W_r0.60_th160_kc-10_ko-10,outer_angle,1.0950973336808002e-14,3215706.4578831196,0.0,0.05183882949644225,-1.0,1.0950973336808002e-14,-3215706.4578831196,-0.0,-0.05183882949644225,False
Ro150_q0.45_L37W_r0.60_th160_kc-10_ko-10,gb_spacing,1.2898991463496385e-14,0.0,0.0,0.0,-1.0,1.2898991463496385e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.60_th160_kc+0_ko+0,center_outer_exchange,4.7292262829538767e-14,0.0,0.0,0.0,-1.0,4.7292262829538767e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.60_th160_kc+0_ko+0,tj_radius,-2.6812060015698884e-14,-72948771.0778378,4.0500027000005285e-08,-0.27785175152617025,1.0,2.6812060015698884e-14,-72948771.0778378,4.0500027000005285e-08,-0.27785175152617025,False
Ro150_q0.45_L37W_r0.60_th160_kc+0_ko+0,center_curvature,3.938000869751675e-15,-125000000.0,0.0,-2.1896446005432724,-1.0,3.938000869751675e-15,125000000.0,-0.0,2.1896446005432724,True
Ro150_q0.45_L37W_r0.60_th160_kc+0_ko+0,outer_curvature,8.766344924757707e-14,-125000000.0,0.0,-2.1896446005432724,-1.0,8.766344924757707e-14,125000000.0,-0.0,2.1896446005432724,True
Ro150_q0.45_L37W_r0.60_th160_kc+0_ko+0,center_angle,1.4730112384341675e-15,3215706.4578831196,0.0,0.056329932076160105,-1.0,1.4730112384341675e-15,-3215706.4578831196,-0.0,-0.056329932076160105,False
Ro150_q0.45_L37W_r0.60_th160_kc+0_ko+0,outer_angle,1.0842886068818438e-14,3215706.4578831196,0.0,0.056329932076160105,-1.0,1.0842886068818438e-14,-3215706.4578831196,-0.0,-0.056329932076160105,False
Ro150_q0.45_L37W_r0.60_th160_kc+0_ko+0,gb_spacing,1.2272727634759138e-14,0.0,0.0,0.0,-1.0,1.2272727634759138e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.60_th160_kc+10_ko+10,center_outer_exchange,4.8500275706207066e-14,0.0,0.0,0.0,-1.0,4.8500275706207066e-14,-0.0,-0.0,-0.0,False
Ro150_q0.45_L37W_r0.60_th160_kc+10_ko+10,tj_radius,-2.2937986393749884e-14,-72948771.0778378,4.0500027000005285e-08,-0.40432647717858483,1.0,2.2937986393749884e-14,-72948771.0778378,4.0500027000005285e-08,-0.40432647717858483,False
Ro150_q0.45_L37W_r0.60_th160_kc+10_ko+10,center_curvature,4.88591386882544e-15,-125000000.0,0.0,-2.406365035630631,-1.0,4.88591386882544e-15,125000000.0,-0.0,2.406365035630631,True
