total_volume_m3,mirror_error,energy_J,V_left_m3,R_left_m,mu_left_Pa,centroid_left_m,V_center_m3,R_center_m,mu_center_Pa,centroid_center_m,V_right_m3,R_right_m,mu_right_Pa,centroid_right_m,LEFT_gb_z_m,LEFT_tj_z_m,LEFT_tj_r_m,LEFT_neck_r_m,LEFT_psi_deg,LEFT_kappa_per_m,LEFT_CC_force_N,LEFT_CC_stress_Pa,LEFT_PF_geometric_stress_Pa,RIGHT_gb_z_m,RIGHT_tj_z_m,RIGHT_tj_r_m,RIGHT_neck_r_m,RIGHT_psi_deg,RIGHT_kappa_per_m,RIGHT_CC_force_N,RIGHT_CC_stress_Pa,RIGHT_PF_geometric_stress_Pa,t_model,t_s,step,mu_projected_left_Pa,mu_projected_center_Pa,mu_projected_right_Pa,delta_mu_projected_Pa,center_GB_separation_over_W,center_solid_core_f
9.83675627185684e-21,4.107825191113079e-15,2.5452865208446864e-13,4.199298166535447e-21,1.0008354987744813e-07,20274310.772893123,-7.01227043640987e-08,1.4381599387859458e-21,7.00228085416127e-08,20297183.8560993,8.576835721535796e-25,4.199298166535447e-21,1.0008354987744813e-07,20274310.77289314,7.01227043640987e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1510823135167701e-07,1.1510823135167701e-07,161.651103864913,15519327.290660352,6.798972059524832e-08,1633355.1332623065,18786037.385058846,1.7011870189681142e-08,1.7011870189681142e-08,1.1510823135167701e-07,1.1510823135167702e-07,161.65110386490417,15519327.290675074,6.79897205946265e-08,1633355.133247368,18786037.38504369,0.049179386608706105,0.0007662120484774223,8.0,17104795.78399345,18983805.54118972,17104795.783993464,1879009.7571962625,8.50593509484057,1.0
9.83675627185684e-21,1.199040866595169e-14,2.545279715366931e-13,4.199299034109274e-21,1.0008355676985878e-07,20271998.62009008,-7.012268891068932e-08,1.4381582036382933e-21,7.002278038063713e-08,20290351.70394632,8.576846069546418e-25,4.199299034109273e-21,1.0008355676985878e-07,20271998.620090086,7.012268891068933e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1511121845575567e-07,1.1511121845575567e-07,161.77232306410096,15455544.724834744,7.075144704156535e-08,1699613.4218720086,18854771.19526026,1.7011870189681142e-08,1.7011870189681142e-08,1.1511121845575566e-07,1.1511121845575566e-07,161.77232306410244,15455544.724832518,7.075144704165954e-08,1699613.4218742717,18854771.19526256,0.058977813908421016,0.0009188709889580381,9.0,17101156.945228495,18945222.936603703,17101156.945228305,1844065.9913753048,8.50593509484057,1.0
9.836756271856838e-21,6.161737786669619e-15,2.545272617659621e-13,4.199300024289531e-21,1.000835646363109e-07,20269283.53976903,-7.012267144346056e-08,1.438156223277776e-21,7.002274823989563e-08,20282958.87486594,0.0,4.199300024289531e-21,1.000835646363109e-07,20269283.539769046,7.012267144346056e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1511418388898379e-07,1.1511418388898379e-07,161.8745394405294,15416437.575651541,7.246663881999124e-08,1740726.607533928,18897890.097228445,1.7011870189681142e-08,1.7011870189681142e-08,1.151141838889838e-07,1.151141838889838e-07,161.87453944052066,15416437.575667087,7.246663881933527e-08,1740726.60751817,18897890.097212475,0.07066647451959712,0.001100979657008427,10.0,17097119.98669779,18902365.787864998,17097119.986697793,1805245.801167205,8.50593509484057,1.0
9.83675627185684e-21,4.551914400963142e-15,2.545265217417004e-13,4.199301151613021e-21,1.0008357359229107e-07,20266110.585879464,-7.012265173396592e-08,1.4381539686307985e-21,7.002271164751954e-08,20275020.329683192,0.0,4.199301151613021e-21,1.0008357359229107e-07,20266110.58587947,7.012265173396592e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1511712266521755e-07,1.1511712266521755e-07,161.95899415301915,15398969.384384817,7.326311814533226e-08,1759769.0453624744,18918506.322635632,1.7011870189681142e-08,1.7011870189681142e-08,1.1511712266521755e-07,1.1511712266521755e-07,161.9589941530095,15398969.384400865,7.326311814465452e-08,1759769.0453461949,18918506.32261912,0.08461045407265741,0.001318226066002602,11.0,17092791.891711026,18856525.028025124,17092791.891711067,1763733.1363140754,8.50593509484057,1.0
9.83675627185684e-21,6.6058269965196814e-15,2.545257495419969e-13,4.199302431786635e-21,1.0008358376258151e-07,20262407.52926988,-7.012262952837683e-08,1.4381514082835698e-21,7.002267009365581e-08,20266620.352162275,0.0,4.199302431786635e-21,1.0008358376258151e-07,20262407.52926989,7.012262952837683e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1512003309362078e-07,1.1512003309362079e-07,162.02687090241065,15400563.434708076,7.324944472634009e-08,1759351.6497792993,18919264.980033714,1.7011870189681142e-08,1.7011870189681142e-08,1.1512003309362079e-07,1.1512003309362079e-07,162.02687090240426,15400563.434717277,7.324944472595063e-08,1759351.649769945,18919264.980024207,0.10126532450155665,0.0015777080007812244,12.0,17088273.383445363,18808646.95037449,17088273.38344532,1720373.5669291504,8.50593509484057,1.0
9.836756271856838e-21,1.0103029524088925e-14,2.5452494234621375e-13,4.199303883126338e-21,1.0008359529269192e-07,20258081.730834458,-7.012260452558593e-08,1.4381485056041621e-21,7.002262298375761e-08,20257912.14733756,0.0,4.199303883126338e-21,1.0008359529269192e-07,20258081.730834473,7.012260452558593e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1512291780452872e-07,1.1512291780452872e-07,162.07934994399542,15419034.268529058,7.251782267139543e-08,1741691.798231937,18902415.381062523,1.7011870189681142e-08,1.7011870189681142e-08,1.1512291780452871e-07,1.1512291780452872e-07,162.079349944014,15419034.268501393,7.251782267256555e-08,1741691.7982600406,18902415.381091066,0.12120827225732643,0.0018884179934496059,13.0,17083657.393441122,18759295.416920003,17083657.393440932,1675638.0234789737,8.50593509484057,1.0
9.83675627185684e-21,7.271960811294775e-15,2.545240967422486e-13,4.1993055288261984e-21,1.0008360836688563e-07,20253020.782048818,-7.01225763471851e-08,1.4381452142044432e-21,7.00225695649309e-08,20249099.181595385,0.0,4.1993055288261984e-21,1.0008360836688563e-07,20253020.782048833,7.012257634718509e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1512578352882358e-07,1.1512578352882358e-07,162.11768634000242,15452430.149395268,7.115074336290869e-08,1708772.992219489,18869972.823106598,1.7011870189681142e-08,1.7011870189681142e-08,1.1512578352882358e-07,1.1512578352882358e-07,162.11768633999858,15452430.149402857,7.1150743362589e-08,1708772.9922118112,18869972.82309883,0.14517225376131176,0.0022617754633980653,14.0,17079029.835205324,18708698.83104804,17079029.835205264,1629668.9958427474,8.50593509484057,1.0
9.83675627185684e-21,8.382183835919932e-15,2.5452320933500285e-13,4.1993073997950434e-21,1.0008362323071521e-07,20247097.68000216,-7.012254450427204e-08,1.4381414722667534e-21,7.002250883385478e-08,20240403.01443492,-8.576945852774283e-25,4.199307399795043e-21,1.0008362323071521e-07,20247097.68000216,7.012254450427204e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1512863957579439e-07,1.1512863957579439e-07,162.14328896011702,15498841.095285865,6.922906929102683e-08,1662539.1258442942,18823915.15047986,1.7011870189681142e-08,1.7011870189681142e-08,1.1512863957579437e-07,1.1512863957579437e-07,162.14328896011065,15498841.095299218,6.922906929046457e-08,1662539.125830792,18823915.150466207,0.17407812815045381,0.002712127343647316,15.0,17074471.20122597,18656858.60969245,17074471.201225962,1582387.4084664844,8.50593509484057,1.0
9.83675627185684e-21,7.105427357601002e-15,2.545222786197193e-13,4.19930953505325e-21,1.000836401941746e-07,20240189.007660456,-7.012250841098784e-08,1.4381372017503397e-21,7.002243952389813e-08,20232032.553868152,0.0,4.19930953505325e-21,1.000836401941746e-07,20240189.007660463,7.012250841098782e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1513149206340989e-07,1.1513149206340989e-07,162.15776827906285,15556154.029623132,6.684231288189365e-08,1605141.5256820433,18766431.97249137,1.7011870189681142e-08,1.7011870189681142e-08,1.151314920634099e-07,1.151314920634099e-07,162.1577682790596,15556154.02962906,6.684231288164375e-08,1605141.5256760418,18766431.972485293,0.20901547635782436,0.00325644924321325,16.0,17070062.086555,18603752.30913527,17070062.086555015,1533690.2225802615,8.50593509484057,1.0
9.83675627185684e-21,8.881784197001252e-15,2.545213035098447e-13,4.199311988752548e-21,1.0008365968746732e-07,20232173.04929029,-7.01224672878586e-08,1.4381322943517432e-21,7.002235987725248e-08,20224122.111665294,8.577000589379805e-25,4.199311988752548e-21,1.0008365968746732e-07,20232173.04929029,7.012246728785861e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1513434781933826e-07,1.1513434781933826e-07,162.16299180937798,15622079.741248868,6.408755909261258e-08,1538912.9268173277,18699899.556952037,1.7011870189681142e-08,1.7011870189681142e-08,1.1513434781933826e-07,1.1513434781933827e-07,162.16299180937017,15622079.741260665,6.408755909211373e-08,1538912.926805349,18699899.556939874,0.2513249202455815,0.00391562797452016,17.0,17065870.45306887,18549354.01719744,17065870.453068905,1483483.5641285516,8.50593509484057,1.0
9.836756271856838e-21,1.0436096431476471e-14,2.5452028513946137e-13,4.199314828218806e-21,1.0008368224545708e-07,20222951.049181405,-7.012242021410429e-08,1.4381266154192258e-21,7.002226770845331e-08,20216716.343363237,0.0,4.199314828218806e-21,1.0008368224545708e-07,20222951.049181405,7.012242021410429e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1513720678639968e-07,1.1513720678639968e-07,162.1609585451214,15694101.142274005,6.107154692067115e-08,1466417.6166234557,18626929.362339415,1.7011870189681142e-08,1.7011870189681142e-08,1.1513720678639967e-07,1.1513720678639967e-07,162.16095854511676,15694101.142280445,6.107154692039845e-08,1466417.6166169085,18626929.362332758,0.3025563491496246,0.004713810725340465,18.0,17061956.08282519,18493841.096295692,17061956.082825165,1431885.0134705156,8.50593509484057,1.0
9.83675627185684e-21,7.771561172376096e-15,2.5451924481035126e-13,4.199318072093907e-21,1.0008370801623911e-07,20212642.80273318,-7.012236713961905e-08,1.4381201276690245e-21,7.002216241228543e-08,20209875.822623655,1.7154146303833437e-24,4.199318072093907e-21,1.0008370801623911e-07,20212642.80273319,7.012236713961905e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1514001248325395e-07,1.1514001248325395e-07,162.15376291416894,15768397.270744542,5.795571850114106e-08,1391534.1765654106,18551457.540975273,1.7011870189681142e-08,1.7011870189681142e-08,1.1514001248325395e-07,1.1514001248325395e-07,162.15376291417726,15768397.270735037,5.7955718501545e-08,1391534.1765751094,18551457.540985167,0.36331893031019274,0.005660488286657846,19.0,17058424.134215124,18438604.349517163,17058424.134215035,1380180.2153020836,8.50593509484057,1.0
9.83675627185684e-21,1.0047518372857667e-14,2.5451819269824064e-13,4.199321760938915e-21,1.0008373732204323e-07,20201321.811981108,-7.012230767331636e-08,1.4381127499790087e-21,7.0022042672012e-08,20203486.01641838,0.0,4.199321760938915e-21,1.0008373732204323e-07,20201321.811981134,7.012230767331636e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1514273824721823e-07,1.1514273824721823e-07,162.14340770878943,15842132.818365917,5.486025758880711e-08,1317148.86831465,18476421.205767028,1.7011870189681142e-08,1.7011870189681142e-08,1.1514273824721823e-07,1.1514273824721823e-07,162.14340770877828,15842132.818385903,5.4860257587963806e-08,1317148.868294403,18476421.20574652,0.4345985162786688,0.006771020185196413,20.0,17055303.226355776,18384536.817704905,17055303.226355642,1329233.5913491957,8.50593509484057,1.0
9.83675627185684e-21,1.9262369477246466e-14,2.5451717097864014e-13,4.199325785123839e-21,1.0008376929191529e-07,20189482.735370655,-7.012224378924093e-08,1.4381047016091589e-21,7.002191204610468e-08,20197595.08820501,0.0,4.199325785123841e-21,1.000837692919153e-07,20189482.735370666,7.012224378924091e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1514527626604906e-07,1.1514527626604906e-07,162.13182082732234,15910920.370005097,5.197038463686808e-08,1247710.4318796843,18406330.355009966,1.7011870189681142e-08,1.7011870189681142e-08,1.1514527626604906e-07,1.1514527626604906e-07,162.13182082731626,15910920.370016959,5.197038463636812e-08,1247710.4318676814,18406330.354997814,0.5145114005023317,0.008016058379916645,21.0,17052679.257985592,18334133.569574572,17052679.257985562,1281454.3115889952,8.50593509484057,1.0
9.83675627185684e-21,1.942890293094024e-15,2.54516958378774e-13,4.199326680063016e-21,1.0008377640169784e-07,20186915.214416567,-7.01222297050879e-08,1.4381029117308086e-21,7.002188299612053e-08,20196387.00958945,-8.577175830494345e-25,4.199326680063016e-21,1.0008377640169784e-07,20186915.214416582,7.012222970508789e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1514579198685072e-07,1.1514579198685073e-07,162.12931054768978,15924837.229655076,5.138550904470126e-08,1233657.6266583353,18392141.2382911,1.7011870189681142e-08,1.7011870189681142e-08,1.1514579198685072e-07,1.1514579198685073e-07,162.12931054768475,15924837.22966149,5.1385509044428936e-08,1233657.6266517974,18392141.238284443,0.5325627622176323,0.008297297569574187,22.0,17052177.845357887,18323909.494511724,17052177.845357846,1271731.6491538584,8.50593509484057,1.0
9.83675627185684e-21,5.10702591327572e-15,2.54516550705425e-13,4.199328455061128e-21,1.0008379050304493e-07,20181893.977429155,-7.01222019009798e-08,1.4380993617345847e-21,7.002182537909771e-08,20194094.050369363,0.0,4.199328455061128e-21,1.0008379050304493e-07,20181893.97742917,7.01222019009798e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1514676561007457e-07,1.1514676561007457e-07,162.124428720884,15951026.805431336,5.028465468107678e-08,1207208.021314986,18365430.846988,1.7011870189681142e-08,1.7011870189681142e-08,1.1514676561007457e-07,1.1514676561007457e-07,162.12442872088437,15951026.80543343,5.0284654680989885e-08,1207208.0213129,18365430.84698592,0.5686654856482336,0.008859775948889268,23.0,17051264.36973046,18304639.83149034,17051264.369730506,1253375.4617598578,8.50593509484057,1.0
9.83675627185684e-21,8.215650382226158e-15,2.5451579670393195e-13,4.199331947746329e-21,1.0008381825042413e-07,20172271.300581,-7.012214766426019e-08,1.4380923763641825e-21,7.002171200510992e-08,20189907.218299344,0.0,4.199331947746329e-21,1.0008381825042413e-07,20172271.30058103,7.012214766426019e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1514851092025039e-07,1.1514851092025039e-07,162.1152856942367,15997587.11633094,4.8326908142317566e-08,1160172.283095561,18317918.06674938,1.7011870189681142e-08,1.7011870189681142e-08,1.1514851092025037e-07,1.1514851092025039e-07,162.11528569423044,15997587.116341842,4.832690814185739e-08,1160172.2830845136,18317918.06673819,0.6408709325094362,0.009984732707519432,24.0,17049737.95327534,18270252.804826304,17049737.953275226,1220514.8515510187,8.50593509484057,1.0
9.83675627185684e-21,2.220446049250313e-15,2.545155884816729e-13,4.199332960050098e-21,1.0008382629259366e-07,20169536.555488672,-7.012213204817271e-08,1.4380903517566454e-21,7.002167914524761e-08,20188754.02306861,0.0,4.1993329600500965e-21,1.0008382629259365e-07,20169536.55548869,7.012213204817272e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1514898138744055e-07,1.1514898138744055e-07,162.11275083563427,16010042.501853168,4.780306242115035e-08,1147587.0692722686,18305202.525321644,1.7011870189681142e-08,1.7011870189681142e-08,1.1514898138744055e-07,1.1514898138744055e-07,162.1127508356381,16010042.501850866,4.780306242124997e-08,1147587.0692746602,18305202.525324125,0.6620920979926991,0.010315357259740478,25.0,17049349.675618783,18261024.368750125,17049349.67561878,1211674.6931313425,8.50593509484057,1.0
9.83675627185684e-21,6.994405055138486e-15,2.5451518832265637e-13,4.19933496547329e-21,1.0008384222452033e-07,20164189.3077986,-7.012210124587779e-08,1.4380863409102604e-21,7.002161404816489e-08,20186547.758014135,0.0,4.19933496547329e-21,1.0008384222452033e-07,20164189.307798613,7.012210124587779e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1514986894677519e-07,1.1514986894677519e-07,162.10787753534157,16033418.363903085,4.681976320470135e-08,1123964.1110612284,18281331.438617148,1.7011870189681142e-08,1.7011870189681142e-08,1.1514986894677519e-07,1.1514986894677519e-07,162.10787753533492,16033418.363914348,4.6819763204225645e-08,1123964.1110498086,18281331.438605573,0.7045344289592249,0.010976606364182575,26.0,17048647.279302858,18243675.035059754,17048647.279302895,1195027.7557568774,8.50593509484057,1.0
9.836756271856837e-21,7.993605777301127e-15,2.5451444533258183e-13,4.199338899958107e-21,1.000838734817105e-07,20153943.918735117,-7.012204129652993e-08,1.4380784719406229e-21,7.002148633238404e-08,20182476.676167756,-8.577321597489521e-25,4.199338899958107e-21,1.000838734817105e-07,20153943.91873514,7.012204129652993e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1515145630275142e-07,1.1515145630275142e-07,162.09887404036564,16074777.311385283,4.507946674850721e-08,1082156.388887981,18239072.748220097,1.7011870189681142e-08,1.7011870189681142e-08,1.1515145630275142e-07,1.1515145630275142e-07,162.09887404036496,16074777.31138923,4.507946674834217e-08,1082156.388884019,18239072.748216122,0.7894190908922765,0.012299104573066764,27.0,17047494.56127973,18212882.32453134,17047494.56127973,1165387.76325161,8.50593509484057,1.0
9.836756271856841e-21,3.9968028886505635e-15,2.5451423397231623e-13,4.199340068095884e-21,1.0008388276188097e-07,20150953.2302392,-7.012202360586074e-08,1.4380761356650736e-21,7.002144841382855e-08,20181319.872927856,8.577335532069361e-25,4.199340068095884e-21,1.0008388276188097e-07,20150953.230239216,7.012202360586074e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1515189453095813e-07,1.1515189453095813e-07,162.09632504940006,16086096.108427387,4.460307424849441e-08,1070712.1859550327,18227502.446867324,1.7011870189681142e-08,1.7011870189681142e-08,1.1515189453095811e-07,1.1515189453095813e-07,162.09632504939734,16086096.108432952,4.460307424825993e-08,1070712.1859494038,18227502.446861632,0.8150496698611003,0.012698427536803938,28.0,17047199.325673632,18204437.162828784,17047199.325673617,1157237.8371551596,8.50593509484057,1.0
9.83675627185684e-21,5.773159728050814e-15,2.5451382744682704e-13,4.199342376780835e-21,1.0008390110302569e-07,20145108.984393764,-7.012198878436314e-08,1.43807151829517e-21,7.002137347220653e-08,20179104.27669335,8.57736307223717e-25,4.199342376780835e-21,1.0008390110302569e-07,20145108.984393775,7.012198878436314e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1515271825468778e-07,1.1515271825468778e-07,162.0914415988368,16107249.290385954,4.371260230095601e-08,1049321.0872196108,18205872.006134357,1.7011870189681142e-08,1.7011870189681142e-08,1.1515271825468778e-07,1.1515271825468778e-07,162.09144159882823,16107249.29040035,4.3712602300347746e-08,1049321.0872050095,18205872.006119553,0.8663108277987479,0.013497073464278286,29.0,17046675.345629174,18188641.96938114,17046675.345629126,1141966.6237519905,8.50593509484057,1.0
9.836756271856841e-21,2.3869795029440866e-15,2.5451367040225096e-13,4.199343290017978e-21,1.0008390835815606e-07,20142818.561209228,-7.012197505858765e-08,1.4380696918208846e-21,7.002134382780878e-08,20178250.397120453,0.0,4.199343290017978e-21,1.0008390835815606e-07,20142818.561209243,7.012197505858765e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1515303001575951e-07,1.1515303001575951e-07,162.0895633644223,16115212.223314598,4.337733654713201e-08,1041267.3940690942,18197726.96887114,1.7011870189681142e-08,1.7011870189681142e-08,1.1515303001575953e-07,1.1515303001575953e-07,162.08956336440937,16115212.22333543,4.3377336546251475e-08,1041267.3940479569,18197726.968849692,0.886815290973807,0.013816531835268027,30.0,17046487.575756248,18182691.29772154,17046487.575756226,1136203.7219653018,8.50593509484057,1.0
9.83675627185684e-21,2.9976021664879227e-15,2.545133652107865e-13,4.1993450989874e-21,1.0008392272934788e-07,20138316.322701868,-7.012194794975261e-08,1.4380660738820404e-21,7.002128510716085e-08,20176597.145567685,8.577395545507335e-25,4.1993450989874e-21,1.0008392272934788e-07,20138316.322701875,7.012194794975261e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1515362473797514e-07,1.1515362473797514e-07,162.08592476064888,16130338.763203908,4.274036571479559e-08,1025966.3935366049,18182250.31728509,1.7011870189681142e-08,1.7011870189681142e-08,1.1515362473797513e-07,1.1515362473797513e-07,162.08592476063794,16130338.763222745,4.274036571400015e-08,1025966.393517511,18182250.31726574,0.9278242173239251,0.014455448577247506,31.0,17046147.000469547,18171385.67760969,17046147.00046959,1125238.6771401204,8.50593509484057,1.0
9.83675627185684e-21,9.298117831235686e-15,2.54512787228202e-13,4.199348647305325e-21,1.0008395091862253e-07,20129606.196047023,-7.012189506819433e-08,1.4380589772461892e-21,7.00211699255317e-08,20173490.931280114,8.577437873849704e-25,4.1993486473053245e-21,1.0008395091862252e-07,20129606.196047027,7.012189506819436e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1515470957184637e-07,1.1515470957184639e-07,162.07908542702074,16157702.280018322,4.158776470146278e-08,998279.8308116309,18154238.245436437,1.7011870189681142e-08,1.7011870189681142e-08,1.1515470957184639e-07,1.1515470957184639e-07,162.079085427014,16157702.2800309,4.158776470093209e-08,998279.8307988923,18154238.24542354,1.0098420700241613,0.015733282061206465,32.0,17045590.019743048,18150933.391404893,17045590.019743063,1105343.3716618381,8.50593509484057,1.0
9.836756271856838e-21,1.4432899320127035e-15,2.5451264356395535e-13,4.199349553219393e-21,1.0008395811556823e-07,20127403.36876208,-7.012188162345649e-08,1.438057165418052e-21,7.002114051867585e-08,20172722.767430846,0.0,4.199349553219393e-21,1.0008395811556823e-07,20127403.36876209,7.012188162345649e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1515497134610698e-07,1.1515497134610698e-07,162.07739466561563,16164262.874181736,4.131135441105053e-08,991640.3223545179,18147519.167922985,1.7011870189681142e-08,1.7011870189681142e-08,1.1515497134610698e-07,1.1515497134610698e-07,162.07739466560236,16164262.874203872,4.1311354410115174e-08,991640.3223320656,18147519.167900212,1.0311260139485876,0.01606488469797311,33.0,17045468.164453473,18146030.765894245,17045468.16445346,1100562.6014407761,8.50593509484057,1.0
9.83675627185684e-21,1.6653345369377348e-15,2.545123634875405e-13,4.1993513467425424e-21,1.0008397236403441e-07,20123066.89299781,-7.012185507272692e-08,1.4380535783717559e-21,7.002108229908913e-08,20171233.050118737,8.577470076064377e-25,4.1993513467425424e-21,1.0008397236403441e-07,20123066.892997824,7.012185507272691e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1515547176948351e-07,1.1515547176948351e-07,162.0741065389286,16176761.449075524,4.0784682956139144e-08,978989.5592592433,18134714.889259003,1.7011870189681142e-08,1.7011870189681142e-08,1.1515547176948351e-07,1.1515547176948351e-07,162.07410653893118,16176761.4490726,4.078468295626361e-08,978989.559262231,18134714.88926205,1.07369390179744,0.0167280899715064,34.0,17045250.67696689,18136698.154395405,17045250.676966887,1091447.4774285145,8.50593509484057,1.0
9.83675627185684e-21,1.4988010832439613e-15,2.5451209246041926e-13,4.199353116151932e-21,1.0008398642092724e-07,20118817.61168019,-7.012182896269935e-08,1.4380500395529745e-21,7.002102486216463e-08,20169801.292009674,0.0,4.199353116151932e-21,1.0008398642092724e-07,20118817.6116802,7.012182896269935e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1515594369239526e-07,1.1515594369239526e-07,162.07093790319374,16188492.399133608,4.0290255828683915e-08,967113.4761269055,18122692.324116893,1.7011870189681142e-08,1.7011870189681142e-08,1.1515594369239527e-07,1.1515594369239527e-07,162.0709379031859,16188492.39914519,4.0290255828193655e-08,967113.4761151373,18122692.324104935,1.1162617896462925,0.017391295245039694,35.0,17045064.98012802,18127946.565753724,17045064.980128046,1082881.5856256895,8.50593509484057,1.0
9.83675627185684e-21,6.106226635438361e-15,2.545115752299e-13,4.1993565835742064e-21,1.000840139674992e-07,20110566.12089791,-7.012177802975513e-08,1.4380431047084264e-21,7.002091230564951e-08,20167101.516854472,0.0,4.1993565835742064e-21,1.000840139674992e-07,20110566.12089792,7.012177802975513e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1515680926808844e-07,1.1515680926808844e-07,162.06492669133394,16209867.91903113,3.93890495947135e-08,945467.0175590236,18100772.17265465,1.7011870189681142e-08,1.7011870189681142e-08,1.1515680926808845e-07,1.1515680926808845e-07,162.06492669132507,16209867.91904646,3.9389049594066023e-08,945467.0175434817,18100772.1726389,1.2013975653439974,0.018717705792106278,1.0,17044779.05466101,18112031.334027067,17044779.054661013,1067252.2793660536,8.50593509484057,1.0
9.836756271856843e-21,7.271960811294775e-15,2.5451062605335877e-13,4.1993632414930564e-21,1.0008406686059347e-07,20094946.084051535,-7.012168104183442e-08,1.4380297888707293e-21,7.002069618093149e-08,20162278.67267147,0.0,4.1993632414930564e-21,1.0008406686059347e-07,20094946.084051546,7.012168104183442e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1515827565303295e-07,1.1515827565303295e-07,162.054009829508,16245677.65315242,3.787829832639222e-08,909180.8528254721,18064003.902994797,1.7011870189681142e-08,1.7011870189681142e-08,1.1515827565303292e-07,1.1515827565303292e-07,162.05400982950292,16245677.653160911,3.787829832603361e-08,909180.8528168648,18064003.902986076,1.3716691167394073,0.021370526886239444,2.0,17044484.62175064,18085515.287896965,17044484.62175087,1041030.6661462076,8.50593509484057,1.0
9.83675627185684e-21,9.43689570931383e-15,2.545095267132415e-13,4.1993713880900686e-21,1.0008413158024944e-07,20076097.904100724,-7.012156367105199e-08,1.4380134956767013e-21,7.002043172996614e-08,20156935.663629495,8.577709161523887e-25,4.19937138809007e-21,1.0008413158024945e-07,20076097.90410075,7.012156367105199e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1515978037710798e-07,1.1515978037710798e-07,162.0415141536112,16281962.806605967,3.6345887035607446e-08,872376.0696555059,18026671.92956631,1.7011870189681142e-08,1.7011870189681142e-08,1.1515978037710798e-07,1.1515978037710798e-07,162.04151415360252,16281962.80662014,3.634588703500842e-08,872376.0696411282,18026671.92955172,1.5931431257908957,0.024821079360796073,3.0,17044495.96023442,18058958.5230953,17044495.96023471,1014462.5628607348,8.50593509484057,1.0
9.836756271856841e-21,4.207745263329343e-14,2.5450839910901276e-13,4.199380173725758e-21,1.0008420137657718e-07,20055954.841253154,-7.012143856728401e-08,1.4379959244053252e-21,7.002014653259194e-08,20151760.13701666,0.0,4.199380173725758e-21,1.0008420137657718e-07,20055954.841253094,7.012143856728402e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516111071996678e-07,1.1516111071996678e-07,162.02889961364468,16313661.976479527,3.500531792904736e-08,840180.2410233319,17993970.645942993,1.7011870189681142e-08,1.7011870189681142e-08,1.1516111071996679e-07,1.151611107199668e-07,162.0288996136493,16313661.97647255,3.500531792934259e-08,840180.2410304174,17993970.645950187,1.8497183528725385,0.028818506817444817,4.0,17044877.932500076,18036134.543172166,17044877.9325003,991256.6106719784,8.50593509484057,1.0
9.836756271856838e-21,1.1324274851176597e-14,2.545072634500882e-13,4.199389402258364e-21,1.0008427469133642e-07,20034882.088371206,-7.012130872000879e-08,1.43797746734011e-21,7.001984695549338e-08,20146868.61273706,0.0,4.199389402258364e-21,1.0008427469133642e-07,20034882.088371202,7.012130872000879e-08,-1.7011870189681142e-08,-1.7011870189681142e-08,1.1516223785016686e-07,1.1516223785016686e-07,162.01643686552757,16340288.282313507,3.3877331028413246e-08,813090.9439132288,17966408.53571298,1.7011870189681142e-08,1.7011870189681142e-08,1.1516223785016685e-07,1.1516223785016685e-07,162.01643686552848,16340288.28231261,3.3877331028451574e-08,813090.943914149,17966408.535713926,2.1409377874899542,0.03335568905865532,5.0,17045614.52528949,18017387.87976898,17045614.525289103,971773.3544796817,8.50593509484057,1.0
