total_volume_m3,mirror_error,energy_J,V_left_m3,R_left_m,mu_left_Pa,centroid_left_m,V_center_m3,R_center_m,mu_center_Pa,centroid_center_m,V_right_m3,R_right_m,mu_right_Pa,centroid_right_m,LEFT_gb_z_m,LEFT_tj_z_m,LEFT_tj_r_m,LEFT_neck_r_m,LEFT_psi_deg,LEFT_kappa_per_m,LEFT_CC_force_N,LEFT_CC_stress_Pa,LEFT_PF_geometric_stress_Pa,RIGHT_gb_z_m,RIGHT_tj_z_m,RIGHT_tj_r_m,RIGHT_neck_r_m,RIGHT_psi_deg,RIGHT_kappa_per_m,RIGHT_CC_force_N,RIGHT_CC_stress_Pa,RIGHT_PF_geometric_stress_Pa,t_model,t_s,step,mu_projected_left_Pa,mu_projected_center_Pa,mu_projected_right_Pa,delta_mu_projected_Pa,center_GB_separation_over_W,center_solid_core_f
1.0117638251174798e-20,1.021405182655144e-14,2.59328787133496e-13,4.199292546504351e-21,1.0008350522927986e-07,20208368.453075945,-7.337848192841269e-08,1.719053158166097e-21,7.431336019996388e-08,18796158.773123454,0.0,4.19929254650435e-21,1.0008350522927984e-07,20208368.453075938,7.337848192841269e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1513323935025651e-07,1.1513323935025652e-07,162.06847937289697,14919262.481139727,9.326851141430965e-08,2239668.411410302,19398599.294284847,2.0267653015264237e-08,2.0267653015264237e-08,1.1513323935025652e-07,1.1513323935025652e-07,162.06847937288862,14919262.481152771,9.326851141375822e-08,2239668.4113970604,19398599.29427141,0.2264872054063344,0.0035286577888629734,32.0,17073766.26257345,16933859.584577516,17073766.26257346,-139906.6779959388,10.133826507632119,1.0
1.01176382511748e-20,4.6629367034256575e-15,2.5932830494684995e-13,4.1992925276896035e-21,1.0008350507980659e-07,20203648.306345094,-7.337847494743897e-08,1.719053195795592e-21,7.431336074219536e-08,18796895.247326724,0.0,4.1992925276896035e-21,1.0008350507980659e-07,20203648.306345094,7.337847494743896e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1513465126498699e-07,1.1513465126498699e-07,162.07388781401025,14946665.585904315,9.21261562429025e-08,2212182.6363283806,19371030.846481502,2.0267653015264237e-08,2.0267653015264237e-08,1.1513465126498697e-07,1.1513465126498697e-07,162.07388781401255,14946665.585900558,9.212615624306126e-08,2212182.6363321934,19371030.84648537,0.2480804564708416,0.0038650794132940192,33.0,17071743.255950615,16915069.60649467,17071743.255950637,-156673.64945595711,10.133826507632119,1.0
1.01176382511748e-20,2.4424906541753444e-15,2.593278168691065e-13,4.199292501149107e-21,1.0008350486895632e-07,20198674.674964137,-7.33784676808758e-08,1.719053248876585e-21,7.431336150707898e-08,18797800.614678085,7.297608105187946e-25,4.199292501149107e-21,1.0008350486895632e-07,20198674.674964145,7.337846768087578e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1513604224063285e-07,1.1513604224063285e-07,162.07715979141514,14975116.80691173,9.093808971578234e-08,2183601.3843835928,19342319.56169357,2.0267653015264237e-08,2.0267653015264237e-08,1.1513604224063286e-07,1.1513604224063286e-07,162.07715979141662,14975116.806907212,9.093808971597187e-08,2183601.384388143,19342319.561698157,0.27155728415231545,0.004230847054372916,34.0,17069794.683813095,16896951.493048087,17069794.68381306,-172843.19076499343,10.133826507632119,1.0
1.01176382511748e-20,6.217248937900877e-15,2.5932732464581366e-13,4.199292465796564e-21,1.0008350458809897e-07,20193456.55278572,-7.337846015223867e-08,1.7190533195816702e-21,7.431336252592129e-08,18798898.49447628,0.0,4.199292465796565e-21,1.0008350458809898e-07,20193456.552785728,7.337846015223867e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1513740824210689e-07,1.1513740824210689e-07,162.0784727470973,15004327.472036278,8.971652657306826e-08,2154218.1476605814,19312763.75233925,2.0267653015264237e-08,2.0267653015264237e-08,1.1513740824210689e-07,1.1513740824210689e-07,162.078472747094,15004327.47204164,8.971652657284183e-08,2154218.1476551443,19312763.752333738,0.29697885385942885,0.004626913665690731,35.0,17067931.72777646,16879554.779417347,17067931.7277765,-188376.94835913554,10.133826507632119,1.0
1.01176382511748e-20,9.270362255620057e-15,2.593268282578639e-13,4.199292420757599e-21,1.000835042302881e-07,20187986.25469035,-7.337845235558857e-08,1.7190534096596015e-21,7.431336382392133e-08,18800212.452895403,0.0,4.199292420757598e-21,1.000835042302881e-07,20187986.254690357,7.33784523555886e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1513875062961288e-07,1.1513875062961288e-07,162.07802214162666,15034127.313864212,8.846874363853e-08,2124207.6174303815,19282542.53381418,2.0267653015264237e-08,2.0267653015264237e-08,1.1513875062961288e-07,1.1513875062961288e-07,162.0780221416272,15034127.313864233,8.846874363852961e-08,2124207.617430372,19282542.533814184,0.3244933664687956,0.0050555882084827855,36.0,17066156.984755363,16862847.64170612,17066156.984755367,-203309.34304924682,10.133826507632119,1.0
1.01176382511748e-20,4.773959005888173e-15,2.5932632802726174e-13,4.199292365559546e-21,1.0008350379176864e-07,20182260.438626006,-7.33784442851575e-08,1.7190535200557065e-21,7.431336541470102e-08,18801761.452900786,-7.297606953996939e-25,4.199292365559546e-21,1.0008350379176864e-07,20182260.438626006,7.33784442851575e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1514007000643009e-07,1.1514007000643009e-07,162.07600065127482,15064341.211855462,8.720222077002614e-08,2093749.3722113427,19251839.94270949,2.0267653015264237e-08,2.0267653015264237e-08,1.1514007000643009e-07,1.151400700064301e-07,162.07600065128295,15064341.211842597,8.720222077056989e-08,2093749.372224398,19251839.942722738,0.3542397141162632,0.005519034614332282,37.0,17064473.17147815,16846800.883562014,17064473.171478115,-217672.28791611642,10.133826507632119,1.0
1.01176382511748e-20,4.3298697960381105e-15,2.5932582499516645e-13,4.199292300291767e-21,1.0008350327325047e-07,20176285.521388896,-7.337843594163517e-08,1.719053650591265e-21,7.4313367295685e-08,18803556.862543907,0.0,4.199292300291767e-21,1.0008350327325047e-07,20176285.521388903,7.337843594163517e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1514136530554867e-07,1.1514136530554867e-07,162.07260531177,15094763.680653065,8.592571499569494e-08,2063053.6984789036,19220871.066485133,2.0267653015264237e-08,2.0267653015264237e-08,1.1514136530554866e-07,1.1514136530554866e-07,162.07260531176485,15094763.6806611,8.592571499535528e-08,2063053.698470749,19220871.06647686,0.3863158934120614,0.00601877966485741,38.0,17062883.99039928,16831399.88871737,17062883.990399305,-231484.10168192536,10.133826507632119,1.0
1.0117638251174796e-20,5.88418203051333e-15,2.593253191060166e-13,4.199292225429673e-21,1.000835026785105e-07,20170056.587013192,-7.337842730215167e-08,1.7190538003154514e-21,7.431336945317208e-08,18805608.039229203,-7.297605764257872e-25,4.199292225429673e-21,1.000835026785105e-07,20170056.587013204,7.337842730215167e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1514263842256198e-07,1.1514263842256198e-07,162.06802439844046,15125267.89702611,8.464468507021655e-08,2032251.5672475323,19189771.02357448,2.0267653015264237e-08,2.0267653015264237e-08,1.1514263842256198e-07,1.15142638422562e-07,162.0680243984377,15125267.897027649,8.464468507014972e-08,2032251.5672459267,19189771.023572806,0.42089049606152873,0.006557450009246202,39.0,17061388.346619178,16816591.39197641,17061388.346619148,-244796.95464275405,10.133826507632119,1.0
1.0117638251174796e-20,4.107825191113079e-15,2.593248102195166e-13,4.19929214192557e-21,1.0008350201511434e-07,20163568.17492176,-7.337841833567939e-08,1.7190539673236556e-21,7.431337185971727e-08,18807919.951146338,0.0,4.19929214192557e-21,1.0008350201511434e-07,20163568.174921762,7.337841833567936e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1514389136513538e-07,1.1514389136513538e-07,162.06243503844098,15155743.424648881,8.336389595443402e-08,2001457.2806642354,19158657.98138432,2.0267653015264237e-08,2.0267653015264237e-08,1.1514389136513539e-07,1.1514389136513539e-07,162.06243503844118,15155743.42464816,8.336389595446422e-08,2001457.28066496,19158657.981385052,0.4581512427807614,0.007137970325587187,40.0,17059984.25973369,16802321.161753736,17059984.259733707,-257663.09797996283,10.133826507632119,1.0
1.0117638251174798e-20,6.439293542825908e-15,2.593242982320051e-13,4.19929205121603e-21,1.0008350129447475e-07,20156815.734673914,-7.337840900529135e-08,1.7190541487427378e-21,7.431337447391932e-08,18810492.856997088,0.0,4.19929205121603e-21,1.0008350129447475e-07,20156815.73467393,7.337840900529135e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1514512588395025e-07,1.1514512588395025e-07,162.0560033079344,15186087.449015196,8.208778574898616e-08,1970777.2966278791,19127642.04051679,2.0267653015264237e-08,2.0267653015264237e-08,1.1514512588395025e-07,1.1514512588395025e-07,162.0560033079346,15186087.44901319,8.208778574906987e-08,1970777.296629889,19127642.040518805,0.4982982123587809,0.007763457830042753,41.0,17058669.370274466,16788539.56036762,17058669.3702745,-270129.8099068627,10.133826507632119,1.0
1.0117638251174796e-20,4.107825191113079e-15,2.59323783093359e-13,4.199291955194409e-21,1.0008350053163346e-07,20149795.935968526,-7.337839926916846e-08,1.7190543407859793e-21,7.431337724121257e-08,18813322.404596493,0.0,4.199291955194409e-21,1.0008350053163346e-07,20149795.93596853,7.337839926916846e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1514634338983718e-07,1.1514634338983718e-07,162.04888400340965,15216202.813640585,8.082054771270123e-08,1940312.201160321,19096827.21581208,2.0267653015264237e-08,2.0267653015264237e-08,1.1514634338983718e-07,1.1514634338983718e-07,162.04888400340138,15216202.81365234,8.082054771220352e-08,1940312.2011483721,19096827.215799935,0.541542417934114,0.008437200095319177,42.0,17057441.073649537,16775203.212483786,17057441.073649548,-282237.8611657545,10.133826507632119,1.0
1.01176382511748e-20,5.329070518200751e-15,2.5932326480811655e-13,4.199291856154723e-21,1.0008349974481523e-07,20142506.78412263,-7.337838908171993e-08,1.7190545388653527e-21,7.431338009548469e-08,18816399.922268134,0.0,4.199291856154723e-21,1.0008349974481523e-07,20142506.784122646,7.337838908171993e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1514754491647719e-07,1.151475449164772e-07,162.04122017733772,15245997.378010344,7.956615677499192e-08,1910157.3461287767,19066312.06985531,2.0267653015264237e-08,2.0267653015264237e-08,1.151475449164772e-07,1.151475449164772e-07,162.04122017733619,15245997.378009733,7.95661567750158e-08,1910157.3461293504,19066312.069855846,0.5881050475899182,0.009162643219181841,43.0,17056296.608422074,16762275.865395783,17056296.608422063,-294020.7430262882,10.133826507632119,1.0
1.0117638251174796e-20,3.1086244689504383e-15,2.593227437148021e-13,4.199291756761817e-21,1.0008349895519081e-07,20134951.819495376,-7.337837840089031e-08,1.7190547376511624e-21,7.431338295993615e-08,18819710.998881396,0.0,4.199291756761818e-21,1.0008349895519083e-07,20134951.819495387,7.33783784008903e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1514873046414569e-07,1.1514873046414569e-07,162.03314705162552,15275368.14026246,7.832903798033297e-08,1880418.9175875057,19036205.972457595,2.0267653015264237e-08,2.0267653015264237e-08,1.1514873046414569e-07,1.1514873046414569e-07,162.03314705162506,15275368.140262442,7.832903798033328e-08,1880418.917587513,19036205.972457595,0.638188679263415,0.009942943354380056,44.0,17055233.688710958,16749735.509103768,17055233.68871094,-305498.17960718274,10.133826507632119,1.0
1.01176382511748e-20,5.440092820663267e-15,2.593222207466176e-13,4.1992916599792245e-21,1.0008349818630397e-07,20127144.741721038,-7.337836719701383e-08,1.7190549312163494e-21,7.431338574915959e-08,18823233.681411985,0.0,4.1992916599792245e-21,1.0008349818630397e-07,20127144.74172105,7.337836719701383e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1514989846200268e-07,1.1514989846200268e-07,162.0247963113185,15304188.742546685,7.711459398197879e-08,1851226.6126437522,19006641.959849697,2.0267653015264237e-08,2.0267653015264237e-08,1.1514989846200268e-07,1.1514989846200268e-07,162.02479631131345,15304188.742551971,7.711459398175362e-08,1851226.6126383469,19006641.959844172,0.6919385798758785,0.010780363751291691,45.0,17054250.840649273,16737579.461387899,17054250.840649284,-316671.3792613782,10.133826507632119,1.0
1.0117638251174798e-20,2.942091015256665e-15,2.593216959913862e-13,4.199291568648631e-21,1.0008349746073039e-07,20119088.196355686,-7.337835542486679e-08,1.7190551138775364e-21,7.431338838125907e-08,18826948.738954958,0.0,4.199291568648631e-21,1.0008349746073039e-07,20119088.196355697,7.337835542486679e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1515104899025642e-07,1.1515104899025642e-07,162.01627229398827,15332389.77230354,7.592582096879793e-08,1822652.2944672778,18977694.346023083,2.0267653015264237e-08,2.0267653015264237e-08,1.1515104899025641e-07,1.1515104899025641e-07,162.01627229399026,15332389.772300873,7.592582096891105e-08,1822652.2944699936,18977694.346025847,0.7495836465146312,0.011678470613528913,46.0,17053344.734769855,16725790.668014936,17053344.734769918,-327554.0667549521,10.133826507632119,1.0
1.01176382511748e-20,4.9404924595819466e-15,2.593211694702348e-13,4.1992914855055836e-21,1.0008349680020254e-07,20110784.35286907,-7.337834304019965e-08,1.719055280163633e-21,7.431339077739766e-08,18830836.007738233,0.0,4.199291485505583e-21,1.0008349680020253e-07,20110784.35286908,7.337834304019966e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.151521819479548e-07,1.151521819479548e-07,162.00766339596436,15359912.66650865,7.476524868400577e-08,1794756.6302380692,18949425.90286974,2.0267653015264237e-08,2.0267653015264237e-08,1.1515218194795478e-07,1.1515218194795478e-07,162.0076633959595,15359912.66651687,7.476524868365868e-08,1794756.6302297376,18949425.902861293,0.8113708247148217,0.012641111338495308,47.0,17052512.115491446,16714357.451034676,17052512.11549144,-338154.6644567661,10.133826507632119,1.0
1.0117638251174798e-20,1.942890293094024e-15,2.5932064126671183e-13,4.199291413065235e-21,1.0008349622470201e-07,20102236.826845955,-7.337833000447496e-08,1.719055425044327e-21,7.431339286508995e-08,18834874.127426457,0.0,4.199291413065235e-21,1.0008349622470201e-07,20102236.82684595,7.337833000447496e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1515329678109595e-07,1.1515329678109595e-07,161.99904480760588,15386702.204720624,7.363525712848529e-08,1767596.7027467303,18921895.576386303,2.0267653015264237e-08,2.0267653015264237e-08,1.1515329678109595e-07,1.1515329678109595e-07,161.9990448075958,15386702.204733394,7.363525712794336e-08,1767596.7027337216,18921895.576373056,0.8775508069923981,0.013672191701342384,48.0,17051750.10022322,16703275.953944638,17051750.100223225,-348474.1462785825,10.133826507632119,1.0
1.01176382511748e-20,2.1094237467877974e-15,2.5932011143592273e-13,4.199291353472169e-21,1.0008349575126639e-07,20093449.23111499,-7.33783162846157e-08,1.7190555442304606e-21,7.431339458253036e-08,18839041.771426518,-7.297598361120569e-25,4.199291353472169e-21,1.0008349575126639e-07,20093449.231115,7.337831628461569e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1515439270250379e-07,1.1515439270250379e-07,161.99047791288766,15412710.847244121,7.253789414784567e-08,1741221.6245523207,18895154.053060614,2.0267653015264237e-08,2.0267653015264237e-08,1.1515439270250377e-07,1.1515439270250379e-07,161.99047791289024,15412710.847239101,7.253789414805727e-08,1741221.6245574001,18895154.05306575,0.948387812587414,0.01477582822281448,49.0,17051056.076261014,16692547.4870173,17051056.076260954,-358508.58924368396,10.133826507632119,1.0
1.01176382511748e-20,2.3314683517128287e-15,2.5931958000433154e-13,4.199291308376527e-21,1.0008349539300519e-07,20084425.067554362,-7.337830185449996e-08,1.719055634421745e-21,7.431339588216266e-08,18843318.18384516,7.297597978247696e-25,4.199291308376527e-21,1.0008349539300519e-07,20084425.067554373,7.337830185449994e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1515546871639735e-07,1.1515546871639735e-07,161.98201136447807,15437898.042535473,7.147490517438574e-08,1715673.2516562603,18869244.494499587,2.0267653015264237e-08,2.0267653015264237e-08,1.1515546871639735e-07,1.1515546871639736e-07,161.98201136447187,15437898.042545285,7.147490517397077e-08,1715673.251646299,18869244.494489476,1.024160483594076,0.015956362130903984,50.0,17050427.748139706,16682177.880926164,17050427.748139683,-368249.86721353047,10.133826507632119,1.0
1.0117638251174796e-20,2.4424906541753444e-15,2.5931904695709107e-13,4.199291278822585e-21,1.0008349515821463e-07,20075167.408189915,-7.33782866958942e-08,1.7190556935296276e-21,7.431339673389144e-08,18847683.714747854,0.0,4.199291278822584e-21,1.0008349515821462e-07,20075167.408189923,7.337828669589421e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1515652367386608e-07,1.1515652367386608e-07,161.97368213147473,15462230.127924522,7.044773807153139e-08,1690986.2986497115,18844202.66830037,2.0267653015264237e-08,2.0267653015264237e-08,1.1515652367386608e-07,1.1515652367386608e-07,161.97368213147394,15462230.127926499,7.044773807144829e-08,1690986.2986477166,18844202.668298353,1.105164899837065,0.017218406332453067,51.0,17049863.14842519,16672176.533363905,17049863.14842518,-377686.6150612794,10.133826507632119,1.0
1.0117638251174801e-20,3.83026943495679e-15,2.593185127038241e-13,4.199291265159589e-21,1.0008349504966929e-07,20065687.133450836,-7.337827081360216e-08,1.7190557208556233e-21,7.431339712765171e-08,18852116.26331942,7.2975976113255035e-25,4.199291265159589e-21,1.0008349504966929e-07,20065687.133450855,7.337827081360216e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1515755541857666e-07,1.1515755541857666e-07,161.96552387466082,15485659.64343771,6.945841745546416e-08,1667209.3503977805,18820078.285093214,2.0267653015264237e-08,2.0267653015264237e-08,1.1515755541857666e-07,1.1515755541857666e-07,161.9655238746561,15485659.643443558,6.945841745521584e-08,1667209.35039182,18820078.285087146,1.1916385963285219,0.018565661609451677,52.0,17049361.05503032,16662563.880353142,17049361.05503036,-386797.1746771969,10.133826507632119,1.0
1.0117638251174798e-20,3.4416913763379853e-15,2.59317977749615e-13,4.199291266906637e-21,1.0008349506354868e-07,20055997.661481623,-7.337825422873491e-08,1.7190557173615245e-21,7.431339707730268e-08,18856594.132756818,0.0,4.199291266906637e-21,1.0008349506354868e-07,20055997.66148163,7.337825422873493e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1515856155051975e-07,1.1515856155051975e-07,161.95756258880667,15508142.436800312,6.850882402777617e-08,1644387.5394587107,18796917.458230034,2.0267653015264237e-08,2.0267653015264237e-08,1.1515856155051975e-07,1.1515856155051976e-07,161.95756258881153,15508142.436791727,6.85088240281385e-08,1644387.5394674074,18796917.45823884,1.283796309869564,0.02000147354905763,53.0,17048920.465033434,16653363.306252759,17048920.465033464,-395557.1587806903,10.133826507632119,1.0
1.0117638251174796e-20,3.9968028886505635e-15,2.593174420445098e-13,4.1992912827210336e-21,1.0008349518918575e-07,20046102.929005437,-7.33782369584381e-08,1.719055685732729e-21,7.431339662154022e-08,18861101.748070724,0.0,4.1992912827210336e-21,1.0008349518918575e-07,20046102.92900545,7.337823695843809e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1515954067958294e-07,1.1515954067958294e-07,161.9498007103054,15529675.736435274,6.759908625898068e-08,1622523.90807998,18774723.50068918,2.0267653015264237e-08,2.0267653015264237e-08,1.1515954067958294e-07,1.1515954067958294e-07,161.94980071030554,15529675.736433633,6.759908625904921e-08,1622523.9080816247,18774723.50069083,1.3819452056762063,0.021530627767880107,54.0,17048540.08263002,16644589.41951297,17048540.082630027,-403950.663117053,10.133826507632119,1.0
1.01176382511748e-20,1.7763568394002505e-15,2.5931690542083694e-13,4.199291310415895e-21,1.0008349540920689e-07,20036004.672128562,-7.337821902758744e-08,1.719055630343009e-21,7.431339582338918e-08,18865626.147422075,0.0,4.199291310415895e-21,1.0008349540920689e-07,20036004.672128566,7.337821902758744e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1516049156811486e-07,1.1516049156811486e-07,161.94224292907433,15550249.746807937,6.672962671018138e-08,1601628.5532880947,18753506.810427144,2.0267653015264237e-08,2.0267653015264237e-08,1.1516049156811486e-07,1.1516049156811486e-07,161.94224292906037,15550249.74682657,6.67296267093912e-08,1601628.5532691292,18753506.810407847,1.4864267532546975,0.023158444341420597,55.0,17048218.813102473,16636256.063686747,17048218.81310251,-411962.7494157441,10.133826507632119,1.0
1.01176382511748e-20,2.7755575615628914e-15,2.5931636764093434e-13,4.199291346956692e-21,1.0008349569950434e-07,20025703.142586447,-7.337820046983317e-08,1.7190555572614155e-21,7.431339477030294e-08,18870156.524873827,7.297598305802592e-25,4.199291346956692e-21,1.0008349569950434e-07,20025703.142586462,7.337820046983317e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1516141306042668e-07,1.1516141306042668e-07,161.9349015890477,15569839.599058056,6.590150312127161e-08,1581726.8153571133,18733293.198146354,2.0267653015264237e-08,2.0267653015264237e-08,1.1516141306042667e-07,1.1516141306042667e-07,161.93490158905195,15569839.599050548,6.590150312158877e-08,1581726.815364726,18733293.19815407,1.597613848800661,0.02489073297121506,56.0,17047955.78268185,16628376.781346602,17047955.782681834,-419579.00133523904,10.133826507632119,1.0
1.0117638251174796e-20,2.4424906541753444e-15,2.5931582840683237e-13,4.199291388465018e-21,1.000834960292662e-07,20015197.19026967,-7.337818132748195e-08,1.7190554742447612e-21,7.43133935740551e-08,18874684.018597573,0.0,4.199291388465018e-21,1.000834960292662e-07,20015197.190269683,7.337818132748195e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1516230408397585e-07,1.1516230408397585e-07,161.92776929898625,15588448.60424992,6.511457914577385e-08,1562815.3727883622,18714079.33034345,2.0267653015264237e-08,2.0267653015264237e-08,1.1516230408397587e-07,1.1516230408397587e-07,161.92776929898562,15588448.604249531,6.511457914578929e-08,1562815.3727887329,18714079.330343805,1.7159139120298996,0.026733841233281857,57.0,17047750.311974373,16620964.644214854,17047750.311974343,-426785.66775950417,10.133826507632119,1.0
1.01176382511748e-20,2.0539125955565396e-15,2.593152887812136e-13,4.199291430120867e-21,1.0008349636020006e-07,20004512.530738704,-7.337816170327588e-08,1.7190553909330654e-21,7.431339237355575e-08,18879189.70984599,7.297599011886581e-25,4.199291430120867e-21,1.0008349636020006e-07,20004512.530738723,7.337816170327588e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1516316145626001e-07,1.1516316145626001e-07,161.92085359428324,15606038.485151246,6.437047668100617e-08,1544933.1615888774,18695904.79971954,2.0267653015264237e-08,2.0267653015264237e-08,1.1516316145626001e-07,1.1516316145626001e-07,161.92085359428296,15606038.485152334,6.437047668096068e-08,1544933.161587786,18695904.799718443,1.8414337771400595,0.028689433598348885,58.0,17047602.190939106,16614049.500061518,17047602.190939043,-433552.69087755866,10.133826507632119,1.0
1.01176382511748e-20,2.4424906541753444e-15,2.5931474860331195e-13,4.199291466441324e-21,1.0008349664874702e-07,19993651.49206549,-7.337814166777618e-08,1.719055318292151e-21,7.431339132681948e-08,18883666.235123094,-7.297599320256102e-25,4.199291466441324e-21,1.0008349664874702e-07,19993651.4920655,7.337814166777618e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.151639842083313e-07,1.1516398420833132e-07,161.914143550091,15622618.876840342,6.366879181394466e-08,1528070.4361373931,18678759.74768534,2.0267653015264237e-08,2.0267653015264237e-08,1.1516398420833132e-07,1.1516398420833132e-07,161.91414355008854,15622618.876842614,6.36687918138475e-08,1528070.436135061,18678759.747682948,1.9745409176746378,0.030763235283340146,59.0,17047510.61447557,16607641.69987493,17047510.61447559,-439868.914600648,10.133826507632119,1.0
1.0117638251174798e-20,2.886579864025407e-15,2.5931420750538475e-13,4.199291491267519e-21,1.0008349684597808e-07,19982611.994122937,-7.337812129228535e-08,1.7190552686397598e-21,7.431339061134171e-08,18888108.94930995,0.0,4.199291491267519e-21,1.0008349684597808e-07,19982611.994122945,7.337812129228535e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1516477177417836e-07,1.1516477177417836e-07,161.9076249502587,15638207.377949882,6.300878333862152e-08,1512209.3482829705,18662626.073896088,2.0267653015264237e-08,2.0267653015264237e-08,1.1516477177417838e-07,1.1516477177417838e-07,161.9076249502566,15638207.377952723,6.300878333850117e-08,1512209.3482800815,18662626.07389315,2.115674173835534,0.032962083393661745,60.0,17047474.783944454,16601748.029320003,17047474.783944387,-445726.75462441705,10.133826507632119,1.0
1.0117638251174796e-20,2.886579864025407e-15,2.5931366511103117e-13,4.199291497789815e-21,1.000834968977943e-07,19971391.398003224,-7.337810065518e-08,1.7190552555951673e-21,7.43133904233726e-08,18892514.02488971,-7.297599586412449e-25,4.199291497789815e-21,1.000834968977943e-07,19971391.398003228,7.337810065518e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.151655236703947e-07,1.151655236703947e-07,161.90128347004048,15652822.420843996,6.238967458548327e-08,1497331.2006375603,18647484.81313143,2.0267653015264237e-08,2.0267653015264237e-08,1.151655236703947e-07,1.151655236703947e-07,161.90128347003682,15652822.42084805,6.238967458531067e-08,1497331.2006334178,18647484.813127197,2.265304264789872,0.03529331170718631,61.0,17047493.94653594,16596374.340383885,17047493.946536012,-451119.6061520893,10.133826507632119,1.0
1.01176382511748e-20,6.8833827526759706e-15,2.5931312260686604e-13,4.1992914786874395e-21,1.0008349674603596e-07,19960019.672133986,-7.33780799015034e-08,1.71905529379992e-21,7.431339097389294e-08,18896865.710439708,-7.297599424228608e-25,4.1992914786874395e-21,1.0008349674603596e-07,19960019.67213398,7.33780799015034e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1516623749802373e-07,1.1516623749802373e-07,161.89512264463144,15666445.258427676,6.181226544770482e-08,1483455.1858009696,18633355.60075977,2.0267653015264237e-08,2.0267653015264237e-08,1.1516623749802373e-07,1.1516623749802373e-07,161.89512264463602,15666445.2584222,6.181226544793766e-08,1483455.1858065575,18633355.60076547,2.423465593012006,0.03775745621250916,62.0,17047567.062177952,16591538.600871751,17047567.062177997,-456028.46130622365,10.133826507632119,1.0
1.0117638251174798e-20,3.83026943495679e-15,2.593125797368597e-13,4.199291426314228e-21,1.000834963299583e-07,19948497.284574445,-7.337805912680169e-08,1.7190553985463417e-21,7.431339248326103e-08,18901160.62714319,0.0,4.199291426314228e-21,1.000834963299583e-07,19948497.284574464,7.337805912680169e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.151669131345858e-07,1.1516691313458581e-07,161.88912909689049,15679101.026610073,6.127549875250004e-08,1470555.8709552921,18620212.70450343,2.0267653015264237e-08,2.0267653015264237e-08,1.1516691313458581e-07,1.1516691313458581e-07,161.8891290968756,15679101.026630845,6.127549875161975e-08,1470555.870934166,18620212.704481944,2.590579824749215,0.04036108644579943,63.0,17047692.87098751,16587240.812853718,17047692.87098738,-460452.05813372694,10.133826507632119,1.0
1.0117638251174796e-20,2.3314683517128287e-15,2.5931203602181774e-13,4.1992913326330255e-21,1.0008349558571033e-07,19936819.614060607,-7.337803842172378e-08,1.7190555859087466e-21,7.431339518310333e-08,18905397.401554175,0.0,4.1992913326330255e-21,1.0008349558571033e-07,19936819.614060625,7.337803842172378e-08,-2.0267653015264237e-08,-2.0267653015264237e-08,1.1516755084510957e-07,1.1516755084510957e-07,161.88328799264406,15690820.460653808,6.077808033572502e-08,1458602.1309522912,18608024.607039504,2.0267653015264237e-08,2.0267653015264237e-08,1.1516755084510956e-07,1.1516755084510957e-07,161.8832879926386,15690820.460659798,6.077808033546998e-08,1458602.1309461705,18608024.60703325,2.7671659725875184,0.04311228859365157,64.0,17047870.118306316,16583477.936873712,17047870.118306324,-464392.1814326085,10.133826507632119,1.0
