time_s,center_volume_m3,LEFT_r_n_m,LEFT_gamma_J_per_m2,LEFT_theta_negative_rad,LEFT_kappa1_negative_per_m,LEFT_L_f_negative_m,LEFT_delta_phi_f_negative_rad,LEFT_delta_phi_f_continuous_negative_rad,LEFT_theta_positive_rad,LEFT_kappa1_positive_per_m,LEFT_L_f_positive_m,LEFT_delta_phi_f_positive_rad,LEFT_delta_phi_f_continuous_positive_rad,LEFT_sigma_local_negative_Pa,LEFT_sigma_integral_negative_Pa,LEFT_sigma_integral_continuous_negative_Pa,LEFT_contact_negative_per_m,LEFT_line_3D_negative_per_m,LEFT_sigma_local_positive_Pa,LEFT_sigma_integral_positive_Pa,LEFT_sigma_integral_continuous_positive_Pa,LEFT_contact_positive_per_m,LEFT_line_3D_positive_per_m,LEFT_sigma_local_Pa,LEFT_sigma_integral_Pa,LEFT_sigma_integral_continuous_Pa,LEFT_G_fit_eV,LEFT_G_root_eV,LEFT_root_rate_per_s,LEFT_root_rate_per_model_time,LEFT_constant_state_mean_wait_s,LEFT_barrier_reduction_from_zero_eV,LEFT_z_TJ_m,LEFT_mu_GB_Pa,LEFT_mu_TJ_negative_Pa,LEFT_mu_TJ_positive_Pa,LEFT_transport_affinity_Pa,LEFT_one_b_transport_work_J,LEFT_work_is_transport_diagnostic_not_root_barrier,RIGHT_r_n_m,RIGHT_gamma_J_per_m2,RIGHT_theta_positive_rad,RIGHT_kappa1_positive_per_m,RIGHT_L_f_positive_m,RIGHT_delta_phi_f_positive_rad,RIGHT_delta_phi_f_continuous_positive_rad,RIGHT_theta_negative_rad,RIGHT_kappa1_negative_per_m,RIGHT_L_f_negative_m,RIGHT_delta_phi_f_negative_rad,RIGHT_delta_phi_f_continuous_negative_rad,RIGHT_sigma_local_positive_Pa,RIGHT_sigma_integral_positive_Pa,RIGHT_sigma_integral_continuous_positive_Pa,RIGHT_contact_positive_per_m,RIGHT_line_3D_positive_per_m,RIGHT_sigma_local_negative_Pa,RIGHT_sigma_integral_negative_Pa,RIGHT_sigma_integral_continuous_negative_Pa,RIGHT_contact_negative_per_m,RIGHT_line_3D_negative_per_m,RIGHT_sigma_local_Pa,RIGHT_sigma_integral_Pa,RIGHT_sigma_integral_continuous_Pa,RIGHT_G_fit_eV,RIGHT_G_root_eV,RIGHT_root_rate_per_s,RIGHT_root_rate_per_model_time,RIGHT_constant_state_mean_wait_s,RIGHT_barrier_reduction_from_zero_eV,RIGHT_z_TJ_m,RIGHT_mu_GB_Pa,RIGHT_mu_TJ_negative_Pa,RIGHT_mu_TJ_positive_Pa,RIGHT_transport_affinity_Pa,RIGHT_one_b_transport_work_J,RIGHT_work_is_transport_diagnostic_not_root_barrier,LEFT_hazard_sparse_quadrature,RIGHT_hazard_sparse_quadrature,cluster_area_weighted_local_stress_diagnostic_Pa,center_two_contact_local_stress_diagnostic_Pa
0.04029168418342708,1.437951763662497e-21,1.151634435490659e-07,1.0,2.864226091079521,4622435.6285517905,1.9761320429668606e-07,1.4972598910548496,1.6310184509789292,2.880068830754552,5491150.239686505,3.4136361998483703e-08,0.009849442662058706,-0.1258371900866185,21177388.85428889,18223104.61544284,17546234.057120927,8599941.494280227,17199882.988560453,20336390.313924845,25539008.264713775,29513849.894138265,8609180.184537116,17218360.369074233,20756889.58410687,21881056.440078307,23530041.975629598,5.076107023470807,6.056457751749822,0.060754057593848644,0.000946544764632289,20.574757464867048,0.2885445812448255,-1.7011870189681142e-08,161582936.14256307,22557285.199700523,22993250.728007004,138807668.17870933,1.4458812463670761e-15,True,1.151634435490659e-07,1.0,2.86422609107951,4622435.628553167,1.976132042966861e-07,1.497259891054795,1.6310184509789345,2.8800688307545528,5491150.239686312,3.413636199848371e-08,0.009849442662058706,-0.12583719008656363,21177388.85428749,18223104.615443096,17546234.057120882,8599941.49428022,17199882.98856044,20336390.313925035,25539008.264713775,29513849.894136656,8609180.184537116,17218360.369074233,20756889.584106263,21881056.440078437,23530041.97562877,5.0761070234708106,6.056457751749826,0.06075405759384735,0.0009465447646322689,20.574757464867485,0.28854458124482196,1.7011870189681142e-08,161582936.1425628,22993250.728023082,22557285.199688092,138807668.1787072,1.445881246367054e-15,True,0.002464485204473928,0.002464485204473891,20756889.584106565,20336390.31392494
0.05206159860145627,1.4379138049349298e-21,1.1516456265812922e-07,1.0,2.8629455418407463,4684124.225102565,1.9762652404330725e-07,1.497792641505411,1.631750202387478,2.8808700698611376,5471865.071926685,3.413568483987076e-08,0.010731989984804865,-0.12499529687192533,21113138.576533236,18218357.850713376,17540525.9578005,8599087.600545267,17198175.201090533,20356783.17769786,25514256.139574658,29490367.5752591,8609549.416541515,17219098.83308303,20734960.877115548,21866306.995144017,23515446.7665298,5.0762388556622255,6.056589583941241,0.06070388350054876,0.0009457630551100927,20.591763292849297,0.28841274905340697,-1.7011870189681142e-08,161234514.6863872,22612552.21199086,22993324.96766333,138431576.09656012,1.441991732024346e-15,True,1.1516456265812923e-07,1.0,2.862945541840743,4684124.225103059,1.976265240433074e-07,1.4977926415053031,1.6317502023874806,2.880870069861164,5471865.071924964,3.413568483987076e-08,0.010731989984804865,-0.1249952968719124,21113138.57653273,18218357.850713916,17540525.95780048,8599087.600545263,17198175.201090526,20356783.177699618,25514256.1395747,29490367.57525876,8609549.416541528,17219098.833083056,20734960.877116174,21866306.995144308,23515446.76652962,5.076238855662222,6.056589583941237,0.06070388350055006,0.0009457630551101129,20.591763292848857,0.2884127490534105,1.7011870189681142e-08,161234514.68638727,22993324.96765157,22612552.211993527,138431576.0965647,1.441991732024394e-15,True,0.003179259990509472,0.003179259990509435,20734960.877115857,20356783.17769874
0.06640674384959412,1.4378744000841643e-21,1.1516510752668064e-07,1.0,2.8617323121593983,4732291.07424968,1.9764189203522317e-07,1.498311041718627,1.6324611475591608,2.881600466577334,5446982.91489649,3.413516518928781e-08,0.011560129749383488,-0.12421602863151078,21062650.447380163,18214002.954964016,17535249.556789577,8598313.840543281,17196627.681086563,20382778.062641114,25491103.476240046,29468707.14764408,8609920.325845867,17219840.651691735,20722714.25501064,21852553.215602033,23501978.35221683,5.076312516829241,6.056663245108257,0.06067582441992269,0.0009453258962285484,20.601285799580616,0.2883390878863912,-1.7011870189681142e-08,160848093.10532743,22637338.01196753,22975044.75508806,138041901.72179964,1.4379462411731073e-15,True,1.1516510752668064e-07,1.0,2.8617323121593996,4732291.0742494725,1.9764189203522301e-07,1.4983110417186807,1.632461147559159,2.8816004665773316,5446982.914896875,3.4135165189287826e-08,0.011560129749383488,-0.12421602863156625,21062650.44738038,18214002.954963744,17535249.556789584,8598313.840543283,17196627.681086566,20382778.062640727,25491103.476240046,29468707.1476457,8609920.325845867,17219840.651691735,20722714.255010553,21852553.215601895,23501978.352217644,5.076312516829242,6.056663245108258,0.06067582441992225,0.0009453258962285416,20.60128579958076,0.2883390878863903,1.7011870189681142e-08,160848093.10532713,22975044.755033277,22637338.011974864,138041901.72182307,1.4379462411733512e-15,True,0.004049864760657328,0.004049864760657297,20722714.255010594,20382778.06264092
0.0835763074184506,1.437833992006959e-21,1.1516518068569316e-07,1.0,2.8606170636589456,4768173.63822072,1.9765919259747175e-07,1.4988065502329473,1.6331351609643898,2.882251750017822,5419688.093671816,3.4134769625077324e-08,0.012318368467962235,-0.1235112675520045,21024721.508123256,18210113.23503044,17530516.151959278,8597631.715447992,17195263.430895984,20411154.735750195,25469968.313400306,29449184.740283076,8610280.94314067,17220561.88628134,20717938.121936724,21840040.77421537,23489850.44612118,5.076341251436835,6.0566919797158505,0.060664808897402556,0.0009451542750137017,20.605026583270426,0.2883103532787974,-1.7011870189681142e-08,160425111.64644256,22635016.360830493,22939983.848694656,137637611.54167998,1.433736678101358e-15,True,1.1516518068569316e-07,1.0,2.860617063658944,4768173.638220666,1.976591925974718e-07,1.4988065502329508,1.6331351609643943,2.882251750017864,5419688.093669431,3.4134769625077324e-08,0.012318368467962235,-0.12351126755198358,21024721.508123305,18210113.23503042,17530516.151959255,8597631.71544799,17195263.43089598,20411154.735752653,25469968.313400377,29449184.740282536,8610280.943140695,17220561.88628139,20717938.12193798,21840040.7742154,23489850.446120895,5.076341251436827,6.0566919797158425,0.06066480889740558,0.0009451542750137488,20.6050265832694,0.2883103532788054,1.7011870189681142e-08,160425111.64644253,22939983.8487073,22635016.360797755,137637611.54169,1.4337366781014624e-15,True,0.005091547619270888,0.0050915476192708795,20717938.12193735,20411154.735751424
0.10935558258542787,1.4377823103163665e-21,1.1516475823772994e-07,1.0,2.8593744462463766,4798848.138107028,1.9768331491187484e-07,1.4993906533303405,1.6339173959978786,2.882961899962754,5385259.350716094,3.413440008553081e-08,0.013164722008394282,-0.12273301580929526,20991870.339730665,18205907.11427495,17525390.689671747,8596906.159279231,17193812.318558462,20446872.641182628,25446458.830061767,29427713.44350655,8610710.66396624,17221421.32793248,20719371.49045665,21826182.972168356,23476552.066589147,5.076332627458692,6.056683355737707,0.0606679037469851,0.000945202492594316,20.60397545979358,0.28831897725694056,-1.7011870189681142e-08,159851063.9025401,22600495.917408373,22875644.779887427,137112993.5538922,1.4282613850105132e-15,True,1.1516475823772994e-07,1.0,2.8593744462463544,4798848.138108937,1.976833149118747e-07,1.4993906533303387,1.6339173959978874,2.8829618999627566,5385259.350715903,3.413440008553081e-08,0.013164722008394282,-0.12273301580934844,20991870.339728717,18205907.114274915,17525390.689671658,8596906.159279218,17193812.318558436,20446872.641182818,25446458.830061767,29427713.443508107,8610710.66396624,17221421.32793248,20719371.49045577,21826182.97216834,23476552.066589884,5.076332627458697,6.056683355737713,0.060667903746982936,0.0009452024925942823,20.603975459794317,0.2883189772569352,1.7011870189681142e-08,159851063.90254077,22875644.779915437,22600495.91735078,137112993.55390766,1.428261385010674e-15,True,0.006655482312278614,0.006655482312278617,20719371.49045621,20446872.64118272
0.1403155198282072,1.4377292214009014e-21,1.1516391029624802e-07,1.0,2.858291041890804,4817665.49894992,1.97709934379538e-07,1.4999392074469977,1.634635259591809,2.883576731170952,5352471.492057165,3.413411985456012e-08,0.013909507409259104,-0.12205320750479114,20971254.46562575,18202355.2724464,17521074.118985295,8596306.654858558,17192613.309717115,20480882.168540984,25425857.950483892,29409048.83085125,8611117.88686605,17222235.7737321,20726068.317083366,21814106.61146515,23465061.474918272,5.076292340180229,6.056643068459245,0.060682956626849846,0.000945437015607147,20.5988644832596,0.28835926453540317,-1.7011870189681142e-08,159236897.29829428,22538684.973567143,22792636.134146582,136571236.7444374,1.42259713183482e-15,True,1.1516391029624802e-07,1.0,2.8582910418908023,4817665.498950205,1.977099343795379e-07,1.4999392074469458,1.6346352595918126,2.8835767311709684,5352471.492056502,3.413411985456013e-08,0.013909507409259104,-0.1220532075047829,20971254.46562546,18202355.272446655,17521074.11898527,8596306.654858556,17192613.30971711,20480882.168541677,25425857.950483922,29409048.830851037,8611117.88686606,17222235.77373212,20726068.317083567,21814106.61146529,23465061.474918153,5.0762923401802285,6.056643068459244,0.06068295662685027,0.0009454370156071536,20.598864483259455,0.28835926453540406,1.7011870189681142e-08,159236897.29829454,22792636.13419613,22538684.973573774,136571236.7444096,1.4225971318345304e-15,True,0.008533989823044218,0.008533989823044194,20726068.317083463,20480882.16854133
0.17682758630090686,1.4376744075921464e-21,1.1516274971884422e-07,1.0,2.857344310045733,4828226.071245469,1.9773875556397754e-07,1.500459236403378,1.6352979504071155,2.8841199670647115,5322230.705640132,3.4133889785515195e-08,0.014570915536530449,-0.12145088549424848,20959210.004961733,18199347.276296094,17517443.955830872,8595812.0254024,17191624.0508048,20512292.63128417,25407648.004869014,29392596.74307289,8611507.778974768,17223015.557949536,20735751.318122953,21803497.640582554,23455020.34945188,5.076234102198994,6.056584830478009,0.06070475753477702,0.0009457766725136971,20.59146681022307,0.2884175025166389,-1.7011870189681142e-08,158594189.58414966,22457044.042466987,22695242.102578156,136018046.51162708,1.4168062577697259e-15,True,1.1516274971884422e-07,1.0,2.857344310045723,4828226.071245512,1.977387555639776e-07,1.5004592364033238,1.6352979504071208,2.8841199670647257,5322230.705638981,3.41338897855152e-08,0.014570915536530449,-0.12145088549429586,20959210.004961673,18199347.276296355,17517443.95583083,8595812.025402395,17191624.05080479,20512292.631285343,25407648.004869036,29392596.743074298,8611507.778974775,17223015.55794955,20735751.31812351,21803497.640582696,23455020.349452563,5.07623410219899,6.056584830478005,0.06070475753477831,0.0009457766725137173,20.591466810222634,0.28841750251664244,1.7011870189681142e-08,158594189.58414945,22695242.102663785,22457044.042478736,136018046.5115782,1.4168062577692169e-15,True,0.010750047967263412,0.010750047967263419,20735751.318123233,20512292.63128476
0.22767232765897313,1.4376068042554991e-21,1.1516107233666426e-07,1.0,2.856365081943512,4833778.725710426,1.9777533133937012e-07,1.5010476861707187,1.6360259610402148,2.8846987240800765,5289929.621714935,3.4133647165287504e-08,0.015271021907235427,-0.12081145380121346,20952223.216110833,18196341.107958138,17513858.242398523,8595333.980607087,17190667.961214174,20545936.72061987,25388477.23582393,29375231.86094465,8611955.447444934,17223910.89488987,20749079.96836535,21792409.171891034,23444545.051671587,5.076153964196363,6.056504692475379,0.06073472693937769,0.0009462435941342012,20.581306000563504,0.2884976405192692,-1.7011870189681142e-08,157810907.2460806,22343061.657568,22566905.898232505,135355923.46818036,1.4098683070478629e-15,True,1.1516107233666427e-07,1.0,2.8563650819435336,4833778.725708699,1.9777533133937012e-07,1.501047686170664,1.6360259610402041,2.8846987240800734,5289929.621715224,3.413364716528751e-08,0.015271021907235427,-0.12081145380126944,20952223.2161126,18196341.107958455,17513858.242398616,8595333.9806071,17190667.9612142,20545936.720619567,25388477.235823918,29375231.860946283,8611955.44744493,17223910.89488986,20749079.968366083,21792409.171891186,23444545.05167245,5.07615396419636,6.056504692475375,0.06073472693937942,0.0009462435941342281,20.58130600056292,0.28849764051927274,1.7011870189681142e-08,157810907.24608034,22566905.898231506,22343061.657523938,135355923.46820262,1.4098683070480952e-15,True,0.013837327556636062,0.013837327556636147,20749079.968365718,20545936.720619716
0.2885418610166121,1.4375343070323688e-21,1.1515909354270143e-07,1.0,2.855486803183663,4834695.456950669,1.9781498016960888e-07,1.501627131487981,1.63672134580958,2.8852422541761498,5260563.989767326,3.4133408339103244e-08,0.015917421762931445,-0.12021648882535609,20950121.1082751,18193747.728070624,17510815.5547551,8594938.855075257,17189877.710150514,20576652.210756466,25370886.509541936,29359175.907302797,8612405.400174597,17224810.800349195,20763386.659515783,21782317.11880628,23434995.731028948,5.076067979983854,6.0564187082628695,0.06076680462800432,0.0009467433627000149,20.570441504240932,0.28858362473177834,-1.7011870189681142e-08,156998975.89562103,22214866.49259728,22426776.898545023,134678154.20004988,1.4027604492511208e-15,True,1.1515909354270145e-07,1.0,2.855486803183662,4834695.4569504345,1.9781498016960885e-07,1.5016271314879273,1.6367213458095817,2.8852422541761364,5260563.989767701,3.413340833910325e-08,0.015917421762931445,-0.12021648882536275,20950121.10827533,18193747.728070892,17510815.554755084,8594938.855075255,17189877.71015051,20576652.210756067,25370886.509541914,29359175.90730297,8612405.40017459,17224810.80034918,20763386.6595157,21782317.118806403,23434995.731029026,5.076067979983855,6.05641870826287,0.0607668046280039,0.0009467433627000083,20.570441504241074,0.28858362473177745,1.7011870189681142e-08,156998975.89562076,22426776.89858642,22214866.492550742,134678154.20005217,1.402760449251145e-15,True,0.017535198321008555,0.01753519832100868,20763386.659515742,20576652.210756265
0.36680268961929086,1.4374497776101278e-21,1.1515664846703353e-07,1.0,2.8546224927093675,4832533.3418938555,1.9786099647244047e-07,1.5022502679681953,1.637448194706604,2.885807999340779,5231725.015085521,3.41331391119722e-08,0.0165743074036089,-0.11960517342270284,20951223.252015702,18191303.837929226,17508006.325287618,8594585.531303186,17189171.062606372,20606980.713567585,25353127.553459853,29342783.48225038,8612901.909551036,17225803.81910207,20779101.982791644,21772215.69569454,23425394.903769,5.075973570590076,6.056324298869091,0.06080190112946595,0.0009472901641982374,20.55856768916428,0.2886780341255566,-1.7011870189681142e-08,156101842.0574448,22066314.100671716,22266811.079071853,133935279.46757302,1.3949636883605895e-15,True,1.1515664846703354e-07,1.0,2.854622492709359,4832533.341894317,1.9786099647244026e-07,1.502250267968137,1.6374481947066049,2.8858079993408063,5231725.015083606,3.413313911197221e-08,0.0165743074036089,-0.11960517342268896,20951223.252015226,18191303.837929495,17508006.325287588,8594585.53130318,17189171.06260636,20606980.71356954,25353127.553459894,29342783.482250012,8612901.909551049,17225803.819102097,20779101.982792385,21772215.695694692,23425394.9037688,5.075973570590072,6.056324298869088,0.06080190112946727,0.0009472901641982579,20.558567689163837,0.28867803412556015,1.7011870189681142e-08,156101842.0574445,22266811.079141133,22066314.100655552,133935279.46754616,1.39496368836031e-15,True,0.022292232143375987,0.022292232143376146,20779101.98279202,20606980.71356856
0.4624548134670094,1.4373553739840446e-21,1.1515380842470465e-07,1.0,2.8537990919680354,4828309.339006491,1.979118107808801e-07,1.5028970602845333,1.63818336893835,2.88638024546139,5204601.570922838,3.41328420465543e-08,0.017220944314179462,-0.11899573190708476,20954547.277886607,18189085.156995337,17505516.51033382,8594285.538964367,17188571.077928733,20635691.08771335,25335765.543938514,29326545.920078192,8613430.886212062,17226861.772424124,20795119.18279998,21762425.350466926,23416031.215206005,5.07587739157815,6.056228119857165,0.06083749184482854,0.0009478446655209505,20.54654066259399,0.28877421313748286,-1.7011870189681142e-08,155157917.1156106,21907337.97891305,22096847.246958356,133155824.50267489,1.386777098284591e-15,True,1.1515380842470467e-07,1.0,2.85379909196805,4828309.339005593,1.9791181078088076e-07,1.502897060284595,1.63818336893835,2.8863802454613925,5204601.570922549,3.41328420465543e-08,0.017220944314179462,-0.11899573190713778,20954547.27788753,18189085.156995073,17505516.51033387,8594285.538964374,17188571.077928748,20635691.087713636,25335765.543938514,29326545.920079745,8613430.886212062,17226861.772424124,20795119.182800584,21762425.350466795,23416031.21520681,5.075877391578146,6.0562281198571615,0.060837491844829845,0.0009478446655209709,20.54654066259355,0.2887742131374864,1.7011870189681142e-08,155157917.11561033,22096847.246961046,21907337.97892703,133155824.5026663,1.3867770982845018e-15,True,0.028109765284145247,0.028109765284145532,20795119.18280028,20635691.087713495
0.5841938801822869,1.4372450977287296e-21,1.1515039184683486e-07,1.0,2.8529682333124313,4822504.5044752555,1.9797486703388433e-07,1.5036592258893275,1.6390244433526748,2.886992089385311,5177772.617978973,3.413249804223467e-08,0.01789398535066805,-0.11835328942685258,20959562.834828988,18186864.73395551,17503115.228316598,8594022.446434747,17188044.892869495,20664299.810354166,25317821.747104753,29309538.80833279,8614024.142777713,17228048.285555426,20811931.322591577,21752343.240530133,23406327.018324696,5.075776486777137,6.0561272150561525,0.060874622660900025,0.0009484231615251836,20.5340081853662,0.2888751179384954,-1.7011870189681142e-08,154138302.18236992,21734027.090452686,21912216.775793586,132315180.24924678,1.3779402762905303e-15,True,1.1515039184683488e-07,1.0,2.852968233312442,4822504.50447506,1.9797486703388443e-07,1.5036592258893275,1.6390244433526695,2.8869920893852816,5177772.617980498,3.413249804223467e-08,0.01789398535066805,-0.11835328942697623,20959562.834829193,18186864.733955525,17503115.228316642,8594022.446434751,17188044.892869502,20664299.810352586,25317821.747104697,29309538.808336355,8614024.142777694,17228048.28555539,20811931.322590888,21752343.24053011,23406327.0183265,5.075776486777141,6.056127215056156,0.06087462266089874,0.0009484231615251636,20.534008185366634,0.28887511793849185,1.7011870189681142e-08,154138302.1823694,21912216.775774125,21734027.09045091,132315180.2492569,1.3779402762906364e-15,True,0.03551832489808044,0.035518324898080725,20811931.322591234,20664299.810353376
0.7320198897651237,1.437121970060121e-21,1.1514647792933129e-07,1.0,2.8521570394605513,4815716.464568317,1.9804329034191254e-07,1.5044527863524761,1.639885895300478,2.8876210706319476,5152125.616455453,3.413212091591337e-08,0.01856939623323825,-0.11770109336230379,20965705.399419345,18184836.3712143,17500980.287455123,8593807.287995888,17187614.575991776,20691864.16701276,25299945.17871057,29292386.490261436,8614663.261156071,17229326.522312142,20828784.78321605,21742390.774962433,23396683.38885828,5.075675382857133,6.056026111136148,0.06091158990154,0.0009489991090334898,20.521546096901286,0.28897622185849947,-1.7011870189681142e-08,153100848.59195662,21556186.149525,21723076.586897545,131461217.22374535,1.3689539756903207e-15,True,1.151464779293313e-07,1.0,2.8521570394605638,4815716.464567706,1.9804329034191243e-07,1.5044527863524735,1.6398858953004691,2.887621070631931,5152125.616456022,3.4132120915913385e-08,0.01856939623323825,-0.11770109336231185,20965705.39941998,18184836.37121433,17500980.287455186,8593807.287995895,17187614.57599179,20691864.167012163,25299945.17871054,29292386.490261644,8614663.261156062,17229326.522312123,20828784.78321607,21742390.774962433,23396683.388858415,5.075675382857133,6.056026111136148,0.060911589901540004,0.0009489991090334899,20.521546096901286,0.28897622185849947,1.7011870189681142e-08,153100848.5919561,21723076.586911768,21556186.149435695,131461217.22378238,1.3689539756907065e-15,True,0.044519909810736766,0.04451990981073696,20828784.783216063,20691864.16701246
0.9233241374605595,1.4369756245432517e-21,1.1514171214854827e-07,1.0,2.8513065667959623,4807620.64366514,1.981219805134911e-07,1.5053320315695213,1.640827820073649,2.8883105229366404,5125735.437398319,3.413168669404134e-08,0.019294509785521566,-0.11699381043378833,20973268.19142298,18182882.658953536,17498981.820929654,8593629.61169604,17187259.22339208,20720460.004392024,25280899.32974997,29273913.83972738,8615398.48059678,17230796.96119356,20846864.097907502,21731890.994351752,23386447.830328517,5.075566979382026,6.055917707661042,0.06095094962977906,0.0009496123313626237,20.508294088814036,0.2890846253336061,-1.7011870189681142e-08,151970794.9009023,21364095.613306936,21519030.18654252,130529232.00097758,1.359136357820937e-15,True,1.1514171214854828e-07,1.0,2.85130656679594,4807620.643666681,1.9812198051349116e-07,1.505332031569465,1.6408278200736588,2.888310522936663,5125735.43739737,3.413168669404133e-08,0.019294509785521566,-0.11699381043383161,20973268.191421397,18182882.65895378,17498981.820929565,8593629.611696025,17187259.22339205,20720460.004393004,25280899.32975001,29273913.839728683,8615398.480596792,17230796.961193584,20846864.0979072,21731890.994351894,23386447.830329124,5.075566979382028,6.0559177076610435,0.0609509496297782,0.0009496123313626103,20.508294088814328,0.28908462533360435,1.7011870189681142e-08,151970794.90090147,21519030.18650396,21364095.613288373,130529232.00100529,1.359136357821226e-15,True,0.05617632053438392,0.05617632053438403,20846864.09790735,20720460.004392512
0.9365413011937262,1.4369659601404219e-21,1.151413935255905e-07,1.0,2.8512539042374123,4807087.936287656,1.981270803552904e-07,1.505387948238425,1.6408873587280939,2.8883541431037,5124114.508112202,3.413165864129284e-08,0.019339928372935265,-0.11694929105657897,20973773.004067518,18182768.112565577,17498866.59720137,8593620.313451724,17187240.62690345,20722224.222798415,25279711.466288395,29272755.603458747,8615446.243636873,17230892.487273745,20847998.613432966,21731239.789426986,23385811.10033006,5.0755601787069615,6.055910906985977,0.06095340930205983,0.0009496506529169738,20.507466511110447,0.289091426008671,-1.7011870189681142e-08,151900100.67805627,21352075.298734203,21506271.699955355,130470927.17871149,1.3585217398329091e-15,True,1.1514139352559052e-07,1.0,2.8512539042374194,4807087.93628743,1.9812708035529065e-07,1.5053879482383188,1.640887358728093,2.888354143103701,5124114.508112009,3.413165864129284e-08,0.019339928372935265,-0.1169492910565785,20973773.004067753,18182768.112566132,17498866.597201396,8593620.313451728,17187240.626903456,20722224.22279861,25279711.466288395,29272755.603458732,8615446.243636873,17230892.487273745,20847998.613433182,21731239.789427266,23385811.100330062,5.07556017870696,6.055910906985975,0.0609534093020607,0.0009496506529169874,20.507466511110152,0.28909142600867277,1.7011870189681142e-08,151900100.67805523,21506271.699957833,21352075.298680138,130470927.17873624,1.3585217398331673e-15,True,0.05698193547027834,0.05698193547027845,20847998.613433074,20722224.22279851
0.9419100800762229,1.4369620493554544e-21,1.1514126446125209e-07,1.0,2.851232703342488,4806872.462378332,1.981291407564064e-07,1.5054105049402797,1.6409113657365337,2.8883717320888516,5123462.297770127,3.41316473128431e-08,0.0193582286547982,-0.11693134642307179,20973977.420603037,18182722.221431904,17498820.498147048,8593616.627660457,17187233.255320914,20722934.33994333,25279233.017470784,29272288.899850853,8615465.545904486,17230931.09180897,20848455.880273186,21730977.619451344,23385554.69899895,5.075557437755277,6.055908166034293,0.060954400336977035,0.0009496660931846629,20.507133087842174,0.2890941669603553,-1.7011870189681142e-08,151871549.33995765,21347233.501567695,21501133.053599235,130447366.06237419,1.3582733658973096e-15,True,1.1514126446125209e-07,1.0,2.8512327033424874,4806872.462378385,1.981291407564065e-07,1.5054105049402806,1.6409113657365346,2.8883717320888516,5123462.297770127,3.41316473128431e-08,0.0193582286547982,-0.11693134642307179,20973977.420602985,18182722.221431904,17498820.498147048,8593616.627660457,17187233.255320914,20722934.33994333,25279233.017470784,29272288.899850853,8615465.545904486,17230931.09180897,20848455.880273156,21730977.619451344,23385554.69899895,5.075557437755277,6.055908166034293,0.060954400336977035,0.0009496660931846629,20.507133087842174,0.2890941669603553,1.7011870189681142e-08,151871549.33995658,21501133.05359982,21347233.501568977,130447366.06237218,1.3582733658972887e-15,True,0.05730918350727908,0.0573091835072792,20848455.88027317,20722934.33994333
