time_s,contact,curvature_term_MPa,TJ_term_MPa,total_MPa,rTJ_nm,kappa_negative_per_um,kappa_positive_per_um,theta_negative_deg,theta_positive_deg,neck_radius_nm,center_volume_change,gb_position_nm,surface_area_relative,GB_area_relative,interfacial_energy_relative
4.210000000000002,LEFT,18.67574769659632,38.1904775147762,56.86622521137252,76.2164234107901,-18.271576799786637,-19.079918593406003,172.20866370654772,141.0561641121733,76.2164234107901,0.0014734218650431785,-69.30000000000001,-0.006682675311905362,0.050674859616750334,-0.005263502108127205
4.210000000000002,RIGHT,18.675747696313415,38.19047751474603,56.86622521105945,76.21642341078103,-19.079918592802898,-18.271576799823933,141.05616411162438,172.2086637062655,76.21642341078103,0.0014734218650431785,69.30000000000001,-0.006682675311905362,0.050674859616750334,-0.005263502108127205
4.410000000000002,LEFT,18.538434024014776,38.122835152612794,56.66126917662758,76.3105484792436,-18.212747072870854,-18.864120975158702,171.92183972033487,140.75764545359664,76.3105484792436,0.0012655658967803962,-69.30000000000001,-0.006832368509713582,0.05327158085058059,-0.005406518774299984
4.410000000000002,RIGHT,18.538429245580808,38.12283522647819,56.661264472058996,76.31054941710319,-18.864117749114808,-18.212740742046808,140.75765479117155,171.92184009587902,76.31054941710319,0.0012655658967803962,69.30000000000001,-0.006832368509713582,0.05327158085058059,-0.005406518774299984
4.610000000000002,LEFT,18.387565390424555,38.05712196992493,56.444687360349484,76.40305722382915,-18.132828457977354,-18.642302322871753,171.6665611172319,140.47314434639415,76.40305722382915,0.0010473576888729852,-69.30000000000001,-0.0069782685663623,0.05582676857873281,-0.0055459317661161744
4.610000000000002,RIGHT,18.387603556073078,38.05712457726846,56.444728133341535,76.40305436429176,-18.642366056617494,-18.13284105552866,140.47316345903278,171.66656720151607,76.40305436429176,0.0010473576888729852,69.30000000000001,-0.0069782685663623,0.05582676857873281,-0.0055459317661161744
4.810000000000002,LEFT,18.239508104771307,37.99360568228127,56.233113787052574,76.49437046831237,-18.04711384781712,-18.4319023617255,171.43374691753576,140.21212168692352,76.49437046831237,0.0008195702465798593,-69.30000000000001,-0.0071207973155097415,0.05835197035335993,-0.005681937028942818
4.810000000000002,RIGHT,18.239561761575494,37.9936033147478,56.233165076323296,76.49436379702311,-18.431944012233203,-18.047179510917783,140.21203401753945,171.43370184207325,76.49436379702311,0.0008195702465798593,69.30000000000001,-0.0071207973155097415,0.05835197035335993,-0.005681937028942818
5.0100000000000025,LEFT,18.103724069356087,37.931913843498165,56.03563791285425,76.58466467303248,-17.978116450299762,-18.22933168841241,171.20816579616724,139.97245644876173,76.58466467303248,0.0005827551772126238,-69.30000000000001,-0.007259480167591592,0.06085207334104026,-0.0058145045978308385
5.0100000000000025,RIGHT,18.10365475953491,37.93189331601584,56.03554807555075,76.58466262038112,-18.229088701920826,-17.97822081714899,139.97212668523838,171.20799376066722,76.58466262038112,0.0005827551772126238,69.30000000000001,-0.007259480167591592,0.06085207334104026,-0.0058145045978308385
5.210000000000003,LEFT,17.976759631638647,37.87191039481209,55.84867002645073,76.67413588716865,-17.919577968806014,-18.033941294471276,170.98935473614924,139.7532469937846,76.67413588716865,0.0003374967166220877,-69.30000000000001,-0.007395471104469475,0.06333247301266609,-0.005943930406052789
5.210000000000003,RIGHT,17.97648041565686,37.871874729625574,55.84835514528243,76.67415100983784,-18.033366821428718,-17.919594009885,139.75281654054336,170.9891375586491,76.67415100983784,0.0003374967166220877,69.30000000000001,-0.007395471104469475,0.06333247301266609,-0.005943930406052789
5.410000000000003,LEFT,17.84806759863193,37.81332592512191,55.66139352375384,76.76237887326852,-17.860347318609296,-17.83578787865456,170.7834930983417,139.5448017558415,76.76237887326852,8.430683386562166e-05,-69.30000000000001,-0.007527744864301189,0.0657817489469521,-0.006070534864852872
5.410000000000003,RIGHT,17.84756627234713,37.81328938375547,55.6608556561026,76.76241736699059,-17.8349766140604,-17.860155930633862,139.54452876779234,170.78338477876426,76.76241736699059,8.430683386562166e-05,69.30000000000001,-0.007527744864301189,0.0657817489469521,-0.006070534864852872
5.610000000000003,LEFT,17.710928411642996,37.75631237613886,55.467240787781854,76.84915859268497,-17.788154636904626,-17.633702186381367,170.5985799781855,139.34561938458307,76.84915859268497,-0.00017636370492946085,-69.30000000000001,-0.007657634378668288,0.06819303531318233,-0.006194350919647262
5.610000000000003,RIGHT,17.710412168032118,37.756309078709414,55.46672124674153,76.84921122342197,-17.63314945434808,-17.787674881716157,139.34593308961,170.59886641193776,76.84921122342197,-0.00017636370492946085,69.30000000000001,-0.007657634378668288,0.06819303531318233,-0.006194350919647262
5.810000000000003,LEFT,17.565504898155794,37.70143383115417,55.266938729309956,76.93445766583017,-17.692387539568095,-17.438622256743493,170.44227184529154,139.1629536531232,76.93445766583017,-0.00044412695482387576,-69.30000000000001,-0.007784469855994458,0.07056550968248909,-0.006315457979071626
5.810000000000003,RIGHT,17.565178220668052,37.701474756927986,55.266652977596046,76.93450079137337,-17.438536361457025,-17.691820079879076,139.1638437018198,170.44292283542893,76.93450079137337,-0.00044412695482387576,69.30000000000001,-0.007784469855994458,0.07056550968248909,-0.006315457979071626
6.010000000000003,LEFT,17.417062486663667,37.648402151503944,55.06546463816761,77.01861034765808,-17.584122392636306,-17.250002580691035,170.30658385564826,138.9962616546659,77.01861034765808,-0.0007184581550101488,-69.30000000000001,-0.007908567559603008,0.0729083864225879,-0.00643404578330542
6.010000000000003,RIGHT,17.41710405448856,37.64849128109593,55.06559533558449,77.01862318678012,-17.25058241327576,-17.58362569570136,138.99764597635968,170.30748947706869,77.01862318678012,-0.0007184581550101488,69.30000000000001,-0.007908567559603008,0.0729083864225879,-0.00643404578330542
6.2100000000000035,LEFT,17.28425625531464,37.596743110443825,54.88099936575846,77.10171793892611,-17.50094136778991,-17.067571142839366,170.16855576204298,138.8437622902787,77.10171793892611,-0.0009990254618783556,-69.30000000000001,-0.008030259337385437,0.07522428113835211,-0.006550248949992898
6.2100000000000035,RIGHT,17.28481172940261,37.59685631065034,54.88166804005295,77.10167224165998,-17.068776686700637,-17.50084677210458,138.8450765043069,170.16941465119962,77.10167224165998,-0.0009990254618783556,69.30000000000001,-0.008030259337385437,0.07522428113835211,-0.006550248949992898
6.410000000000004,LEFT,17.167896366030835,37.54658862841354,54.714484994444376,77.18390897786553,-17.44041495706788,-16.895377774993786,170.02574951413285,138.7092906244504,77.18390897786553,-0.0012853546719792108,-69.30000000000001,-0.00814918622446792,0.0775175654148954,-0.006664258391575362
6.410000000000004,RIGHT,17.168541903586192,37.546676483660235,54.71521838724643,77.18383940064176,-16.89647904803479,-17.440604759137596,138.7100677774568,170.02626085686043,77.18383940064176,-0.0012853546719792108,69.30000000000001,-0.00814918622446792,0.0775175654148954,-0.006664258391575362
6.610000000000004,LEFT,17.04979124852578,37.49739845248749,54.54718970101327,77.26475062791691,-17.384360559964815,-16.715221937086742,169.88991836074234,138.57738315964627,77.26475062791691,-0.0015770371651039339,-69.30000000000001,-0.008266311261249215,0.07977576510559636,-0.006776264139292443
6.610000000000004,RIGHT,17.050423811148303,37.49745132352726,54.54787513467556,77.26467063812561,-16.716065060573303,-17.384782561723302,138.5775905396147,169.89002726929,77.26467063812561,-0.0015770371651039339,69.30000000000001,-0.008266311261249215,0.07977576510559636,-0.006776264139292443
6.810000000000004,LEFT,16.92942462374095,37.449744459418056,54.379169083159006,77.34418677243586,-17.32092569965344,-16.537923547828456,169.76931303827234,138.4550391708878,77.34418677243586,-0.0018738027514312305,-69.30000000000001,-0.008380426554552067,0.08199724091662652,-0.00688633470212241
6.810000000000004,RIGHT,16.930049913035315,37.449770347601486,54.379820260636805,77.34411330922764,-16.538661662425593,-17.321438163645034,138.45491534356194,169.76916394061382,77.34411330922764,-0.0018738027514312305,69.30000000000001,-0.008380426554552067,0.08199724091662652,-0.00688633470212241
7.010000000000004,LEFT,16.801816863599562,37.40395998322867,54.20577684682823,77.42208045526304,-17.235388686412566,-16.368245040786555,169.67441049591002,138.34395640097497,77.42208045526304,-0.002175346323668892,-69.30000000000001,-0.008493011064267253,0.08417778381269425,-0.006994297023501073
7.010000000000004,RIGHT,16.802317575328768,37.40394576189649,54.20626333722526,77.42201240025545,-16.368566782627944,-17.23606836802959,138.34330366011002,169.67389393294928,77.42201240025545,-0.002175346323668892,69.30000000000001,-0.008493011064267253,0.08417778381269425,-0.006994297023501073
7.210000000000004,LEFT,16.66720222039892,37.35982129409512,54.02702351449405,77.49882499308922,-17.130290854146587,-16.204113586651257,169.60125581753934,138.24444802489535,77.49882499308922,-0.002481426543178511,-69.30000000000001,-0.008602709055742341,0.08632837442167629,-0.007100214831052831
7.210000000000004,RIGHT,16.667679072395384,37.35978733141114,54.02746640380653,77.49876726147544,-16.20437376096178,-17.130984383828988,138.24359174208507,169.6005861935151,77.49876726147544,-0.002481426543178511,69.30000000000001,-0.008602709055742341,0.08632837442167629,-0.007100214831052831
7.410000000000005,LEFT,16.533692498457714,37.317000057104124,53.850692555561835,77.57457173717877,-17.02294223273452,-16.04444276418091,169.53745048762224,138.1553556545312,77.57457173717877,-0.0027916740048475885,-69.30000000000001,-0.008711155799235648,0.0884529308874844,-0.00720435542937814
7.410000000000005,RIGHT,16.534174621423332,37.316935063327215,53.85110968475055,77.57451259677212,-16.04451907449626,-17.0238301683504,138.15404590823454,169.53650677642307,77.57451259677212,-0.0027916740048475885,69.30000000000001,-0.008711155799235648,0.0884529308874844,-0.00720435542937814
7.610000000000005,LEFT,16.41832632391453,37.27540264762535,53.69372897153988,77.64930677455658,-16.94174592536998,-15.894906722459087,169.4658005977511,138.0794089614234,77.64930677455658,-0.0031058226001464684,-69.30000000000001,-0.008816929633158166,0.09055139728683592,-0.007306800731551988
7.610000000000005,RIGHT,16.418510989515905,37.275277320706984,53.69378831022289,77.64926421164562,-15.894271273464165,-16.942750705567644,138.077357422406,169.46437645935578,77.64926421164562,-0.0031058226001464684,69.30000000000001,-0.008816929633158166,0.09055139728683592,-0.007306800731551988
7.810000000000005,LEFT,16.31124019384831,37.23454950981345,53.54578970366176,77.72303522562521,-16.880798454367095,-15.741681933329525,169.38554906908834,138.0089543999195,77.72303522562521,-0.0034233990984409157,-69.30000000000001,-0.008921463464635404,0.0926238220239004,-0.007407682876377053
7.810000000000005,RIGHT,16.311246120615035,37.23439816793045,53.54564428854549,77.72302621451692,-15.74086026294588,-16.881631978284187,138.0067801509737,169.38397940873153,77.72302621451692,-0.0034233990984409157,69.30000000000001,-0.008921463464635404,0.0926238220239004,-0.007407682876377053
8.010000000000005,LEFT,16.206663509714172,37.19445557982181,53.40111908953599,77.79554437996758,-16.828899410901904,-15.584427608526441,169.30719374381323,137.93991286360875,77.79554437996758,-0.0037442818477363415,-69.30000000000001,-0.009023360830051619,0.09466364431036212,-0.007506952876286221
8.010000000000005,RIGHT,16.206560615115958,37.19426679681582,53.40082741193177,77.79555073123191,-15.583330496316686,-16.829790733915228,137.9373081268976,169.30537841981396,77.79555073123191,-0.0037442818477363415,69.30000000000001,-0.009023360830051619,0.09466364431036212,-0.007506952876286221
8.210000000000004,LEFT,16.101926721795728,37.15584421004879,53.257770931844526,77.8666287892414,-16.768486929741485,-15.43536651384997,169.2440055423473,137.8792205104435,77.8666287892414,-0.004068335961840419,-69.30000000000001,-0.009124317842916119,0.09666547001532955,-0.007604686263582017
8.210000000000004,RIGHT,16.101635948467962,37.1556239233589,53.25725987182686,77.86666707454353,-15.433977590396072,-16.769294306539855,137.876390104899,169.24203641326048,77.86666707454353,-0.004068335961840419,69.30000000000001,-0.009124317842916119,0.09666547001532955,-0.007604686263582017
8.410000000000004,LEFT,15.99220101873318,37.11857999309518,53.11078101182836,77.93644438281612,-16.692800950776526,-15.291601086689832,169.1993055130552,137.8249949532797,77.93644438281612,-0.004395425606149028,-69.30000000000001,-0.009222886339185332,0.09863323311744732,-0.0077010109760790035
8.410000000000004,RIGHT,15.991841696468562,37.118340021365626,53.11018171783419,77.93650614306314,-15.290122775303129,-16.69356061763399,137.82203376118622,169.19730614124492,77.93650614306314,-0.004395425606149028,69.30000000000001,-0.009222886339185332,0.09863323311744732,-0.0077010109760790035
8.610000000000003,LEFT,15.875613432471521,37.082711275884485,52.958324708356,78.0050846468579,-16.597850392918318,-15.153376472024723,169.1756807227767,137.77810016227343,78.0050846468579,-0.004725315984356104,-69.30000000000001,-0.009320311154611849,0.10056971576111828,-0.007795965784653691
8.610000000000003,RIGHT,15.874954323978967,37.08242727335394,52.957381597332905,78.00517847843258,-15.151296006269101,-16.598612641688835,137.77473225087405,169.1734172177899,78.00517847843258,-0.004725315984356104,69.30000000000001,-0.009320311154611849,0.10056971576111828,-0.007795965784653691
8.810000000000002,LEFT,15.757501059875901,37.04802558112658,52.80552664100249,78.07275194939199,-16.4961368448607,-15.018865274891104,169.16098127760415,137.73981937444304,78.07275194939199,-0.00505769009712298,-69.30000000000001,-0.009415772884656226,0.1024805733403713,-0.007889782752328767
8.810000000000002,RIGHT,15.756679045925924,37.047734820015414,52.804413865941335,78.07288838199993,-15.016749072941447,-16.4966090189104,137.73665268674665,169.15879545815463,78.07288838199993,-0.00505769009712298,69.30000000000001,-0.009415772884656226,0.1024805733403713,-0.007889782752328767
9.010000000000002,LEFT,15.651104843903891,37.01436618260917,52.66547102651307,78.13950914696295,-16.40927732382392,-14.892932363983865,169.14097391070408,137.7118233242472,78.13950914696295,-0.005392313967070295,-69.30000000000001,-0.009509497797740463,0.10436701749256772,-0.007982183500706563
9.010000000000002,RIGHT,15.650306740827373,37.014076128394194,52.66438286922157,78.13966375640322,-14.890934162888232,-16.409679318766514,137.70878339701403,169.13888485946,78.13966375640322,-0.005392313967070295,69.30000000000001,-0.009509497797740463,0.10436701749256772,-0.007982183500706563
9.21,LEFT,15.557241795250391,36.981528474190846,52.53877026944124,78.2053474346211,-16.34220111045717,-14.772282480043613,169.1133654892484,137.691309563638,78.2053474346211,-0.005728994586167602,-69.30000000000001,-0.009602127621145096,0.10622913082128882,-0.008073184059816496
9.21,RIGHT,15.556377161197325,36.981219730369745,52.53759689156707,78.20552397072983,-14.77007207017716,-16.342682252217486,137.68816911477464,169.11112600294237,78.20552397072983,-0.005728994586167602,69.30000000000001,-0.009602127621145096,0.10622913082128882,-0.008073184059816496
9.41,LEFT,15.461762491623993,36.94872679302315,52.410489284647134,78.27022329899046,-16.28764835230708,-14.635876630940908,169.07739095751143,137.66518600976715,78.27022329899046,-0.006067435724096959,-69.30000000000001,-0.009692724769456706,0.10806568666854166,-0.008163166638114783
9.41,RIGHT,15.460706217131142,36.948398259649245,52.409104476780385,78.27043052008833,-14.633465157918172,-16.287947276344113,137.66195852081734,169.0751421203028,78.27043052008833,-0.006067435724096959,69.30000000000001,-0.009692724769456706,0.10806568666854166,-0.008163166638114783
9.61,LEFT,15.370302267628285,36.9166768221594,52.28697908978769,78.3341533014353,-16.237361155179784,-14.503243380076785,169.0448981144112,137.64235677907175,78.3341533014353,-0.006407771721418265,-69.30000000000001,-0.009782372281470164,0.10987683001481807,-0.00825197286297552
9.61,RIGHT,15.36915506446611,36.916340893052585,52.28549595751869,78.33438183754743,-14.500786862503507,-16.237523266428713,137.63914441800134,169.04274889463014,78.33438183754743,-0.006407771721418265,69.30000000000001,-0.009782372281470164,0.10987683001481807,-0.00825197286297552
9.809999999999999,LEFT,15.278363945415071,36.88576866925396,52.164132614669036,78.39689100763371,-16.179984532194425,-14.376743358635716,169.02505305170803,137.62497512494824,78.39689100763371,-0.006749999816429764,-69.30000000000001,-0.009870930231890784,0.11165575219550194,-0.00833964876571569
9.809999999999999,RIGHT,15.277076939257286,36.88542707606681,52.162504015324096,78.39714884397854,-14.37419466992931,-16.17995920858526,137.6218571722699,169.0230417583054,78.39714884397854,-0.006749999816429764,69.30000000000001,-0.009870930231890784,0.11165575219550194,-0.00833964876571569
10.009999999999998,LEFT,15.183225210120403,36.85603678944526,52.03926199956567,78.45857818912626,-16.109692007595214,-14.256758412645594,169.02114206629736,137.61389101866206,78.45857818912626,-0.007093983660004133,-69.30000000000001,-0.009958170130272781,0.11340631434374182,-0.008426244741839839
10.009999999999998,RIGHT,15.181773654720082,36.85569906167717,52.037472716397254,78.45886755420165,-14.25413283008217,-16.10941447935799,137.611017521732,169.01935772510234,78.45886755420165,-0.007093983660004133,69.30000000000001,-0.009958170130272781,0.11340631434374182,-0.008426244741839839
