time_s,energy_J,surface_area_m2,GB_area_m2,center_volume_m3,total_volume_m3,f_min,f_max,mirror_error,topology_stop,LEFT_sigma_MPa,LEFT_curvature_term_MPa,LEFT_TJ_term_MPa,LEFT_rTJ_nm,LEFT_kappa_negative_per_um,LEFT_kappa_positive_per_um,LEFT_theta_negative_deg,LEFT_theta_positive_deg,LEFT_root_rate_per_s,LEFT_G_root_eV,LEFT_gb_position_nm,LEFT_neck_radius_nm,RIGHT_sigma_MPa,RIGHT_curvature_term_MPa,RIGHT_TJ_term_MPa,RIGHT_rTJ_nm,RIGHT_kappa_negative_per_um,RIGHT_kappa_positive_per_um,RIGHT_theta_negative_deg,RIGHT_theta_positive_deg,RIGHT_root_rate_per_s,RIGHT_G_root_eV,RIGHT_gb_position_nm,RIGHT_neck_radius_nm,mean_sigma_MPa,mean_rTJ_nm,mean_G_root_eV,LEFT_integrated_hazard,RIGHT_integrated_hazard,survival_probability,delta_ln_Gamma_sites,delta_ln_Gamma_barrier,delta_ln_Gamma_total
0.0002531522721560361,6.518318707570662e-13,6.434871064564353e-13,2.4165005210734282e-14,2.3595999491521122e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.049160758270773e-14,False,46.794068042816804,-1.1393215350078456,47.93338957782464,62.01596592112203,-0.9413102973675844,3.2199533673832756,165.0413335828627,163.99754884942092,0.0698112494796637,5.936925811217446,-90.75000000000001,62.01596592112203,46.79406804281674,-1.1393215350078998,47.93338957782464,62.01596592112203,3.219953367383384,-0.9413102973675844,163.99754884942087,165.0413335828627,0.06981124947966319,5.936925811217447,90.75000000000001,62.01596592112203,46.794068042816775,,,1.732125971101801e-05,1.7321259711017966e-05,0.9999722863684921,0.0014381285316587083,0.08661050131857238,0.0880486298502311
0.00030710865033995246,6.518315449762687e-13,6.434864302784246e-13,2.4166793840745747e-14,2.359599221805789e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.049160758270773e-14,False,46.9390166032155,-0.9997648850628414,47.93878148827834,62.018261007847165,-1.0818225327237578,3.0813523028494405,165.16741308307297,164.12454516313016,0.07004885117326734,5.936395794623669,-90.75000000000001,62.018261007847165,46.939016603215556,-0.9997648850627765,47.938781488278345,62.018261007847165,3.081352302849443,-1.0818225327238902,164.12454516313014,165.16741308307306,0.07004885117326734,5.936395794623669,90.75000000000001,62.018261007847165,46.93901660321553,,,2.109443195285309e-05,2.109443195285303e-05,0.9999662494784372,0.0014751358445950827,0.0899712024453662,0.09144633828996128
0.00037260819533664884,6.518311895520194e-13,6.4348574257227e-13,2.4168505136627144e-14,2.3595983399709297e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.0325074129013956e-14,False,47.06742572927553,-0.8762589103033991,47.943684639578926,62.020456783516785,-1.2061400055924139,2.958657826199212,165.2843047460843,164.24260698346657,0.07025982072730336,5.935927108830183,-90.75000000000001,62.020456783516785,47.06742572927558,-0.8762589103033585,47.94368463957893,62.020456783516785,2.958657826199212,-1.2061400055924951,164.24260698346657,165.2843047460844,0.07025982072730387,5.935927108830182,90.75000000000001,62.020456783516785,47.067425729275556,,,2.5689509037142157e-05,2.5689509037142117e-05,0.9999588976302661,0.0015105405264387224,0.09294302048423651,0.09445356101067523
0.0004522622688992031,6.518308000875947e-13,6.434850466006046e-13,2.4170126265023645e-14,2.359597269073501e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.0103029524088925e-14,False,47.178196108401885,-0.7698621363817187,47.9480582447836,62.022536792957474,-1.3131814811534002,2.8529057539168377,165.39080475818622,164.35058812648498,0.07044224579973947,5.9355234445009115,-90.75000000000001,62.022536792957474,47.17819610840181,-0.7698621363817896,47.948058244783596,62.022536792957474,2.8529057539169793,-1.3131814811534002,164.35058812648484,165.39080475818622,0.07044224579973947,5.9355234445009115,90.75000000000001,62.022536792957474,47.17819610840185,,,3.129325541591639e-05,3.1293255415916377e-05,0.9999499320447764,0.0015440774378098715,0.09550255386895329,0.09704663130676316
0.0005493562058080201,6.51830371179163e-13,6.434843456890491e-13,2.4171642318312633e-14,2.359595965741788e-21,3.067866944179008e-20,-2.185127487078322e-36,1.0,9.769962616701378e-15,False,47.270881498123835,-0.681000381246804,47.951881879370646,62.024481921324394,-1.4025016207703478,2.764502383263956,165.4860219655376,164.44766417347913,0.07059528049804978,5.93518613927812,-90.75000000000001,62.024481921324394,47.27088149812372,-0.6810003812469186,47.951881879370646,62.024481921324394,2.764502383264081,-1.4025016207702437,164.44766417347904,165.48602196553753,0.07059528049804928,5.935186139278121,90.75000000000001,62.024481921324394,47.27088149812378,,,3.814019975598298e-05,3.8140199755982945e-05,0.9999389775423363,0.0015754385843692938,0.0976413209483524,0.09921675953272169
0.0006680641414120705,6.518298960981406e-13,6.434836431656567e-13,2.4173035773959104e-14,2.3595943750442014e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,9.492406860545088e-15,False,47.3456413192421,-0.6095128510500453,47.95515417029214,62.0262697005294,-1.4742448642240185,2.693270566324109,165.56936043992016,164.53331733427163,0.07071907468276478,5.934914370532212,-90.75000000000001,62.0262697005294,47.345641319242056,-0.6095128510500787,47.95515417029214,62.0262697005294,2.6932705663241534,-1.4742448642239958,164.53331733427157,165.56936043992016,0.07071907468276478,5.934914370532212,90.75000000000001,62.0262697005294,47.34564131924208,,,4.6527767443349e-05,4.652776744334894e-05,0.9999255583430083,0.0016042619358081947,0.09936453780859625,0.10096879974440444
0.0008137527925610729,6.518293663479707e-13,6.434829423131914e-13,2.4174285744933682e-14,2.3595924265976906e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,9.103828801926284e-15,False,47.40317344948454,-0.5547176558723331,47.95789110535687,62.02787334756962,-1.5290795558408825,2.6385148675855485,165.64048700973885,164.60730755900207,0.07081466760928465,5.934705410787746,-90.75000000000001,62.02787334756962,47.40317344948481,-0.5547176558720813,47.957891105356886,62.02787334756962,2.6385148675850454,-1.5290795558408825,164.60730755900255,165.64048700973885,0.07081466760928465,5.934705410787746,90.75000000000001,62.02787334756962,47.403173449484676,,,5.6837697446648596e-05,5.6837697446648535e-05,0.9999090638190306,0.0016301159218324848,0.10068949868138204,0.10231961460321452
0.0009934227390689541,6.518287710279362e-13,6.434822463228598e-13,2.4175366911363414e-14,2.3595900289355558e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,8.770761894538737e-15,False,47.44463853191154,-0.5154858204595264,47.960124352371054,62.02926039381522,-1.5681232810258803,2.599094921944933,165.6992880775572,164.6696347747468,0.07088386441518746,5.934554905639881,-90.75000000000001,62.02926039381522,47.44463853191149,-0.5154858204595667,47.960124352371054,62.02926039381522,2.5990949219450075,-1.5681232810258738,164.66963477474675,165.69928807755727,0.07088386441518746,5.934554905639881,90.75000000000001,62.02926039381522,47.44463853191151,,,6.956718128118969e-05,6.956718128118964e-05,0.9998886987043989,0.0016524773323184697,0.1016438137461531,0.10329629107847156
0.0012163705436033431,6.518280958886423e-13,6.434815582596414e-13,2.417624794620528e-14,2.3595870610874278e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,8.493206138382448e-15,False,47.47158569817151,-0.49031425182685395,47.96189994999837,62.03039066501075,-1.592868948856167,2.5734974525098746,165.7458185669645,164.72049606354122,0.0709291118747222,5.9344571399936346,-90.75000000000001,62.03039066501075,47.47158569817152,-0.49031425182683974,47.96189994999837,62.03039066501075,2.5734974525098737,-1.5928689488561945,164.72049606354125,165.7458185669645,0.0709291118747222,5.9344571399936346,90.75000000000001,62.03039066501075,47.471585698171516,,,8.537562714035105e-05,8.537562714035099e-05,0.9998634083260677,0.001670698747354142,0.10226372097426503,0.10393441972161918
0.0014952223876325966,6.518273218710788e-13,6.434808810217157e-13,2.4176889098656635e-14,2.3595833594813462e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,8.271161533457416e-15,False,47.48588869204409,-0.4773890698645088,47.96327776190859,62.03121318042846,-1.6051201296563513,2.559898269385369,165.78024366887982,164.76024024916387,0.07095338827552895,5.934405262113481,-90.75000000000001,62.03121318042846,47.485888692044014,-0.477389069864584,47.96327776190859,62.03121318042846,2.5598982693855192,-1.6051201296563513,164.7602402491638,165.78024366887982,0.07095338827552895,5.934405262113481,90.75000000000001,62.03121318042846,47.48588869204406,,,0.00010515772554154024,0.00010515772554154019,0.9998317617927682,0.001683958537526515,0.10259266548720042,0.10427662402472693
0.001847629553559699,6.518264227290422e-13,6.434802172749519e-13,2.41772382914225e-14,2.3595786965317814e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,7.993605777301127e-15,False,47.48970196117134,-0.4746302796429967,47.96433224081435,62.03166114485845,-1.6069444255074878,2.556204984793481,165.80277063567715,164.78932065020632,0.07096012276823961,5.9343914327892,-90.75000000000001,62.03166114485845,47.48970196117118,-0.47463027964315435,47.964332240814336,62.03166114485845,2.5562049847937964,-1.6069444255074878,164.78932065020612,165.80277063567715,0.07096012276823885,5.934391432789202,90.75000000000001,62.03166114485845,47.489701961171264,,,0.00013016339465838977,0.00013016339465838958,0.9997917602534531,0.0016911801085633781,0.10268035373363962,0.104371533842203
0.0022745341379421516,6.518254168217188e-13,6.434795999648168e-13,2.4177235691166963e-14,2.359573068280746e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,7.882583474838611e-15,False,47.485817977712415,-0.4793022288314284,47.96512020654384,62.031657809114044,-1.601124402905524,2.559728860568381,165.81334067337278,164.807587176195,0.0709537814746959,5.9344055185749,-90.75000000000001,62.031657809114044,47.48581797771236,-0.479302228831482,47.96512020654384,62.031657809114044,2.5597288605683457,-1.601124402905382,164.80758717619503,165.8133406733726,0.0709537814746959,5.9344055185749,90.75000000000001,62.031657809114044,47.48581797771239,,,0.00016045524281285055,0.0001604552428128502,0.9997433045634122,0.001691126333693891,0.10259103933022601,0.1042821656639199
0.002789070195376201,6.518242903340629e-13,6.434790319076709e-13,2.4176854739830192e-14,2.3595663116905042e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,7.771561172376096e-15,False,47.477570117306904,-0.48819096592917816,47.965761083236075,62.031169102788105,-1.5908928244800433,2.5672747563383997,165.81358219313805,164.81679205501783,0.07093976539070934,5.934435432931835,-90.75000000000001,62.031169102788105,47.47757011730676,-0.4881909659293144,47.965761083236075,62.031169102788105,2.5672747563386276,-1.5908928244799987,164.81679205501766,165.8135821931381,0.07093976539070934,5.934435432931835,90.75000000000001,62.031169102788105,47.47757011730683,,,0.00019695991590258012,0.00019695991590257977,0.9996849137846471,0.0016832479653202898,0.10240135996124375,0.10408460792656404
0.003406737333502641,6.518230267251233e-13,6.43478514061205e-13,2.417606945339969e-14,2.3595582361989933e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,7.549516567451064e-15,False,47.46788023299906,-0.4984881144309443,47.96636834743,62.03016167995645,-1.579086632074603,2.5760628609364917,165.8050436362032,164.81861526694962,0.07092280506789701,5.9344705815472505,-90.75000000000001,62.03016167995645,47.467880232999015,-0.4984881144309756,47.96636834743,62.03016167995645,2.5760628609365566,-1.579086632074605,164.8186152669496,165.8050436362032,0.07092280506789701,5.9344705815472505,90.75000000000001,62.03016167995645,47.467880232999036,,,0.00024077183985379402,0.00024077183985379366,0.9996148392496873,0.001667007242682085,0.10217849148350312,0.1038454987261852
0.004145733510983495,6.518216067249315e-13,6.434780460375699e-13,2.417485310416238e-14,2.359548620442741e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,7.494005416219807e-15,False,47.45923820980519,-0.5078094076005173,47.96704761740571,62.028601225949735,-1.568109267374702,2.5837280825757363,165.78911485541437,164.8146033194972,0.07090692381012934,5.934501932984396,-90.75000000000001,62.028601225949735,47.45923820980541,-0.5078094076003107,47.967047617405726,62.028601225949735,2.58372808257518,-1.5681092673745585,164.8146033194976,165.78911485541423,0.0709069238101301,5.934501932984395,90.75000000000001,62.028601225949735,47.45923820980531,,,0.00029317765360079766,0.0002931776536007976,0.9995310257570527,0.0016418505512845174,0.10197969995248848,0.103621550503773
0.005029054175030931,6.51820005223964e-13,6.434776255889866e-13,2.417317408412704e-14,2.359537186434966e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,7.382983113757291e-15,False,47.45370868785354,-0.5141892591512605,47.96789794700481,62.02644714724291,-1.5599373467971214,2.5883158650996423,165.76695543215385,164.80612147354796,0.07089544245169033,5.934521994794894,-90.75000000000001,62.02644714724291,47.4537086878537,-0.5141892591511121,47.967897947004815,62.02644714724291,2.5883158650996205,-1.559937346797396,164.806121473548,165.766955432154,0.07089544245169033,5.934521994794894,90.75000000000001,62.02644714724291,47.45370868785362,,,0.0003558061337657419,0.00035580613376574215,0.9994308722006751,0.0016071227633341354,0.10185249308776304,0.10345961585109717
0.0060843706313692455,6.518181928414945e-13,6.434772496881023e-13,2.4170995704447705e-14,2.359523603329066e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,7.327471962526033e-15,False,47.45301757645224,-0.5159951481925338,47.96901272464477,62.02365230954898,-1.5562080653127222,2.5881983616977897,165.73950840042818,164.7943569709254,0.0708911208314635,5.934524502337836,-90.75000000000001,62.02365230954898,47.45301757645262,-0.5159951481921577,47.969012724644784,62.02365230954899,2.588198361696911,-1.5562080653125956,164.79435697092612,165.73950840042806,0.07089112083146377,5.934524502337835,90.75000000000001,62.02365230954899,47.45301757645243,,,0.0004306209805259249,0.0004306209805259253,0.9993112437327246,0.0015620629414292938,0.10183659339238138,0.10339865633381068
0.007344953056033693,6.518161353750743e-13,6.434769143406199e-13,2.4168275791928767e-14,2.3595074781034108e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,7.438494264988549e-15,False,47.458617644521446,-0.5118641590476005,47.97048180356904,62.02016251424736,-1.5582818445163904,2.5820101626115917,165.707526293673,164.7803512882518,0.07089626514395769,5.934504184401596,-90.75000000000001,62.02016251424736,47.45861764452123,-0.5118641590477875,47.97048180356902,62.020162514247374,2.5820101626117538,-1.5582818445161786,164.7803512882517,165.70752629367288,0.07089626514395746,5.934504184401597,90.75000000000001,62.020162514247374,47.45861764452134,,,0.00051998832392579,0.0005199883239257905,0.9991683646822137,0.00150579580215282,0.10196542428562538,0.1034712200877782
0.008845618431560679,6.518138009956851e-13,6.43476615129613e-13,2.416497777450357e-14,2.3594884100064855e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.5765166949677223e-14,False,47.471687493646755,-0.5006990903074361,47.9723865839542,62.0159307155672,-1.5672522462847653,2.5686504268996373,165.67171367984255,164.7650807723844,0.07091274356866145,5.934456770740385,-90.75000000000001,62.0159307155672,47.47168749364498,-0.5006990903091522,47.97238658395414,62.01593071556719,2.56865042690238,-1.567252246284076,164.7650807723824,165.67171367984216,0.07091274356865869,5.9344567707403915,90.75000000000001,62.01593071556719,47.47168749364587,,,0.0006263922585822061,0.0006263922585822044,0.9989982744486224,0.001437560846155294,0.10226606231568083,0.10370362316183612
0.010629069790421322,6.518111505107333e-13,6.434763450283083e-13,2.4161059003531642e-14,2.3594659124564558e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,7.771561172376096e-15,False,47.4931509056607,-0.4816550732404231,47.974805978901124,62.01090203139285,-1.5839651866875784,2.5472753331684244,165.63258993029442,164.74938235774403,0.07094200166024885,5.934378925333901,-90.75000000000001,62.01090203139285,47.49315090566024,-0.4816550732408549,47.97480597890109,62.01090203139288,2.547275333168718,-1.5839651866870081,164.74938235774383,165.63258993029407,0.07094200166024862,5.934378925333902,90.75000000000001,62.01090203139288,47.49315090566047,,,0.0007528877776518713,0.0007528877776518669,0.9987961048197125,0.0013564705842224526,0.10275966034330672,0.10411613092752917
0.012747808387314725,6.518081363027165e-13,6.434760944689315e-13,2.415646849059931e-14,2.3594393938990926e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.4876988529977098e-14,False,47.52377859428982,-0.4540415294377268,47.97782012372754,62.005010829145874,-1.6090955682431025,2.517178627118556,165.59049527706028,164.73400031630197,0.07098522574432858,5.934267880170153,-90.75000000000001,62.005010829145874,47.52377859428837,-0.45404152943911236,47.9778201237275,62.00501082914586,2.5171786271205203,-1.6090955682422956,164.7340003163004,165.5904952770596,0.07098522574432656,5.934267880170157,90.75000000000001,62.00501082914586,47.5237785942891,,,0.000903241124977944,0.0009032411249779371,0.9985558579781552,0.0012614633852984654,0.10346376963215803,0.1047252330174565
0.015257496261809927,6.518047130299782e-13,6.434758515152914e-13,2.41511638851368e-14,2.359408246041662e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.765254609153999e-14,False,47.56412278084305,-0.41737788692203487,47.981500667765076,61.99820250412091,-1.6430830553739504,2.4778388292180202,165.54575824018502,164.71968372290408,0.07104326166127178,5.9341216746484395,-90.75000000000001,61.99820250412091,47.564122780843235,-0.41737788692184885,47.98150066776508,61.998202504120925,2.477838829218016,-1.643083055374318,164.71968372290428,165.54575824018542,0.07104326166127233,5.934121674648439,90.75000000000001,61.998202504120925,47.56412278084314,,,0.0010814647113153088,0.0010814647113153001,0.9982711526431818,0.001151654536821496,0.10439082185532271,0.1055424763921442
0.01821547250615098,6.518008393039926e-13,6.434756010312317e-13,2.4145115473357967e-14,2.3593718650635842e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,2.836619827917275e-14,False,47.614428014248446,-0.3714770622625537,47.985905076511,61.99043861039806,-1.6860829656458092,2.4290370901709166,165.49869623100477,164.70712400176382,0.07111647529388332,5.933939479253682,-90.75000000000001,61.99043861039806,47.61442801424906,-0.37147706226198024,47.98590507651104,61.990438610398044,2.4290370901706573,-1.6860829656466967,164.70712400176387,165.49869623100568,0.07111647529388433,5.933939479253679,90.75000000000001,61.990438610398044,47.61442801424875,,,0.0012917172737228696,0.0012917172737228633,0.9979353866143694,0.0010264189722854248,0.10554607675800315,0.10657249573028857
0.021703889642057016,6.517964486441806e-13,6.434753222079416e-13,2.4138260956970638e-14,2.359329373302828e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,2.90878432451791e-14,False,47.675056591145825,-0.3160541039856641,47.991110695131496,61.98163880492336,-1.738322976230887,2.370431184202215,165.44927519355423,164.69689196586543,0.07120538033329504,5.933720054576504,-90.75000000000001,61.98163880492336,47.6750565911463,-0.3160541039852056,47.99111069513151,61.98163880492336,2.370431184201714,-1.7383229762313028,164.696891965866,165.44927519355448,0.0712053803332958,5.9337200545765025,90.75000000000001,61.98163880492336,47.67505659114606,,,0.0015399562737147664,0.0015399562737147634,0.9975391029461407,0.0008844546578538147,0.10693739312148176,0.10782184777933558
0.025817537715532107,6.517914689530063e-13,6.434749889922223e-13,2.413053655154729e-14,2.3592797818839813e-21,3.067866944179007e-20,-2.185127487078322e-36,1.0,8.310019339319297e-14,False,47.746291409939914,-0.2509035432949655,47.997194953234875,61.97172074130591,-1.799941777604228,2.301748864194159,165.39740242787815,164.689557913016,0.07131036235226958,5.933462466895918,-90.75000000000001,61.97172074130591,47.746291409942714,-0.25090354329223524,47.99719495323495,61.97172074130599,2.301748864189046,-1.7999417776045754,164.68955791302068,165.39740242787835,0.07131036235227448,5.933462466895907,90.75000000000001,61.97172074130599,47.746291409941314,,,0.001833086078883939,0.0018330860788839476,0.9970713591338045,0.0007244256973658951,0.10857069143435458,0.10929511713172048
0.03045909605757207,6.517860582173653e-13,6.43475036132899e-13,2.4122237077421463e-14,2.3592244286035183e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,5.367928324062632e-14,False,47.824890590132405,-0.17904770081952795,48.003938290951936,61.96106252563962,-1.8680061763846716,2.2261015780237274,165.3451190272438,164.6857686267156,0.07142657765483416,5.933178528001696,-90.75000000000001,61.96106252563962,47.82489059013103,-0.17904770082087954,48.00393829095191,61.961062525639605,2.2261015780257307,-1.8680061763839717,164.68576862671438,165.3451190272436,0.07142657765483211,5.933178528001701,90.75000000000001,61.961062525639605,47.824890590131716,,,0.002164346996187554,0.0021643469961875692,0.9965430339200984,0.0005524257565649814,0.11037107612594474,0.11092350188250973
0.035450991001015085,6.517804410780468e-13,6.434750457421979e-13,2.411374310534222e-14,2.359165539579977e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,6.572520305780927e-14,False,47.906545283697355,-0.10447319971750316,48.011018483414865,61.95015263631978,-1.9386724042505343,2.147618803685541,165.29446106889424,164.68555057313566,0.07154755691654568,5.932883859850884,-90.75000000000001,61.95015263631978,47.90654528370304,-0.10447319971194537,48.01101848341499,61.95015263631987,2.1476188036774637,-1.938672404253573,164.68555057314111,165.29446106889603,0.0715475569165547,5.932883859850865,90.75000000000001,61.95015263631987,47.9065452837002,,,0.00252120292589256,0.002521202925892593,0.9959742006633915,0.00037633371624860705,0.11223949231920145,0.11261582603545006
0.04080110281092151,6.517746148928581e-13,6.434749645563508e-13,2.410507313168367e-14,2.3591030949300696e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,5.1736392947532295e-14,False,47.99050710936966,-0.027892113834732328,48.018399223204376,61.93901470397387,-2.011061696883843,2.0668459245533075,165.24499851475113,164.6886537460384,0.07167210987981323,5.932581193166477,-90.75000000000001,61.93901470397387,47.990507109365936,-0.02789211383833736,48.01839922320428,61.93901470397384,2.066845924558183,-2.0110616968815087,164.68865374603584,165.24499851474894,0.07167210987980761,5.93258119316649,90.75000000000001,61.93901470397384,47.9905071093678,,,0.0029043235412615914,0.0029043235412616335,0.9953638625511539,0.00019652893403721946,0.11415862519016991,0.11435515412420713
0.046531779163274556,6.517685631162232e-13,6.434747743557073e-13,2.409622019553497e-14,2.3590369102054005e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.159627949220976e-13,False,48.0762361087146,0.050172051194053144,48.02606405752055,61.9276396607375,-2.0847959618755665,1.98445185948746,165.19634308731617,164.69460123648798,0.07179934713267501,5.932272497564076,-90.75000000000001,61.9276396607375,48.076236108710255,0.05017205118988535,48.02606405752037,61.92763966073748,1.984451859488991,-2.0847959618687617,164.69460123648696,165.1963430873105,0.07179934713266788,5.932272497564092,90.75000000000001,61.92763966073748,48.07623610871243,,,0.003315417784231143,0.0033154177842311485,0.9947093764534362,1.2862985736929382e-05,0.11611598590491162,0.11612884889064855
0.052663828661396545,6.517622732091295e-13,6.434744563675367e-13,2.4087180954041176e-14,2.3589668268564615e-21,3.067866944179008e-20,-2.185127487078322e-36,1.0,7.710498906021712e-14,False,48.163512242842025,0.12950660703054884,48.034005635811475,61.91602307952765,-2.159581484591694,1.9005682705305962,165.14819651290242,164.7032863296993,0.07192890686562622,5.931958584368756,-90.75000000000001,61.91602307952765,48.163512242845,0.12950660703347636,48.03400563581153,61.916023079527776,1.9005682705256577,-2.1595814845926102,164.7032863297036,165.14819651290378,0.07192890686563122,5.931958584368745,90.75000000000001,61.916023079527776,48.16351224284351,,,0.003756092168129259,0.0037560921681292583,0.9940082749418606,-0.00017473775194811874,0.11810643005639915,0.11793169230445102
0.05921520953151318,6.517557371831041e-13,6.43474331772838e-13,2.407795704917352e-14,2.358892725715519e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,9.903189379656396e-14,False,48.25206548160763,0.20985368391666617,48.04221179769097,61.9041669351128,-2.235143263634392,1.8154358958010597,165.10033014476258,164.71454502480827,0.07206035176342909,5.931640441078751,-90.75000000000001,61.9041669351128,48.252065481607076,0.20985368391616618,48.04221179769091,61.904166935112784,1.815435895801254,-2.2351432636335864,164.7145450248071,165.1003301447614,0.0720603517634283,5.931640441078753,90.75000000000001,61.904166935112784,48.25206548160735,,,0.004227756405371594,0.004227756405371607,0.9932584168747345,-0.000366243587139526,0.12012369616794087,0.11975745258080135
0.06620439733211189,6.517489476656648e-13,6.43474372115245e-13,2.4068549805678578e-14,2.358814487572106e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,8.260059303211165e-14,False,48.34166773821097,0.2909956381585968,48.05067210005238,61.892072793106735,-2.311265065476999,1.7292737891598053,165.05255359733357,164.72822956489645,0.07219331174948072,5.931318900479519,-90.75000000000001,61.892072793106735,48.34166773821376,0.29099563816130697,48.05067210005246,61.892072793106735,1.7292737891548038,-2.311265065477418,164.72822956490006,165.05255359733255,0.07219331174948508,5.931318900479509,90.75000000000001,61.892072793106735,48.341667738212365,,,0.004731864377979645,0.004731864377979671,0.9924576046959017,-0.000561631461134465,0.1221625037578486,0.12160087229671412
0.0736497163196027,6.517418983821854e-13,6.434742075685617e-13,2.4058961237844534e-14,2.358732000637632e-21,3.067866944179008e-20,-2.185127487078322e-36,1.0,3.5427216715788745e-13,False,48.43211534644596,0.37273869686086136,48.0593766495851,61.87974310434132,-2.387766628493075,1.6422892347713525,165.00471075447214,164.7442057286012,0.07232745691043344,5.930994704179202,-90.75000000000001,61.87974310434132,48.43211534643528,0.3727386968503572,48.05937664958493,61.879743104341095,1.6422892347745095,-2.387766628475224,164.7442057286001,165.00471075446066,0.07232745691041542,5.930994704179241,90.75000000000001,61.879743104341095,48.432115346440625,,,0.005269865989474857,0.005269865989474832,0.9916036622215059,-0.0007608640362875654,0.12421815047625057,0.123457286439963
0.08156942881861223,6.517345838983339e-13,6.434738128940594e-13,2.4049193862879392e-14,2.358645159294252e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,9.697798120100742e-14,False,48.52332346525416,0.45500511893593354,48.068318346318215,61.86718096577963,-2.4644845332634797,1.5544742953916126,164.95666722678962,164.76243790543873,0.07246265254573278,5.9306681652654225,-90.75000000000001,61.86718096577963,48.52332346525666,0.45500511893835477,48.0683183463183,61.867180965779674,1.5544742953914505,-2.46448453326816,164.76243790543913,164.95666722679343,0.07246265254573744,5.930668165265413,90.75000000000001,61.867180965779674,48.52332346525541,,,0.0058432140092713365,0.0058432140092712585,0.9906944249389337,-0.0009638935450871015,0.12628865111424503,0.12532475756915792
0.08998188878147809,6.517269993567344e-13,6.434736673782986e-13,2.4039250457443895e-14,2.3585538622237908e-21,3.0678669441790083e-20,-2.185127487078322e-36,1.0,1.0469403122215226e-13,False,48.61508798959319,0.537602079786134,48.07748590980706,61.854389808050676,-2.541241436250557,1.4660372766782892,164.908292884976,164.7827489286725,0.07259856778439885,5.930340021656868,-90.75000000000001,61.854389808050676,48.61508798959648,0.5376020797894565,48.077485909807024,61.85438980805098,1.4660372766787415,-2.5412414362576548,164.78274892867293,164.90829288498284,0.07259856778440488,5.930340021656855,90.75000000000001,61.85438980805098,48.61508798959484,,,0.006453374863367183,0.00645337486336715,0.9897277241597405,-0.001170666829558094,0.12836932671568058,0.12719865988612247
0.09890565340484349,6.517191402955589e-13,6.434735935946943e-13,2.4029133900784075e-14,2.3584580110940425e-21,3.067866944179008e-20,-2.185127487078322e-36,1.0,2.1049828546892968e-13,False,48.70729515491454,0.6204225260461226,48.08687262886842,61.84137319405875,-2.6179197607564006,1.3770747086641555,164.85949160006803,164.80509654429562,0.07273501973428771,5.930010685357008,-90.75000000000001,61.84137319405875,48.70729515490268,0.6204225260344102,48.08687262886827,61.84137319405834,1.3770747086831034,-2.617919760751924,164.80509654428081,164.85949160006624,0.07273501973426758,5.9300106853570504,90.75000000000001,61.84137319405834,48.70729515490861,,,0.007101836226810201,0.007101836226810105,0.988701376386199,-0.0013811285903235094,0.13045756487074295,0.12907643628041943
