design_id,time_s,energy_J,surface_area_m2,GB_area_m2,center_volume_m3,total_volume_m3,f_min,f_max,mirror_error,topology_stop,LEFT_sigma_MPa,LEFT_curvature_term_MPa,LEFT_TJ_term_MPa,LEFT_rTJ_nm,LEFT_kappa_negative_per_um,LEFT_kappa_positive_per_um,LEFT_theta_negative_deg,LEFT_theta_positive_deg,LEFT_root_rate_per_s,LEFT_G_root_eV,LEFT_gb_position_nm,LEFT_neck_radius_nm,RIGHT_sigma_MPa,RIGHT_curvature_term_MPa,RIGHT_TJ_term_MPa,RIGHT_rTJ_nm,RIGHT_kappa_negative_per_um,RIGHT_kappa_positive_per_um,RIGHT_theta_negative_deg,RIGHT_theta_positive_deg,RIGHT_root_rate_per_s,RIGHT_G_root_eV,RIGHT_gb_position_nm,RIGHT_neck_radius_nm,mean_sigma_MPa,delta_ln_Gamma_sites,delta_ln_Gamma_barrier,delta_ln_Gamma_total,LEFT_integrated_hazard,RIGHT_integrated_hazard,survival_probability
Ro180_q0.45_L45W_r0.75_th160_kc+10_ko+10,0.05,9.12381477676644e-13,9.03778119247417e-13,2.322651334154267e-14,2.2329411901322643e-21,5.114721531215727e-20,-3.4182575278563895e-37,1.0,2.1260770921571748e-14,False,48.76907465692104,-0.1476200151564077,48.91669467207744,60.799789548125666,-1.7283838473332402,2.0236238776460556,165.23228840523865,164.65072595905517,0.07160997931790422,5.929790245761777,-89.10000000000001,60.799789548125666,48.76907465692089,-0.14762001515652692,48.91669467207742,60.79978954812568,2.0236238776467643,-1.7283838473337103,164.65072595905465,165.23228840523893,0.07160997931790399,5.929790245761778,89.10000000000001,60.79978954812568,48.769074656920964,-3.318705210571116e-05,0.11588638434882488,0.11585319729671917,0.003553189458886798,0.0035531894588868166,0.994331026483948
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,0.0,6.241964169311116e-13,6.178191795260208e-13,1.6136045601701368e-14,1.293537767547159e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,2.453592884421596e-14,False,64.69376012837398,6.237531591067649,58.456228537306345,50.67673449885074,-6.449569035389388,-6.02549414674591,161.9730812769896,161.69054207314542,0.08290201337361573,5.877975480661387,-60.750000000000014,50.67673449885074,64.69376012837408,6.2375315910677305,58.456228537306345,50.67673449885074,-6.025494146746023,-6.449569035389438,161.69054207314548,161.97308127698963,0.08290201337361573,5.877975480661387,60.750000000000014,50.67673449885074,64.69376012837404,0.0,0.0,0.0,0.0,0.0,1.0
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,6.297859660285865e-08,6.241961247243657e-13,6.178187159459078e-13,1.613806151425958e-14,1.293537767735339e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,2.1094237467877974e-14,False,64.7452200945844,6.289313354178344,58.45590674040605,50.679899979335886,-6.501408408831545,-6.0772182995251445,162.01396195011668,161.73139686182407,0.08298792355476464,5.877821983443502,-60.750000000000014,50.67989997933588,64.7452200945845,6.289313354178436,58.45590674040606,50.679899979335886,-6.077218299525366,-6.501408408831507,161.7313968618242,162.0139619501167,0.08298792355476464,5.877821983443502,60.750000000000014,50.679899979335886,64.74522009458445,6.246222563474747e-05,0.0009732870237745613,0.0010357492494093088,5.223757709143067e-09,5.223757709143067e-09,0.9999999916419877
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,1.2598806932749117e-07,6.241959127376656e-13,6.178183656723365e-13,1.613965776394185e-14,1.2935377679233057e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,1.9095836023552692e-14,False,64.78725907216231,6.331541386026457,58.45571768613586,50.68240634522824,-6.543687185366902,-6.119395586686011,162.04720739671777,161.76461579640448,0.08305801077063896,5.877696645351442,-60.750000000000014,50.682406345228245,64.78725907216253,6.33154138602666,58.455717686135856,50.682406345228245,-6.119395586686352,-6.543687185366967,161.76461579640468,162.0472073967178,0.08305801077063954,5.877696645351441,60.750000000000014,50.68240634522824,64.78725907216241,0.00011191583385953494,0.0017680241549544607,0.0018799399888139957,1.0454991094099385e-08,1.0454991094099405e-08,0.9999999832720143
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,2.0424630222556583e-07,6.24195714488613e-13,6.178180219478275e-13,1.614125557647284e-14,1.2935377681564754e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,1.7763568394002505e-14,False,64.83068831285755,6.375090819372928,58.45559749348463,50.684915040919954,-6.587291831964866,-6.162889806780988,162.08139812590392,161.79877539080596,0.08313031693195991,5.877567216707944,-60.750000000000014,50.684915040919954,64.83068831285756,6.375090819372936,58.45559749348463,50.684915040919954,-6.162889806781044,-6.587291831964828,161.79877539080601,162.08139812590386,0.08313031693195991,5.877567216707944,60.750000000000014,50.684915040919954,64.83068831285755,0.00016141296287338028,0.0025886984378922047,0.0027501114007655847,1.6957793521245152e-08,1.6957793521245195e-08,0.9999999728675307
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,3.012380931224199e-07,6.241955289546398e-13,6.178176813776462e-13,1.6142849405775515e-14,1.2935377684450346e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,1.687538997430238e-14,False,64.87553104603451,6.419975400219422,58.455555645815096,50.68741735891896,-6.632236063786584,-6.207714736652261,162.11653251015133,161.83387435802533,0.08320486716171195,5.877433633586103,-60.750000000000014,50.68741735891896,64.8755310460346,6.419975400219507,58.455555645815096,50.68741735891896,-6.207714736652431,-6.632236063786584,161.8338743580255,162.11653251015133,0.08320486716171255,5.877433633586102,60.750000000000014,50.68741735891896,64.87553104603455,0.0002107818180683631,0.003435715216922342,0.003646497034990705,2.5024367218446727e-08,2.50243672184468e-08,0.9999999599610132
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,4.2182401122660857e-07,6.241953543300731e-13,6.178173396946979e-13,1.6144444898543983e-14,1.2935377688030716e-21,2.961357475042161e-20,-1.549973899497152e-36,1.0,1.6431300764452317e-14,False,64.92212736980635,6.466526010834362,58.45560135897199,50.68992216484464,-6.67885147128266,-6.254200550386066,162.15285712232003,161.87015887686135,0.08328221368029089,5.877294889054321,-60.750000000000014,50.68992216484464,64.9221273698065,6.466526010834511,58.455601358972,50.68992216484464,-6.254200550386257,-6.678851471282765,161.8701588768615,162.1528571223201,0.08328221368029148,5.87729488905432,60.750000000000014,50.68992216484464,64.92212736980642,0.0002601973173891202,0.004315459190546021,0.004575656507935141,3.5062365966356325e-08,3.5062365966356464e-08,0.9999999439002161
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,5.719872399823086e-07,6.241951894165335e-13,6.17816993993048e-13,1.6146046117889224e-14,1.293537769247728e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,1.532107773982716e-14,False,64.9708045708875,6.515059138195194,58.455745432692304,50.69243583663915,-6.727455544915731,-6.302662731474657,162.19060501105665,161.90786117251523,0.08336288564347503,5.877150016381026,-60.750000000000014,50.69243583663915,64.97080457088731,6.515059138195015,58.4557454326923,50.69243583663915,-6.302662731474906,-6.727455544915124,161.9078611725154,162.19060501105608,0.08336288564347445,5.877150016381027,60.750000000000014,50.69243583663915,64.9708045708874,0.00030978527025544,0.005234060159078748,0.005543845429334188,4.7574349051741837e-08,4.7574349051741975e-08,0.9999999238810444
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,7.590378576528843e-07,6.24195033394544e-13,6.178166423708375e-13,1.6147655343405685e-14,1.29353776979968e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,1.4432899320127035e-14,False,65.02187127374665,6.565871030091455,58.456000243655204,50.69496195133469,-6.778345817298565,-6.353396242884345,162.22999113449424,161.9471949952396,0.08344737944860153,5.8769981065238905,-60.750000000000014,50.69496195133468,65.02187127374675,6.565871030091544,58.45600024365521,50.69496195133468,-6.35339624288443,-6.778345817298658,161.94719499523967,162.2299911344943,0.0834473794486015,5.8769981065238905,60.750000000000014,50.69496195133469,65.02187127374671,0.00035961621080972134,0.0061972821299433635,0.006556898340753085,6.317533061137453e-08,6.31753306113746e-08,0.9999998989194762
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,9.91934115035702e-07,6.241948856008919e-13,6.178162835295135e-13,1.6149273834167517e-14,1.293537770483918e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,1.3433698597964394e-14,False,65.07563778856337,6.619258116247819,58.45637967231554,50.69750248338044,-6.831820365272234,-6.406695867223403,162.27122870428906,161.98837189780153,0.0835361927546406,5.8768382477075125,-60.750000000000014,50.69750248338044,65.07563778856348,6.619258116247935,58.45637967231555,50.69750248338044,-6.406695867223482,-6.831820365272388,161.9883718978016,162.27122870428914,0.0835361927546406,5.8768382477075125,60.750000000000014,50.69750248338044,65.07563778856343,0.00040972904829603444,0.007210906440272284,0.007620635488568318,8.262025511664882e-08,8.26202551166489e-08,0.9999998678076005
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,1.2816771877925119e-06,6.241947454086786e-13,6.178159165204106e-13,1.6150902350077885e-14,1.2935377713306734e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,1.27675647831893e-14,False,65.13242940216917,6.675530379377165,58.456899022792,50.700058623333014,-6.888191280428027,-6.462869478326304,162.31454022617052,162.03161216878544,0.08362984688049814,5.876669486173255,-60.750000000000014,50.700058623333014,65.13242940216935,6.67553037937735,58.456899022792,50.70005862333302,-6.462869478326294,-6.888191280428407,162.03161216878544,162.31454022617075,0.08362984688049846,5.876669486173254,60.750000000000014,50.70005862333302,65.13242940216927,0.00046014722256430086,0.008280980632289705,0.008741127854854007,1.068378561088847e-07,1.0683785610888482e-07,0.9999998290594448
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,1.6417780062825206e-06,6.241946121734522e-13,6.178155406199488e-13,1.615254138997865e-14,1.2935377723764554e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,1.2323475573339238e-14,False,65.19259124510424,6.735016325572004,58.45757491953223,50.70263115176111,-6.947789718832538,-6.522242932311471,162.36016200594798,162.0771492447166,0.08372889528757609,5.876490812107419,-60.750000000000014,50.70263115176111,65.19259124510438,6.735016325572151,58.45757491953223,50.70263115176111,-6.522242932311608,-6.947789718832696,162.07714924471676,162.36016200594804,0.08372889528757609,5.876490812107419,60.750000000000014,50.70263115176111,65.19259124510431,0.0005108860823391435,0.009413907679163018,0.009924793761502161,1.3697086612697564e-07,1.369708661269758e-07,0.9999997808466382
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,2.0888111095578845e-06,6.241944852111895e-13,6.178151552912361e-13,1.6154191276675736e-14,1.2935377736652117e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,1.176836406102666e-14,False,65.25648853354018,6.798063364542987,58.45842516899719,50.70522057278638,-7.01096648610639,-6.585160242979585,162.4083449681657,162.12523020032182,0.08383392442824325,5.876301159396185,-60.750000000000014,50.70522057278638,65.25648853353998,6.798063364542808,58.45842516899718,50.705220572786374,-6.585160242979774,-7.0109664861058425,162.125230200322,162.40834496816524,0.08383392442824295,5.876301159396186,60.750000000000014,50.705220572786374,65.25648853354008,0.0005619555208842352,0.010616447538911151,0.011178403059795386,1.7442392977254218e-07,1.7442392977254228e-07,0.9999997209217513
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,2.6430764132634103e-06,6.241943637906983e-13,6.178147602471684e-13,1.615585217950918e-14,1.2935377752496276e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,1.1324274851176597e-14,False,65.32449594727923,6.865027941333173,58.45946800594606,50.707827149571855,-7.078081740063104,-6.65197414260324,162.45934580540273,162.17610767918475,0.08394553732097462,5.876099437658955,-60.750000000000014,50.707827149571855,65.32449594727927,6.865027941333218,58.459468005946064,50.707827149571855,-6.651974142603208,-7.0780817400632285,162.17610767918475,162.45934580540285,0.08394553732097462,5.876099437658955,60.750000000000014,50.707827149571855,65.32449594727925,0.0006133606772147359,0.011895514039029794,0.01250887471624453,2.2092109693353214e-07,2.2092109693353216e-07,0.9999996465263074
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,3.329391835608944e-06,6.241942471332032e-13,6.178143551370936e-13,1.6157524112292326e-14,1.2935377771925731e-21,2.961357475042162e-20,-1.549973899497152e-36,1.0,1.1102230246251565e-14,False,65.39702980454194,6.936305654435396,58.46072415010656,50.71045090114869,-7.149536000583846,-6.723075308286946,162.5134541334532,162.23006558327398,0.08406440462117679,5.875884437406076,-60.750000000000014,50.71045090114869,65.397029804542,6.936305654435443,58.46072415010656,50.71045090114869,-6.723075308286953,-7.149536000583932,162.23006558327396,162.51345413345325,0.0840644046211774,5.875884437406075,60.750000000000014,50.7104509011487,65.39702980454197,0.0006651018747158538,0.0132587762474207,0.013923878122136553,2.7857500406467026e-07,2.7857500406467047e-07,0.9999995542800928
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,4.154745654382409e-06,6.241941371605554e-13,6.17813950135269e-13,1.615916540037026e-14,1.2935377795038544e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,1.0880185641326534e-14,False,65.47254912304383,7.010373961159859,58.462175161883984,50.713026430183135,-7.223807045691724,-6.7969408766279935,162.569509704745,162.28594176738045,0.08418799740396249,5.875660749555509,-60.750000000000014,50.71302643018313,65.47254912304392,7.010373961159936,58.46217516188399,50.713026430183135,-6.7969408766279935,-7.223807045691879,162.28594176738045,162.5695097047451,0.08418799740396309,5.875660749555508,60.750000000000014,50.713026430183135,65.47254912304388,0.0007158895050113609,0.014677124314771955,0.015393013819783316,3.480088853292988e-07,3.480088853292995e-07,0.9999994431859385
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,5.151095285241067e-06,6.24194031788896e-13,6.178135418908768e-13,1.6160790939454983e-14,1.2935377822606047e-21,2.961357475042161e-20,-1.549973899497152e-36,1.0,1.0658141036401503e-14,False,65.55191732472798,7.0880749439492545,58.463842380778736,50.715577116789035,-7.301743712892323,-6.874406175006186,162.6281495970454,162.34436560193862,0.08431773034195106,5.875425838813888,-60.750000000000014,50.715577116789035,65.55191732472808,7.088074943949349,58.463842380778736,50.715577116789035,-6.874406175006149,-7.3017437128925495,162.3443656019386,162.62814959704556,0.08431773034195165,5.875425838813887,60.750000000000014,50.715577116789035,65.55191732472804,0.000766184717944284,0.01616663389491224,0.016932818612856525,4.3195419514790405e-07,4.319541951479053e-07,0.9999993088735266
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,6.4217298425220945e-06,6.241939245304164e-13,6.178131082309405e-13,1.6162488596557598e-14,1.2935377857283525e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,1.0325074129013956e-14,False,65.64008614161902,7.17423802399823,58.4658481176208,50.71824082919804,-7.388198161520425,-6.960277886476037,162.69300336777545,162.40894295779026,0.0844616859004163,5.87516509322412,-60.750000000000014,50.71824082919804,65.6400861416191,7.174238023998305,58.465848117620794,50.718240829198045,-6.960277886476038,-7.388198161520572,162.40894295779032,162.69300336777556,0.0844616859004163,5.87516509322412,60.750000000000014,50.718240829198045,65.64008614161907,0.0008187059078897049,0.01781995571092338,0.018638661618813085,5.391826745655394e-07,5.39182674565541e-07,0.9999991373080929
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,7.990087922432355e-06,6.241938182953145e-13,6.17812664223945e-13,1.6164200364657547e-14,1.293537789942105e-21,2.961357475042161e-20,-1.549973899497152e-36,1.0,9.992007221626409e-15,False,65.734866390089,7.266702634433582,58.46816375565541,50.720926540857526,-7.481013579153123,-7.0523916897140415,162.76243150016413,162.4780271080058,0.08461627967929515,5.874885044691293,-60.750000000000014,50.72092654085753,65.73486639008905,7.266702634433639,58.46816375565541,50.720926540857526,-7.052391689713996,-7.481013579153283,162.47802710800573,162.76243150016424,0.08461627967929515,5.874885044691293,60.750000000000014,50.720926540857526,65.73486639008902,0.0008716580708410976,0.01959567260522225,0.020467330676063347,6.717700712914041e-07,6.717700712914058e-07,0.9999989251684636
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,9.918448591209466e-06,6.241937124358657e-13,6.178122121532335e-13,1.6165920796364776e-14,1.2935377950329348e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,9.769962616701378e-15,False,65.83648943268389,7.365682109589357,58.47080732309455,50.72362570216687,-7.580416236189338,-7.150947982989374,162.83660236494674,162.55176989597453,0.08478189311474067,5.874585064011375,-60.750000000000014,50.72362570216687,65.83648943268393,7.365682109589384,58.47080732309455,50.72362570216687,-7.150947982989303,-7.580416236189467,162.55176989597445,162.8366023649468,0.08478189311474067,5.874585064011375,60.750000000000014,50.72362570216687,65.83648943268392,0.0009248725855744128,0.021497774201392515,0.022422646786966927,8.351004581807679e-07,8.351004581807696e-07,0.9999986638401596
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,1.2285504793588963e-05,6.241936060204467e-13,6.178117532134341e-13,1.616764836889921e-14,1.2935378011606445e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,9.43689570931383e-15,False,65.94533406488486,7.47153534382962,58.473798721055246,50.72633592210193,-7.686781445497243,-7.256289242161997,162.91580919662724,162.63044350417522,0.08495915536565742,5.874264093817381,-60.750000000000014,50.72633592210193,65.9453340648849,7.471535343829656,58.47379872105525,50.726335922101924,-7.256289242162012,-7.6867814454973,162.63044350417522,162.91580919662727,0.0849591553656574,5.874264093817381,60.750000000000014,50.726335922101924,65.94533406488489,0.0009783022743058468,0.02353296499596117,0.024511267270267017,1.0359937589827305e-06,1.0359937589827322e-06,0.9999983424113594
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,1.4864415490870537e-05,6.241935091240307e-13,6.178113353381462e-13,1.6169206643002212e-14,1.2935378077011462e-21,2.961357475042162e-20,-1.549973899497152e-36,1.0,9.43689570931383e-15,False,66.04963877778407,7.572839636279289,58.47679914150477,50.72878042204556,-7.788637647269532,-7.357041625289047,162.99154586349783,162.70559040919005,0.08512894397027358,5.873956828723042,-60.750000000000014,50.72878042204555,66.04963877778422,7.572839636279441,58.476799141504785,50.72878042204556,-7.357041625289026,-7.788637647269856,162.70559040919005,162.991545863498,0.08512894397027419,5.873956828723041,60.750000000000014,50.72878042204556,66.04963877778414,0.0010264910701437877,0.02548125522101049,0.026507746291154276,1.2553147684115922e-06,1.2553147684115946e-06,0.9999979914983875
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,1.762951069447305e-05,6.241934200546318e-13,6.178109539469993e-13,1.6170616149460485e-14,1.2935378145725204e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,9.2148511043888e-15,False,66.14928754718851,7.66951453931117,58.47977300787734,50.73099144535091,-7.885899749167143,-7.453129329455197,163.06378399150887,162.77718734116098,0.08529110470140716,5.8736635687339005,-60.750000000000014,50.73099144535091,66.1492875471886,7.669514539311273,58.47977300787734,50.73099144535091,-7.453129329455337,-7.88589974916721,162.77718734116104,163.06378399150893,0.08529110470140777,5.8736635687339,60.750000000000014,50.73099144535091,66.14928754718855,0.0010700753058462173,0.02734074261730458,0.028410817923150797,1.4909285980014778e-06,1.4909285980014819e-06,0.9999976145170885
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,2.0734698477969865e-05,6.241933328275691e-13,6.178105848320003e-13,1.6171967155236705e-14,1.2935378221309939e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,8.881784197001252e-15,False,66.24985349964507,7.766984481646869,58.48286901799819,50.733110611076256,-7.984025134441166,-7.549943828852573,163.13658484631316,162.84925881888287,0.0854547269954962,5.873367895589855,-60.750000000000014,50.733110611076256,66.2498534996451,7.766984481646906,58.48286901799819,50.73311061107626,-7.549943828852646,-7.984025134441166,162.84925881888296,163.13658484631316,0.0854547269954962,5.873367895589855,60.750000000000014,50.73311061107626,66.24985349964508,0.001111847039547312,0.029215531218307014,0.030327378257854327,1.7560275333355915e-06,1.7560275333355966e-06,0.9999971903598938
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,2.4351932706709353e-05,6.241932434553915e-13,6.178102124416102e-13,1.6173314967609114e-14,1.2935378307441643e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,8.548717289613705e-15,False,66.35547875199121,7.86926639622472,58.48621235576649,50.73522467947814,-8.087066656076017,-7.651466136373423,163.2129407650698,162.92475462595232,0.08562656255090155,5.873057656309366,-60.750000000000014,50.73522467947814,66.35547875199134,7.869266396224845,58.48621235576649,50.73522467947814,-7.651466136373587,-8.087066656076102,162.92475462595252,163.2129407650698,0.08562656255090216,5.873057656309365,60.750000000000014,50.73522467947814,66.35547875199128,0.0011535165593266673,0.03118268000526798,0.032336196564594646,2.065448081557652e-06,2.065448081557658e-06,0.9999966952885301
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,2.871774923080539e-05,6.241931482697404e-13,6.178098232878388e-13,1.6174704639134475e-14,1.2935378408902211e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,8.326672684688674e-15,False,66.47035938633442,7.980416025791023,58.4899433605434,50.737404312495755,-8.199128759734055,-7.761703291847991,163.29586288421632,163.00662625074077,0.08581344999856637,5.872720590519751,-60.750000000000014,50.737404312495755,66.47035938633465,7.98041602579124,58.48994336054341,50.737404312495755,-7.761703291848105,-8.199128759734377,163.00662625074085,163.29586288421652,0.08581344999856699,5.87272059051975,60.750000000000014,50.737404312495755,66.47035938633454,0.0011964765779959104,0.03331992889948348,0.03451640547747939,2.4396859013975017e-06,2.4396859013975106e-06,0.9999960965101764
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,3.421799401551083e-05,6.241930425785441e-13,6.178094010573909e-13,1.617618775698305e-14,1.2935378533211186e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,8.215650382226158e-15,False,66.6001620713757,8.105898817172703,58.494263254203005,50.73973040829496,-8.325755562055779,-7.886042072289626,163.38941301489808,163.0988375059786,0.08602462733583534,5.872340190418104,-60.750000000000014,50.73973040829495,66.60016207137588,8.105898817172855,58.49426325420302,50.73973040829495,-7.886042072289834,-8.325755562055875,163.09883750597874,163.38941301489808,0.08602462733583595,5.872340190418103,60.750000000000014,50.73973040829496,66.60016207137579,0.0012423213055989936,0.03573194970269031,0.0369742710082893,2.9122616457336776e-06,2.91226164573369e-06,0.9999953403922228
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,4.1596988371331074e-05,6.241929184457313e-13,6.178089192996989e-13,1.617784531524415e-14,1.293537869445922e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,7.771561172376096e-15,False,66.75456267935077,8.255037176219536,58.49952550313124,50.74232996717009,-8.476419819803294,-8.03365453263578,163.5005545224333,163.20816251485323,0.08627587800129992,5.871888320285354,-60.750000000000014,50.74232996717009,66.75456267935087,8.255037176219618,58.499525503131245,50.74232996717009,-8.03365453263583,-8.476419819803406,163.20816251485323,163.50055452243336,0.08627587800129992,5.871888320285354,60.750000000000014,50.74232996717009,66.75456267935081,0.001293553195572122,0.03859714389119004,0.03989069708676216,3.5479638739275268e-06,3.547963873927541e-06,0.9999943232739144
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,5.091715211270015e-05,6.241927817821099e-13,6.178084072194239e-13,1.6179564714600465e-14,1.2935378890111578e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,7.382983113757291e-15,False,66.92532527080917,8.419850111939821,58.505475158869345,50.74502637110236,-8.643145192159833,-8.196555031719807,163.62346012579874,163.32875152548797,0.08655387691737489,5.87138934261888,-60.750000000000014,50.74502637110236,66.92532527080937,8.419850111940018,58.50547515886936,50.74502637110237,-8.196555031719873,-8.643145192160162,163.32875152548803,163.62346012579894,0.08655387691737554,5.871389342618879,60.750000000000014,50.74502637110237,66.92532527080927,0.0013466909268166362,0.041761035032817924,0.04310772595963456,4.353364681538895e-06,4.353364681538913e-06,0.9999930346407677
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,6.227955065048169e-05,6.241926361670243e-13,6.178078835795023e-13,1.618127744194392e-14,1.2935379117971446e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,7.216449660063518e-15,False,67.10580491139297,8.593920533329305,58.511884378063655,50.74771216938508,-8.819522503042238,-8.368318563616373,163.75361735772225,163.45606627194115,0.08684790084004995,5.870862855448377,-60.750000000000014,50.74771216938508,67.10580491139307,8.5939205333294,58.51188437806366,50.74771216938508,-8.368318563616478,-8.819522503042323,163.45606627194127,163.75361735772228,0.08684790084005026,5.870862855448376,60.750000000000014,50.747712169385075,67.10580491139302,0.0013996168468768924,0.04509935697958427,0.04649897382646116,5.338494734558736e-06,5.338494734558759e-06,0.999991458444904
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,7.608924445460667e-05,6.24192480754017e-13,6.178073509218828e-13,1.6182973811401054e-14,1.2935379381031725e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,6.938893903907228e-15,False,67.2938010846417,8.775131327363871,58.518669757277834,50.75037217608524,-9.00349895662958,-8.54676369809816,163.88985817250526,163.58884116591395,0.0871544638571859,5.870315403596894,-60.750000000000014,50.75037217608524,67.29380108464176,8.775131327363908,58.518669757277834,50.75037217608524,-8.546763698098129,-9.00349895662969,163.5888411659139,163.8898581725053,0.0871544638571859,5.870315403596894,60.750000000000014,50.75037217608524,67.29380108464173,0.0014520317612650505,0.04857061066436145,0.0500226424256265,6.539954423389993e-06,6.5399544233900184e-06,0.9999895361276693
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,9.286527986139445e-05,6.241923142417556e-13,6.17806811965239e-13,1.6184643389406065e-14,1.293537968259441e-21,2.961357475042161e-20,-1.549973899497152e-36,1.0,6.6058269965196814e-15,False,67.48653758108395,8.96080895182042,58.525728629263526,50.75299003609091,-9.192470380258829,-8.729147523382009,164.03070055104757,163.72548775090382,0.08746912895806237,5.86975516260056,-60.750000000000014,50.7529900360909,67.48653758108392,8.960808951820402,58.525728629263526,50.75299003609091,-8.729147523381947,-9.192470380258861,163.7254877509038,164.03070055104757,0.08746912895806237,5.86975516260056,60.750000000000014,50.75299003609091,67.48653758108394,0.0015036135010063705,0.052122957080991045,0.053626570581997414,8.00470021135454e-06,8.004700211354566e-06,0.9999871925616778
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,0.0001132430172583589,6.241921351625979e-13,6.178062686908279e-13,1.618628784462611e-14,1.2935380025574557e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,6.328271240363392e-15,False,67.68106067170048,9.148122250877481,58.53293842082298,50.75556837215505,-9.38368725104649,-8.912557250708474,164.17465267056056,163.8643848133585,0.08778717491350409,5.869190765566499,-60.750000000000014,50.755568372155054,67.68106067170018,9.148122250877199,58.532938420822965,50.75556837215505,-8.912557250708463,-9.383687251045934,163.86438481335844,164.17465267056014,0.08778717491350349,5.8691907655665,60.750000000000014,50.75556837215505,67.68106067170032,0.0015544138690763557,0.055701655881370764,0.05725606975044712,9.790363680083234e-06,9.790363680083254e-06,0.9999843355408008
Ro150_q0.45_L30W_r0.75_th160_kc+0_ko+0,0.00013799999700533038,6.241919418636677e-13,6.178057243702355e-13,1.6187902306885078e-14,1.2935380412063028e-21,2.9613574750421614e-20,-1.549973899497152e-36,1.0,6.050715484207103e-15,False,67.87375896992867,9.333601470692766,58.540157499235924,50.75809955494252,-9.573765724090734,-9.093437217294799,164.31974056806692,164.00341730446857,0.08810276609678049,5.868632685815063,-60.750000000000014,50.75809955494252,67.87375896992884,9.333601470692914,58.540157499235924,50.75809955494252,-9.093437217294921,-9.573765724090906,164.00341730446866,164.31974056806703,0.08810276609678049,5.868632685815063,60.750000000000014,50.75809955494252,67.87375896992876,0.0016042826766898425,0.05924029839089388,0.06084458106758372,1.1967615533727046e-05,1.1967615533727059e-05,0.9999808519984713
