z_m,distance_from_right_GB_over_W,resultant_N,bulk_force_per_length_N_per_m
6.556936813186814e-08,-6.29515796703297,3.9689934552569927e-07,-0.6180933022105509
6.606799450549452e-08,-6.170501373626374,3.9658901436109497e-07,-0.6291343757599154
6.656662087912089e-08,-6.045844780219782,3.962732106873603e-07,-0.6400806744422308
6.706524725274725e-08,-5.92118818681319,3.9595198452533904e-07,-0.6509201930176731
6.756387362637364e-08,-5.796531593406594,3.95625391913241e-07,-0.6616407162673549
6.80625e-08,-5.671875000000003,3.952934950071091e-07,-0.672229831365052
6.856112637362639e-08,-5.547218406593407,3.949563621746699e-07,-0.6826749414520018
6.905975274725276e-08,-5.422561813186815,3.9461406808185615e-07,-0.6929632807854026
6.955837912087912e-08,-5.2979052197802226,3.942666937701654e-07,-0.7030819357168034
7.00570054945055e-08,-5.173248626373627,3.93914326723432e-07,-0.7130178652465584
7.055563186813187e-08,-5.048592032967035,3.9355706092207976e-07,-0.7227579300286842
7.105425824175826e-08,-4.92393543956044,3.931949968815607e-07,-0.7322889258778851
7.155288461538462e-08,-4.799278846153848,3.928282416713953e-07,-0.7415976273799229
7.2051510989011e-08,-4.674622252747255,3.9245690890968963e-07,-0.7506708420211958
7.255013736263738e-08,-4.54996565934066,3.920811187265091e-07,-0.7594954806042026
7.304876373626374e-08,-4.4253090659340675,3.917009976877198e-07,-0.7680586453801831
7.354739010989011e-08,-4.300652472527475,3.9131667866690007e-07,-0.7763477509943171
7.40460164835165e-08,-4.1759958791208796,3.9092830065113053e-07,-0.7843506699015762
7.454464285714286e-08,-4.051339285714287,3.905360084605953e-07,-0.7920559357356355
7.504326923076924e-08,-3.9266826923076925,3.901399523554783e-07,-0.7994529959600202
7.554189560439561e-08,-3.8020260989011003,3.8974028749786604e-07,-0.8065325475757344
7.604052197802198e-08,-3.677369505494508,3.8933717322321545e-07,-0.8132869747772172
7.653914835164836e-08,-3.5527129120879124,3.889307720648673e-07,-0.8197109154646532
7.703777472527473e-08,-3.4280563186813207,3.8852124845670324e-07,-0.8258020049691875
7.753640109890111e-08,-3.303399725274725,3.881087670164062e-07,-0.8315618410680075
7.803502747252748e-08,-3.1787431318681327,3.876934902818249e-07,-0.8369972491054352
7.853365384615385e-08,-3.0540865384615405,3.8727557573272617e-07,-0.8421219327468941
7.903228021978023e-08,-2.9294299450549453,3.868551718776357e-07,-0.846958640157092
7.95309065934066e-08,-2.804773351648353,3.86432413113485e-07,-0.8515420094310063
8.002953296703297e-08,-2.680116758241761,3.8600741296977203e-07,-0.8559223217005257
8.052815934065935e-08,-2.5554601648351656,3.8558025521725094e-07,-0.8601704706160853
8.102678571428572e-08,-2.4308035714285734,3.8515098214157287e-07,-0.8643845697547399
8.15254120879121e-08,-2.306146978021978,3.8471957903491256e-07,-0.8686987787162735
8.202403846153847e-08,-2.181490384615386,3.842859536135167e-07,-0.8732951592351638
8.252266483516484e-08,-2.0568337912087937,3.838499085845199e-07,-0.8784196903338778
8.302129120879122e-08,-1.9321771978021982,3.834111048884207e-07,-0.8844040865733191
8.351991758241759e-08,-1.807520604395606,3.829690121160122e-07,-0.8916958567963139
8.401854395604397e-08,-1.6828640109890105,3.825228410341116e-07,-0.9009003074444416
8.451717032967034e-08,-1.5582074175824183,3.8207145068827573e-07,-0.9128403799985354
8.501579670329671e-08,-1.4335508241758261,3.81613218377514e-07,-0.9286450166541219
8.551442307692309e-08,-1.3088942307692308,3.8114585291986e-07,-0.9498869103779252
8.601304945054946e-08,-1.1842376373626387,3.806661152510653e-07,-0.9788157225780372
8.651167582417583e-08,-1.0595810439560465,3.8016937006885694e-07,-1.0188108438815362
8.701030219780221e-08,-0.9349244505494511,3.7964878724182567e-07,-1.075401011138401
8.750892857142858e-08,-0.8102678571428589,3.790936513477229e-07,-1.1591752280273675
8.800755494505496e-08,-0.6856112637362635,3.784849477470162e-07,-1.2943282920483978
8.850618131868133e-08,-0.5609546703296713,3.771278263508425e-07,33.8018573491763
8.90048076923077e-08,-0.43629807692307915,3.694351416868453e-07,44.18238916608535
8.950343406593408e-08,-0.3116414835164837,3.931469990262445e-07,11.031217046207528
9.000206043956045e-08,-0.18698489010989153,4.1432824338921795e-07,13.587380413823617
9.050068681318682e-08,-0.06232829670329938,4.2968184083307297e-07,5.003797776577469
9.09993131868132e-08,0.06232829670329607,4.2867830977961104e-07,-9.038543420925661
9.149793956043957e-08,0.18698489010988822,4.1159173959722864e-07,-16.43788411206052
9.199656593406595e-08,0.3116414835164837,3.8935442555392354e-07,-12.182985193360881
9.249519230769232e-08,0.4362980769230758,3.6525898645821317e-07,-44.30706600105814
9.299381868131869e-08,0.560954670329668,3.7306214581345485e-07,-33.69271377324789
9.349244505494507e-08,0.6856112637362635,3.745770008831755e-07,1.60100984318127
9.399107142857144e-08,0.8102678571428555,3.7534025658619143e-07,1.464615731357032
9.448969780219782e-08,0.9349244505494511,3.7604912620769003e-07,1.3797287464689227
9.498832417582419e-08,1.0595810439560431,3.76722768859394e-07,1.322351092689046
9.548695054945056e-08,1.1842376373626353,3.7737198969923143e-07,1.28154118637212
9.598557692307694e-08,1.3088942307692308,3.7800357197463365e-07,1.2515741811723002
9.648420329670331e-08,1.433550824175823,3.78622042957869e-07,1.2290041727284533
9.698282967032968e-08,1.558207417582415,3.7923052278214623e-07,1.2116015374092362
9.748145604395606e-08,1.6828640109890105,3.7983120493150284e-07,1.1978607192369128
9.798008241758243e-08,1.8075206043956027,3.8042565195617375e-07,1.1867411171101105
9.847870879120881e-08,1.9321771978021982,3.810149882058632e-07,1.1775127557333869
9.897733516483518e-08,2.05683379120879,3.816000295346071e-07,1.1696583579321727
9.947596153846155e-08,2.1814903846153824,3.8218137246889653e-07,1.1628086746733202
9.997458791208793e-08,2.306146978021978,3.8275945642738493e-07,1.1566986119449691
1.004732142857143e-07,2.43080357142857,3.83334607617696e-07,1.151136982105862
1.0097184065934068e-07,2.5554601648351656,3.839070702692154e-07,1.1459853816824332
1.0147046703296705e-07,2.6801167582417578,3.844770289877488e-07,1.1411432572325055
1.0196909340659342e-07,2.80477335164835,3.850446248117476e-07,1.1365372405754721
1.024677197802198e-07,2.9294299450549453,3.856099667611958e-07,1.1321134880857995
1.0296634615384617e-07,3.0540865384615374,3.8617314014086214e-07,1.1278321461110987
1.0346497252747253e-07,3.1787431318681296,3.867342124972904e-07,1.1236633482137415
1.0396359890109892e-07,3.303399725274725,3.8729323787783897e-07,1.119584319204678
1.0446222527472528e-07,3.428056318681317,3.878502598623186e-07,1.1155772891373257
1.0496085164835167e-07,3.5527129120879124,3.8840531371140393e-07,1.1116279998385812
1.0545947802197804e-07,3.6773695054945046,3.8895842788370293e-07,1.1077246454930736
1.059581043956044e-07,3.8020260989010968,3.8950962510630127e-07,1.1038571321957757
1.0645673076923079e-07,3.9266826923076925,3.9005892313389574e-07,1.1000165685696686
1.0695535714285715e-07,4.051339285714285,3.906063352943935e-07,1.0961949234198691
1.0745398351648352e-07,4.175995879120877,3.9115187089174936e-07,1.0923848037911221
1.079526098901099e-07,4.300652472527472,3.9169553551652333e-07,1.0885793171198905
1.0845123626373627e-07,4.425309065934064,3.9223733129943994e-07,1.0847719916675336
1.0894986263736266e-07,4.54996565934066,3.92777257132624e-07,1.0809567377625091
1.0944848901098902e-07,4.674622252747252,3.93315308875329e-07,1.0771278353954756
1.0994711538461539e-07,4.799278846153844,3.9385147955530735e-07,1.073279939593565
1.1044574175824177e-07,4.92393543956044,3.9438575957324426e-07,1.0694080970080866
1.1094436813186814e-07,5.048592032967032,3.949181369146346e-07,1.065507767963511
1.1144299450549452e-07,5.173248626373627,3.954485973718604e-07,1.0615748531150198
1.1194162087912089e-07,5.297905219780219,3.959771247777369e-07,1.0576057196751922
1.1244024725274726e-07,5.422561813186811,3.965037012510369e-07,1.0535972292672229
1.1293887362637364e-07,5.547218406593407,3.9702830745393126e-07,1.0495467632064641
1.1343750000000001e-07,5.671874999999999,3.9755092286085787e-07,1.045452247618717
1.1393612637362638e-07,5.796531593406591,3.9807152603812177e-07,1.041312175154363
1.1443475274725276e-07,5.921188186813186,3.985900949332355e-07,1.037125625662113
1.1493337912087913e-07,6.045844780219778,3.9910660717308394e-07,1.032892283772371
1.1543200549450551e-07,6.170501373626374,3.996210403700717e-07,1.0286124555901826
1.1593063186813188e-07,6.295157967032966,4.0013337243508157e-07,1.0242870811968559
1.1642925824175825e-07,6.4198145604395584,4.0064358189578714e-07,1.0199177452883392
1.1692788461538463e-07,6.544471153846154,4.011516482198961e-07,1.0155066875215517
1.17426510989011e-07,6.669127747252746,4.016575521419336e-07,1.0110568074510609
1.1792513736263738e-07,6.793784340659341,4.021612759922686e-07,1.0065716694614053
1.1842376373626375e-07,6.918440934065933,4.026628040276236e-07,1.0020555042989394
1.1892239010989012e-07,7.043097527472526,4.0316212276196695e-07,0.9975132095855149
1.194210164835165e-07,7.167754120879121,4.036592212967104e-07,0.992950346950677
1.1991964285714287e-07,7.2924107142857135,4.041540916494854e-07,0.9883731394286311
1.2041826923076924e-07,7.417067307692306,4.046467290798612e-07,0.9837884619246572
1.209168956043956e-07,7.541723901098898,4.051371324119974e-07,0.979203838454079
1.21415521978022e-07,7.666380494505496,4.0562530435315104e-07,0.9746274283992499
1.2191414835164837e-07,7.7910370879120885,4.061112518068518e-07,0.9700680188370135
1.2241277472527474e-07,7.915693681318681,4.0659498618013984e-07,0.9655350082519194
1.229114010989011e-07,8.040350274725274,4.070765236851561e-07,0.9610384000662331
1.2341002747252748e-07,8.165006868131865,4.075558856330574e-07,0.9565887782326733
1.2390865384615387e-07,8.289663461538463,4.0803309872061883e-07,0.9521973020664398
1.2440728021978024e-07,8.414320054945057,4.085081953092391e-07,0.9478756809437974
1.249059065934066e-07,8.538976648351648,4.08981213695056e-07,0.9436361634973995
1.2540453296703298e-07,8.663633241758241,4.094521983704904e-07,0.939491514112922
1.2590315934065935e-07,8.788289835164832,4.0992120027720193e-07,0.9354550015523183
1.2640178571428574e-07,8.91294642857143,4.103882770488154e-07,0.9315403693163037
1.269004120879121e-07,9.037603021978024,4.108534932448225e-07,0.9277618294471489
1.2739903846153848e-07,9.162259615384615,4.113169205742736e-07,0.9241340277816925
1.2789766483516485e-07,9.286916208791208,4.117786381093751e-07,0.9206720378032972
1.2839629120879122e-07,9.4115728021978,4.12238732489268e-07,0.9173913273537337
1.2889491758241759e-07,9.536229395604392,4.126972981123435e-07,0.9143077455760171
1.2939354395604398e-07,9.66088598901099,4.131544373196567e-07,0.9114375001636026
1.2989217032967035e-07,9.785542582417582,4.136102605656883e-07,0.908797129065533
1.3039079670329672e-07,9.910199175824175,4.1406488657882587e-07,0.9064034873378264
1.3088942307692309e-07,10.034855769230766,4.145184425113588e-07,0.9042737179961046
1.3138804945054945e-07,10.15951236263736,4.1497106407665247e-07,0.9024252295137775
1.3188667582417585e-07,10.284168956043958,4.154228956755097e-07,0.90087567468891
1.3238530219780222e-07,10.408825549450551,4.158740905105968e-07,0.8996429236346924
1.328839285714286e-07,10.533482142857142,4.163248106885637e-07,0.8987450412512915
1.3338255494505496e-07,10.658138736263734,4.1677522731030025e-07,0.8982002617946434
1.3388118131868132e-07,10.782795329670327,4.172255205467937e-07,0.8980269563991587
1.3437980769230772e-07,10.907451923076925,4.1767587970422864e-07,0.8982436220060657
1.348784340659341e-07,11.032108516483518,4.1812650327504506e-07,0.8988688359521538
1.3537706043956046e-07,11.15676510989011,4.1857759897475175e-07,0.8999212438502814
1.3587568681318683e-07,11.281421703296703,4.190293837644422e-07,0.9014195141566147
1.363743131868132e-07,11.406078296703294,4.194820838617562e-07,0.9033823368081593
1.368729395604396e-07,11.530734890109892,4.199359347348587e-07,0.9058283563825751
1.3737156593406596e-07,11.655391483516485,4.203911810803373e-07,0.9087761738565977
1.3787019230769233e-07,11.780048076923077,4.208480767902017e-07,0.9122443009974137
1.383688186813187e-07,11.90470467032967,4.2130688489944214e-07,0.9162511275856976
1.3886744505494506e-07,12.029361263736261,4.217678775182303e-07,0.920814892249217
1.3936607142857143e-07,12.154017857142854,4.222313357497687e-07,0.9259536537342702
1.3986469780219783e-07,12.278674450549453,4.226975495896825e-07,0.9316852452715844
1.403633241758242e-07,12.403331043956044,4.2316681780851533e-07,0.9380272520406391
1.4086195054945056e-07,12.527987637362637,4.2363944781903814e-07,0.9449969724591417
1.4136057692307693e-07,12.652644230769228,4.241157555230184e-07,0.9526113741650225
1.418592032967033e-07,12.777300824175821,4.2459606514248126e-07,0.9608870754117279
1.423578296703297e-07,12.90195741758242,4.25080709032743e-07,0.9698402902562698
1.4285645604395607e-07,13.026614010989011,4.255700274759256e-07,0.9794868046672833
1.4335508241758243e-07,13.151270604395604,4.260643684580597e-07,0.9898419342397416
1.438537087912088e-07,13.275927197802195,4.265640874255933e-07,1.0009204835194268
1.4435233516483517e-07,13.400583791208788,4.2706954702525807e-07,1.0127367195076944
1.4485096153846157e-07,13.525240384615387,4.2758111682362196e-07,1.0253043163877185
1.4534958791208793e-07,13.64989697802198,4.280991730097724e-07,1.0386363426772043
1.458482142857143e-07,13.774553571428571,4.286240980778228e-07,1.052745192892747
1.4634684065934067e-07,13.899210164835164,4.2915628049141894e-07,1.0676425832061784
1.4684546703296704e-07,14.023866758241756,4.2969611433095507e-07,1.0833394862032861
1.4734409340659344e-07,14.148523351648354,4.302439989210996e-07,1.099846116691889
1.478427197802198e-07,14.273179945054947,4.308003384417766e-07,1.117171879283639
1.4834134615384617e-07,14.397836538461538,4.313655415203253e-07,1.1353253449200331
1.4883997252747254e-07,14.522493131868131,4.3194002080886856e-07,1.1543142147067005
1.493385989010989e-07,14.647149725274723,4.3252419254343513e-07,1.1741452826156786
1.498372252747253e-07,14.771806318681321,4.3311847608704516e-07,1.194824408089105
1.5033585164835167e-07,14.896462912087914,4.3372329345882745e-07,1.2163564871665833
1.5083447802197804e-07,15.021119505494505,4.343390688476793e-07,1.2387454190504223
1.513331043956044e-07,15.145776098901099,4.3496622811222325e-07,1.2619940843194344
1.5183173076923078e-07,15.27043269230769,4.3560519826820517e-07,1.286104316075168
1.5233035714285715e-07,15.395089285714283,4.362564069643666e-07,1.3110768823296997
1.5282898351648354e-07,15.519745879120881,4.369202819466798e-07,1.3369114567483942
1.533276098901099e-07,15.644402472527473,4.375972505135538e-07,1.36360661143242
1.5382623626373628e-07,15.769059065934066,4.38287738962548e-07,1.3911597899497161
1.5432486263736265e-07,15.893715659340657,4.3899217202929694e-07,1.4195673028553006
1.5482348901098902e-07,16.01837225274725,4.397109723211536e-07,1.4488243108722842
1.553221153846154e-07,16.14302884615385,4.404445597468797e-07,1.4789248257151957
1.5582074175824178e-07,16.26768543956044,4.4119335094203624e-07,1.5098616919665628
1.5631936813186815e-07,16.392342032967033,4.41957758693819e-07,1.5416266028411436
1.5681799450549452e-07,16.516998626373624,4.427381913663206e-07,1.5742100861792296
1.573166208791209e-07,16.641655219780215,4.435350523271445e-07,1.6076015237681271
1.5781524725274728e-07,16.766311813186817,4.443487393778957e-07,1.6417891476742525
1.5831387362637365e-07,16.89096840659341,4.4517964418863884e-07,1.6767600598130445
1.5881250000000002e-07,17.015625,4.4602815174211494e-07,1.7125002516059613
1.593111263736264e-07,17.14028159340659,4.4689463978344856e-07,1.7489946065086768
1.5980975274725276e-07,17.264938186813186,4.4777947828188803e-07,1.7862269458066822
1.6030837912087915e-07,17.389594780219785,4.4868302890597547e-07,1.8241800369354673
1.6080700549450552e-07,17.514251373626376,4.4960564451053263e-07,1.862835632727002
1.613056318681319e-07,17.638907967032967,4.5054766864039405e-07,1.9021744996052437
1.6180425824175826e-07,17.76356456043956,4.515094350523226e-07,1.9421764625646736
1.6230288461538463e-07,17.888221153846153,4.524912672551661e-07,1.9828204337312367
1.62801510989011e-07,18.012877747252745,4.5349347807093656e-07,2.0240844680064622
1.633001373626374e-07,18.137534340659343,4.545163692195508e-07,2.065945802766493
1.6379876373626376e-07,18.262190934065934,4.5556023092554133e-07,2.108380906683747
1.6429739010989013e-07,18.386847527472526,4.566253415517254e-07,2.1513655394704334
1.647960164835165e-07,18.51150412087912,4.577119672591818e-07,2.1948747981843595
1.6529464285714287e-07,18.63616071428571,4.588203616951464e-07,2.2388831833673946
1.6579326923076926e-07,18.76081730769231,4.599507657104233e-07,2.283364651888376
1.6629189560439563e-07,18.8854739010989,4.6110340710668167e-07,2.328292684510842
1.66790521978022e-07,19.010130494505493,4.622785004151935e-07,2.373640345059855
1.6728914835164837e-07,19.134787087912088,4.634762467081215e-07,2.419380352412541
1.6778777472527473e-07,19.25944368131868,4.6469683344212407e-07,2.465485138813502
1.6828640109890113e-07,19.384100274725277,4.6594043433494863e-07,2.511926924511638
1.687850274725275e-07,19.50875686813187,4.672072092767549e-07,2.5586777831230174
1.6928365384615387e-07,19.633413461538463,4.684973042753518e-07,2.605709712997874
1.6978228021978024e-07,19.758070054945055,4.698108514347721e-07,2.6529947002836147
1.702809065934066e-07,19.882726648351646,4.711479689693211e-07,2.7005047988469295
1.70779532967033e-07,20.007383241758244,4.7250876125151457e-07,2.7482121870445537
1.7127815934065937e-07,20.132039835164836,4.7389331889306467e-07,2.79608924420626
1.7177678571428574e-07,20.25669642857143,4.75301718860789e-07,2.8441086149632593
1.722754120879121e-07,20.381353021978022,4.767340246240328e-07,2.8922432720620352
1.7277403846153847e-07,20.506009615384613,4.781902863351645e-07,2.9404665868906346
1.7327266483516487e-07,20.63066620879121,4.796705410416764e-07,2.988752386464235
1.7377129120879124e-07,20.755322802197803,4.811748129279866e-07,3.0370750162407716
1.742699175824176e-07,20.879979395604398,4.827031135871442e-07,3.0854093979331427
1.7476854395604397e-07,21.00463598901099,4.842554423208132e-07,3.1337310857816822
1.7526717032967034e-07,21.12929258241758,4.858317864659821e-07,3.1820163181147336
1.757657967032967e-07,21.25394917582417,4.874321217472646e-07,3.2302420690397495
1.762644230769231e-07,21.37860576923077,4.890564126530828e-07,3.2783860931384643
1.7676304945054948e-07,21.503262362637365,4.907046128347015e-07,3.3264269729642217
1.7726167582417584e-07,21.627918956043956,4.923766655257529e-07,3.3743441542719497
1.777603021978022e-07,21.752575549450547,4.94072503980811e-07,3.422117987666377
1.7825892857142858e-07,21.87723214285714,4.95792051931594e-07,3.46972975812595
1.7875755494505498e-07,22.001888736263737,4.975352240582295e-07,3.517161716289649
1.7925618131868135e-07,22.126545329670332,4.993019264746403e-07,3.5643971042021407
1.7975480769230771e-07,22.251201923076923,5.010920572251281e-07,3.6114201748031474
1.8025343406593408e-07,22.375858516483515,5.029055067912805e-07,3.6582162141389873
1.8075206043956045e-07,22.500515109890106,5.0474215860663e-07,3.7047715505049337
1.8125068681318685e-07,22.625171703296708,5.066018895769511e-07,3.751073568113169
1.8174931318681321e-07,22.7498282967033,5.084845706051988e-07,3.797110712214771
1.8224793956043958e-07,22.87448489010989,5.103900671182672e-07,3.8428724914000805
1.8274656593406595e-07,22.999141483516482,5.123182395941239e-07,3.888349476890774
1.8324519230769232e-07,23.123798076923077,5.142689440875693e-07,3.9335332977627733
1.8374381868131872e-07,23.248454670329675,5.162420327523868e-07,3.978416631259662
1.8424244505494508e-07,23.373111263736266,5.182373543586629e-07,4.022993193049932
1.8474107142857145e-07,23.497767857142858,5.202547548032523e-07,4.067257719402413
1.8523969780219782e-07,23.62242445054945,5.222940776117528e-07,4.111205950834045
1.857383241758242e-07,23.747081043956044,5.24355164430565e-07,4.154834608534446
1.8623695054945056e-07,23.871737637362635,5.264378555072868e-07,4.198141370959407
1.8673557692307695e-07,23.996394230769234,5.285419901583205e-07,4.2411248457231405
1.8723420329670332e-07,24.121050824175825,5.306674072220657e-07,4.283784539626352
1.877328296703297e-07,24.245707417582416,5.328139454964244e-07,4.32612082541733
1.8823145604395606e-07,24.37036401098901,5.34981444159599e-07,4.368134907692382
1.8873008241758243e-07,24.495020604395602,5.371697431726616e-07,4.40982878354233
1.8922870879120882e-07,24.6196771978022,5.393786836635507e-07,4.451205207014351
1.897273351648352e-07,24.744333791208792,5.416081082905359e-07,4.492267641935484
1.9022596153846156e-07,24.868990384615383,5.438578615851342e-07,4.533020226196282
1.9072458791208793e-07,24.993646978021978,5.46127790273497e-07,4.573467720723003
1.912232142857143e-07,25.11830357142857,5.484177435749132e-07,4.613615468218947
1.917218406593407e-07,25.242960164835168,5.50727573477693e-07,4.6534693432387
1.9222046703296706e-07,25.36761675824176,5.530571349912942e-07,4.693035706317863
1.9271909340659343e-07,25.49227335164835,5.554062863745429e-07,4.732321353460238
1.932177197802198e-07,25.616929945054945,5.577748893392932e-07,4.771333467605135
1.9371634615384617e-07,25.741586538461537,5.601628092290988e-07,4.810079566418451
1.9421497252747256e-07,25.866243131868135,5.625699151734043e-07,4.848567455747023
1.9471359890109893e-07,25.990899725274726,5.649960802160691e-07,4.886805172701296
1.952122252747253e-07,26.11555631868132,5.674411814186629e-07,4.924800940795482
1.9571085164835167e-07,26.240212912087912,5.699050999386738e-07,4.962563113641362
1.9620947802197804e-07,26.364869505494504,5.723877210825072e-07,5.0001001295827265
1.9670810439560443e-07,26.489526098901102,5.748889343325915e-07,5.037420452643675
1.972067307692308e-07,26.614182692307693,5.774086333501439e-07,5.07453253336467
1.9770535714285717e-07,26.73883928571429,5.799467159531647e-07,5.111444748096438
1.9820398351648354e-07,26.86349587912088,5.825030840688041e-07,5.148165356303836
1.987026098901099e-07,26.98815247252747,5.850776436631765e-07,5.184702452278388
1.9920123626373628e-07,27.112809065934062,5.876703046458417e-07,5.221063911258507
1.9969986263736267e-07,27.23746565934066,5.902809807515276e-07,5.257257351465981
2.0019848901098904e-07,27.362122252747255,5.929095893989604e-07,5.2932900797233495
2.006971153846154e-07,27.486778846153847,5.955560515267254e-07,5.329169053155502
2.0119574175824178e-07,27.611435439560438,5.982202914077323e-07,5.364900831157563
2.0169436813186814e-07,27.73609203296703,6.00902236442262e-07,5.4004915369914155
2.0219299450549454e-07,27.860748626373628,6.036018169301566e-07,5.435946812034485
2.026916208791209e-07,27.985405219780223,6.063189658230586e-07,5.471271780995758
2.0319024725274728e-07,28.110061813186814,6.090536184577614e-07,5.506471010463806
2.0368887362637365e-07,28.234718406593405,6.118057122703011e-07,5.541548472631668
2.0418750000000001e-07,28.359374999999996,6.145751864926183e-07,5.576507511200437
2.046861263736264e-07,28.4840315934066,6.173619818326836e-07,5.611350808688946
2.0518475274725278e-07,28.60868818681319,6.201660401377522e-07,5.646080351040073
2.0568337912087915e-07,28.73334478021978,6.229873040422089e-07,5.680697400766986
2.0618200549450552e-07,28.858001373626372,6.258257166016607e-07,5.715202468240484
2.0668063186813188e-07,28.982657967032967,6.286812209131029e-07,5.7495952841654505
2.0717925824175828e-07,29.107314560439566,6.315537597223307e-07,5.783874775557277
2.0767788461538465e-07,29.231971153846157,6.344432750195382e-07,5.818039042045077
2.0817651098901102e-07,29.356627747252748,6.373497076245862e-07,5.852085337755776
2.0867513736263738e-07,29.48128434065934,6.402729967619254e-07,5.886010047659715
2.0917376373626375e-07,29.605940934065934,6.432130796280048e-07,5.919808680729705
2.0967239010989012e-07,29.730597527472526,6.461698909476093e-07,5.953475832172931
2.1017101648351652e-07,29.855254120879124,6.491433625266835e-07,5.987005206684986
2.1066964285714289e-07,29.979910714285715,6.521334227997966e-07,6.020389573645647
2.1116826923076925e-07,30.104567307692307,6.55139996368077e-07,6.0536207733291985
2.1166689560439562e-07,30.2292239010989,6.581630035380891e-07,6.086689714303641
2.12165521978022e-07,30.353880494505493,6.612023598560619e-07,6.119586357236718
2.126641483516484e-07,30.47853708791209,6.642579756398046e-07,6.1522997215926045
2.1316277472527476e-07,30.603193681318682,6.673297555109756e-07,6.184817880243024
2.1366140109890112e-07,30.727850274725274,6.704175979270418e-07,6.2171279634765
2.141600274725275e-07,30.85250686813187,6.735213947142765e-07,6.249216159061485
2.1465865384615386e-07,30.97716346153846,6.766410306031531e-07,6.281067721698758
2.1515728021978026e-07,31.10182005494506,6.797763827676396e-07,6.312666979164376
2.1565590659340662e-07,31.22647664835165,6.829273203677789e-07,6.3439973393203895
2.16154532967033e-07,31.35113324175824,6.860937040979976e-07,6.375041306036583
2.1665315934065936e-07,31.475789835164836,6.892753857410338e-07,6.405780485858747
2.1715178571428573e-07,31.600446428571427,6.924722077298077e-07,6.436195613170089
2.1765041208791213e-07,31.725103021978025,6.956840027168578e-07,6.466266555491155
2.181490384615385e-07,31.849759615384617,6.989105931524923e-07,6.4959723431478045
2.1864766483516486e-07,31.97441620879121,7.021517908726219e-07,6.5252911785939025
2.1914629120879123e-07,32.0990728021978,7.054073966976646e-07,6.554200471532038
2.196449175824176e-07,32.223729395604394,7.086772000431677e-07,6.582676851029819
2.20143543956044e-07,32.34838598901099,7.119609785413958e-07,6.610696197452066
2.2064217032967036e-07,32.473042582417584,7.152584976770029e-07,6.638233667255236
2.2114079670329673e-07,32.597699175824175,7.185695104364632e-07,6.665263723559275
2.216394230769231e-07,32.72235576923077,7.218937569712089e-07,6.691760160782588
2.2213804945054947e-07,32.847012362637365,7.252309642761271e-07,6.717696141830883
2.2263667582417584e-07,32.971668956043956,7.285808458842067e-07,6.74304422596752
2.2313530219780223e-07,33.096325549450555,7.319431015772878e-07,6.767776405778996
2.236339285714286e-07,33.220982142857146,7.353174171125974e-07,6.791864133874835
2.2413255494505497e-07,33.34563873626374,7.38703463968258e-07,6.815278372490122
2.2463118131868134e-07,33.47029532967033,7.421008991059645e-07,6.837989613222884
2.251298076923077e-07,33.59495192307692,7.455093647508316e-07,6.859967926367202
2.256284340659341e-07,33.71960851648352,7.48928488191822e-07,6.88118299457535
2.2612706043956047e-07,33.84426510989011,7.523578815994194e-07,6.901604148713513
2.2662568681318684e-07,33.9689217032967,7.557971418631611e-07,6.921200412033143
2.271243131868132e-07,34.0935782967033,7.59245850449317e-07,6.939940537224389
2.2762293956043958e-07,34.21823489010989,7.627035732765342e-07,6.957793041844685
2.2812156593406597e-07,34.34289148351649,7.661698606129354e-07,6.974726259314696
2.2862019230769234e-07,34.46754807692308,7.696442469932463e-07,6.990708368752267
2.291188186813187e-07,34.59220467032967,7.73126251154055e-07,7.005707438287372
2.2961744505494508e-07,34.71686126373626,7.766153759907958e-07,7.019691469302434
2.3011607142857145e-07,34.841517857142854,7.801111085353502e-07,7.032628435384796
2.3061469780219784e-07,34.96617445054945,7.836129199509076e-07,7.044486313102481
2.311133241758242e-07,35.090831043956044,7.871202655498609e-07,7.055233143962741
2.3161195054945058e-07,35.21548763736264,7.906325848297745e-07,7.064837045629421
2.3211057692307695e-07,35.34014423076923,7.941493015282139e-07,7.073266276627326
2.3260920329670332e-07,35.464800824175825,7.976698236994446e-07,7.080489259994237
2.3310782967032969e-07,35.589457417582416,8.011935438076845e-07,7.086474626467641
2.3360645604395608e-07,35.714114010989015,8.047198388406364e-07,7.091191253106814
2.3410508241758245e-07,35.838770604395606,8.08248070441209e-07,7.0946082981717495
2.3460370879120882e-07,35.9634271978022,8.117775850573675e-07,7.09669523942021
2.3510233516483519e-07,36.08808379120879,8.153077141097501e-07,7.0974219075910625
2.3560096153846156e-07,36.21274038461538,8.188377741766203e-07,7.096758522932506
2.3609958791208795e-07,36.33739697802198,8.223670671964528e-07,7.094675729892369
2.3659821428571432e-07,36.46205357142858,8.258948806861312e-07,7.091144625576307
2.370968406593407e-07,36.58671016483517,8.294204879753137e-07,7.086136796576373
2.3759546703296706e-07,36.71136675824176,8.329431484572078e-07,7.079624348471295
2.3809409340659342e-07,36.83602335164835,8.364621078535543e-07,7.07157993381421
2.385927197802198e-07,36.96067994505495,8.399765984942688e-07,7.061976783374941
2.390913461538462e-07,37.08533653846154,8.434858396112711e-07,7.050788732314299
2.3958997252747256e-07,37.20999313186813,8.469890376458464e-07,7.037990248716193
