episode,avalanche_id,event_number,q_over_b,start_time_s,end_time_s,duration_s,recovery_steps,affinity_start_Pa,affinity_min_Pa,affinity_end_Pa,LEFT_sigma_local_Pa_start,LEFT_sigma_local_Pa_end,delta_LEFT_sigma_local_Pa,RIGHT_sigma_local_Pa_start,RIGHT_sigma_local_Pa_end,delta_RIGHT_sigma_local_Pa,V_center_m3_start,V_center_m3_end,delta_V_center_m3,center_span_m_start,center_span_m_end,delta_center_span_m,LEFT_TJ_radius_m_start,LEFT_TJ_radius_m_end,delta_LEFT_TJ_radius_m,RIGHT_TJ_radius_m_start,RIGHT_TJ_radius_m_end,delta_RIGHT_TJ_radius_m,LEFT_neck_radius_m_start,LEFT_neck_radius_m_end,delta_LEFT_neck_radius_m,RIGHT_neck_radius_m_start,RIGHT_neck_radius_m_end,delta_RIGHT_neck_radius_m,GB_LEFT_m_start,GB_LEFT_m_end,delta_GB_LEFT_m,GB_RIGHT_m_start,GB_RIGHT_m_end,delta_GB_RIGHT_m,centroid_strain_start,centroid_strain_end,delta_centroid_strain,quota_strain_start,quota_strain_end,delta_quota_strain,energy_J_start,energy_J_end,delta_energy_J
27,1,5,0.16250000000000006,343.3067279943828,343.30711749296205,0.00038949857923853415,1,77038.99397158623,77038.99397158623,338928.4039466381,-3609000.324298349,-3601007.8630166706,7992.461281678639,25030071.57796877,25005646.916552745,-24424.66141602397,1.9552413573446134e-21,1.9552543875873103e-21,1.303024269683122e-26,3.2681024346177887e-08,3.268102473207466e-08,3.858967758242713e-16,1.3947934899321545e-07,1.3946497346233554e-07,-1.4375530879911151e-11,1.3585207957647325e-07,1.35852017476867e-07,-6.209960624377381e-14,1.3947934899321545e-07,1.3946497346233554e-07,-1.4375530879911151e-11,1.3585207957647325e-07,1.35852017476867e-07,-6.209960624377381e-14,-1.6399994240292894e-08,-1.6399994240292894e-08,0.0,1.6281030105884996e-08,1.6281030491781772e-08,3.858967758242713e-16,7.253077436619737e-05,7.123528051544703e-05,-1.29549385075034e-06,0.006468748514202816,0.006468748514202816,0.0,3.621657382945541e-13,3.6215634477916273e-13,-9.393515391373714e-18
28,1,5,0.17000000000000007,344.14695130344575,344.147340802025,0.00038949857923853415,1,44234.16821949184,44234.16821949184,295781.73256778717,-3597502.9326714994,-3593557.1122951442,3945.820376355201,25041710.040436298,25015981.530268796,-25728.510167501867,1.9552575410033463e-21,1.955270550323578e-21,1.3009320231619691e-26,3.268083224849797e-08,3.2680832742334374e-08,4.938364011369284e-16,1.394801812255792e-07,1.3946572404052223e-07,-1.4457185056958563e-11,1.3585120770297504e-07,1.3585112955388544e-07,-7.81490895960154e-14,1.394801812255792e-07,1.3946572404052223e-07,-1.4457185056958563e-11,1.3585120770297504e-07,1.3585112955388544e-07,-7.81490895960154e-14,-1.6399994240292894e-08,-1.6399994240292894e-08,0.0,1.6280838008205082e-08,1.628083850204148e-08,4.93836397828206e-16,7.20305204703342e-05,7.073610812846631e-05,-1.2944123418678899e-06,0.006480403916931109,0.006480403916931109,0.0,3.6217188782676274e-13,3.621625065262236e-13,-9.381300539112995e-18
29,1,5,0.17750000000000007,357.6509280639435,357.65131756252276,0.00038949857923853415,1,1342.6394513249397,1342.6394513249397,248518.0636628121,-3590059.854989238,-3587667.2137283534,2392.641260884702,25052048.012337796,25025637.54017232,-26410.47216547653,1.9552737046760737e-21,1.9552866879956165e-21,1.2983319542791593e-26,3.2680640319319315e-08,3.268064085866459e-08,5.393452777837502e-16,1.3948093265928303e-07,1.3946644196723605e-07,-1.4490692046981253e-11,1.358503199355051e-07,1.3585023502612418e-07,-8.490938091199144e-14,1.3948093265928303e-07,1.3946644196723605e-07,-1.4490692046981253e-11,1.358503199355051e-07,1.3585023502612418e-07,-8.490938091199144e-14,-1.6399994240292894e-08,-1.6399994240292894e-08,0.0,1.628064607902642e-08,1.62806466183717e-08,5.393452810924726e-16,7.153119566849497e-05,7.023828816088429e-05,-1.2929075076106855e-06,0.006492059319659403,0.006492059319659403,0.0,3.621780598695152e-13,3.6216869110066294e-13,-9.368768852241912e-18
30,1,5,0.18250000000000008,358.3163885973727,358.3167780959519,0.00038949857923853415,1,48497.40152013302,48497.40152013302,324385.38182891905,-3584766.109864491,-3554649.4631316178,30116.646732873283,25049798.130117126,25029563.02495177,-20235.105165354908,1.9552887897472083e-21,1.9553016063146125e-21,1.2816567404179652e-26,3.2680512573334675e-08,3.2680512292228726e-08,-2.8110594917091773e-16,1.3947658455670772e-07,1.3946269710611753e-07,-1.3887450590190735e-11,1.3584969980571458e-07,1.358497372769202e-07,3.747120562156602e-14,1.3947658455670772e-07,1.3946269710611753e-07,-1.3887450590190735e-11,1.3584969980571458e-07,1.358497372769202e-07,3.747120562156602e-14,-1.6399994240292894e-08,-1.6399994240292894e-08,0.0,1.6280518333041778e-08,1.6280518051935836e-08,-2.8110594255347283e-16,7.076836576735968e-05,6.948802081740979e-05,-1.2803449499498853e-06,0.0064998295881449316,0.0064998295881449316,0.0,3.6217905842219516e-13,3.621697435307186e-13,-9.314891476564653e-18
31,1,5,0.19000000000000009,359.3568561161748,359.35724561475405,0.00038949857923853415,1,31306.292720153928,31306.292720153928,287022.4727063924,-3551177.8128788294,-3544853.5746678356,6324.238210993819,25065654.47987268,25040652.250599086,-25002.229273594916,1.955304762040682e-21,1.9553176126775487e-21,1.2850636866787726e-26,3.2680319946815656e-08,3.268032022222858e-08,2.7541292161841337e-16,1.3947790003962543e-07,1.394636608014069e-07,-1.4239238218523108e-11,1.3584892851350194e-07,1.3584888285063266e-07,-4.566286927480558e-14,1.3947790003962543e-07,1.394636608014069e-07,-1.4239238218523108e-11,1.3584892851350194e-07,1.3584888285063266e-07,-4.566286927480558e-14,-1.6399994240292894e-08,-1.6399994240292894e-08,0.0,1.6280325706522763e-08,1.6280325981935688e-08,2.754129249271358e-16,7.028288233945634e-05,6.900001586418458e-05,-1.28286647527176e-06,0.006511484990873226,0.006511484990873226,0.0,3.621852947444901e-13,3.621759887675447e-13,-9.305976945398127e-18
32,1,5,0.1950000000000001,359.8026526670386,359.80304216561785,0.00038949857923853415,1,87860.14179289341,87860.14179289341,364874.4470189065,-3541992.4116962915,-3511004.496537662,30987.915158629417,25064814.156684674,25045196.510875724,-19617.645808950067,1.955319715348743e-21,1.9553324079552696e-21,1.2692606526495383e-26,3.268019199041678e-08,3.268019153184225e-08,-4.585745320392952e-16,1.3947379955030995e-07,1.3946009237596155e-07,-1.3707174348403234e-11,1.3584834803743068e-07,1.3584841186926835e-07,6.383183766941046e-14,1.3947379955030995e-07,1.3946009237596155e-07,-1.3707174348403234e-11,1.3584834803743068e-07,1.3584841186926835e-07,6.383183766941046e-14,-1.6399994240292894e-08,-1.6399994240292894e-08,0.0,1.6280197750123892e-08,1.6280197291549357e-08,-4.585745353480177e-16,6.952994074160834e-05,6.825886386019331e-05,-1.2710768814150342e-06,0.006519255259358755,0.006519255259358755,0.0,3.621863554665059e-13,3.621771005147822e-13,-9.254951723662457e-18
33,1,5,0.2025000000000001,360.42803933467206,360.4284288332513,0.00038949857923853415,1,73002.73081156611,73002.73081156611,327347.92760908604,-3507590.1750751305,-3501333.9998205844,6256.175254546106,25081287.304629628,25056568.526802495,-24718.777827132493,1.955335565437444e-21,1.9553482976268244e-21,1.2732189380352542e-26,3.267999926254074e-08,3.2679999401840155e-08,1.392994121456368e-16,1.394752898576569e-07,1.3946119775236974e-07,-1.4092105287153753e-11,1.3584760363344864e-07,1.358475782019377e-07,-2.5431510940680018e-14,1.394752898576569e-07,1.3946119775236974e-07,-1.4092105287153753e-11,1.3584760363344867e-07,1.358475782019377e-07,-2.5431510967149798e-14,-1.6399994240292894e-08,-1.6399994240292894e-08,0.0,1.628000502224785e-08,1.628000516154726e-08,1.392994121456368e-16,6.905349544572559e-05,6.777941002666932e-05,-1.27408541905627e-06,0.006530910662087047,0.006530910662087047,0.0,3.621926516786686e-13,3.621834039410571e-13,-9.247737611484895e-18
34,1,5,0.2100000000000001,361.3899315811542,361.39032107973344,0.00038949857923853415,1,35645.05428190529,35645.05428190529,279148.74903808534,-3497956.3280371996,-3495930.902121123,2025.4259160766378,25092635.467075683,25066524.597531356,-26110.86954432726,1.9553514559995075e-21,1.9553641723529594e-21,1.2716353451853632e-26,3.2679807195909754e-08,3.2679807462986105e-08,2.6707635055964264e-16,1.394763961784201e-07,1.3946219922897647e-07,-1.419694944363674e-11,1.3584676988849444e-07,1.3584672546552425e-07,-4.4422970191106777e-14,1.394763961784201e-07,1.3946219922897647e-07,-1.419694944363674e-11,1.3584676988849444e-07,1.3584672546552425e-07,-4.4422970191106777e-14,-1.6399994240292894e-08,-1.6399994240292894e-08,0.0,1.627981295561686e-08,1.627981322269321e-08,2.6707635055964264e-16,6.857388917069773e-05,6.730039042923686e-05,-1.2734987414608767e-06,0.00654256606481534,0.00654256606481534,0.0,3.621989671079523e-13,3.621897281664019e-13,-9.23894155041413e-18
35,1,5,0.2150000000000001,361.86225457315254,361.8626440717318,0.00038949857923853415,1,80903.05335828662,80903.05335828662,350972.18360883,-3493105.6586576793,-3464172.759708997,28932.898948682472,25090675.382675875,25070426.812582493,-20248.57009338215,1.955366276473361e-21,1.955378833169949e-21,1.2556696587739299e-26,3.267967932676647e-08,3.2679678815454284e-08,-5.113121863813321e-16,1.394723353825818e-07,1.3945870349682663e-07,-1.3631885755165136e-11,1.3584619108970157e-07,1.3584626272583752e-07,7.163613595051388e-14,1.394723353825818e-07,1.3945870349682663e-07,-1.3631885755165136e-11,1.3584619108970157e-07,1.3584626272583752e-07,7.163613595051388e-14,-1.6399994240292894e-08,-1.6399994240292894e-08,0.0,1.6279685086473577e-08,1.627968457516139e-08,-5.113121863813321e-16,6.78300643636165e-05,6.656847934949361e-05,-1.261585014122879e-06,0.006550336333300869,0.006550336333300869,0.0,3.622001029752173e-13,3.621909137098276e-13,-9.189265389727058e-18
36,1,5,0.22250000000000011,362.5634122378641,362.56380173644334,0.00038949857923853415,1,60477.55362036824,60477.55362036824,309528.72486308217,-3460808.1936365254,-3455968.754570879,4839.43906564638,25106502.508448657,25081316.312863268,-25186.19558538869,1.955381992757991e-21,1.9553945888961455e-21,1.2596138154322495e-26,3.2679486689401996e-08,3.267948675946639e-08,7.006439487494838e-17,1.3947389728375103e-07,1.394598895941897e-07,-1.4007689561331526e-11,1.3584545517415534e-07,1.358454400275134e-07,-1.5146641945191537e-14,1.3947389728375103e-07,1.394598895941897e-07,-1.4007689561331526e-11,1.3584545517415534e-07,1.358454400275134e-07,-1.5146641945191537e-14,-1.6399994240292894e-08,-1.6399994240292894e-08,0.0,1.6279492449109102e-08,1.62794925191735e-08,7.006439818367084e-17,6.73627385511244e-05,6.60981331278565e-05,-1.264605423267895e-06,0.006561991736029163,0.006561991736029163,0.0,3.62206477364475e-13,3.621972941963106e-13,-9.183168164388619e-18
37,1,5,0.23000000000000012,363.99821621327425,363.9986057118535,0.00038949857923853415,1,19195.528067439795,19195.528067439795,258043.8465089947,-3452638.0961778974,-3451769.6882976172,868.4078802801669,25117369.03229679,25090892.162808906,-26476.869487885386,1.9553977493086164e-21,1.9554103298602678e-21,1.2580551651430818e-26,3.267929469678938e-08,3.2679294888247935e-08,1.9145855621958884e-16,1.3947508454237395e-07,1.3946097409164356e-07,-1.4110450730389526e-11,1.3584463240873665e-07,1.358445992236549e-07,-3.3185081742061363e-14,1.3947508454237395e-07,1.3946097409164356e-07,-1.4110450730389526e-11,1.3584463240873665e-07,1.358445992236549e-07,-3.3185081742061363e-14,-1.6399994240292894e-08,-1.6399994240292894e-08,0.0,1.6279300456496485e-08,1.627930064795504e-08,1.9145855621958884e-16,6.68922431693586e-05,6.562817206212657e-05,-1.2640711072320343e-06,0.006573647138757457,0.006573647138757457,0.0,3.6221287025673606e-13,3.6220369471976276e-13,-9.1755369732968e-18
38,1,5,0.2350000000000001,364.5727465404192,364.5731360389984,0.00038949857923853415,1,60699.44941222668,60699.44941222668,326398.62857581675,-3448975.088347926,-3421066.4468254047,27908.641522521153,25115034.77131917,25094477.890181065,-20556.881138104945,1.9554124356960374e-21,1.9554248571328894e-21,1.2421436851960237e-26,3.2679166842295907e-08,3.26791662537583e-08,-5.885376095506052e-16,1.3947110796673377e-07,1.3945756166283862e-07,-1.3546303895155743e-11,1.358440652900278e-07,1.358441483623475e-07,8.307231970942076e-14,1.3947110796673377e-07,1.3945756166283862e-07,-1.3546303895155743e-11,1.358440652900278e-07,1.358441483623475e-07,8.307231970942076e-14,-1.6399994240292894e-08,-1.6399994240292894e-08,0.0,1.627917260200301e-08,1.6279172013465403e-08,-5.885376062418828e-16,6.615760188222186e-05,6.490536725123341e-05,-1.252234630988447e-06,0.006581417407242986,0.006581417407242986,0.0,3.62214078347561e-13,3.622049510811998e-13,-9.127266361198338e-18
39,1,5,0.24250000000000013,365.51241256867775,365.512802067257,0.00038949857923853415,1,37247.143865182996,37247.143865182996,282067.65254218876,-3417749.054654929,-3413857.4570875047,3891.597567424178,25130539.915346093,25105083.502810743,-25456.41253535077,1.9554280186344966e-21,1.955440480077086e-21,1.2461442589251828e-26,3.267897427114498e-08,3.2678974263892634e-08,-7.252349033950523e-18,1.3947275223778324e-07,1.3945882868323426e-07,-1.3923554548977812e-11,1.3584334150783892e-07,1.3584333784045675e-07,-3.667382166933371e-15,1.3947275223778324e-07,1.3945882868323426e-07,-1.3923554548977812e-11,1.3584334150783892e-07,1.3584333784045675e-07,-3.667382166933371e-15,-1.6399994240292894e-08,-1.6399994240292894e-08,0.0,1.6278980030852086e-08,1.6278980023599744e-08,-7.252342416505622e-18,6.569926424415673e-05,6.444393023685713e-05,-1.2553340072996022e-06,0.006593072809971278,0.006593072809971278,0.0,3.622205283781883e-13,3.622114060741296e-13,-9.122304058709886e-18
40,1,5,0.2475000000000001,365.96856094422657,365.9689504428058,0.00038949857923853415,1,85483.24662959576,85483.24662959576,351272.34066286683,-3411091.520596646,-3382605.608876506,28485.911720139906,25129225.57941272,25109084.135319006,-20141.4440937154,1.9554425866294135e-21,1.955454895454217e-21,1.230882480348197e-26,3.2678846272737656e-08,3.267884555029693e-08,-7.224407269905176e-16,1.39468959598824e-07,1.3945554702719164e-07,-1.3412571632361044e-11,1.3584280427631886e-07,1.3584290720781642e-07,1.0293149756340451e-13,1.39468959598824e-07,1.3945554702719164e-07,-1.3412571632361044e-11,1.3584280427631886e-07,1.3584290720781642e-07,1.0293149756340451e-13,-1.6399994240292894e-08,-1.6399994240292894e-08,0.0,1.6278852032444765e-08,1.6278851310004032e-08,-7.224407336079625e-16,6.497321681486756e-05,6.372914889862802e-05,-1.244067916239544e-06,0.006600843078456808,0.006600843078456808,0.0,3.62221791137236e-13,3.622127150249957e-13,-9.076112240297574e-18
41,1,5,0.2550000000000001,366.6539309941558,366.65432049273505,0.00038949857923853415,1,63199.85008601844,63199.85008601844,306182.73200435936,-3379336.5268282276,-3375579.533954382,3756.992873845622,25145143.46284213,25119840.430961803,-25303.03188032657,1.9554580584036138e-21,1.9554704112457895e-21,1.235284217573529e-26,3.2678653645381014e-08,3.267865353429095e-08,-1.11090065098296e-16,1.394707332438442e-07,1.3945692004750034e-07,-1.3813196343851108e-11,1.35842100840228e-07,1.35842112586896e-07,1.174666800029701e-14,1.394707332438442e-07,1.3945692004750034e-07,-1.3813196343851108e-11,1.35842100840228e-07,1.35842112586896e-07,1.174666800029701e-14,-1.6399994240292894e-08,-1.6399994240292894e-08,0.0,1.6278659405088124e-08,1.6278659293998056e-08,-1.1109006840701845e-16,6.452283137459158e-05,6.327531253347285e-05,-1.2475188411187332e-06,0.0066124984811851,0.0066124984811851,0.0,3.622282950678863e-13,3.622192227338552e-13,-9.072334031104018e-18
42,1,5,0.2625000000000001,368.14419436903876,368.144583867618,0.00038949857923853415,1,18228.93021260202,18228.93021260202,250248.5064970106,-3372337.250548234,-3372782.94511862,-445.69457038585097,25155874.502534483,25129167.13902259,-26707.3635118939,1.955473574530024e-21,1.9554859156238743e-21,1.2341093850354302e-26,3.267846169861832e-08,3.267846172689636e-08,2.827804274285211e-17,1.3947210778172455e-07,1.394581761205722e-07,-1.3931661152338409e-11,1.3584130615043356e-07,1.3584129719874754e-07,-8.951686014489887e-15,1.3947210778172455e-07,1.394581761205722e-07,-1.3931661152338409e-11,1.3584130615043356e-07,1.3584129719874754e-07,-8.951686014489887e-15,-1.6399994240292894e-08,-1.6399994240292894e-08,0.0,1.6278467458325424e-08,1.6278467486603466e-08,2.827804274285211e-17,6.40688504877085e-05,6.282151103464972e-05,-1.2473394530587711e-06,0.006624153883913394,0.006624153883913394,0.0,3.62234816124286e-13,3.622257492937701e-13,-9.066830515912415e-18
43,1,5,0.2675000000000001,368.7638736756693,368.7642631742485,0.00038949857923853415,1,54467.54612083733,54467.54612083733,312978.8768247664,-3370042.4330007816,-3343532.0022064326,26510.43079434894,25153296.858547702,25132450.134135004,-20846.7244126983,1.9554880233068157e-21,1.955500208792827e-21,1.218548601132601e-26,3.26783338325942e-08,3.267833309331037e-08,-7.392838315628815e-16,1.3946830546267574e-07,1.394549258162386e-07,-1.337964643713551e-11,1.358407640414959e-07,1.3584086943155805e-07,1.0539006215006166e-13,1.3946830546267574e-07,1.394549258162386e-07,-1.337964643713551e-11,1.358407640414959e-07,1.3584086943155805e-07,1.0539006215006166e-13,-1.6399994240292894e-08,-1.6399994240292894e-08,0.0,1.627833959230131e-08,1.6278338853017477e-08,-7.392838315628815e-16,6.335056245332371e-05,6.211474021655672e-05,-1.2358222367669924e-06,0.0066319241523989225,0.0066319241523989225,0.0,3.62236145054009e-13,3.6222712387998757e-13,-9.021174021438638e-18
44,1,5,0.27500000000000013,369.9399515321286,369.9403410307078,0.00038949857923853415,1,26124.58685898781,26124.58685898781,263572.20006524026,-3340297.6122186026,-3337822.677380833,2474.934837769717,25168493.135910146,25142719.48442804,-25773.651482105255,1.9555033733610165e-21,1.9555156017861163e-21,1.2228425099790134e-26,3.267814133331251e-08,3.267814118377954e-08,-1.4953297304678764e-16,1.3947010984244938e-07,1.3945634433814715e-07,-1.3765504302224949e-11,1.358400637083721e-07,1.3584008115221874e-07,1.7443846623047847e-14,1.3947010984244938e-07,1.3945634433814715e-07,-1.3765504302224949e-11,1.358400637083721e-07,1.3584008115221874e-07,1.7443846623047847e-14,-1.6399994240292894e-08,-1.6399994240292894e-08,0.0,1.6278147093019616e-08,1.6278146943486642e-08,-1.4953297304678764e-16,6.290807430620049e-05,6.16688816417188e-05,-1.239192664481692e-06,0.006643579555127216,0.006643579555127216,0.0,3.622427201215333e-13,3.6223370204702117e-13,-9.018074512120146e-18
45,1,5,0.28000000000000014,370.471513608001,370.4719031065802,0.00038949857923853415,1,68498.09566047788,68498.09566047788,326780.5975102186,-3335111.976946811,-3308041.326462931,27070.650483880192,25166849.06859014,25146376.561060794,-20472.507529348135,1.955517710450819e-21,1.9555297892467087e-21,1.2078795889729332e-26,3.267801333948729e-08,3.267801248216225e-08,-8.573250394555954e-16,1.3946647103428956e-07,1.394532085340789e-07,-1.3262500210660552e-11,1.358395483284795e-07,1.3583967120854822e-07,1.2288006873354264e-13,1.3946647103428956e-07,1.394532085340789e-07,-1.3262500210660552e-11,1.358395483284795e-07,1.3583967120854822e-07,1.2288006873354264e-13,-1.6399994240292894e-08,-1.6399994240292894e-08,0.0,1.6278019099194395e-08,1.6278018241869356e-08,-8.573250394555954e-16,6.219779618932275e-05,6.096960210311142e-05,-1.2281940862113316e-06,0.006651349823612745,0.006651349823612745,0.0,3.622441002058853e-13,3.6223512605028597e-13,-8.974155599329842e-18
46,1,5,0.28750000000000014,371.3628358447298,371.363225343309,0.00038949857923853415,1,40946.83419953287,40946.83419953287,276338.5800549984,-3304848.271783245,-3302484.4471033933,2363.824679851532,25182415.20012032,25156779.333406825,-25635.866713494062,1.955532954660381e-21,1.955545080065761e-21,1.21254053801226e-26,3.267782080580839e-08,3.26778205653042e-08,-2.405041858504464e-16,1.394683888023953e-07,1.3945471965820745e-07,-1.3669144187857357e-11,1.3583886597721497e-07,1.3583889691393875e-07,3.0936723786677094e-14,1.394683888023953e-07,1.3945471965820745e-07,-1.3669144187857357e-11,1.3583886597721497e-07,1.3583889691393875e-07,3.0936723786677094e-14,-1.6399994240292894e-08,-1.6399994240292894e-08,0.0,1.6277826565515498e-08,1.627782632501131e-08,-2.4050418915916884e-16,6.176273224156592e-05,6.053085212831544e-05,-1.231880113250483e-06,0.00666300522634104,0.00666300522634104,0.0,3.622507264866044e-13,3.6224175443078733e-13,-8.97205581709685e-18
