time_s,elapsed_s,phase,active_contact,avalanche_id,event_number,q_over_b,cumulative_q_over_b,quota_strain,centroid_strain,source_amplitude_h,descendant_barrier_lowering_eV,descendant_hazard,descendant_threshold,descendant_H_over_Hstar,root_hazard_LEFT,root_hazard_RIGHT,root_threshold_LEFT,root_threshold_RIGHT,root_H_over_Hstar_LEFT,root_H_over_Hstar_RIGHT,transport_paused,recovery_active,source_window_deadline_s,energy_J,V_left_m3,V_center_m3,V_right_m3,R_left_m,R_center_m,R_right_m,centroid_left_m,centroid_center_m,centroid_right_m,outer_centroid_separation_m,GB_LEFT_m,GB_RIGHT_m,TJ_LEFT_m,TJ_RIGHT_m,center_span_m,center_mean_local_Pa,cluster_weighted_local_Pa,cluster_weighted_integral_Pa,Cannon_Carter_LEFT_Pa,Cannon_Carter_RIGHT_Pa,Cannon_Carter_LEFT_force_N,Cannon_Carter_RIGHT_force_N,source_lifetime_remaining_s,source_window_age_s,LEFT_sigma_local_Pa,LEFT_sigma_integral_continuous_Pa,LEFT_root_rate_per_s,LEFT_transport_affinity_Pa,LEFT_TJ_radius_m,LEFT_neck_radius_m,LEFT_contact_area_m2,LEFT_contact_angle_mean_rad,LEFT_negative_theta_rad,LEFT_negative_kappa_meridional_per_m,LEFT_negative_sigma_kappa_Pa,LEFT_negative_sigma_TJ_Pa,LEFT_negative_sigma_local_Pa,LEFT_negative_decomposition_residual_Pa,LEFT_negative_continuous_turning_rad,LEFT_negative_branch_length_m,LEFT_negative_continuous_curvature_per_m,LEFT_negative_sigma_integral_continuous_Pa,LEFT_positive_theta_rad,LEFT_positive_kappa_meridional_per_m,LEFT_positive_sigma_kappa_Pa,LEFT_positive_sigma_TJ_Pa,LEFT_positive_sigma_local_Pa,LEFT_positive_decomposition_residual_Pa,LEFT_positive_continuous_turning_rad,LEFT_positive_branch_length_m,LEFT_positive_continuous_curvature_per_m,LEFT_positive_sigma_integral_continuous_Pa,RIGHT_sigma_local_Pa,RIGHT_sigma_integral_continuous_Pa,RIGHT_root_rate_per_s,RIGHT_transport_affinity_Pa,RIGHT_TJ_radius_m,RIGHT_neck_radius_m,RIGHT_contact_area_m2,RIGHT_contact_angle_mean_rad,RIGHT_negative_theta_rad,RIGHT_negative_kappa_meridional_per_m,RIGHT_negative_sigma_kappa_Pa,RIGHT_negative_sigma_TJ_Pa,RIGHT_negative_sigma_local_Pa,RIGHT_negative_decomposition_residual_Pa,RIGHT_negative_continuous_turning_rad,RIGHT_negative_branch_length_m,RIGHT_negative_continuous_curvature_per_m,RIGHT_negative_sigma_integral_continuous_Pa,RIGHT_positive_theta_rad,RIGHT_positive_kappa_meridional_per_m,RIGHT_positive_sigma_kappa_Pa,RIGHT_positive_sigma_TJ_Pa,RIGHT_positive_sigma_local_Pa,RIGHT_positive_decomposition_residual_Pa,RIGHT_positive_continuous_turning_rad,RIGHT_positive_branch_length_m,RIGHT_positive_continuous_curvature_per_m,RIGHT_positive_sigma_integral_continuous_Pa,nearest_frame,nearest_frame_time_error_s,near_axis_extent_strain_nearest_frame,delta_GB_LEFT_m,delta_GB_RIGHT_m,delta_TJ_LEFT_m,delta_TJ_RIGHT_m,delta_outer_centroid_separation_m,transport_clock_increment_s,qdot_m_per_s,quota_increment_over_b
3920.548182354597,3614.779182153671,EVENT_TRANSPORT_RECOVERY,LEFT,2,11,0.5537499999999941,10.553749999999994,0.016401094205830132,-0.0007850386437786572,0.24009999999999992,0.36014999999999986,0.333233282215392,0.333233282215392,1.0,1.2889021877392424,1.3367690973359094,1.2889021877392424,1.7253649906994264,1.0,0.7747746734990906,False,True,3431.495743464081,3.6303850224795927e-13,7.268792055147961e-21,1.952197895914205e-21,7.269425361227903e-21,1.2016865818560601e-07,7.753153999177881e-08,1.201721480516507e-07,-8.046457156440425e-08,-1.3744449268519204e-10,8.053131945718782e-08,1.6099589102159208e-07,-1.639999424029289e-08,1.610264200272732e-08,-1.639999424029289e-08,1.610264200272732e-08,3.250263624302021e-08,15629291.600689128,14232937.910089327,21623255.644479983,-10472103.24982973,18042680.325766236,-6.335554940480625e-07,1.045972491266248e-06,0.0,nan,4311195.163175687,21417820.94071676,0.029349541270842862,52655.43647952378,1.3877154918501754e-07,1.3877154918501754e-07,6.049935518525028e-14,2.8296793581663895,2.753228426814487,16400109.048960362,-16400109.048960362,21211966.56416182,4811857.515201459,-1.862645149230957e-09,1.6919958500362207,2.377330943023735e-07,7117207.8712952165,14094758.692866605,2.9061302895182917,17658082.86840371,-17658082.86840371,21468615.679553628,3810532.8111499157,1.862645149230957e-09,-0.23816834440841542,3.275021774339689e-08,-7272267.509013279,28740883.18856691,24587208.251593333,21837646.05093886,0.08231720303384868,95141335.79268828,1.3584218791715732e-07,1.3584218791715732e-07,5.797212345288436e-14,2.816069917408643,2.900718328844465,-5523575.61836827,5523575.61836827,21924474.77186007,27448050.39022834,0.0,-0.23816834440847404,3.275021774339689e-08,-7272267.509015069,29196742.28087514,2.7314215059728215,-104727.59412063083,104727.59412063083,21621638.518837694,21726366.112958327,-3.725290298461914e-09,1.7030043532246275,2.3841288065494164e-07,7143088.697835122,14478549.821002577,341,-1.2107301823225498,-0.000110441082278534,0.0,-2.9735223756556947e-10,0.0,-2.9735223756556947e-10,1.2628885431062432e-10,0.0,nan,0.0
3921.083832155234,3615.314831954308,ACTIVE_ONE_B,LEFT,2,11,0.554999999999994,10.554999999999994,0.016403036772951515,-0.00078491772321998,0.24009999999999992,0.36014999999999986,0.333233282215392,0.333233282215392,1.0,1.2889021877392424,1.3367690973359094,1.2889021877392424,1.7253649906994264,1.0,0.7747746734990906,False,False,3431.495743464081,3.6304086944912875e-13,7.268791436329359e-21,1.952198520800848e-21,7.269425355159862e-21,1.2016865477547485e-07,7.753154826423567e-08,1.201721480182134e-07,-8.046455205075726e-08,-1.3752685820568358e-10,8.053131951839262e-08,1.609958715691499e-07,-1.6399994240292887e-08,1.6102614437547136e-08,-1.6399994240292887e-08,1.6102614437547136e-08,3.2502608677840026e-08,15636679.099411033,14235970.131017298,21618439.348358236,-10577335.087695144,18033383.70474542,-6.399440592882221e-07,1.0454317740396632e-06,0.0,nan,4312388.5620888695,21413408.860467043,0.029353372871742847,23142.651581548154,1.38773946182696e-07,1.38773946182696e-07,6.050144521115565e-14,2.830145226814707,2.7536922331086915,16399571.581078857,-16399571.581078857,21212566.984841544,4812995.403762685,1.862645149230957e-09,1.6917639466091885,2.377328753220041e-07,7116238.948095548,14096328.036745993,2.9065982205207224,17657056.641985524,-17657056.641985524,21468838.36240058,3811781.720415054,1.862645149230957e-09,-0.23782050564586768,3.275019621670934e-08,-7261651.32178751,28730489.68418809,24592534.781394925,21832415.6721678,0.08233222829333875,95146710.09900156,1.358420727677765e-07,1.358420727677765e-07,5.797202517043774e-14,2.8161625376457957,2.90094607536715,-5536781.116594535,5536781.116594535,21924795.361812476,27461576.478407014,-3.725290298461914e-09,-0.23782050564584384,3.2750196216709345e-08,-7261651.321786781,29186446.68359926,2.7313789999244413,-101931.82835459242,101931.82835459242,21621561.256028246,21723493.084382836,3.725290298461914e-09,1.7030256061051532,2.384129222323334e-07,7143176.595291906,14478384.660736337,341,-1.746379982959752,-0.000110441082278534,3.308722450212111e-24,-2.973798027457545e-10,3.308722450212111e-24,-2.973798027457545e-10,1.2626940186843602e-10,0.5356498006372021,5.834035588707657e-13,0.0012500000000006395
3921.083832155234,3615.314831954308,EVENT_TRANSPORT_PAUSED,LEFT,2,11,0.554999999999994,10.554999999999994,0.016403036772951515,-0.00078491772321998,0.24009999999999992,0.36014999999999986,0.333233282215392,0.333233282215392,1.0,1.2889021877392424,1.3367690973359094,1.2889021877392424,1.7253649906994264,1.0,0.7747746734990906,True,False,3431.495743464081,3.6304086944912875e-13,7.268791436329359e-21,1.952198520800848e-21,7.269425355159862e-21,1.2016865477547485e-07,7.753154826423567e-08,1.201721480182134e-07,-8.046455205075726e-08,-1.3752685820568358e-10,8.053131951839262e-08,1.609958715691499e-07,-1.6399994240292887e-08,1.6102614437547136e-08,-1.6399994240292887e-08,1.6102614437547136e-08,3.2502608677840026e-08,15636679.099411033,14235970.131017298,21618439.348358236,-10577335.087695144,18033383.70474542,-6.399440592882221e-07,1.0454317740396632e-06,0.0,nan,4312388.5620888695,21413408.860467043,0.029353372871742847,23142.651581548154,1.38773946182696e-07,1.38773946182696e-07,6.050144521115565e-14,2.830145226814707,2.7536922331086915,16399571.581078857,-16399571.581078857,21212566.984841544,4812995.403762685,1.862645149230957e-09,1.6917639466091885,2.377328753220041e-07,7116238.948095548,14096328.036745993,2.9065982205207224,17657056.641985524,-17657056.641985524,21468838.36240058,3811781.720415054,1.862645149230957e-09,-0.23782050564586768,3.275019621670934e-08,-7261651.32178751,28730489.68418809,24592534.781394925,21832415.6721678,0.08233222829333875,95146710.09900156,1.358420727677765e-07,1.358420727677765e-07,5.797202517043774e-14,2.8161625376457957,2.90094607536715,-5536781.116594535,5536781.116594535,21924795.361812476,27461576.478407014,-3.725290298461914e-09,-0.23782050564584384,3.2750196216709345e-08,-7261651.321786781,29186446.68359926,2.7313789999244413,-101931.82835459242,101931.82835459242,21621561.256028246,21723493.084382836,3.725290298461914e-09,1.7030256061051532,2.384129222323334e-07,7143176.595291906,14478384.660736337,341,-1.746379982959752,-0.000110441082278534,3.308722450212111e-24,-2.973798027457545e-10,3.308722450212111e-24,-2.973798027457545e-10,1.2626940186843602e-10,0.0,nan,0.0
3921.0842216538135,3615.3152214528873,EVENT_TRANSPORT_RECOVERY,LEFT,2,11,0.554999999999994,10.554999999999994,0.016403036772951515,-0.0007853620996047805,0.24009999999999992,0.36014999999999986,0.333233282215392,0.333233282215392,1.0,1.2889021877392424,1.3367690973359094,1.2889021877392424,1.7253649906994264,1.0,0.7747746734990906,False,True,3431.495743464081,3.630375903481286e-13,7.268791726379093e-21,1.952200290381613e-21,7.269423295529365e-21,1.2016865637385545e-07,7.753157169052379e-08,1.201721366688411e-07,-8.046460233020573e-08,-1.3731993758466088e-10,8.053134072559641e-08,1.6099594305580213e-07,-1.639999424029289e-08,1.6102606709365386e-08,-1.639999424029289e-08,1.6102606709365386e-08,3.2502600949658276e-08,15629705.496835403,14240007.89401125,21626999.452865377,-10385583.600298423,18054288.369284894,-6.282999900346689e-07,1.046654019573297e-06,0.0,nan,4329779.190605663,21421415.077060834,0.0294008023219932,80394.69504866749,1.3876921676351463e-07,1.3876921676351463e-07,6.049732150022028e-14,2.829491513966783,2.753047292766995,16381562.376843814,-16381562.376843814,21211945.195057973,4830382.818214161,-1.862645149230957e-09,1.6920863020143815,2.3773319393748036e-07,7117585.365295561,14094359.829762414,2.9059357351665707,17639553.840690702,-17639553.840690702,21468729.403687865,3829175.562997164,-1.862645149230957e-09,-0.2384119904553624,3.2750065291248636e-08,-7279740.920671388,28748470.324359253,24581829.763624832,21841537.084374897,0.08230229909815195,95142495.98135707,1.3584274505604754e-07,1.3584274505604754e-07,5.797259898395838e-14,2.816024676224024,2.900425591102266,-5506239.181811796,5506239.181811796,21923996.24886184,27430235.43067364,-3.725290298461914e-09,-0.23841199045540074,3.275006529124863e-08,-7279740.92067256,29203737.169534404,2.7316237613457814,-111419.5444177597,111419.5444177597,21622004.55215827,21733424.096576028,3.725290298461914e-09,1.7029031664985343,2.3841277140175945e-07,7142667.552942876,14479336.99921539,341,-1.7467694815391042,-0.000110441082278534,0.0,-2.973875309275043e-10,0.0,-2.973875309275043e-10,1.2634088852067374e-10,0.0,nan,0.0
3921.3603409191146,3615.591340718189,ACTIVE_ONE_B,LEFT,2,11,0.556249999999994,10.556249999999993,0.016404979340072897,-0.0007852411729034614,0.24009999999999992,0.36014999999999986,0.333233282215392,0.333233282215392,1.0,1.2889021877392424,1.3367690973359094,1.2889021877392424,1.7253649906994264,1.0,0.7747746734990906,False,False,3431.495743464081,3.63039955953379e-13,7.268791107540548e-21,1.9522009151926777e-21,7.269423289556843e-21,1.2016865296361428e-07,7.753157996197334e-08,1.2017213663593014e-07,-8.046458281643246e-08,-1.3740230567457852e-10,8.053134078593934e-08,1.609959236023718e-07,-1.6399994240292887e-08,1.610257914309699e-08,-1.6399994240292887e-08,1.610257914309699e-08,3.250257338338987e-08,15637103.401768144,14243049.55731738,21622182.183273282,-10490897.27100709,18044961.454471383,-6.346931093886728e-07,1.0461115415503405e-06,0.0,nan,4330988.037293907,21417002.288205545,0.02940467547505274,50954.699456728995,1.3877161359504921e-07,1.3877161359504921e-07,6.049941134613212e-14,2.829957518786554,2.7535112011331195,16381011.800701234,-16381011.800701234,21212546.309857152,4831534.50915592,-1.862645149230957e-09,1.691854347551207,2.3773297432651674e-07,7116616.247048306,14095930.062808849,2.9064038364399885,17638511.25313557,-17638511.25313557,21468952.818567466,3830441.5654318947,1.862645149230957e-09,-0.2380640488743354,3.2750043108639476e-08,-7269121.695034777,28738074.513602242,24587158.90872059,21836305.478109848,0.08231733107642088,95147871.50492924,1.358426299702644e-07,1.358426299702644e-07,5.797250075539082e-14,2.8161173310546914,2.900653372990917,-5519447.998918863,5519447.998918863,21924317.23918553,27443765.23810439,3.725290298461914e-09,-0.23806404887432742,3.2750043108639476e-08,-7269121.695034533,29193438.93422006,2.7315812891184654,-108625.17698664822,108625.17698664822,21621927.402350135,21730552.579336785,0.0,1.7029244024684511,2.3841281295354775e-07,7142755.380350502,14479172.021999635,341,-2.022888746840181,-0.000110441082278534,3.308722450212111e-24,-2.9741509719590165e-10,3.308722450212111e-24,-2.9741509719590165e-10,1.263214350903421e-10,0.27611926530107667,1.1317573210944555e-12,0.0012499999999988631
3921.8831213756366,3616.114121174711,EVENT_TRANSPORT_PAUSED,LEFT,2,11,0.557499999999994,10.557499999999994,0.01640692190719428,-0.0007851203076933988,0.24009999999999992,0.36014999999999986,0.333233282215392,0.333233282215392,1.0,1.2889021877392424,1.3367690973359094,1.2889021877392424,1.7253649906994264,1.0,0.7747746734990906,True,False,3431.495743464081,3.630423235266719e-13,7.268790488660998e-21,1.9522015409477383e-21,7.269423282681333e-21,1.2016864955314694e-07,7.753158824591805e-08,1.201721365980434e-07,-8.046456330435678e-08,-1.3748466183909596e-10,8.053134085447675e-08,1.6099590415883354e-07,-1.6399994240292887e-08,1.6102551614329685e-08,-1.6399994240292887e-08,1.6102551614329685e-08,3.2502545854622575e-08,15644323.76488676,14245881.555725291,21617385.805006605,-10594468.009098865,18036876.328224324,-6.409811897164029e-07,1.0456410103603245e-06,0.0,nan,4331838.977931377,21412606.55295057,0.029407551576522035,24341.619673237205,1.3877400722802214e-07,1.3877400722802214e-07,6.050149843917674e-14,2.830419658650062,2.753971299372501,16380802.315954199,-16380802.315954199,21213138.819679227,4832336.503725028,0.0,1.6916242981514034,2.3773275586799994e-07,7115655.10598241,14097483.713696819,2.906868017927623,17637829.131342143,-17637829.131342143,21469170.583479866,3831341.4521377254,-1.862645149230957e-09,-0.23771795862513098,3.2750021717727884e-08,-7258558.8087244565,28727729.392204322,24592433.206331667,21831098.737117272,0.08233220663874966,95153194.91116121,1.358425119960231e-07,1.358425119960231e-07,5.797240006153908e-14,2.816209226010658,2.9008813720017264,-5532667.377919272,5532667.377919272,21924638.69971652,27457306.07763579,0.0,-0.23771795862510364,3.2750021717727884e-08,-7258558.808723621,29183197.50844014,2.731537080019589,-105713.537319476,105713.537319476,21621846.797708064,21727560.335027542,0.0,1.702946506874149,2.3841285511898723e-07,7142846.831913662,14478999.965794403,341,-2.545669203362195,-0.000110441082278534,3.308722450212111e-24,-2.974426259632057e-10,3.308722450212111e-24,-2.974426259632057e-10,1.2630199155208473e-10,0.522780456522014,5.977652685779019e-13,0.0012500000000006395
3921.883510874216,3616.11451067329,EVENT_TRANSPORT_RECOVERY,LEFT,2,11,0.557499999999994,10.557499999999994,0.01640692190719428,-0.0007855666960581154,0.24009999999999992,0.36014999999999986,0.333233282215392,0.333233282215392,1.0,1.2889021877392424,1.3367690973359094,1.2889021877392424,1.7253649906994264,1.0,0.7747746734990906,False,True,3431.495743464081,3.6303904789601107e-13,7.268790779016475e-21,1.952203339655824e-21,7.269421193617772e-21,1.2016865115321256e-07,7.753161205777848e-08,1.2017212508648114e-07,-8.04646136284078e-08,-1.372773855014869e-10,8.053136234074441e-08,1.609959759691522e-07,-1.639999424029289e-08,1.6102544366406623e-08,-1.639999424029289e-08,1.6102544366406623e-08,3.250253860669951e-08,15630733.648647252,14243016.83362973,21627131.916476957,-10403627.123074958,18049877.800197236,-6.293904863528125e-07,1.0464044504340537e-06,0.0,nan,4337602.059509254,21421627.9920447,0.029422552181099095,72442.23335196078,1.387690967685662e-07,1.387690967685662e-07,6.049721687514557e-14,2.8295937558144013,2.7531554760203223,16373845.533179475,-16373845.533179475,21212189.25994571,4838343.726766234,0.0,1.6920320949871839,2.3773311240513256e-07,7117359.790014063,14094829.469931647,2.9060320356084803,17632009.91981092,-17632009.91981092,21468870.312063195,3836860.392252274,0.0,-0.2384048538560362,3.2749915961558156e-08,-7279556.202094557,28748426.51415775,24579736.76393778,21841583.96718617,0.08229660895840457,95147007.96402127,1.3584314249828322e-07,1.3584314249828322e-07,5.79729382113944e-14,2.8160430816912583,2.900343563859041,-5500783.773493253,5500783.773493253,21923823.131548975,27424606.90504223,-3.725290298461914e-09,-0.23840485385608384,3.274991596155816e-08,-7279556.202096011,29203379.333644986,2.7317425995234754,-112658.26261000121,112658.26261000121,21622208.360223327,21734866.622833326,0.0,1.7028436881948708,2.3841271523294494e-07,7142419.759495965,14479788.600727357,341,-2.546058701941547,-0.000110441082278534,0.0,-2.974498738862675e-10,0.0,-2.974498738862675e-10,1.2637380187075231e-10,0.0,nan,0.0
3922.202659997592,3616.433659796666,ACTIVE_ONE_B,LEFT,2,11,0.558749999999994,10.558749999999995,0.016408864474315662,-0.0007854457769318479,0.24009999999999992,0.36014999999999986,0.333233282215392,0.333233282215392,1.0,1.2889021877392424,1.3367690973359094,1.2889021877392424,1.7253649906994264,1.0,0.7747746734990906,False,False,3431.495743464081,3.630414137396912e-13,7.268790160142054e-21,1.9522039645187255e-21,7.26942118762929e-21,1.2016864774277337e-07,7.753162032990566e-08,1.2017212505348227e-07,-8.046459411567933e-08,-1.3735975115290025e-10,8.053136240126113e-08,1.6099595651694047e-07,-1.639999424029289e-08,1.610251680413836e-08,-1.639999424029289e-08,1.610251680413836e-08,3.2502511044431255e-08,15638126.643012337,14246054.530090604,21622315.719936363,-10508933.976923471,18040564.77574113,-6.35783218404569e-07,1.0458627743983097e-06,0.0,nan,4338805.458614223,21417216.01782047,0.029426409555090915,42998.55112593621,1.38771493430105e-07,1.3877149343010502e-07,6.04993065710264e-14,2.830059640988022,2.753619267855617,16373299.45112122,-16373299.45112122,21212789.888074763,4839490.436953543,0.0,1.691800198789242,2.3773289277510488e-07,7116390.916883696,14096398.971191067,2.906500014120427,17630972.873164672,-17630972.873164672,21469093.353439577,3838120.4802749027,1.862645149230957e-09,-0.2380570032356673,3.274989375342888e-08,-7268939.711010299,28738033.064449877,24585063.268337257,21836353.703345217,0.08231163316758333,95152378.39098763,1.3584302737740688e-07,1.3584302737740688e-07,5.797283995258648e-14,2.816135694123898,2.900571286587778,-5513988.655423676,5513988.655423676,21924144.150326096,27438132.805749774,-3.725290298461914e-09,-0.23805700323572354,3.274989375342888e-08,-7268939.711012016,29193083.861338113,2.7317001016600173,-109862.54485257516,109862.54485257516,21622131.186072163,21731993.73092474,-3.725290298461914e-09,1.7028649369827822,2.3841275678511727e-07,7142507.640719845,14479623.545352321,341,-2.8652078253176114,-0.000110441082278534,0.0,-2.974774361545286e-10,0.0,-2.974774361545286e-10,1.2635434965900991e-10,0.3191491233760644,9.791660923095515e-13,0.0012500000000006395
3922.9287541020167,3617.159753901091,EVENT_TRANSPORT_PAUSED,LEFT,2,11,0.559999999999994,10.559999999999993,0.016410807041437044,-0.0007853249192801837,0.24009999999999992,0.36014999999999986,0.333233282215392,0.333233282215392,1.0,1.2889021877392424,1.3367690973359094,1.2889021877392424,1.7253649906994264,1.0,0.7747746734990906,True,False,3431.495743464081,3.630437815509553e-13,7.268789541226545e-21,1.9522045903253634e-21,7.269421180738164e-21,1.201686443321076e-07,7.753162861452453e-08,1.2017212501550944e-07,-8.046457460464895e-08,-1.3744210488278937e-10,8.053136246996915e-08,1.609959370746181e-07,-1.6399994240292887e-08,1.610248927932335e-08,-1.6399994240292887e-08,1.610248927932335e-08,3.250248351961624e-08,15645342.338023927,14248882.8447884,21617520.388525944,-10612503.863481656,18032489.30276005,-6.420712724498849e-07,1.0453928000613331e-06,0.0,nan,4339651.438463342,21412821.076363128,0.029429271516979837,16377.269553855062,1.3877388689698767e-07,1.3877388689698767e-07,6.050139351744272e-14,2.83052166625073,2.7540792544828974,16373094.006101796,-16373094.006101796,21213381.923625562,4840287.917523768,-1.862645149230957e-09,1.6915702051953077,2.3773267429683768e-07,7115430.010614275,14097951.91301129,2.9069640780185626,17630295.79402762,-17630295.79402762,21469310.753430534,3839014.959402917,-1.862645149230957e-09,-0.23771100154895292,3.274987233695015e-08,-7258379.486284431,28727690.239714965,24590334.99465713,21831148.272974342,0.08232650116243892,95157696.77486259,1.358429093727465e-07,1.358429093727465e-07,5.797273923247665e-14,2.8162275476489707,2.9007992260631297,-5527204.078344821,5527204.078344821,21924465.63830012,27451669.71664494,3.725290298461914e-09,-0.23771100154893227,3.2749872336950134e-08,-7258379.486283803,29182845.124583922,2.7316558692348116,-106949.71001725974,106949.71001725974,21622050.56265206,21729000.27266932,0.0,1.7028870530515665,2.3841279894991544e-07,7142599.141287295,14479451.421364764,342,2.8541986406667093,-0.00011045878154392064,3.308722450212111e-24,-2.975049609695405e-10,3.308722450212111e-24,-2.975049609695405e-10,1.2633490733664187e-10,0.7260941044246465,4.3038498466715867e-13,0.0012499999999988631
3922.9291436005956,3617.1601433996693,EVENT_TRANSPORT_RECOVERY,LEFT,2,11,0.559999999999994,10.559999999999993,0.016410807041437044,-0.0007857716463730569,0.24009999999999992,0.36014999999999986,0.333233282215392,0.333233282215392,1.0,1.2889021877392424,1.3367690973359094,1.2889021877392424,1.7253649906994264,1.0,0.7747746734990906,False,True,3431.495743464081,3.630405097283386e-13,7.268789832769948e-21,1.9522063922912967e-21,7.269419087228824e-21,1.2016864593871966e-07,7.75316524694885e-08,1.2017211347944697e-07,-8.046462493225648e-08,-1.3723477184353947e-10,8.053138400717136e-08,1.6099600893942783e-07,-1.639999424029289e-08,1.6102482143170415e-08,-1.639999424029289e-08,1.6102482143170415e-08,3.2502476383463305e-08,15630405.985940646,14244849.088201305,21627591.539951682,-10413583.704236483,18046824.56602986,-6.299912762869351e-07,1.046233415058199e-06,0.0,nan,4343655.846080568,21422130.133204058,0.0294393625676472,60068.54878718406,1.3876892545102353e-07,1.3876892545102353e-07,6.049706750142511e-14,2.8296575978931506,2.7532257632911787,16367771.609805008,-16367771.609805008,21212362.06775501,4844590.457950002,0.0,1.691996835876335,2.3773304229993e-07,7117213.574971498,14095148.492783513,2.9060894324951225,17626248.47815545,-17626248.47815545,21468969.71236658,3842721.234211134,-1.862645149230957e-09,-0.23842301560111148,3.274977515478752e-08,-7280142.06125802,28749111.7736246,24577079.20571992,21841997.4689012,0.08228931317261985,95150667.03128839,1.35843530045626e-07,1.35843530045626e-07,5.797326899423397e-14,2.816052771191024,2.900249843482231,-5494454.704934193,5494454.704934193,21923636.032735966,27418090.73767016,0.0,-0.23842301560113577,3.274977515478752e-08,-7280142.061258761,29203778.09399473,2.731855698899817,-113666.89952765832,113666.89952765832,21622400.774242025,21736067.673769683,0.0,1.7027870792603566,2.3841266142760907e-07,7142183.930434357,14480216.843807667,342,2.853809142087812,-0.00011045878154392064,0.0,-2.975120971224756e-10,0.0,-2.975120971224756e-10,1.2640677214636832e-10,0.0,nan,0.0
3923.3536723117395,3617.5846721108137,ACTIVE_ONE_B,LEFT,2,11,0.5612499999999939,10.561249999999994,0.016412749608558427,-0.000785650734104193,0.24009999999999992,0.36014999999999986,0.333233282215392,0.333233282215392,1.0,1.2889021877392424,1.3367690973359094,1.2889021877392424,1.7253649906994264,1.0,0.7747746734990906,False,False,3431.495743464081,3.630428757651924e-13,7.268789213857952e-21,1.9522070171990097e-21,7.269419081233106e-21,1.201686425280731e-07,7.753166074220029e-08,1.201721134464082e-07,-8.046460542054157e-08,-1.373171352796534e-10,8.053138406777766e-08,1.6099598948831924e-07,-1.6399994240292887e-08,1.6102454584543905e-08,-1.6399994240292887e-08,1.6102454584543905e-08,3.250244882483679e-08,15637797.942927847,14247886.597954208,21622775.784802552,-10518882.040899133,18037509.21800495,-6.363834972400625e-07,1.0456916014171823e-06,0.0,nan,4344859.981674761,21417718.473040234,0.029443221524439695,30627.726769685745,1.387713220182421e-07,1.387713220182421e-07,6.049915711248585e-14,2.830123453003755,2.7536895250505955,16367224.430037934,-16367224.430037934,21212962.47252705,4845738.042489115,0.0,1.6917649547161517,2.3773282261546406e-07,7116244.766304751,14096717.7062223,2.9065573809569147,17625210.663783405,-17625210.663783405,21469192.584643807,3843981.920860406,-3.725290298461914e-09,-0.23807520158202855,3.274975288951718e-08,-7269526.655214357,28738719.23985817,24582404.36912184,21836767.780848674,0.08230433322846306,95156032.94908974,1.3584341491728104e-07,1.3584341491728104e-07,5.797317072877104e-14,2.8161453596777504,2.9004775230585578,-5507656.853680937,5507656.853680937,21923957.111314353,27431613.964995287,0.0,-0.23807520158205767,3.274975288951718e-08,-7269526.655215246,29193483.766529597,2.7318131962969434,-110871.156251447,110871.156251447,21622323.61699694,21733194.77324839,-3.725290298461914e-09,1.7028083304178987,2.3841270297407946e-07,7142271.821829185,14480051.795167755,342,2.4292804309438907,-0.00011045878154392064,3.308722450212111e-24,-2.9753965574898475e-10,3.308722450212111e-24,-2.9753965574898475e-10,1.2638732103778045e-10,0.4245287111439211,7.361104014805209e-13,0.0012500000000006395
