design_id,reason
Ro100_q0.55_L12W_r1.20_th120_km-5,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.20_th120_km+0,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.20_th120_km+5,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.20_th140_km-30,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.20_th140_km-20,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.20_th140_km-10,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.20_th140_km-5,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.20_th140_km+0,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.20_th140_km+5,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th120_km-30,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th120_km-20,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th120_km-10,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th120_km-5,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th120_km+0,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th120_km+5,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th140_km-30,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th140_km-20,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th140_km-10,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th140_km-5,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th140_km+0,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th140_km+5,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th160_km-30,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th160_km-20,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th160_km-10,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th160_km-5,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th160_km+0,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th160_km+5,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th170_km-30,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th170_km-20,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th170_km-10,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th170_km-5,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th170_km+0,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.40_th170_km+5,center profile is not monotone from midplane to GB
Ro100_q0.55_L12W_r1.60_th120_km-30,center profile is not monotone from midplane to GB; center topology fails before requested loss; outer profile has multiple radial extrema
Ro100_q0.55_L12W_r1.60_th120_km-20,center profile is not monotone from midplane to GB; center topology fails before requested loss; outer profile has multiple radial extrema
Ro100_q0.55_L12W_r1.60_th120_km-10,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th120_km-5,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th120_km+0,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th120_km+5,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th140_km-30,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th140_km-20,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th140_km-10,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th140_km-5,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th140_km+0,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th140_km+5,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th160_km-30,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th160_km-20,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th160_km-10,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th160_km-5,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th160_km+0,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th160_km+5,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th170_km-30,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th170_km-20,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th170_km-10,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th170_km-5,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th170_km+0,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L12W_r1.60_th170_km+5,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r0.60_th120_km-30,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th120_km-20,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th120_km-10,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th120_km-5,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th120_km+0,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th120_km+5,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th140_km-30,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th140_km-20,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th140_km-10,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th140_km-5,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th140_km+0,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th140_km+5,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th160_km-30,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th160_km-20,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th160_km-10,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th160_km-5,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th160_km+0,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th160_km+5,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th170_km-30,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th170_km-20,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th170_km-10,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th170_km-5,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th170_km+0,TJ radius below 6W
Ro100_q0.55_L16W_r0.60_th170_km+5,TJ radius below 6W
Ro100_q0.55_L16W_r1.00_th120_km-30,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.00_th120_km-20,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.00_th120_km-10,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.00_th120_km-5,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.00_th120_km+0,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.00_th120_km+5,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.00_th140_km-30,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.00_th140_km-20,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th120_km-30,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th120_km-20,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th120_km-10,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th120_km-5,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th120_km+0,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th120_km+5,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th140_km-30,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th140_km-20,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th140_km-10,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th140_km-5,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th140_km+0,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th140_km+5,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th160_km-30,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th160_km-20,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th160_km-10,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th160_km-5,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th160_km+0,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th160_km+5,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th170_km-30,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th170_km-20,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th170_km-10,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th170_km-5,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th170_km+0,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.20_th170_km+5,center profile is not monotone from midplane to GB
Ro100_q0.55_L16W_r1.40_th120_km-30,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th120_km-20,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th120_km-10,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th120_km-5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th120_km+0,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th120_km+5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th140_km-30,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th140_km-20,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th140_km-10,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th140_km-5,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th140_km+0,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th140_km+5,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th160_km-30,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th160_km-20,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th160_km-10,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th160_km-5,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th160_km+0,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th160_km+5,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th170_km-30,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th170_km-20,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th170_km-10,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th170_km-5,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th170_km+0,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.40_th170_km+5,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th120_km-30,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss; outer profile has multiple radial extrema
Ro100_q0.55_L16W_r1.60_th120_km-20,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss; outer profile has multiple radial extrema
Ro100_q0.55_L16W_r1.60_th120_km-10,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th120_km-5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th120_km+0,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th120_km+5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th140_km-30,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th140_km-20,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th140_km-10,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th140_km-5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th140_km+0,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th140_km+5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th160_km-30,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th160_km-20,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th160_km-10,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th160_km-5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th160_km+0,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th160_km+5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th170_km-30,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th170_km-20,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th170_km-10,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th170_km-5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th170_km+0,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L16W_r1.60_th170_km+5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r0.60_th120_km-30,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th120_km-20,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th120_km-10,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th120_km-5,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th120_km+0,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th120_km+5,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th140_km-30,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th140_km-20,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th140_km-10,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th140_km-5,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th140_km+0,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th140_km+5,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th160_km-30,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th160_km-20,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th160_km-10,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th160_km-5,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th160_km+0,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th160_km+5,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th170_km-30,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th170_km-20,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th170_km-10,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th170_km-5,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th170_km+0,TJ radius below 6W
Ro100_q0.55_L20W_r0.60_th170_km+5,TJ radius below 6W
Ro100_q0.55_L20W_r1.00_th120_km-30,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th120_km-20,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th120_km-10,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th120_km-5,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th120_km+0,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th120_km+5,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th140_km-30,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th140_km-20,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th140_km-10,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th140_km-5,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th140_km+0,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th140_km+5,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th160_km-30,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th160_km-20,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th160_km-10,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th160_km-5,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th160_km+0,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th160_km+5,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th170_km-30,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th170_km-20,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th170_km-10,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th170_km-5,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th170_km+0,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.00_th170_km+5,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.20_th120_km-30,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.20_th120_km-20,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.20_th120_km-10,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.20_th120_km-5,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.20_th120_km+0,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.20_th120_km+5,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.20_th140_km-30,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.20_th140_km-20,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.20_th140_km-10,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.20_th140_km-5,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.20_th140_km+0,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.20_th140_km+5,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.20_th160_km-30,center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.20_th160_km-20,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.20_th160_km-10,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.20_th160_km-5,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.20_th160_km+0,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.20_th160_km+5,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.20_th170_km-30,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.20_th170_km-20,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.20_th170_km-10,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.20_th170_km-5,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.20_th170_km+0,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.20_th170_km+5,center profile is not monotone from midplane to GB
Ro100_q0.55_L20W_r1.40_th120_km-30,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th120_km-20,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th120_km-10,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th120_km-5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th120_km+0,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th120_km+5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th140_km-30,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th140_km-20,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th140_km-10,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th140_km-5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th140_km+0,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th140_km+5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th160_km-30,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th160_km-20,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th160_km-10,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th160_km-5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th160_km+0,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th160_km+5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th170_km-30,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th170_km-20,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th170_km-10,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th170_km-5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th170_km+0,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.40_th170_km+5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th120_km-30,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss; outer profile has multiple radial extrema
Ro100_q0.55_L20W_r1.60_th120_km-20,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss; outer profile has multiple radial extrema
Ro100_q0.55_L20W_r1.60_th120_km-10,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th120_km-5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th120_km+0,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th120_km+5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th140_km-30,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th140_km-20,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th140_km-10,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th140_km-5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th140_km+0,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th140_km+5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th160_km-30,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th160_km-20,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th160_km-10,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th160_km-5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th160_km+0,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th160_km+5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th170_km-30,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th170_km-20,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th170_km-10,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th170_km-5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th170_km+0,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L20W_r1.60_th170_km+5,negative center squared radius; center profile is not monotone from midplane to GB; center topology fails before requested loss
Ro100_q0.55_L24W_r0.80_th120_km-30,center profile is not monotone from midplane to GB
Ro100_q0.55_L24W_r0.80_th120_km-20,center profile is not monotone from midplane to GB
Ro100_q0.55_L24W_r0.80_th120_km-10,center profile is not monotone from midplane to GB
Ro100_q0.55_L24W_r0.80_th120_km-5,center profile is not monotone from midplane to GB
Ro100_q0.55_L24W_r0.80_th120_km+0,center profile is not monotone from midplane to GB
Ro100_q0.55_L24W_r0.80_th120_km+5,center profile is not monotone from midplane to GB
