design_id,Ro_nm,Rc_over_Ro,Lc_over_W,rTJ_over_Rc,theta_deg,mean_curvature0_per_um,sigma0_MPa,sigma20_MPa,rTJ20_over_W,minimum_dF_dx_fJ,maximum_dF_dx_fJ,minimum_xdot_per_s,thermodynamically_favorable,curvature_radius_min_over_W,resolution_margin
Ro100_q0.75_L8W_r1.20_th160_km-5,100.0,0.75,8.0,1.2,160.0,-5.0,37.826925100406925,49.23598992161994,16.927003204938554,18.70636212386178,77.06736787559069,-0.0005901362890485319,False,41.002796210685,1.0
Ro100_q0.75_L8W_r1.20_th160_km+0,100.0,0.75,8.0,1.2,160.0,0.0,32.82692510040693,42.81384590022429,16.927003204938554,23.106730595580803,80.54235067037854,-0.0006066667007482685,False,769.2334374672052,1.0
Ro100_q0.75_L8W_r1.20_th160_km+5,100.0,0.75,8.0,1.2,160.0,5.0,27.82692510040693,36.391701878828634,16.927003204938554,27.671128813637313,83.79676416953447,-0.0006193222339305051,False,37.05272052556273,1.0
Ro100_q0.75_L8W_r1.20_th170_km-30,100.0,0.75,8.0,1.2,170.0,-30.0,63.20648993639151,83.45752172812676,16.927003204938554,6.107532579881302,64.52280863985092,-0.0005128720216290187,False,6.337741782734327,1.0
Ro100_q0.75_L8W_r1.20_th170_km-20,100.0,0.75,8.0,1.2,170.0,-20.0,53.20648993639151,70.2804581264298,16.927003204938554,13.516753303564151,72.09948296814072,-0.0005629741205377906,False,9.516861947780884,1.0
Ro100_q0.75_L8W_r1.20_th170_km-10,100.0,0.75,8.0,1.2,170.0,-10.0,43.20648993639151,57.103394524732856,16.927003204938554,21.604322201613957,79.21813915429036,-0.0006024419961382667,False,19.095485597011294,1.0
Ro100_q0.75_L8W_r1.20_th170_km-5,100.0,0.75,8.0,1.2,170.0,-5.0,38.20648993639151,50.514862723884384,16.927003204938554,25.898063964699183,82.51746002333962,-0.0006172169767347313,False,38.44043860309293,1.0
Ro100_q0.75_L8W_r1.20_th170_km+0,100.0,0.75,8.0,1.2,170.0,0.0,33.20648993639151,43.92633092303591,16.927003204938554,30.336397067990458,85.6060108546895,-0.0006283305069712711,False,2942.423799660303,1.0
Ro100_q0.75_L8W_r1.20_th170_km+5,100.0,0.75,8.0,1.2,170.0,5.0,28.206489936391517,37.337799122187434,16.927003204938554,34.8920898790539,88.46505982681467,-0.0006356453952374556,False,37.461625612592265,1.0
Ro100_q0.75_L8W_r1.40_th140_km+5,100.0,0.75,8.0,1.4,140.0,5.0,21.848360593883093,25.534834080898055,21.664162515546266,-34.02757609978168,21.41445725556036,-0.0001746536196781802,False,40.7103275379757,1.0
Ro100_q0.75_L8W_r1.40_th160_km-10,100.0,0.75,8.0,1.4,160.0,-10.0,38.137364371777366,45.562880203944026,21.664162515546266,-33.25432645652547,22.589643922083688,-0.00018564335368537118,False,21.353706873617128,1.0
Ro100_q0.75_L8W_r1.40_th160_km-5,100.0,0.75,8.0,1.4,160.0,-5.0,33.137364371777366,39.63054914068791,21.664162515546266,-29.19913580961181,27.509624320839368,-0.00022560632840972964,False,43.28825857979119,1.0
Ro100_q0.75_L8W_r1.40_th160_km+0,100.0,0.75,8.0,1.4,160.0,0.0,28.13736437177737,33.6982180774318,21.664162515546266,-24.84865390189442,32.61538303544751,-0.00026605686701836756,False,1591.4143209522583,1.0
Ro100_q0.75_L8W_r1.40_th160_km+5,100.0,0.75,8.0,1.4,160.0,5.0,23.13736437177737,27.765887014175686,21.664162515546266,-20.184384926409003,37.86369524923539,-0.0003061846405384598,False,41.05478591914252,1.0
Ro100_q0.75_L8W_r1.40_th170_km-10,100.0,0.75,8.0,1.4,170.0,-10.0,38.462705659764154,46.43825945502086,21.664162515546266,-26.53914617319866,30.746598912463533,-0.00025249399362017036,False,20.812917705034867,1.0
Ro100_q0.75_L8W_r1.40_th170_km-5,100.0,0.75,8.0,1.4,170.0,-5.0,33.46270565976416,40.41204149833318,21.664162515546266,-22.258758431794924,35.71405825154323,-0.00029154719625809947,False,41.767235346399104,1.0
Ro100_q0.75_L8W_r1.40_th170_km+0,100.0,0.75,8.0,1.4,170.0,0.0,28.462705659764158,34.38582354164549,21.664162515546266,-17.685342768712204,40.79943804849431,-0.00033003201088995085,False,6147.796488440528,1.0
Ro100_q0.75_L8W_r1.40_th170_km+5,100.0,0.75,8.0,1.4,170.0,5.0,23.462705659764158,28.35960558495781,21.664162515546266,-12.792932462841318,45.94991879738362,-0.0003670992292556538,False,41.20732223636775,1.0
Ro100_q0.75_L12W_r0.80_th120_km-30,100.0,0.75,12.0,0.8,120.0,-30.0,73.30127018922191,82.71306805414706,8.860904299223641,45.20007450324562,68.32641102865354,-0.0008127273256032766,False,8.333333333333334,1.47681738320394
Ro100_q0.75_L12W_r0.80_th120_km-20,100.0,0.75,12.0,0.8,120.0,-20.0,63.30127018922192,73.18013422472588,8.860904299223641,50.50150196881859,72.9489735440179,-0.0008488752392196148,False,12.499999999999998,1.47681738320394
Ro100_q0.75_L12W_r0.80_th120_km-10,100.0,0.75,12.0,0.8,120.0,-10.0,53.301270189221924,63.64720039530467,8.860904299223641,55.809429375620255,76.89386277382197,-0.000876875741894741,False,24.999999999999996,1.47681738320394
Ro100_q0.75_L12W_r0.80_th120_km-5,100.0,0.75,12.0,0.8,120.0,-5.0,48.301270189221924,58.88073348059408,8.860904299223641,58.39772328390167,78.51858744639904,-0.0008866383991326146,False,50.00000000000001,1.47681738320394
Ro100_q0.75_L12W_r0.80_th120_km+0,100.0,0.75,12.0,0.8,120.0,0.0,43.301270189221924,54.114266565883476,8.860904299223641,60.90171588835317,79.86384603397141,-0.000891518988221307,False,38.954607237142035,1.47681738320394
Ro100_q0.75_L12W_r0.80_th120_km+5,100.0,0.75,12.0,0.8,120.0,5.0,38.301270189221924,49.34779965117289,8.860904299223641,63.29105052634781,80.8960821177654,-0.0008951580462465046,False,22.352976154003702,1.47681738320394
Ro100_q0.75_L12W_r0.80_th140_km-30,100.0,0.75,12.0,0.8,140.0,-30.0,76.9846310392954,105.52705282840188,8.860904299223641,55.83480662452008,75.0443640734896,-0.0008590623379726208,False,7.41896280777191,1.47681738320394
Ro100_q0.75_L12W_r0.80_th140_km-20,100.0,0.75,12.0,0.8,140.0,-20.0,66.98463103929541,92.93742781916241,8.860904299223641,59.827126842006535,77.40453512208796,-0.000873568676784276,False,11.483734032049428,1.47681738320394
Ro100_q0.75_L12W_r0.80_th140_km-10,100.0,0.75,12.0,0.8,140.0,-10.0,56.9846310392954,80.34780280992294,8.860904299223641,63.59591727364428,79.0490882363472,-0.0008861398317146676,False,24.457196184785317,1.47681738320394
Ro100_q0.75_L12W_r0.80_th140_km-5,100.0,0.75,12.0,0.8,140.0,-5.0,51.9846310392954,74.05299030530321,8.860904299223641,65.36205139514189,79.56331830943041,-0.0008878483971556828,False,50.00000000000001,1.47681738320394
Ro100_q0.75_L12W_r0.80_th140_km+0,100.0,0.75,12.0,0.8,140.0,0.0,46.9846310392954,67.75817780068347,8.860904299223641,67.03312941081799,79.85323314111469,-0.0008874712189095233,False,58.09704836050543,1.47681738320394
Ro100_q0.75_L12W_r0.80_th140_km+5,100.0,0.75,12.0,0.8,140.0,5.0,41.9846310392954,61.46336529606374,8.860904299223641,68.5993781999106,79.90635937131393,-0.0008886121095336888,False,23.589451957865567,1.47681738320394
Ro100_q0.75_L12W_r0.80_th160_km-20,100.0,0.75,12.0,0.8,160.0,-20.0,69.24038765061039,110.85361344112746,8.860904299223641,65.9835703959282,77.66585696703484,-0.0008809190945664279,False,8.40387285781144,1.47681738320394
Ro100_q0.75_L12W_r0.80_th160_km-10,100.0,0.75,12.0,0.8,160.0,-10.0,59.240387650610394,95.25956479707858,8.860904299223641,68.79619988433618,77.94966534888303,-0.0008857557308103321,False,17.66267606033129,1.47681738320394
Ro100_q0.75_L12W_r0.80_th160_km-5,100.0,0.75,12.0,0.8,160.0,-5.0,54.240387650610394,87.46254047505414,8.860904299223641,70.08198863882937,78.28894170904263,-0.000885090469896986,False,39.326007234017,1.47681738320394
Ro100_q0.75_L12W_r0.80_th160_km+0,100.0,0.75,12.0,0.8,160.0,0.0,49.240387650610394,79.66551615302969,8.860904299223641,71.28165140751831,78.48089217106738,-0.000884788181902194,False,173.6221960753537,1.47681738320394
Ro100_q0.75_L12W_r0.80_th160_km+5,100.0,0.75,12.0,0.8,160.0,5.0,44.240387650610394,71.86849183100524,8.860904299223641,72.3925011357845,78.5244982107679,-0.0008827708620746326,False,27.065262533726088,1.47681738320394
Ro100_q0.75_L12W_r0.80_th170_km-20,100.0,0.75,12.0,0.8,170.0,-20.0,69.80973490458726,116.48759577653992,8.860904299223641,68.30763471796581,77.28407100305361,-0.0008839310892244263,False,7.631394248126551,1.47681738320394
Ro100_q0.75_L12W_r0.80_th170_km-10,100.0,0.75,12.0,0.8,170.0,-10.0,59.80973490458727,99.91288835204276,8.860904299223641,70.8081330876501,77.95917431609988,-0.0008855385986094906,False,15.446681474451744,1.47681738320394
Ro100_q0.75_L12W_r0.80_th170_km-5,100.0,0.75,12.0,0.8,170.0,-5.0,54.80973490458727,91.6255346397942,8.860904299223641,71.93920600611979,78.09288176890217,-0.0008848809389003094,False,31.65617886706721,1.47681738320394
Ro100_q0.75_L12W_r0.80_th170_km+0,100.0,0.75,12.0,0.8,170.0,0.0,49.80973490458727,83.33818092754562,8.860904299223641,72.98760763205735,78.08975032179895,-0.0008832937780502093,False,641.0234763256556,1.47681738320394
Ro100_q0.75_L12W_r0.80_th170_km+5,100.0,0.75,12.0,0.8,170.0,5.0,44.80973490458727,75.05082721529703,8.860904299223641,73.95243334773942,78.24198827893217,-0.00087999702885433,False,28.81062249465443,1.47681738320394
Ro100_q0.75_L12W_r1.00_th120_km-30,100.0,0.75,12.0,1.0,120.0,-30.0,64.64101615137754,70.36794213842826,14.320549046737,14.448248101095432,40.01876705427805,-0.0005524343087083915,False,8.326078498949302,1.5
Ro100_q0.75_L12W_r1.00_th120_km-20,100.0,0.75,12.0,1.0,120.0,-20.0,54.64101615137754,60.13482983760719,14.320549046737,20.13081536647839,46.52541963134207,-0.00064049406484096,False,12.499999999999998,1.5
Ro100_q0.75_L12W_r1.00_th120_km-10,100.0,0.75,12.0,1.0,120.0,-10.0,44.64101615137754,49.90171753678613,14.320549046737,26.237181545460476,53.20852227056004,-0.0007233063846794174,False,24.999999999999996,1.5
Ro100_q0.75_L12W_r1.00_th120_km-5,100.0,0.75,12.0,1.0,120.0,-5.0,39.64101615137754,44.7851613863756,14.320549046737,29.492658345816196,56.50573441974634,-0.0007601615262100779,False,49.99999999999999,1.5
Ro100_q0.75_L12W_r1.00_th120_km+0,100.0,0.75,12.0,1.0,120.0,0.0,34.64101615137754,39.668605235965074,14.320549046737,32.87635212454966,59.694816430253105,-0.0007923913340360335,False,118.48160458484682,1.5
Ro100_q0.75_L12W_r1.00_th120_km+5,100.0,0.75,12.0,1.0,120.0,5.0,29.641016151377542,34.552049085554536,14.320549046737,36.36374757121617,62.71275225019229,-0.0008188452500250382,False,34.59447087698559,1.5
Ro100_q0.75_L12W_r1.00_th140_km-30,100.0,0.75,12.0,1.0,140.0,-30.0,67.58770483143631,80.88764463401333,14.320549046737,26.8445607509461,52.74144072498841,-0.0007159866565565418,False,7.43840666958487,1.5
Ro100_q0.75_L12W_r1.00_th140_km-20,100.0,0.75,12.0,1.0,140.0,-20.0,57.58770483143633,69.27944607911122,14.320549046737,31.882913123792456,57.80231595767361,-0.0007722306395287357,False,11.363042556615257,1.5
Ro100_q0.75_L12W_r1.00_th140_km-10,100.0,0.75,12.0,1.0,140.0,-10.0,47.58770483143633,57.67124752420916,14.320549046737,37.20547053289654,62.57481037885302,-0.0008168287788792626,False,24.00306463272514,1.5
Ro100_q0.75_L12W_r1.00_th140_km-5,100.0,0.75,12.0,1.0,140.0,-5.0,42.58770483143633,51.867148246758106,14.320549046737,39.94194575483502,64.77994762873396,-0.0008334703397101305,False,49.95784116378594,1.5
Ro100_q0.75_L12W_r1.00_th140_km+0,100.0,0.75,12.0,1.0,140.0,0.0,37.58770483143633,46.06304896930706,14.320549046737,42.70272679605404,66.82882494518834,-0.0008457874854857094,False,205.71942133591304,1.5
Ro100_q0.75_L12W_r1.00_th140_km+5,100.0,0.75,12.0,1.0,140.0,5.0,32.58770483143633,40.258949691856024,14.320549046737,45.46467004774314,68.69899691810487,-0.000853486492515049,False,35.6158500337562,1.5
Ro100_q0.75_L12W_r1.00_th160_km-30,100.0,0.75,12.0,1.0,160.0,-30.0,69.39231012048832,88.71490770944263,14.320549046737,36.69848697142913,61.24768358626883,-0.0008026877748049603,False,6.633958528351991,1.5
Ro100_q0.75_L12W_r1.00_th160_km-20,100.0,0.75,12.0,1.0,160.0,-20.0,59.39231012048831,76.03372995329663,14.320549046737,41.38944848064104,65.11627156399089,-0.0008333058359494841,False,9.99851516652707,1.5
Ro100_q0.75_L12W_r1.00_th160_km-10,100.0,0.75,12.0,1.0,160.0,-10.0,49.39231012048831,63.35255219715062,14.320549046737,46.15081705752912,68.5324048051348,-0.0008512786251219386,False,20.288033465426864,1.5
Ro100_q0.75_L12W_r1.00_th160_km-5,100.0,0.75,12.0,1.0,160.0,-5.0,44.39231012048831,57.011963319077616,14.320549046737,48.52109640568628,70.03597308716373,-0.0008550740246495921,False,41.792420053538514,1.5
Ro100_q0.75_L12W_r1.00_th160_km+0,100.0,0.75,12.0,1.0,160.0,0.0,39.39231012048831,50.671374441004616,14.320549046737,50.863644445552595,71.390158086476,-0.0008552972933109361,False,697.0722570891911,1.5
Ro100_q0.75_L12W_r1.00_th160_km+5,100.0,0.75,12.0,1.0,160.0,5.0,34.39231012048831,44.33078556293161,14.320549046737,53.16344509241468,72.59002574190458,-0.0008519574862964715,False,37.31771181043319,1.5
Ro100_q0.75_L12W_r1.00_th170_km-30,100.0,0.75,12.0,1.0,170.0,-30.0,69.84778792366981,90.90012994023726,14.320549046737,40.907470174087166,64.35290357108748,-0.0008263512444229377,False,6.432010543908321,1.5
Ro100_q0.75_L12W_r1.00_th170_km-20,100.0,0.75,12.0,1.0,170.0,-20.0,59.84778792366982,77.91289899755624,14.320549046737,45.48758875167841,67.77687236944108,-0.0008469985018928471,False,9.65964639870947,1.5
Ro100_q0.75_L12W_r1.00_th170_km-10,100.0,0.75,12.0,1.0,170.0,-10.0,49.84778792366981,64.9256680548752,14.320549046737,50.056206590503486,70.71361948834436,-0.0008550458566005835,False,19.389414008958095,1.5
Ro100_q0.75_L12W_r1.00_th170_km-5,100.0,0.75,12.0,1.0,170.0,-5.0,44.84778792366982,58.432052583534684,14.320549046737,52.30165820965431,71.97677129982152,-0.0008541377414442614,False,39.062389336084784,1.5
Ro100_q0.75_L12W_r1.00_th170_km+0,100.0,0.75,12.0,1.0,170.0,0.0,39.84778792366982,51.93843711219417,14.320549046737,54.50327043016486,73.09672194595618,-0.0008517754653459482,False,2671.0160747883237,1.5
Ro100_q0.75_L12W_r1.00_th170_km+5,100.0,0.75,12.0,1.0,170.0,5.0,34.84778792366982,45.444821640853654,14.320549046737,56.64898596622052,74.07300020541975,-0.0008503900637926543,False,37.95231870531068,1.5
Ro100_q0.75_L12W_r1.20_th120_km-10,100.0,0.75,12.0,1.2,120.0,-10.0,38.86751345948128,41.87604039152684,18.967488631866896,-8.014218629463766,17.89960473642508,-0.0002590956201569568,False,24.999999999999996,1.5
Ro100_q0.75_L12W_r1.20_th120_km-5,100.0,0.75,12.0,1.2,120.0,-5.0,33.86751345948128,36.74750277485849,18.967488631866896,-4.851294542275917,21.617849595968135,-0.0003139427269620918,False,50.00000000000001,1.5
Ro100_q0.75_L12W_r1.20_th120_km+0,100.0,0.75,12.0,1.2,120.0,0.0,28.867513459481284,31.618965158190125,18.967488631866896,-1.5025103602341865,25.536795396885683,-0.00037060454822906074,False,248.8379983543506,1.5
Ro100_q0.75_L12W_r1.20_th120_km+5,100.0,0.75,12.0,1.2,120.0,5.0,23.867513459481284,26.49042754152177,18.967488631866896,2.0824085951797233,29.640993316926192,-0.00042805026214654614,False,40.76170698723625,1.5
Ro100_q0.75_L12W_r1.20_th140_km-20,100.0,0.75,12.0,1.2,140.0,-20.0,51.32308735953027,57.87749308175133,18.967488631866896,-2.1706913241744883,24.216541645183913,-0.0003529092508873395,False,11.58734902035105,1.5
Ro100_q0.75_L12W_r1.20_th140_km-10,100.0,0.75,12.0,1.2,140.0,-10.0,41.32308735953027,46.814792039099096,18.967488631866896,3.1912688869248815,30.396966255073743,-0.000441414861866357,False,23.781092711431704,1.5
Ro100_q0.75_L12W_r1.20_th140_km-5,100.0,0.75,12.0,1.2,140.0,-5.0,36.32308735953027,41.283441517772985,18.967488631866896,6.09300631341901,33.63192084276343,-0.0004856073416910042,False,49.673503610543435,1.5
Ro100_q0.75_L12W_r1.20_th140_km+0,100.0,0.75,12.0,1.2,140.0,0.0,31.32308735953027,35.75209099644687,18.967488631866896,9.175162105635385,36.92870962229259,-0.0005286634706650554,False,454.4232240714368,1.5
Ro100_q0.75_L12W_r1.20_th140_km+5,100.0,0.75,12.0,1.2,140.0,5.0,26.32308735953027,30.220740475120756,18.967488631866896,12.450418801804256,40.25104419684927,-0.0005696041026127263,False,41.1082896172868,1.5
Ro100_q0.75_L12W_r1.20_th160_km-30,100.0,0.75,12.0,1.2,160.0,-30.0,62.826925100406925,73.48901852689987,18.967488631866896,3.097396865108637,29.69303009866089,-0.0004328097633092625,False,7.18695113369886,1.5
Ro100_q0.75_L12W_r1.20_th160_km-20,100.0,0.75,12.0,1.2,160.0,-20.0,52.826925100406925,61.841771924763464,18.967488631866896,8.000409673591502,35.19613759684457,-0.0005090753683912025,False,10.804728187691769,1.5
Ro100_q0.75_L12W_r1.20_th160_km-10,100.0,0.75,12.0,1.2,160.0,-10.0,42.826925100406925,50.19452532262704,18.967488631866896,13.408565708042712,40.88231728476097,-0.0005818709187122907,False,21.75658899333846,1.5
Ro100_q0.75_L12W_r1.20_th160_km-5,100.0,0.75,12.0,1.2,160.0,-5.0,37.826925100406925,44.37090202155883,18.967488631866896,16.323707658462396,43.73653732500311,-0.0006154114911036915,False,44.113895826908916,1.5
Ro100_q0.75_L12W_r1.20_th160_km+0,100.0,0.75,12.0,1.2,160.0,0.0,32.82692510040693,38.54727872049062,18.967488631866896,19.375895541230246,46.562843513278786,-0.0006461875754617155,False,1597.7016764315858,1.5
Ro100_q0.75_L12W_r1.20_th160_km+5,100.0,0.75,12.0,1.2,160.0,5.0,27.82692510040693,32.72365541942241,18.967488631866896,22.55313688839236,49.33436415229709,-0.0006735993569861818,False,41.805334476193146,1.5
Ro100_q0.75_L12W_r1.20_th170_km-30,100.0,0.75,12.0,1.2,170.0,-30.0,63.20648993639151,74.71242532734799,18.967488631866896,7.713518274388501,34.58962134965407,-0.0005016699823279634,False,7.065675245086303,1.5
Ro100_q0.75_L12W_r1.20_th170_km-20,100.0,0.75,12.0,1.2,170.0,-20.0,53.20648993639151,62.9048435720929,18.967488631866896,12.778573616644485,40.03108001180529,-0.0005730389967283515,False,10.604570502382565,1.5
Ro100_q0.75_L12W_r1.20_th170_km-10,100.0,0.75,12.0,1.2,170.0,-10.0,43.20648993639151,51.097261816837815,18.967488631866896,18.35116467503879,45.52582942898616,-0.0006379271622247465,False,21.245570050545947,1.5
Ro100_q0.75_L12W_r1.20_th170_km-5,100.0,0.75,12.0,1.2,170.0,-5.0,38.20648993639151,45.19347093921027,18.967488631866896,21.32540038014648,48.23450260263382,-0.000666501448236226,False,42.63760972343547,1.5
Ro100_q0.75_L12W_r1.20_th170_km+0,100.0,0.75,12.0,1.2,170.0,0.0,33.20648993639151,39.28968006158273,18.967488631866896,24.410421431290942,50.885857135335115,-0.0006917917272614713,False,6184.629342746592,1.5
Ro100_q0.75_L12W_r1.20_th170_km+5,100.0,0.75,12.0,1.2,170.0,5.0,28.206489936391517,33.385889183955186,18.967488631866896,27.58766243514079,53.45859293699021,-0.0007133631655999209,False,42.057707511242306,1.5
Ro100_q0.75_L12W_r1.40_th140_km+5,100.0,0.75,12.0,1.4,140.0,5.0,21.848360593883093,24.107665190500995,23.293306441980278,-25.433033177277263,-1.5376594601439162,2.221747895020037e-05,True,43.99936197285018,1.5
Ro100_q0.75_L12W_r1.40_th160_km-10,100.0,0.75,12.0,1.4,160.0,-10.0,38.137364371777366,42.62874413114849,23.293306441980278,-24.696762074315643,-0.5343229308433841,7.801514790201004e-06,True,22.628324198001298,1.5
Ro100_q0.75_L12W_r1.40_th160_km-5,100.0,0.75,12.0,1.4,160.0,-5.0,33.137364371777366,37.06219103396027,23.293306441980278,-21.892667248059873,2.7232151441217556,-3.976517751484638e-05,False,45.60755958111315,1.5
Ro100_q0.75_L12W_r1.40_th160_km+0,100.0,0.75,12.0,1.4,160.0,0.0,28.13736437177737,31.49563793677205,23.293306441980278,-18.86906923192678,6.186071379747949,-9.00667194585804e-05,False,2940.979620686533,1.5
Ro100_q0.75_L12W_r1.40_th160_km+5,100.0,0.75,12.0,1.4,160.0,5.0,23.13736437177737,25.92908483958383,23.293306441980278,-15.612751498273035,9.846760361995802,-0.00014249110165807827,False,44.23558339263884,1.5
Ro100_q0.75_L12W_r1.40_th170_km-10,100.0,0.75,12.0,1.4,170.0,-10.0,38.462705659764154,43.255622402642935,23.293306441980278,-19.915479533125847,5.054333586589274,-7.409104218271421e-05,False,22.29575959308,1.5
Ro100_q0.75_L12W_r1.40_th170_km-5,100.0,0.75,12.0,1.4,170.0,-5.0,33.46270565976416,37.6382454226403,23.293306441980278,-16.942264192462243,8.441735768880356,-0.0001233052537138295,False,44.67861986601431,1.5
Ro100_q0.75_L12W_r1.40_th170_km+0,100.0,0.75,12.0,1.4,170.0,0.0,28.462705659764158,32.02086844263767,23.293306441980278,-13.751639263422799,12.007305561677924,-0.00017423922572571635,False,11436.693366223919,1.5
Ro100_q0.75_L12W_r1.40_th170_km+5,100.0,0.75,12.0,1.4,170.0,5.0,23.462705659764158,26.403491462635042,23.293306441980278,-10.325549900929644,15.729672644804559,-0.00022605446913373403,False,44.3322429253994,1.5
Ro100_q0.75_L16W_r0.80_th120_km-30,100.0,0.75,16.0,0.8,120.0,-30.0,73.30127018922191,81.32451086097366,10.730177945868373,36.95407900533948,50.14833732740796,-0.0008798512131396293,False,8.333333333333334,1.788362990978062
Ro100_q0.75_L16W_r0.80_th120_km-20,100.0,0.75,16.0,0.8,120.0,-20.0,63.30127018922192,71.18273005069514,10.730177945868373,40.979361804780666,53.88703372272539,-0.0009270234860909975,False,12.499999999999998,1.788362990978062
Ro100_q0.75_L16W_r0.80_th120_km-10,100.0,0.75,16.0,0.8,120.0,-10.0,53.301270189221924,61.040949240416644,10.730177945868373,45.03924985963854,57.27198149242089,-0.0009598273860747495,False,24.999999999999996,1.788362990978062
Ro100_q0.75_L16W_r0.80_th120_km-5,100.0,0.75,16.0,0.8,120.0,-5.0,48.301270189221924,55.970058835277385,10.730177945868373,47.03087505694879,58.76476179486182,-0.0009731190012968864,False,50.00000000000001,1.788362990978062
Ro100_q0.75_L16W_r0.80_th120_km+0,100.0,0.75,16.0,0.8,120.0,0.0,43.301270189221924,50.899168430138126,10.730177945868373,48.96614951408888,60.09027441899957,-0.000982945315409647,False,71.59252522959363,1.788362990978062
Ro100_q0.75_L16W_r0.80_th120_km+5,100.0,0.75,16.0,0.8,120.0,5.0,38.301270189221924,45.82827802499887,10.730177945868373,50.822117825527705,61.22569444320768,-0.0009884500932913166,False,29.195801415549436,1.788362990978062
Ro100_q0.75_L16W_r0.80_th140_km-30,100.0,0.75,16.0,0.8,140.0,-30.0,76.9846310392954,95.99369299143643,10.730177945868373,45.04482284007868,56.268600660691924,-0.0009438451291716157,False,7.41896280777191,1.788362990978062
Ro100_q0.75_L16W_r0.80_th140_km-20,100.0,0.75,16.0,0.8,140.0,-20.0,66.98463103929541,84.06618279020194,10.730177945868373,48.10333394408632,58.4986037302193,-0.0009650709570217889,False,11.483734032049428,1.788362990978062
Ro100_q0.75_L16W_r0.80_th140_km-10,100.0,0.75,16.0,0.8,140.0,-10.0,56.9846310392954,72.13867258896744,10.730177945868373,51.01083649734226,60.306907407261704,-0.0009811369193184487,False,24.423715682024817,1.788362990978062
Ro100_q0.75_L16W_r0.80_th140_km-5,100.0,0.75,16.0,0.8,140.0,-5.0,51.9846310392954,66.17491748835018,10.730177945868373,52.38179600660066,61.02708961254344,-0.000985401821955405,False,50.00000000000001,1.788362990978062
Ro100_q0.75_L16W_r0.80_th140_km+0,100.0,0.75,16.0,0.8,140.0,0.0,46.9846310392954,60.21116238773293,10.730177945868373,53.68527819428116,61.61314453198693,-0.0009888674311841587,False,119.89844739179854,1.788362990978062
Ro100_q0.75_L16W_r0.80_th140_km+5,100.0,0.75,16.0,0.8,140.0,5.0,41.9846310392954,54.24740728711568,10.730177945868373,54.91373168999964,62.05887666913711,-0.0009911687187939518,False,31.060326260919418,1.788362990978062
Ro100_q0.75_L16W_r0.80_th160_km-30,100.0,0.75,16.0,0.8,160.0,-30.0,79.24038765061039,107.42314452738121,10.730177945868373,50.43625974893157,58.978693372499144,-0.0009693274190282528,False,6.319817301517617,1.788362990978062
Ro100_q0.75_L16W_r0.80_th160_km-20,100.0,0.75,16.0,0.8,160.0,-20.0,69.24038765061039,94.0262157471663,10.730177945868373,52.82347059666451,60.24344929286848,-0.0009815455351975685,False,9.556145046670562,1.788362990978062
Ro100_q0.75_L16W_r0.80_th160_km-10,100.0,0.75,16.0,0.8,160.0,-10.0,59.240387650610394,80.62928696695141,10.730177945868373,55.0122960382337,61.11131341615358,-0.0009890111006856338,False,19.585956007894485,1.788362990978062
Ro100_q0.75_L16W_r0.80_th160_km-5,100.0,0.75,16.0,0.8,160.0,-5.0,54.240387650610394,73.93082257684397,10.730177945868373,56.020481025303404,61.38656882417912,-0.0009912362758403377,False,41.21479031585033,1.788362990978062
Ro100_q0.75_L16W_r0.80_th160_km+0,100.0,0.75,16.0,0.8,160.0,0.0,49.240387650610394,67.2323581867365,10.730177945868373,56.96686896136718,61.55299019988139,-0.0009921862967721905,False,395.1439838470026,1.788362990978062
Ro100_q0.75_L16W_r0.80_th160_km+5,100.0,0.75,16.0,0.8,160.0,5.0,44.240387650610394,60.53389379662906,10.730177945868373,57.849272891755106,61.6731455827388,-0.0009911964878217393,False,34.101084419529684,1.788362990978062
Ro100_q0.75_L16W_r0.80_th170_km-30,100.0,0.75,16.0,0.8,170.0,-30.0,79.80973490458726,110.69887497936021,10.730177945868373,52.44833571966103,59.60613786221579,-0.0009773531159095858,False,6.050410397688053,1.788362990978062
Ro100_q0.75_L16W_r0.80_th170_km-20,100.0,0.75,16.0,0.8,170.0,-20.0,69.80973490458726,96.87023154134212,10.730177945868373,54.61107348818053,60.53577539339879,-0.0009869213015425268,False,9.0939290259188,1.788362990978062
Ro100_q0.75_L16W_r0.80_th170_km-10,100.0,0.75,16.0,0.8,170.0,-10.0,59.80973490458727,83.04158810332402,10.730177945868373,56.56637012619241,61.07884412596229,-0.0009925465966228119,False,18.29863092950197,1.788362990978062
Ro100_q0.75_L16W_r0.80_th170_km-5,100.0,0.75,16.0,0.8,170.0,-5.0,54.80973490458727,76.12726638431496,10.730177945868373,57.45831459085518,61.301591821225394,-0.0009930526283187557,False,37.04854912862867,1.788362990978062
Ro100_q0.75_L16W_r0.80_th170_km+0,100.0,0.75,16.0,0.8,170.0,0.0,49.80973490458727,69.21294466530591,10.730177945868373,58.29099689606606,61.576493663055395,-0.0009913136518654249,False,1502.23100142411,1.788362990978062
Ro100_q0.75_L16W_r0.80_th170_km+5,100.0,0.75,16.0,0.8,170.0,5.0,44.80973490458727,62.29862294629687,10.730177945868373,59.06340427821357,61.76587254455203,-0.0009873466387469673,False,35.30703986692882,1.788362990978062
